scout_target_id,lane_id,municipality,state,target_unit_type,known_counterpart_id,period,match_priority_tier,same_city_match_status,overlapping_cycle_status,candidate_only
TS4-4-191c23430c6110c1,lane_4,Dyer,IN,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-dd0771ed6955869e,lane_4,Bridgeview,IL,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-78191bea27493334,lane_4,Wolcott,CT,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-852ebc9ab424f6b2,lane_4,Vienna,VA,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-91f4a3babbfec110,lane_4,Port Royal,SC,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-4e0044e1474de60e,lane_4,Readington,NJ,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-f9dc9b2f8c41f68a,lane_4,Westwood,MA,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-21701ca5a97bfb2d,lane_4,Humble,TX,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-253761bccbc87b46,lane_4,West Norriton,PA,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-7a23e38eeb7234a5,lane_4,Griffith,IN,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-b63adf23367304fa,lane_4,Hueytown,AL,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-a176932768d1b1e3,lane_4,Duxbury,MA,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-aff7c225b43f155c,lane_4,Exeter,NH,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-dfdf23a8d0cd0bd1,lane_4,Canyon,TX,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-969d051b4d7c4e6f,lane_4,Lower Salford,PA,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-fa48ef7a91098958,lane_4,Warren,NJ,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-418de2bc4d51ead9,lane_4,Gatesville,TX,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-069dbb96767f256b,lane_4,Poplar Bluff,MO,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-271ce90a17b51c57,lane_4,Fairview Heights,IL,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-0e782aedc802b69e,lane_4,Highland Village,TX,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-2c541b3cceb055e4,lane_4,Warsaw,IN,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-febbae433e995f41,lane_4,Gardendale,AL,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-668994c162b7db1e,lane_4,Westchester,IL,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-777a93380a54e67a,lane_4,Antrim,PA,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-5b820fcb34ca8fad,lane_4,Windham,NH,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-d4a128877b767d8a,lane_4,Ripon,CA,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-f197b24128e05715,lane_4,Cedar Lake,IN,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-731cf70419955a69,lane_4,Victor,NY,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-df4b5c6ca5e34746,lane_4,Mount Pleasant,TX,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-251ba329f63abc1f,lane_4,North Reading,MA,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-1ae55a0fee69462e,lane_4,Charlestown,IN,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-ddeff519ebd9482e,lane_4,Tiverton,RI,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-70d0383326d48868,lane_4,Buda,TX,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-68e6bc46607334c5,lane_4,North Fayette,PA,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-87ead0f0ab260b8d,lane_4,Country Club Hills,IL,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-207ec2311cc1ba54,lane_4,Newberry,PA,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-689d8cfee899b857,lane_4,Dublin,GA,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-646f2e37ccd85b83,lane_4,Parma,NY,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-80802cf1932fb867,lane_4,Berea,KY,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-8e7b7be585d1ca8c,lane_4,Jarvis,IL,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-adcbe345c15079ee,lane_4,Live Oak,TX,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-c3168115744e0a20,lane_4,Barrington,IL,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-43551c47ae991144,lane_4,New Haven,IN,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-e3b3dfa328dc92fd,lane_4,Dyersburg,TN,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-5c5b91946dce2cda,lane_4,Rockton,IL,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-114a2b7c97fb0279,lane_4,Middle Smithfield,PA,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-eaa4311be905b19c,lane_4,Monroe,GA,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-667da280f36a0787,lane_4,Fairhaven,MA,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-8d186a47f2d90996,lane_4,Hartselle,AL,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-f3d6eb3a9bb31491,lane_4,Palmview,TX,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-f2d061debc9a77b3,lane_4,Scottsboro,AL,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-efac80bf35bbd9e1,lane_4,Lilburn,GA,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-9e11c7424a32c75a,lane_4,Riverside,IL,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-cb09d74f149b9b28,lane_4,Williamsburg,VA,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-c0f8cf2a6823e159,lane_4,Andover,KS,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-d9d3156921610aec,lane_4,South Houston,TX,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-d4e681c27709f0f5,lane_4,Aux Sable,IL,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-af09bd9400c00801,lane_4,Greeneville,TN,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-9eaf1fc57d7aca0a,lane_4,Jefferson,GA,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-700e5d9edaef13cd,lane_4,North Whitehall,PA,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-b6c6b24ae5627966,lane_4,Jackson,MO,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-054e5cb07a718dc9,lane_4,Center Point,AL,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-7890cbca5cca3bae,lane_4,Americus,GA,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-1552452b3e026ad9,lane_4,Lewiston,NY,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-72893da8bfa27ebb,lane_4,Northborough,MA,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-4d2aa743c9eeb3e3,lane_4,La Grange,IL,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-5860338fb54049f5,lane_4,Rock Island,IL,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-71466bc0688c2c6d,lane_4,Patton,PA,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-31325ed02c1bc7bf,lane_4,Cumru,PA,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-6008d39dc48cae49,lane_4,Suffield,CT,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-1bd3f858c90e3e97,lane_4,Raynham,MA,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-7d17061a726508f5,lane_4,Douglas,AZ,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-b7f382cdf96f8127,lane_4,Longmeadow,MA,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-5ab049021b384841,lane_4,Pequannock,NJ,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-74ff09726523568d,lane_4,Adams,PA,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-8de144a33de706c0,lane_4,Artesia,CA,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-c71c9af1213c1b93,lane_4,Spring Lake,MI,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
TS4-4-9557d42e524c59d9,lane_4,Coolspring,IN,safety_and_non_safety_compensation_units,,2014-2024 target window,tier_3_mechanism_gap_discovery,not_established_candidate_only,target_window_not_yet_confirmed,true
