document_identity_id,candidate_queue_row_id,text_table_detection_id,state,municipality,government_name,unit_type,contract_period_start,contract_period_end,negotiation_cycle_id,city_unit_negotiation_cycle_key,matched_set_id,cycle_bridge_status,cycle_source_fields,exact_period_pair_count,residual_cycle_bridge_status,residual_cycle_support_fields,residual_cycle_exact_evidence,residual_cycle_exact_evidence_sha256
doc_dd7779e4c78f37326066a23c,NSCQ-OH-20260720-0264,ttd_c5bc40fce8d3549f5b915bf8,OH,Mayfield Heights,CITY OF MAYFIELD HEIGHTS,police,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_dd8a33c5688406d20549bc2e,NSCQ-WA-20260720-0044,ttd_90c3d6dac16cf7515331d7c3,WA,Kennewick,CITY OF KENNEWICK,police,2024-01-01,2026-12-31,cycle_760782d081b65065cb266ee0,cuc_d0fa81bd1ce80e779670bcb2,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_ddb8af4fb4827755ac6f40dd,NSCQ-FL-20260720-0157,ttd_ae32914d637c4b06fdb28989,FL,Dunedin,CITY OF DUNEDIN,fire,2024-10-01,2027-09-30,cycle_20a51a74888b9d09a936c68e,cuc_eff2191176114ca38db7ae13,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_ddc72cd0a817c77f151f3ab2,NSCQ-FL-20260720-0120,ttd_34709251567676c562de1181,FL,Oviedo,CITY OF OVIEDO,police,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_ddcf1202c4c455d2e94daff7,NSCQ-FL-20260720-0140,ttd_057daa1cd4c673e92387411f,FL,North Miami Beach,CITY OF NORTH MIAMI BEACH,non_safety,,,,,,quarantined_conflicting_or_multiple_exact_pairs,candidate_queue.contract_years_scouted|candidate_queue.visible_year_evidence|text_table_detection.candidate_contract_period_text,2,quarantined_prior_conflict_not_deterministically_disambiguated,,,
doc_ddf83440281c05bb4d211e41,NSCQ-IL-20260720-0069,ttd_c8f34877a488aca873f1703c,IL,Carbondale,CITY OF CARBONDALE,police,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_de13dcc01da85230d4938e07,NSCQ-TX-20260720-0004,ttd_fe33e24f52d97b0b263e21a1,TX,Houston,CITY OF HOUSTON,non_safety,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_de4f9eaf6433e2115fd09d07,NSCQ-OR-20260720-0158,ttd_dcec64a6d9a67a388436c8ed,OR,Hood River,CITY OF HOOD RIVER,fire,2023-07-01,2026-06-30,cycle_700addcfa5164650d409ff73,cuc_b00fb4769c22f09b62d7e269,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_de54f2a7f9d55d9df97baca9,NSCQ-ME-20260720-0036,ttd_3cdeac73c22019b407312931,ME,Presque Isle,CITY OF PRESQUE ISLE,police,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_de597a8695165e96c8f6ffd9,NSCQ-OH-20260720-0009,ttd_3d685dd0265fd24c91c9e27a,OH,Youngstown,CITY OF YOUNGSTOWN,non_safety,2020-10-01,2023-09-30,cycle_04dc23f2908cf923b01c687c,cuc_c1dde1dbc9351dff1bd0381a,,established_single_exact_pair,candidate_queue.contract_years_scouted,1,preserved_prior_exact_cycle,,,
doc_de935b8aea5a2a208c8b5151,NSCQ-OK-20260720-0011,ttd_6ab1d0b9fb833edda627f4f7,OK,Norman,CITY OF NORMAN,non_safety,2021-07-01,2022-06-30,cycle_45ff1467915a017521a5e604,cuc_26b872dcbd39197000075ae4,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_de9be080117f9243be6e6eaa,NSCQ-IL-20260720-0081,ttd_5930f3e04ed620b91413c670,IL,Oak Lawn,VILLAGE OF OAK LAWN,police,2023-01-01,2025-12-31,cycle_8e5d338ece475bf94b9c9b2f,cuc_8bf46935e09eb605c4f94e1c,,established_single_exact_pair,candidate_queue.contract_years_scouted,1,preserved_prior_exact_cycle,,,
doc_dea83af12f8d165fe6c4b459,NSCQ-CA-20260720-0626,ttd_a47798d877644dd9dde88004,CA,Los Gatos,TOWN OF LOS GATOS,police,2018-10-01,2024-09-30,cycle_f83090bbcb119d018114fc80,cuc_f4cf47202b0990bdc9b2eac6,,established_single_exact_pair,candidate_queue.contract_years_scouted,1,preserved_prior_exact_cycle,,,
doc_defadeb693e45a35bf186536,NSCQ-OH-20260720-0384,ttd_52e86f7b536e92bfb0989f08,OH,Middleburg Heights,CITY OF MIDDLEBURG HEIGHTS,non_safety,2020-01-01,2022-12-31,cycle_aba0efb3bdcb82ea60e685c8,cuc_90f8ddc060fb38c7c94aaf4b,,established_single_exact_pair,candidate_queue.contract_years_scouted,1,preserved_prior_exact_cycle,,,
doc_df2d652f62672a2a0140fc8b,NSCQ-OH-20260720-0661,ttd_32aaef9f0f2ce34b47776b82,OH,Rossford,CITY OF ROSSFORD,police,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_df4d31e1b14a1a5a59fc4dbf,NSCQ-IL-20260720-0257,ttd_95f7565bec553b4cdc14bc7c,IL,Zion,CITY OF ZION,fire,2024-05-01,2027-04-30,cycle_7f7cb8fe21d4ede0a4577641,cuc_92798f4a2d94a458fc701ce6,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_df604ea66c22039c894290af,NSCQ-FL-20260720-0186,ttd_2f450534cbf5d9f21db5a67c,FL,Edgewater,CITY OF EDGEWATER,fire,2022-10-01,2025-09-30,cycle_bbcc016b025b78254e1c9bbf,cuc_3eb14917c666611e31639d0d,,established_single_exact_pair,candidate_queue.contract_years_scouted,1,preserved_prior_exact_cycle,,,
doc_df6cd6d9c6d102fa5254f4f6,NSCQ-WI-20260720-0034,ttd_2874313429da3a78bdc0e2a3,WI,La Crosse,CITY OF LA CROSSE,police,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_df803bb9a5859a0c79a2e57f,NSCQ-WA-20260720-0150,ttd_30dcc2f9efaa2353c8cf5dd1,WA,Anacortes,CITY OF ANACORTES,police,2022-07-01,2024-12-31,cycle_f847aff7e1b9519e59bafcf8,cuc_3d71778587b70087b6f243b4,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_dfa5a7244cc4f1c3a2061c78,NSCQ-OH-20260720-0346,ttd_96c28511dc4a4d2f82aca9f3,OH,Niles,CITY OF NILES,police,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_dfab6cd843c0e2a6e61c8f11,NSCQ-MI-20260720-0160,ttd_da56e38a4ba8bc096c6042b7,MI,Grosse Pointe Woods,CITY OF GROSSE POINTE WOODS,police,2022-07-01,2026-06-30,cycle_b7ba65433ad8f71b9967f4d9,cuc_470f1272165fa6779f791416,,established_single_exact_pair,candidate_queue.contract_years_scouted,1,preserved_prior_exact_cycle,,,
doc_dfb7f3235c6668a9b327b6dd,NSCQ-WI-20260720-0013,ttd_a0eae11494b0ee31dee2f627,WI,Green Bay,CITY OF GREEN BAY,fire,2024-01-01,2026-12-31,cycle_3f353d5f2435e9f9c0a27541,cuc_cbc63aa6aa4c169a7676d078,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_e02b890eb4064ff62b8761d4,NSCQ-OH-20260720-0184,ttd_6f743d6b91eaa619fc26db0d,OH,Perrysburg,CITY OF PERRYSBURG,police,2024-03-01,2027-02-28,cycle_635cf48e02218d4ca863f8ae,cuc_7a719099f62a6df860cfa4bf,,established_single_exact_pair,candidate_queue.contract_years_scouted|candidate_queue.visible_year_evidence,1,preserved_prior_exact_cycle,,,
doc_e052e8ca748db0f79650afd3,NSCQ-WI-20260720-0004,ttd_17db311e04c342888db26d7b,WI,Milwaukee,CITY OF MILWAUKEE,fire,2021-01-01,2022-12-31,cycle_b8022f8f3cb47b97c89a084a,cuc_6effb61ae6991a174bec179b,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_e08dd95cb1a77cd5b400bee3,NSCQ-FL-20260720-0110,ttd_f4f8cdf366640f261d142511,FL,Palm Beach Gardens,CITY OF PALM BEACH GARDENS,police,2025-10-01,2028-09-30,cycle_f82ef61b51301eae7bb48fd9,cuc_81792de616d7f0eeb00b2a7c,,established_single_exact_pair,candidate_queue.contract_years_scouted,1,preserved_prior_exact_cycle,,,
doc_e10b1b08039dae6bd0cffc44,NSCQ-NV-20260720-0001,ttd_8aa86e232e1137f8773dec2b,NV,Henderson,CITY OF HENDERSON,police,2014-07-01,2018-06-30,cycle_232605c3774c3368887c1219,cuc_c92c78737ec60e67541533e4,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_e144ec6d180596e82737092f,NSCQ-OH-20260720-0124,ttd_d05ae209fc62c32c08c02621,OH,Mason,CITY OF MASON,police,2020-08-01,2023-07-31,cycle_dab6964461e0f92b6fc47e7c,cuc_2d6a3c47e6e9afd3973d7fb2,,established_single_exact_pair,candidate_queue.contract_years_scouted,1,preserved_prior_exact_cycle,,,
doc_e1587f9a241d8c642ed38045,NSCQ-OH-20260720-0030,ttd_4ffe4a8893df0f21d66c2983,OH,Parma,CITY OF PARMA,police,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_e18e2d48a0a727ce9cb80011,NSCQ-MN-20260720-0028,ttd_861db6a4e1848c04fe9d0bdc,MN,Burnsville,CITY OF BURNSVILLE,police,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_e18f3ba547b74fe0f413a05f,NSCQ-WA-20260720-0091,ttd_88627e5412b862ec5f7eca82,WA,Edmonds,CITY OF EDMONDS,non_safety,2022-01-01,2024-12-31,cycle_d5b389f9c2e8f28ae63ee967,cuc_d7b934dd5246daa4f79e54d1,,established_single_exact_pair,candidate_queue.contract_years_scouted,1,preserved_prior_exact_cycle,,,
doc_e197a0f6ddecf81e170d2730,NSCQ-OH-20260720-0374,ttd_42b3b56a45440117d9a59692,OH,Mount Vernon,CITY OF MOUNT VERNON,police,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_e1ae9a14014fc3e39b4ac745,NSCQ-CT-20260720-0028,ttd_1db5ab26d090d8c73d3b398e,CT,Bristol,CITY OF BRISTOL,police,2023-07-01,2027-06-30,cycle_5c31bbfa64c102dfaeccc89b,cuc_4fedbba5fa0ab5ca29d2947b,,established_single_exact_pair,candidate_queue.contract_years_scouted|candidate_queue.visible_year_evidence|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_e1fc18e8eb30eabba3d0f4c4,NSCQ-OH-20260720-0397,ttd_c954b4119bba0b029474da80,OH,Willowick,CITY OF WILLOWICK,fire,2019-01-01,2019-12-31,cycle_69387422cdc477f7d25c30e4,cuc_72e8305be9bcacaf22c44db1,,established_single_exact_pair,candidate_queue.visible_year_evidence,1,preserved_prior_exact_cycle,,,
doc_e2175431a9937a9f202fb110,NSCQ-OH-20260720-0289,ttd_c6214dcfdc021feae9d6d913,OH,Whitehall,CITY OF WHITEHALL,police,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_e23193d45db7f43468227167,NSCQ-WA-20260720-0206,ttd_9c69302351ae2a7df9b50b67,WA,Shelton,CITY OF SHELTON,non_safety,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_e25855c301d53a996247e392,NSCQ-CA-20260720-0152,ttd_c0f37d7e0d400c343649077a,CA,Menifee,CITY OF MENIFEE,police,2024-07-01,2027-06-30,cycle_ce97ace21642f3095ac8d7b4,cuc_f10ab910900e212a16c8a926,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_e26b6414a636589392951fc8,NSCQ-CA-20260720-0646,ttd_51f37888d490138e5fc13994,CA,Clearlake,CITY OF CLEARLAKE,police,2021-07-01,2022-06-30,cycle_8b2fe2049292c31d89bab79e,cuc_c039f39b95f0f9e6d53c5456,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_e27d74186e47fc46bbc57ddf,NSCQ-CA-20260720-0387,ttd_413bfe0f751176c0497dd67f,CA,Monterey Park,CITY OF MONTEREY PARK,police,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_e2a26a493782f0be3aa6613b,NSCQ-MA-20260720-0051,ttd_348ef61ff88dcd39dca5754c,MA,Malden,CITY OF MALDEN,fire,2017-07-01,2019-06-30,cycle_30f2993c2b8166a0d71bcea1,cuc_0ad057dfdd5f06b02254b748,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,2,established_exact_cycle_note_disambiguation_of_prior_conflict,candidate_queue.cycle_match_notes,7.1.2017-6.30.2019,9a6960ea2a00337763e7b83459b54491c691d46a198c2bfcd85a863455391bbc
doc_e2b4206249885ab4149a2d7e,NSCQ-OH-20260720-0012,ttd_5f3d5d7a7a64762153f3d2b6,OH,Kettering,CITY OF KETTERING,fire,2020-12-21,2023-12-17,cycle_59a6d2588453fe3c4c511ba9,cuc_84c3493500dfea821fc185de,,established_single_exact_pair,candidate_queue.contract_years_scouted,1,preserved_prior_exact_cycle,,,
doc_e2cdc9b9f27d56222394dccd,NSCQ-OH-20260720-0557,ttd_34d2d7275b24118aea86aa17,OH,Cambridge,CITY OF CAMBRIDGE,fire,2022-01-01,2025-01-01,cycle_b2940523cdd88e84a23603f4,cuc_d3dd9fe0ed7a2dd590b9e71a,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_e2d1d9ddbcc3b6c7a01fb1ad,NSCQ-OH-20260720-0158,ttd_e951a4ad98d033f660854414,OH,Shaker Heights,CITY OF SHAKER HEIGHTS,police,2022-01-01,2024-12-31,cycle_0923c9a3f165015f2848329f,cuc_74eae374dba9219f1caf9117,match_0923c9a3f165015f2848329f,established_single_exact_pair,candidate_queue.contract_years_scouted,1,preserved_prior_exact_cycle,,,
doc_e341a8631de58194884b8513,NSCQ-MI-20260720-0014,ttd_28f599d34e419ea860bfc9ad,MI,East Lansing,CITY OF EAST LANSING,police,2024-07-01,2026-06-30,cycle_f22d3961a288651c4705a676,cuc_8bfdf59e157883d89ae6fd4f,match_f22d3961a288651c4705a676,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_e358e873324d39490156f068,NSCQ-OH-20260720-0543,ttd_95b7408b7787391caf6f612f,OH,Montgomery,CITY OF MONTGOMERY,non_safety,2020-09-01,2023-08-31,cycle_9efaf1432850e1865e17d8d0,cuc_468dc2d4a2161b157fe5e47f,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_e361be3fbb1d1cec674bdb2d,NSCQ-MI-20260720-0018,ttd_a01b68c85cf9c805642d3998,MI,Livonia,CITY OF LIVONIA,fire,2021-12-01,2024-11-30,cycle_c70533424c284be5a50a57d0,cuc_2f7ad803c8be62116b19c502,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_e3646c4797dfde52d476933f,NSCQ-OH-20260720-0588,ttd_830462462cd5fbc9379ee6eb,OH,Rittman,CITY OF RITTMAN,police,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_e38ff010783e3c755acced5f,NSCQ-CA-20260720-0551,ttd_1eb66347e5bb26fe98f8aa28,CA,Marina,CITY OF MARINA,fire,2021-07-01,2023-06-30,cycle_824a04cebb2f97f1f2418988,cuc_0a34ac3138053cb9e8cc22cb,,established_single_exact_pair,candidate_queue.contract_years_scouted,1,preserved_prior_exact_cycle,,,
doc_e3b4fdce1cbeca88f1ac7b65,NSCQ-NE-20260720-0002,ttd_d59c7b0c03f2ee877687f99f,NE,Omaha,CITY OF OMAHA,police,2024-12-22,2025-12-20,cycle_d1ca07493be4e96cc4c90efb,cuc_f228432c036fe38f4d4ee5b4,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_e41007dc0e7a418e0bc25bc1,NSCQ-IL-20260720-0285,ttd_79b5b1bd64e8230ab7b1ce3f,IL,Geneva,CITY OF GENEVA,fire,2020-05-01,2024-04-30,cycle_bd45b13492a61412489f83b0,cuc_85c512aafe17220b0b431424,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_e41cdd103ca6a992d989f5b0,NSCQ-MI-20260720-0003,ttd_5932fb1d9743225b0fae2486,MI,Lansing,CITY OF LANSING,police,2022-07-01,2026-06-30,cycle_0ce28b2cba95b37905da969f,cuc_a04a1b49d62e5b005f309a16,,established_single_exact_pair,,0,established_single_exact_pair_from_explicit_cycle_metadata,candidate_queue.cycle_match_notes,"July 1, 2022 – June 30, 2026",2f104e9e4273e7e37c7c394e872091efe7cfb8372116e56b1848e44827002661
doc_e43935de01f3497a2f9ba010,NSCQ-NM-20260720-0011,ttd_21becec9d458b50bfd0855a9,NM,Santa Fe,CITY OF SANTA FE,fire,2018-07-01,2021-06-30,cycle_eed4060f385fb2097803755b,cuc_a5a6bafd07ed252fa6ba322b,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_e476b4b52161395f0a6c9c89,NSCQ-OH-20260720-0416,ttd_c58cc5e78b4b15b6a2ef9e00,OH,Powell,CITY OF POWELL,non_safety,2022-01-01,2024-12-31,cycle_920417df9eb49c0437b6428e,cuc_7d1a8455928effc3ff51aaf3,,established_single_exact_pair,candidate_queue.contract_years_scouted,1,preserved_prior_exact_cycle,,,
doc_e4808e10c764aa11e0306610,NSCQ-TX-20260720-0033,ttd_fd82c5360326b461f2a4739a,TX,Amarillo,CITY OF AMARILLO,police,2021-10-01,2024-09-30,cycle_42c5dc52dc81f45f62c621af,cuc_8505c1f6566cb3dfb4c86310,,established_single_exact_pair,,0,established_single_exact_pair_from_explicit_cycle_metadata,candidate_queue.cycle_match_notes,"October 1, 2021 through September 30, 2024",e8c80d67404927180143e12fcd8b7033de504a779cd85f8ce003c9014c2b11b1
doc_e48835e9efa73a172c35260c,NSCQ-OR-20260720-0012,ttd_1409ae74a6fad7a9f3622b59,OR,Albany,CITY OF ALBANY,police,2025-07-01,2027-06-30,cycle_1ec41afba781ffb5bf0a731b,cuc_875612568c91da87b93eb693,,established_single_exact_pair,candidate_queue.contract_years_scouted,1,preserved_prior_exact_cycle,,,
doc_e4b39bd70daeea3f0e39dc4b,NSCQ-CA-20260720-0096,ttd_d443fce7de755267b66a3980,CA,Sunnyvale,CITY OF SUNNYVALE,non_safety,2015-07-01,2019-06-30,cycle_386bb6b31a80c1c793224e64,cuc_e7f1d248f61acc491a9d76c9,,established_single_exact_pair,text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_e4b9ac690f3d01252b879d1b,NSCQ-CA-20260720-0342,ttd_7f5ddb0014c991132c32498c,CA,Woodland,CITY OF WOODLAND,fire,2023-07-01,2026-06-30,cycle_695311a9b38ea6027f5b5577,cuc_4e5c8242deb744f352507843,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_e4c4a5857081216ecb287a99,NSCQ-MI-20260720-0082,ttd_866e5b38dc1e9547133a40e3,MI,Burton,CITY OF BURTON,police,1991-07-01,1994-06-30,cycle_3f87d0a54d59b6f4ac0d40cc,cuc_7d7e21f4e78627286169f593,,established_single_exact_pair,candidate_queue.contract_years_scouted,1,preserved_prior_exact_cycle,,,
doc_e4da898b52b16be2a1bbe784,NSCQ-OH-20260720-0452,ttd_0609bf6bc9969796243af055,OH,Bedford,CITY OF BEDFORD,police,2024-01-01,2026-12-31,cycle_572bef2ed304f50a6931e165,cuc_e9c608cfb1cdc1d799c533e3,,established_single_exact_pair,candidate_queue.visible_year_evidence|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_e50e46ee39e4f6a03d931b9b,NSCQ-MA-20260720-0034,ttd_bbb43310cf39b5f9dc7f1563,MA,Cambridge,CITY OF CAMBRIDGE,non_safety,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_e53fb47fd02545b28701745d,NSCQ-OH-20260720-0718,ttd_123743b4aa39433e3de685d5,OH,Northwood,CITY OF NORTHWOOD,non_safety,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_e555fe36fd243c4db99f5d56,NSCQ-FL-20260720-0146,ttd_0f8e5abaeb147f2259af3cf7,FL,Riviera Beach,CITY OF RIVIERA BEACH,police,2022-10-01,2025-09-30,cycle_876af48149cea1e2df4794bd,cuc_a7d64b8ef7d1d2324b280907,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_e56792c63036e7f64ee47982,NSCQ-MN-20260720-0100,ttd_4c5571bc447b9f3f5b9e826d,MN,West St. Paul,CITY OF WEST ST PAUL,non_safety,2017-01-01,2018-12-31,cycle_90160cad0b56004c15893cbf,cuc_c0e6df25cf90637e27b97f59,match_90160cad0b56004c15893cbf,established_single_exact_pair,text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_e56eaf96f5e367132977d37e,NSCQ-WA-20260720-0079,ttd_72bae46147b45aa140fb5e67,WA,Longview,CITY OF LONGVIEW,non_safety,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_e57dc28fa69db1f19deb3fcd,NSCQ-OH-20260720-0506,ttd_1986264dc71b63bbc27b613e,OH,Coshocton,CITY OF COSHOCTON,non_safety,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_e582c4017ddcd8daf81f54d3,NSCQ-IL-20260720-0023,ttd_a5f37d6b2c87f2b07b794c34,IL,Elgin,CITY OF ELGIN,non_safety,2011-12-19,2016-12-31,cycle_e77dcac880eda704fb69bdcc,cuc_e2582154017b40e7bc68a317,,established_single_exact_pair,,0,established_single_exact_pair_from_explicit_cycle_metadata,candidate_queue.cycle_match_notes,"December 19, 2011 through December 31, 2016",36522781ba42470d5245f5c197fcb02d51c12a1ba8d6c0ece4c9ce597cccda60
doc_e586c533a4a704aff4f3a09c,NSCQ-NH-20260720-0010,ttd_6454372ec4026b8274766cf0,NH,Concord,CITY OF CONCORD,non_safety,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_e59b8967585b9371307b6fb5,NSCQ-NV-20260720-0034,ttd_95b1b3500eb39b01dbd7ee1c,NV,Winnemucca,CITY OF WINNEMUCCA,non_safety,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_e5a840aa275b4beaf2ce021c,NSCQ-OK-20260720-0004,ttd_190a01bdecb3ec6d05f5d17e,OK,Tulsa,CITY OF TULSA,fire,2024-07-01,2025-06-30,cycle_003b381c32786b38faca52b3,cuc_2f71ffdd113a5c9230782e70,match_003b381c32786b38faca52b3,established_single_exact_pair,text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
doc_e5acf53760764fa559b92dd3,NSCQ-OH-20260720-0533,ttd_6dbb49c5b11c61ae1076a434,OH,London,CITY OF LONDON,fire,,,,,,quarantined_no_exact_full_date_pair,,0,quarantined_no_exact_full_date_pair_in_bounded_structured_metadata,,,
doc_e5af4bd181628b31cf3e2342,NSCQ-CA-20260720-0625,ttd_4a0bf246fd683f73044b5b81,CA,Los Gatos,TOWN OF LOS GATOS,police,2024-04-01,2027-06-30,cycle_92a6068632b9ed2b1cb98d42,cuc_db25a109c38e447f0c629c3c,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,1,preserved_prior_exact_cycle,,,
