qualitative_evidence_id,qualitative_source_record_id,scope_origin,source_review_id,retained_source_id,retained_content_hash,case_id,text_table_detection_id,candidate_id,state,municipality,unit_type,bargaining_unit_name,contract_or_cycle_period,cycle_start,cycle_end,source_family,mechanism_family,claim_relevance,direction_of_pressure,evidence_strength,claim_boundary,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness
targeted:SPANR201-a1f5aab8249129ea88e32eb1,SPAN321-5afcf29168958549c39916f3,targeted_valid_173_rating,,RS429-51e6f4507be1ce43e61d,,,,TS4L-beb020c6317b96e3f7f0,OH,Clear Creek,safety_and_non_safety_bargaining_units,OPBA - Police Officers,2015-2017,2015-01-01,2017-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,direct_text_claim,neutral_or_unclear,strong,contractual no-strike/no-stoppage clause during agreement term,rated_valid,not_ingested,not_codified,not_causal_evidence,false
targeted:SPANR201-a62318b0347606aa562263d9,SPAN321-1c00bb27def91f66480edaef,targeted_valid_173_rating,,RS429-84572d32706a5f123b69,,,,TS4L-6f16f57240a347254f76,OH,Hamilton,safety_and_non_safety_bargaining_units,"Hamilton Professional Fire Fighters, IAFF (Local 20 referenced in related SERB fact-finding reporting)","Includes provisions referencing successor CBA; appears to include an effective date around Jan 1, 2019 (exact end date not confirmed from search snippet)","2019-01-01 (approx, ",,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,direct_text_claim,neutral_or_unclear,strong,Limits to explicit no-strike/lockout language shown in this heading only.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
targeted:SPANR201-a7ce1d2a4318147fbe399be5,SPAN321-61ba5b4ac0a806bdcf105f2c,targeted_valid_173_rating,,RS429-d0bad09b7643f0b49ea1,,,,TS4L-1abec87e5e40f790ad74,NY,Amherst,safety_and_non_safety_bargaining_units,Central Alarm Office Association,2014-2024 (exact dates not determined from search snippet),,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,direct_text_claim,neutral_or_unclear,strong,Applies to the union’s members not asserting/engaging in a strike (no strike-right/acts clause); does not address mediation/arbitration or impasse mechanisms.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
targeted:SPANR201-a851709f7555e2bfe0d67ae9,SPAN321-3b123d1a42b678d7962cac4c,targeted_valid_173_rating,,RS429-bbe6795bf9d25b9c2e06,,,,TS4L-5b271ec82e04377e0fb5,OH,Genoa,safety_and_non_safety_bargaining_units,"IAFF, Local No. 4307 — Genoa Township Fire Department",2016-2018,2016,2018,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,direct_text_claim,not_applicable,strong,ARTICLE 14 title only (no strike/no lockout),rated_valid,not_ingested,not_codified,not_causal_evidence,false
targeted:SPANR201-ab83235fac2a5a9d3254a8c5,SPAN321-833f985956829f72a727d81d,targeted_valid_173_rating,,RS429-49c177ab897f0f14676b,,,,TS4L-aa025692b3f0df067262,NH,Derry,safety_and_non_safety_bargaining_units,"Professional, Administrative & Technical Employees of Derry (PATE), SEA of NH, Inc., SEIU Local 1984","July 1, 2021 - June 30, 2026",2021-07-01,2026-06-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,direct_text_claim,not_applicable,strong,Labor agreement section heading listing a no-strike term,rated_valid,not_ingested,not_codified,not_causal_evidence,false
targeted:SPANR201-ad3074fb3ce75ba58b370bd9,SPAN321-db128eaf4ab2e2c63a87ece0,targeted_valid_173_rating,,RS429-84572d32706a5f123b69,,,,TS4L-6f16f57240a347254f76,OH,Hamilton,safety_and_non_safety_bargaining_units,"Hamilton Professional Fire Fighters, IAFF (Local 20 referenced in related SERB fact-finding reporting)","Includes provisions referencing successor CBA; appears to include an effective date around Jan 1, 2019 (exact end date not confirmed from search snippet)","2019-01-01 (approx, ",,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,direct_text_claim,neutral_or_unclear,strong,ARTICLE 44 prohibits strikes during the term; does not mention impasse/mediation/arbitration,rated_valid,not_ingested,not_codified,not_causal_evidence,false
targeted:SPANR201-af4db4a7b4418e8bce22850e,SPAN321-26bdcefc5151b4fd984f1af0,targeted_valid_173_rating,,RS429-d3ac7b498679fa511642,,,,TS4L-e47ebd99040a813416e9,NH,Merrimack,safety_and_non_safety_bargaining_units,IAFF Local 2904,2023 to 2026 (expires June 2026 per related CBA set),2023-07-01,2026-06-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,direct_text_claim,neutral_or_unclear,strong,Mechanism support only from the table-of-contents heading; no stoppage/lockout details included.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
targeted:SPANR201-b029257683dc7722c8f9cd97,SPAN321-a909bcc582f1e2856939df8f,targeted_valid_173_rating,,RS429-143b0f2125f256679c0e,,,,TS4L-7dd3f100acf139f901dc,MI,Plainfield charter,safety_and_non_safety_bargaining_units,Plainfield Township Fire Association / Plainfield Township fire-related bargaining party (Act 312 arbitration matter),Act 312 compulsory arbitration award (award dated 2007-08-08),2007-08-08,2007-08-08,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,direct_text_claim,neutral_or_unclear,moderate,"Labor-peace period is mentioned, but the span does not state an explicit strike/no-strike, stoppage, lockout, impasse, mediation, factfinding, or arbitration mechanism.",rated_valid,not_ingested,not_codified,not_causal_evidence,false
targeted:SPANR201-b3229ddda9cb22119cc98d3c,SPAN321-b77e65a68f186a6f0834c134,targeted_valid_173_rating,,RS429-c8d1a73b5db53bb40074,,,,TS4L-d1d265c5e0754156ef11,OH,Monroe,safety_and_non_safety_compensation_units,"Monroe Firefighters, IAFF Local 3824",Fact-finding report (case year 2019; wage/comparison discussion tied to contract negotiation),,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,direct_text_claim,neutral_or_unclear,strong,Employer argues proposed wage increases would exceed what is reasonable to maintain parity and a competitive wage.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
targeted:SPANR201-b35aa5accdcde4a2ebcf7106,SPAN321-299618a61e89af6de3f6ca89,targeted_valid_173_rating,,RS429-532cbab4ec3d77f57f94,,,,TS4L-954305cdcb283841279b,IL,Libertyville,safety_and_non_safety_bargaining_units,Not fully specified in search snippet (public safety bargaining unit addressed in award),Arbitration award document referenced as S-MA-16-123 (within target window requested: 2014-2024),,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,direct_text_claim,neutral_or_unclear,strong,Covers the rule that arbitration applies when parties cannot strike and cannot reach agreement after good-faith bargaining.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
targeted:SPANR201-b47a47ed086a6b055610278c,SPAN321-26086a3ca8610dab381d5c54,targeted_valid_173_rating,,RS429-707c34876407db7dbda8,,,,TS4L-1df40ff88b7f3e987c7e,IL,Downers Grove,safety_and_non_safety_bargaining_units,Public Works/General Municipal employee bargaining unit (Local 150 with Village of Downers Grove),2024-2028,2024-01-01,2028-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,direct_text_claim,not_applicable,strong,Bounded to Article/Section labels stating no-strike/slowdown constraint.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
targeted:SPANR201-b4c533e19950a95648922a4b,SPAN321-289ad6abf84437f3b1680956,targeted_valid_173_rating,,RS429-94d0eff8ffa1df6361ff,,,,TS4L-b21f1a9452910a919fef,IL,Galesburg City,safety_and_non_safety_bargaining_units,Public Safety Employees’ Organization (PSEO),"Entered May 20, 2024; term shown as 2024-2026 on file title",2024-01-01,2026-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,direct_text_claim,neutral_or_unclear,strong,"Article VI, sections titled for no-strike and no-lockout",rated_valid,not_ingested,not_codified,not_causal_evidence,false
targeted:SPANR201-b51b02db4f3a30fc51c2aaca,SPAN321-26950780c5db63eb2f3a10a0,targeted_valid_173_rating,,RS429-8f933243a02762451883,,,,TS4L-77d7ffa473078182a4d6,IL,Thornton,safety_and_non_safety_bargaining_units,"Metropolitan Alliance of Police, Thornton Police Chapter #105","May 1, 2024 through April 30, 2026 (shown within packet)",2024-05-01,2026-04-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,direct_text_claim,not_applicable,strong,Contract provisions header identifying a no-strike obligation area (Article V).,rated_valid,not_ingested,not_codified,not_causal_evidence,false
targeted:SPANR201-b680d2f9a9c06b1d3ab733e2,SPAN321-1fb5e5bc113d60408b67cee7,targeted_valid_173_rating,,RS429-79f4d52337952b6594c7,,,,TS4L-f650c6fd04d0862a546f,NH,Merrimack,safety_and_non_safety_bargaining_units,AFSCME Local 2986,2023–2026,2023-07-01,2026-06-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,direct_text_claim,neutral_or_unclear,strong,Applies during the term of this agreement; prohibits union-caused or union-participated strikes and related work interference,rated_valid,not_ingested,not_codified,not_causal_evidence,false
targeted:SPANR201-b68db7c8823e2b70d3183edc,SPAN321-1190b60bd3fc4c8ea550db90,targeted_valid_173_rating,,RS429-68db620565c5ffc8a222,,,,TS4L-49ab66d3fa558f37d11a,GA,Americus,safety_and_non_safety_compensation_units,,2014-2024 target window (reference indicates 2024 Council Approved / Implementation Completed),2014,2024,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,documentary_mechanism_claim,neutral_or_unclear,moderate,Market/comparability pressure via explicit compensation study referenced; no wage or causal inference.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
targeted:SPANR201-b7ed3e16f41f1aa2efed8cc0,SPAN321-dd986c6624671e3e05451b81,targeted_valid_173_rating,,RS429-e6b8ec1ac7eaf3c4a597,,,,TS4L-2cf66eb8c412eea6d8e7,UT,Grantsville,safety_and_non_safety_compensation_units,,Amendment date appears to be 2023-08-31 (exact coverage period unknown from snippet),2023-08-31,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,direct_text_claim,neutral_or_unclear,strong,Addresses pay eligibility constraints; explicitly mentions salary/wage surveys as a type of pay adjustment excluded from affecting eligibility.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
targeted:SPANR201-ba03db217d22f87bad6d16b8,SPAN321-cdd5ae8cc1d278f22183ded8,targeted_valid_173_rating,,RS429-143b0f2125f256679c0e,,,,TS4L-7dd3f100acf139f901dc,MI,Plainfield charter,safety_and_non_safety_bargaining_units,Plainfield Township Fire Association / Plainfield Township fire-related bargaining party (Act 312 arbitration matter),Act 312 compulsory arbitration award (award dated 2007-08-08),2007-08-08,2007-08-08,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,documentary_mechanism_claim,neutral_or_unclear,weak,Union-proposed contract language described as facilitating labor peace; no explicit no-strike/lockout/impasse/arbitration language in span.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
targeted:SPANR201-bcded02708aaaeb2cef94123,SPAN321-62fe8d048c302c3a44e3772d,targeted_valid_173_rating,,RS429-ed9d2eba3f6a30014238,,,,TS4L-726b4981e819c1cb6b08,NH,Derry,safety_and_non_safety_bargaining_units,"Police Supervisors, SEIU Local 1984",2024 - 2029 (effective dates not fully captured in search snippet),2024-01-01,2029-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,direct_text_claim,neutral_or_unclear,strong,Only the no-strike/slowdown/job-action prohibition clause; does not address causality or wage outcomes.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
targeted:SPANR201-bd2758bed09f571fb4cf2a93,SPAN321-e84f831b080b3eb4de65c7fa,targeted_valid_173_rating,,RS429-532cbab4ec3d77f57f94,,,,TS4L-954305cdcb283841279b,IL,Libertyville,safety_and_non_safety_bargaining_units,Not fully specified in search snippet (public safety bargaining unit addressed in award),Arbitration award document referenced as S-MA-16-123 (within target window requested: 2014-2024),,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,context_only,neutral_or_unclear,weak,Span documents mediation/compulsory interest arbitration demand but does not state an inability to strike or a no-strike constraint.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
targeted:SPANR201-bfffc4b06d051a1523f14076,SPAN321-7292278451d15d4439f01d54,targeted_valid_173_rating,,RS429-5ae4c771afffd9a33c20,,,,TS4L-2b78cb0b5f05c8511918,MA,Northborough,safety_and_non_safety_compensation_units,Northborough Firefighters Local 3057,FY2023–FY2025 (effective wage changes include FY2023/FY2024/FY2025 step and market adjustment tables),2014-01-01,2024-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,direct_text_claim,neutral_or_unclear,strong,Exact label of market adjustment; no comparison or wage-study results stated in span.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
targeted:SPANR201-c0c223b18e2ae03677f30e34,SPAN321-0859b7591911c05342bda897,targeted_valid_173_rating,,RS429-920b49d41a0106fa10a0,,,,TS4L-4802e54c7a5ea047ca32,GA,Tifton,safety_and_non_safety_compensation_units,,2022,2022-01-01,2022-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,documentary_mechanism_claim,neutral_or_unclear,moderate,evidence of an external wage/compensation survey reference only (no causal or adjustment result stated),rated_valid,not_ingested,not_codified,not_causal_evidence,false
targeted:SPANR201-c33f32f19367dd283f8e74c4,SPAN321-17ee36c453e117bffc5088eb,targeted_valid_173_rating,,RS429-bdd561e3099a7165fd64,,,,TS4L-f8bfd25f9865018517ba,OH,Washington,safety_and_non_safety_bargaining_units,International Association of Fire Fighters Local 699,"Effective July 1, 2019 through June 30, 2022",2019-07-01,2022-06-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,direct_text_claim,not_applicable,strong,Relates to the agreement’s prohibition on union involvement in strikes; does not address causality or wage outcomes.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
targeted:SPANR201-c4d79f6a1793f18fb9a1ca16,SPAN321-af80d7e82fc871ce8be59e76,targeted_valid_173_rating,,RS429-37d509202897eb8b798c,,,,TS4L-a886e0c411c01094fbb0,OH,Lawrence,safety_and_non_safety_compensation_units,Lawrence Township police bargaining context (fact-finding report format; specific unit may be represented in the report),Fact-finding report dated 2024 (explicit figures and discussion include a multi-year/annual settlement comparison context),,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,direct_text_claim,neutral_or_unclear,strong,"Comparability framing for wages via external jurisdictions, not a quantified wage gap or causal finding.",rated_valid,not_ingested,not_codified,not_causal_evidence,false
targeted:SPANR201-c66336d661b2c7c9ca65bfe8,SPAN321-e8927af4fdbd22ff13ec8f08,targeted_valid_173_rating,,RS429-afd4608518bfe5e8f752,,,,TS4L-9352bcad1f5b79be8c34,WI,Waunakee,non_safety_comparator,,Successor agreement context for 1992 and 1993 (as indicated by search snippet),1992,1993,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,direct_text_claim,not_applicable,strong,Explicitly references a prior 1991 wage freeze as the basis/relationship for an offer; does not state constraints beyond the freeze itself.,rated_valid,not_ingested,not_codified,not_causal_evidence,false
targeted:SPANR201-c6acb4da3496cb608c1d9ee4,SPAN321-b716a24f98162771dc01f08a,targeted_valid_173_rating,,RS429-044a060b73ec93c592d2,,,,TS4L-d54bf5ef55c5786ce557,NJ,West Windsor,safety_and_non_safety_bargaining_units,West Windsor Policemen’s Benevolent Association (P.B.A.) Local 271,IA-2019-014 (referenced within 2022 biennial report; arbitration/factfinding/impasse-related procedural record),,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,context_only,neutral_or_unclear,weak,"Arbitration award finality/reconsideration only; no explicit strike/no-strike, stoppage, lockout, mediation, or labor-peace constraint language.",rated_valid,not_ingested,not_codified,not_causal_evidence,false
