linkage_id,quantitative_evidence_id,qualitative_evidence_id,linkage_status,linkage_confidence,linkage_reason,city,state,unit_type,bargaining_unit_name,contract_or_cycle_period,source_family,quantitative_value_kind,quantitative_value_unit,quantitative_claim_readiness,raw_quantitative_value_string,qualitative_mechanism_family,qualitative_claim_relevance,qualitative_direction_of_pressure,qualitative_evidence_strength,qualitative_claim_boundary,same_source_match,same_city_match,same_unit_match,same_cycle_match,value_normalized,value_imputed,value_annualized,wage_gap_calculated,regression_used,treatment_effect_estimated,causal_claim_made,population_or_national_claim_made,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
QQL513-97320e7af33b8f24a0f1f4,quantitative:qobs_eef8184f99a83ea8906c8088,legacy:qualitative:lobs_eef8184f99a83ea8906c8088:automatic_raise_mechanism,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Hallandale Beach,FL,police,,2023-10-01 to 2026-09-30,cba,percentage_raise_value,percentage,direct_text_quantitative_claim_ready,"percentage_increase=6% | effective_date=October 1, 2023 | normalized_scalar_value=6",automatic_raise_mechanism,documentary_mechanism_claim,gap_narrowing,moderate,"Step increases tied to an anniversary date for members hired after 3/7/06 are mentioned, indicating an automatic schedule-based mechanism, without any stated wage gap outcome.",true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-6e5935a3a31463c4e39cbc,quantitative:qobs_f008034133b7e6d9e55a52aa,legacy:qualitative:lobs_f008034133b7e6d9e55a52aa:non_base_compensation_signal,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,York,PA,fire,,2023-01-01 to 2027-12-31,cba,annual_salary_value,dollars_per_year,needs_normalization_later,"salary_value=$57,507.50 | annual_salary=$57,507.50 | step=0 Year 1 | effective_date=January 01, 2023 | currency_or_unit=USD annual | normalized_scalar_value=57507.50",non_base_compensation_signal,direct_text_claim,non_safety_advantage,weak,not_claim_ready,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-419c7eefe8a26aa43666f9,quantitative:qobs_f016e0b25389531b77157b3d,legacy:qualitative:lobs_91eb521aa649eb907ca1fb28:fiscal_constraint_signal,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,San Marcos,CA,fire,,2025-07-01 to 2027-06-30,cba,percentage_raise_value,percentage,needs_normalization_later,rate_value=5.00% | percentage_increase=5.00% | effective_date=7/1/2026 | currency_or_unit=percent | normalized_scalar_value=5.00 | normalized_effective_date=2026-07-01,fiscal_constraint_signal,context_only,non_safety_advantage,weak,The span suggests fiscal prudence but does not specify budget limits or how compensation is constrained.,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-db6702802ee2bf23afb633,quantitative:qobs_f016e0b25389531b77157b3d,legacy:qualitative:lobs_9bf90efa4c1fc0f620cba15e:implementation_or_retroactivity_advantage,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,San Marcos,CA,fire,,2025-07-01 to 2027-06-30,cba,percentage_raise_value,percentage,needs_normalization_later,rate_value=5.00% | percentage_increase=5.00% | effective_date=7/1/2026 | currency_or_unit=percent | normalized_scalar_value=5.00 | normalized_effective_date=2026-07-01,implementation_or_retroactivity_advantage,documentary_mechanism_claim,neutral_or_unclear,moderate,"This supports timing/implementation mechanics for an increase, but does not by itself establish an advantage or quantify wage effects.",true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-6593e415892ae01722abec,quantitative:qobs_f1ea1beee2c5092c170864bf,legacy:qualitative:lobs_f8f8f3683c7a28372b1c4a7b:implementation_or_retroactivity_advantage,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Palo Alto,CA,police,,2018-10-01 to 2021-06-30,cba,percentage_raise_value,percentage,direct_text_quantitative_claim_ready,percentage_increase=5% | normalized_scalar_value=5,implementation_or_retroactivity_advantage,documentary_mechanism_claim,neutral_or_unclear,weak,Timing of when pay takes effect after ratification; does not by itself establish a favorable retroactive/implementation advantage.,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-a4fdb1458ad8a645a21c0d,quantitative:qobs_f308abe0aeae55e3bdfa6ef7,legacy:qualitative:lobs_ee8c1f31fea03bcd9cf3cee1:automatic_raise_mechanism,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Marietta,OH,police,,2021-01-01 to 2023-12-31,cba,percentage_raise_value,percentage,needs_normalization_later,rate_value=$17.43 | hourly_rate=$17.43 | step=Start | percentage_increase=2% | effective_date=1/1/2022 | currency_or_unit=hourly | normalized_scalar_value=17.43 | normalized_effective_date=2022-01-01,automatic_raise_mechanism,direct_text_claim,neutral_or_unclear,moderate,Provides a general mechanism for advancing employees to the next pay step after one year; does not specify wage level comparisons across groups.,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-7f50ad1e7ac8ebd6645647,quantitative:qobs_f35e14087adbf4b8278bc5bd,legacy:qualitative:lobs_00dcd4d701faa49826d0585f:implementation_or_retroactivity_advantage,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Santa Rosa,CA,fire,,2021-07-01 to 2024-06-30,cba,percentage_raise_value,percentage,direct_text_quantitative_claim_ready,"percentage_increase=3.0% | effective_date=September 26, 2021 | currency_or_unit=monthly wage increase | normalized_scalar_value=3.0",implementation_or_retroactivity_advantage,provisional_causal_candidate,gap_narrowing,weak,Supports only that the pay increase/treatment is timed to an effective date; does not specify magnitude or whether the timing benefits safety vs non-safety.,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-f87f285d094c2e298722ac,quantitative:qobs_f35e14087adbf4b8278bc5bd,legacy:qualitative:lobs_2c61d48fabd207ac0fde9ebd:implementation_or_retroactivity_advantage,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Santa Rosa,CA,fire,,2021-07-01 to 2024-06-30,cba,percentage_raise_value,percentage,direct_text_quantitative_claim_ready,"percentage_increase=3.0% | effective_date=September 26, 2021 | currency_or_unit=monthly wage increase | normalized_scalar_value=3.0",implementation_or_retroactivity_advantage,direct_text_claim,neutral_or_unclear,weak,Addresses timing/implementation wording only; no comparative advantage or wage effect stated.,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-b2ceafe2c4c1402d1ddae5,quantitative:qobs_f83ec5e087ea567639e74a11,legacy:qualitative:lobs_3ab68b031670fb399f538869:implementation_or_retroactivity_advantage,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Marion,IA,police,,2025-07-01 to 2027-06-30,cba,annual_salary_value,dollars_per_year,needs_normalization_later,"salary_value=69585.00 | annual_salary=$69,585.00 | step=STEP 1 | effective_date=EFFECTIVE JULY 1, 2026 | currency_or_unit=annual | normalized_scalar_value=69585.00",implementation_or_retroactivity_advantage,context_only,neutral_or_unclear,weak,Only indicates when changes take effect; does not establish an advantage vs an alternative timeline.,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-1367f8b5b2f924d3dad297,quantitative:qobs_f83ec5e087ea567639e74a11,legacy:qualitative:lobs_a9da8677ddb91811e06c5ae1:implementation_or_retroactivity_advantage,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,Marion,IA,police,,2025-07-01 to 2027-06-30,cba,annual_salary_value,dollars_per_year,needs_normalization_later,"salary_value=69585.00 | annual_salary=$69,585.00 | step=STEP 1 | effective_date=EFFECTIVE JULY 1, 2026 | currency_or_unit=annual | normalized_scalar_value=69585.00",implementation_or_retroactivity_advantage,documentary_mechanism_claim,neutral_or_unclear,weak,"This only establishes timing (effective date) and does not, by itself, show advantage relative to an alternative implementation schedule.",true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-71449baedc166ed5e7bc6b,quantitative:qobs_f85460f29dfe3a87f39f9c00,legacy:qualitative:lobs_aa32d97233e694c1b2a41310:automatic_raise_mechanism,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,La Grande,OR,police,,2026-06-21 to 2029-06-20,cba,percentage_raise_value,percentage,direct_text_quantitative_claim_ready,percentage_increase=5% | currency_or_unit=current base salary | normalized_scalar_value=5,automatic_raise_mechanism,direct_text_claim,neutral_or_unclear,moderate,"Shows that COLA outcomes are insulated from evaluation outcomes, indicating an automatic COLA component exists but does not establish comparative wage effects.",true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-8ec4be15b4b5f04c50e52a,quantitative:qobs_f855fbb5ea1de2d06c8aa0f4,legacy:qualitative:lobs_69cb94befdf3d422079472da:implementation_or_retroactivity_advantage,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,East Moline,IL,police,,2021-01-01 to 2023-12-31,cba,percentage_raise_value,percentage,direct_text_quantitative_claim_ready,grade=Lieutenant | percentage_increase=15% | currency_or_unit=percent | normalized_scalar_value=15,implementation_or_retroactivity_advantage,documentary_mechanism_claim,neutral_or_unclear,moderate,Only the timing of when wage rates become effective after the stated effective dates; no claim about whether this is more/less advantageous.,true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-e6ac1bc991079a392a232a,quantitative:qobs_f855fbb5ea1de2d06c8aa0f4,legacy:qualitative:lobs_9f454a74ab2ba08892e0f861:implementation_or_retroactivity_advantage,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,East Moline,IL,police,,2021-01-01 to 2023-12-31,cba,percentage_raise_value,percentage,direct_text_quantitative_claim_ready,grade=Lieutenant | percentage_increase=15% | currency_or_unit=percent | normalized_scalar_value=15,implementation_or_retroactivity_advantage,documentary_mechanism_claim,gap_narrowing,moderate,"This supports a retroactivity timing mechanism for wages, not a final causal wage or gap outcome.",true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
QQL513-2e12cbdb9320bb305b6dee,quantitative:qobs_f8956b465ee6249c70659f59,legacy:qualitative:lobs_5e2e20d674ef52cf7e60f735:automatic_raise_mechanism,linked,exact_same_source,shared committed source_review_id and/or retained_content_hash,St. Cloud,MN,police,,2025-01-01 to 2027-12-31,cba,percentage_raise_value,percentage,needs_normalization_later,"rate_value=4.75% | percentage_increase=4.75% | effective_date=January 1, 2026 | normalized_scalar_value=4.75",automatic_raise_mechanism,documentary_mechanism_claim,neutral_or_unclear,moderate,"Describes a scheduled anniversary-date salary increase for eligible employees, without specifying amounts or safety-vs-non-safety effects.",true,not_independently_recorded,not_independently_recorded,not_independently_recorded,false,false,false,false,false,false,false,false,not_ingested,not_codified,not_causal_evidence,false,structured co-location only; linkage does not estimate a wage effect or prove causation
