adjudication_performed,ambiguity_flags,canonical_external_ingestion_id,claim_linkage_status_after,compensation_basis_after,conflict_flags,conflict_reconciliation_status,department_after,expected_consequence_if_rejected,expected_consequence_if_upheld,external_administrative_observation_id,linked_claim_ids,municipality_after,pay_basis_after,period_after,proposed_analytical_role,reason_for_cross_examination,recommended_review_type,reconciled_external_observation_id,side_after,source_SHA_256,source_character_end,source_character_start,source_excerpt_or_table_row,source_page,source_row,source_table_id,mathematical_result,formula,numerator,denominator,supporting_or_countervailing_role,semantic_question_to_resolve,recommended_review_method,final_adjudication
False,,EXTINGEST-a3eef5a942f3ac012cfe7c40,event_linked_claim_pending,unclear,,not_applicable,fire,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-794c979c6f8587599171d236,,cog_2025_173141,unclear,2019,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-7722c1569a723af4664f59bf,fire,cbafbc2cd3791d39478f3180413100e325169175d2e849dd7991124bc89071f3,71313,71307,658.94,51,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-77e7209f257c2b637cf345d5,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-825dfba925b526df86f13154,,cog_2025_189922,annual_salary,2021,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-079303bf26d0bab4ae8056f0,unclear,1648648cae1d07eecaa46490c24e6fc38efbf2aa2d85a0442eed3ddb4a947981,1068781,1068779,40,337,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-c4873b623e35b6ba1464a8a6,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-84067b80c49d5f63e9baa34d,,cog_2025_194111,unclear,undated,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-d1e78c1d64979c9de2c6d01c,unclear,d9d3995f38ce7e4f93608e7f1a76531ea3b342a90383f5edbcb1a43bc0c12604,422635,422634,0,100,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-5c4dccc081b2031b967937dc,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-22ed30e3e92811c038eb7b9d,,cog_2025_174647,unclear,2025,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-d910052b212b527a4c502cdb,unclear,36e962d0a73ea1128d4554115cad18a1815f9f92c0c8f41975394ec30158a716,,,Cressona borough,,2026,html_table_1,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-5c3399a91e4c342cc9973364,event_linked_claim_pending,staffing_or_non_compensation,,not_applicable,not_applicable,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-9ff080c2764b3a0cfd9ef1b6,,cog_2025_109687,contextual_value,2026,contextual_only,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-11ca35d4297744f57bc110b4,side_independent,35c96d0681e3961fb0aa4e5b28e91ae1a078a30e5034929d2efdc2512f181037,,,Orange,,886,html_table_1,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-c0c9797fd24ddde14642426e,event_linked_claim_pending,staffing_or_non_compensation,,not_applicable,not_applicable,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-c1b35ae9cc38ce978f9c64f6,,cog_2025_109687,contextual_value,2026,contextual_only,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-02cdb6afd13eda63de173ce3,side_independent,35c96d0681e3961fb0aa4e5b28e91ae1a078a30e5034929d2efdc2512f181037,,,New York,,1176,html_table_1,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-9e787bb1a0b0f084e4ca572e,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-6b526f1086416f8fa544e5a5,,cog_2025_140792,unclear,2025,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-87dc0879daafb7be81e3cdb2,unclear,229c611c0e9d5f8934dc812b1f22d34d656ba9d1093ce7856028510bc5880eb7,137907,137901,"20,000",60,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-6713fa30a0ef5700da28712b,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-1979eb9956230d9df7391e5d,,cog_2025_166270,unclear,2026,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-68d30897298f74729a03f098,unclear,9f4a93915039617f7a9f870f15c1e8efdb5e4e19ad30f2b44b9ca69138d9a3f6,807903,807901,39,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-06beb73cb1d1a247522b5e88,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-706038409473275fc97b9b3d,,cog_2025_106320,unclear,undated-source-B4X2500LIVE-20260729-000393,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-0b01868d7f4688e3cceb5edc,unclear,0eb2385ecf21365aec4a4053ee2ab3db48227594772a4392ad4b9c02d3145d9b,530050,530042,"$135,751",146,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-2c7493ffae56f2f3e70ad626,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-e8e91bc2cfe86621abb22326,,cog_2025_166144,unclear,2025,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-b268d3d61a41a0f92273ca1b,unclear,db34c5275f86a21b2151b30cbc960adc0385a05a06d0b80fc88a6e23c4f90184,241183,241181,42,95,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-19ca47f81b5f5ea8a0728502,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-14afba02f5a28b05f8319409,,cog_2025_194891,unclear,2026,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-f898f5f20ad54046ba486300,unclear,e544ef5d555ad68e432394ae8d4776175e62ba4c4151e76e6d6042422e7c8cbd,24216,24215,3,10,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-2ab1a3440ed810fbd68e6fb6,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-5a5374bf3273aed91ab07125,,cog_2025_161677,unclear,2023,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-beea51d077f4b7bfe6fc2d2d,unclear,6d85244a2b473d7cc2d02e1cf61c8631029af8c2720d117e40675b1eb633f7ae,,,Exterior Wall 2,,11,html_table_7,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-b344b41bd535f67a7c587372,event_linked_claim_pending,unclear,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-0ee12ed96e438c2907766596,,cog_2025_162180,unclear,2023,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-c0f1cfe6b846ce4f5f37af55,unclear,970a5743db0d3ee69b30ae37698d7f843a995eba9b2d43d321f9dccd9421289d,17413,17410,"57,",12,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-9a28419b22cb59a491465677,event_linked_claim_pending,salary_schedule_rate,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-84632a5accd770e5701747f3,,cog_2025_190414,unclear,2020,growth_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-c9da2ab77786ea9d97ce5b95,unclear,41bb9959d1aef50f506dd8666dc00c2918fb0a97bbad8acec0b04234ed9eaee2,248481,248478,50%,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-bbcc12bfc03b6fef0869dbfb,event_linked_claim_pending,staffing_or_non_compensation,,not_applicable,administration,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-3c0ddcb6d34fe8fcb111e934,,cog_2025_185062,contextual_value,2021,contextual_only,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-85136859a2d4d6779888eb16,non_safety,04234ed0e90b5eaaec9543b4aa3146b15f8f5f25cf82cdffcdc947dac1580692,,,Alliance for Living,,4819,html_table_1,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
