candidate_id,lane_id,scout_target_id,municipality,state,prior_seen_status,duplicate_risk,review_duplicate_status,candidate_quality_label,verification_priority_tier,verification_status,review_note
TS4L-911385c4c24131d1a5a7,lane_1,TS4-1-fe8a77939646e0a2,Newton,MA,known_safety_row_counterpart_target_not_satisfied,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-ab987d82c44cc5baf173,lane_4,TS4-4-dc1af31665c310d8,Hilltown,PA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-372d38c29cbf0b1c5dca,lane_4,TS4-4-dc1af31665c310d8,Hilltown,PA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-815824011ec986d4de62,lane_4,TS4-4-dc1af31665c310d8,Hilltown,PA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-8be4f2325351eea0fc30,lane_4,TS4-4-2714c3e218d1ac3b,El Dorado,AR,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-10675e9c5e13b011f016,lane_4,TS4-4-2714c3e218d1ac3b,El Dorado,AR,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-a43fc34b62fbf416ba5c,lane_4,TS4-4-2714c3e218d1ac3b,El Dorado,AR,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-c37a40b7c03838b1196a,lane_4,TS4-4-9747356e2ebf048e,Prairie,OH,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-ec4b4e28a531088706b5,lane_4,TS4-4-9747356e2ebf048e,Prairie,OH,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-7cc4e8928ab11eb94344,lane_4,TS4-4-1a1ca7507e201713,Gulf Shores,AL,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-e97b660fc6dc7596c041,lane_4,TS4-4-1a1ca7507e201713,Gulf Shores,AL,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-ce3c41a0dd4140af1aff,lane_4,TS4-4-1a1ca7507e201713,Gulf Shores,AL,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-b6e958169ae86ae75a44,lane_4,TS4-4-c8116a1c770eb38d,Springfield,NJ,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-45f562437c8e8d5a686d,lane_4,TS4-4-c8116a1c770eb38d,Springfield,NJ,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-145deabad3f87ce0d30f,lane_4,TS4-4-c8116a1c770eb38d,Springfield,NJ,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-e15c3f13da664bb73ed5,lane_4,TS4-4-ae8fa288f6e7dee1,Tahlequah,OK,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-fdf787e99016657e0b80,lane_4,TS4-4-ae8fa288f6e7dee1,Tahlequah,OK,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-cf200b642b4a2b6990b3,lane_4,TS4-4-ae8fa288f6e7dee1,Tahlequah,OK,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-64ef1de561f56465d198,lane_4,TS4-4-b1db0557df35e818,Auburn,MA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-d50f6c827380b2f3b283,lane_4,TS4-4-b1db0557df35e818,Auburn,MA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-55b1014de141f0288630,lane_4,TS4-4-b1db0557df35e818,Auburn,MA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-546db936170aba663e3e,lane_4,TS4-4-46478177d0c77e4f,Butler,PA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-bcfafc83ad589d09e107,lane_4,TS4-4-46478177d0c77e4f,Butler,PA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-d77bf779f65269730fd3,lane_4,TS4-4-46478177d0c77e4f,Butler,PA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-5436237f6b7844692837,lane_4,TS4-4-183e7a425aa91af3,Sharon,OH,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-72527136a33357d3eaae,lane_4,TS4-4-fb02592f7c021b4f,Bristol,VA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-4d7596835a2f2cb3ecae,lane_4,TS4-4-fb02592f7c021b4f,Bristol,VA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-3d57de53e20ccde77dee,lane_4,TS4-4-fb02592f7c021b4f,Bristol,VA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-016764b6e00163208850,lane_4,TS4-4-ac01a5c0cae4e462,Donna,TX,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-18ddd147b9013f91e048,lane_4,TS4-4-ac01a5c0cae4e462,Donna,TX,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-af2f72d52cdb1c6fb766,lane_4,TS4-4-ac01a5c0cae4e462,Donna,TX,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-cfb80ee4df1716c9e448,lane_4,TS4-4-fbff7881c7812767,Jasper,IN,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-f32f4e6f894059b2e89b,lane_4,TS4-4-fbff7881c7812767,Jasper,IN,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-ba1d72cf875b41cae89d,lane_4,TS4-4-fbff7881c7812767,Jasper,IN,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-fcc7279f0fc28f8bdd0b,lane_4,TS4-4-7b889155c82c73a1,Upper Chichester,PA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-ad22d0a8c897ad941e39,lane_4,TS4-4-7b889155c82c73a1,Upper Chichester,PA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-d7aa0080cf1d03522aac,lane_4,TS4-4-7b889155c82c73a1,Upper Chichester,PA,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-5c797d9597e99868af5c,lane_4,TS4-4-a193fc7b7d8c799c,Groves,TX,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-75a306fc6aaa0b037d66,lane_4,TS4-4-a193fc7b7d8c799c,Groves,TX,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-d7ee9748ee5bd6195ab5,lane_4,TS4-4-a193fc7b7d8c799c,Groves,TX,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-550b8d72e61cb3b19378,lane_4,TS4-4-e3849191652c2e52,Canfield,OH,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-05044924e9afe10c3fe5,lane_4,TS4-4-e3849191652c2e52,Canfield,OH,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_high,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-1e1f9b87cec28f93139d,lane_4,TS4-4-e3849191652c2e52,Canfield,OH,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-213567bd95cbb7202363,lane_4,TS4-4-c309c2abbf5f1516,Chickasha,OK,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-d6cfc18be0d7ecd31bb6,lane_4,TS4-4-c309c2abbf5f1516,Chickasha,OK,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-e678079e0e53be1d0282,lane_4,TS4-4-c309c2abbf5f1516,Chickasha,OK,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-90950eeea4cddca109a1,lane_4,TS4-4-05bf82dbd6745b56,Dickson,TN,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-336b4e843df636cadc79,lane_4,TS4-4-05bf82dbd6745b56,Dickson,TN,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-598c84aed54486154e9a,lane_4,TS4-4-05bf82dbd6745b56,Dickson,TN,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-73dffafeb24530593a58,lane_4,TS4-4-4f5acbce81521dab,Mercedes,TX,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-d0b3d9bda32e8c371111,lane_4,TS4-4-4f5acbce81521dab,Mercedes,TX,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-213e53b0bcafb62b455a,lane_4,TS4-4-4f5acbce81521dab,Mercedes,TX,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-2239b635a7f8fdf6b0ef,lane_4,TS4-4-9fc84e3bc1a437b3,Payson,AZ,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-9036afe364ac8cf416e4,lane_4,TS4-4-9fc84e3bc1a437b3,Payson,AZ,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-ad45b3e1b64c5d25e794,lane_4,TS4-4-9fc84e3bc1a437b3,Payson,AZ,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-0fc4cf9cdecc4e560d09,lane_4,TS4-4-10e848d41f42ff0a,Southern Pines,NC,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-b5f837592bc64975f794,lane_4,TS4-4-10e848d41f42ff0a,Southern Pines,NC,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-e8eb20b0916b7212723d,lane_4,TS4-4-10e848d41f42ff0a,Southern Pines,NC,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-214d781254ebcc918c4b,lane_4,TS4-4-e6828e41a2b81465,Huron charter,MI,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,repair_or_review_needed,tier_d,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-7c5deb01b061012d7e9b,lane_4,TS4-4-e6828e41a2b81465,Huron charter,MI,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-c42eb295745cb36057c3,lane_4,TS4-4-e6828e41a2b81465,Huron charter,MI,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-55f2b92962b53b600511,lane_4,TS4-4-dead73069b400185,Caledonia,MI,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-b35b86e5f06f679967d4,lane_4,TS4-4-dead73069b400185,Caledonia,MI,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-efbfd24c3d0f86b8a38e,lane_4,TS4-4-dead73069b400185,Caledonia,MI,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-a6e1378c9c89323f9495,lane_4,TS4-4-2131eb51de085a55,Geddes,NY,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-17e82be7b1a3a472356a,lane_4,TS4-4-2131eb51de085a55,Geddes,NY,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-1bcb148d54b2db417c36,lane_4,TS4-4-2131eb51de085a55,Geddes,NY,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-9e07d353793ee7fabb7c,lane_4,TS4-4-97a96a8b34070a29,Hewitt,TX,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-af260c9b50a934876483,lane_4,TS4-4-97a96a8b34070a29,Hewitt,TX,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-890d6844fcf76ce8f509,lane_4,TS4-4-97a96a8b34070a29,Hewitt,TX,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-351bbeb73e2de198f704,lane_4,TS4-4-591b16c57bb1054c,Thompson,NY,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-55843849bdf30789b5e4,lane_4,TS4-4-591b16c57bb1054c,Thompson,NY,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-9dfc41a4a5add339bced,lane_4,TS4-4-591b16c57bb1054c,Thompson,NY,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_low,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-877c31661c85ee4432d7,lane_4,TS4-4-f471ae1cf23701d6,Moreau,NY,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_c,not_verified,Metadata-only prior-seen review; no durable merge.
TS4L-40e19fe10463cd546caf,lane_4,TS4-4-f471ae1cf23701d6,Moreau,NY,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,canonical_locator_unique,verification_ready_medium,tier_b,not_verified,Metadata-only prior-seen review; no durable merge.
