implementation_event_id,municipality,state,original_side,repaired_side,side_confidence,side_repair_reason,bounded_side_evidence,technical_lineage
IMPEVT-b71f7ac6b8ce54c62640d5f7,Fletcher,VT,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"the school’s expense, effective january 2021. fletcher, vt, wage schedule, 2021. unclear","[""WCM-02455fbed69977fe109b14fd""]"
IMPEVT-771c0154055891b57a74719a,Fletcher,VT,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective july 1, 2022. fletcher, vt, wage schedule, 2022. unclear","[""WCM-8c8b4ecf3514114a445e76e6""]"
IMPEVT-ed3d77187c89a58a72979a35,Kirby,VT,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"keith isham made the motion to increase the town clerk and road foreman pay by $1.00/hr effective january 2026. kirby, vt, budget or pay plan, 2026. unclear","[""WCM-57bc3d1cb5b01dac003354db""]"
IMPEVT-e82b463a9b427f0eb7765622,Middletown Springs,VT,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective january 6, 2020 in accordance with 49 cfr, all drivers shall be subjected to a query of middletown springs, vt, wage schedule, 2020. unclear","[""WCM-aaf248cb4ce54157c27eed5d""]"
IMPEVT-3d1c8637a930665cfeb92b0e,Middletown Springs,VT,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective may 10, 2003, the financial work week is saturday through friday. middletown springs, vt, wage schedule, 2025. unclear","[""WCM-a98c95cf96b90d8372a0a17c""]"
IMPEVT-a4f66470f11ba40981720fd5,Plainfield,VT,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective february 6, 2023. plainfield, vt, budget or pay plan, 2023. unclear","[""WCM-13d959da94da35842493687e""]"
IMPEVT-58ff6e3c834feaf8e258b7d8,Plainfield,VT,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"the complete revised personnel policy was approved by the selectboard and is effective april plainfield, vt, budget or pay plan, 2026. unclear","[""WCM-355e340a8f435654023e75e9""]"
IMPEVT-899b2cc126d10e4a8c548707,Westfield,VT,unclear,remains_unclear,low,bounded corpus context does not identify an employee side," the recycling helpers pay rate will increase to $11/hour effective october 1. westfield, vt, budget or pay plan, 2020. unclear","[""WCM-8e7056c9bdd80be21018b911""]"
IMPEVT-93442335c64283f017939ab6,Westfield,VT,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"• other town employees will receive an 8.7% cola increase after the budget is approved by westfield, vt, budget or pay plan, 2022. unclear","[""WCM-00dd83b626d7b7c121f0a0b9""]"
IMPEVT-fde4ea29ed009be4e3df3015,Westfield,VT,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective january 1, westfield, vt, budget or pay plan, 2022. unclear","[""WCM-172a09e9aa4404fbc73c91f1""]"
IMPEVT-331ee687580f0881f30d16ff,Concrete,WA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"• the total adopted annual salary amount for the 2025 budget year is $379,619.03. concrete, washington, budget or pay plan, 2025. unclear","[""WCM-1fe8d6b635fc52c48e7d4a27""]"
IMPEVT-a8b58743fa81af3a68896081,Elmer City,WA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective january 1st of each year. elmer city, washington, wage schedule, period not explicit. unclear","[""WCM-6236f9a23f9863d48f6334df""]"
IMPEVT-a33072963d3135ce024cccec,Entiat,WA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"the rates listed in the resolutions shall become effective december 14, 2023 after passgae. entiat, washington, budget or pay plan, 2023. unclear","[""WCM-695bf1e93d7330493f919121""]"
IMPEVT-3734b287aeb46727b8430d89,Garfield,WA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"suggesting that council give him a raise effective january 1st. garfield, washington, wage schedule, period not explicit. unclear","[""WCM-69e1d7bd4a638b0e85392bef"",""WCM-d4905585daec16456180c91f""]"
IMPEVT-056fc4242e6182d60d563c74,Waitsburg,WA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"this ordinance shall become effective january 1, 2025, upon its passage by waitsburg, washington, budget or pay plan, 2025. unclear","[""WCM-5498c49d89e11b9506e94f98""]"
IMPEVT-1213a4965ccf5941dae88b35,Wilkeson,WA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"the rate of pay becomes effective january 1, 2018 for employees: wilkeson, washington, wage schedule, 2018. unclear","[""WCM-4b3e73ac75aa79d3cbc9e2ac"",""WCM-627ecf1bbcdd0feb1a5df9db"",""WCM-6869ba0fff99d0e61e11db58""]"
IMPEVT-78e899bb274880c8fc18e1f2,Wilkeson,WA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"the current town clerk/treasurer position shall receive an hourly rate of twenty-four dollars and fifty cents ($24.50) per hour plus a wage increase as stated below. wilkeson, washington, wage schedule, period not explicit. unclear","[""WCM-22c0f0377a9728a8add8bb65"",""WCM-3692749f15ddf31dff0a2831""]"
IMPEVT-f11ee131656e674ef81db63c,Wilkeson,WA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"listed in schedule “a.” per the chart at the end of their second year employees shall receive stipend wage wilkeson, washington, wage schedule, period not explicit. unclear","[""WCM-8b6cc9c091737c725a26e427""]"
IMPEVT-1ac77e6b8cf1ec13d39d56b7,Wilkeson,WA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"seniority shall begin six (6) months from the employee’s date of hire retroactive to the first wilkeson, washington, wage schedule, period not explicit. unclear","[""WCM-ff7f069eb2eaddd39a27ea1f""]"
IMPEVT-59c843be9e4017d228b220f5,Woodway,WA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"retention bonuses pursuant to the town’s adopted retention policy are excluded from the woodway, washington, other local government pay policy, 2024. unclear","[""WCM-f444ca1acac97913598a09b3""]"
IMPEVT-8f069bacc784b8ca9bfce2e7,Yacolt,WA,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"from the current expense/general fund (#001) during fiscal year 2021 and prior to the effective date of this yacolt, washington, budget or pay plan, 2021. unclear","[""WCM-0b758c03314ade41ed0f1f75""]"
IMPEVT-812a7274d054666a5e097428,Adams,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"hereby suspended for 2 weeks effective 9/21/05. adams, wisconsin, arbitration award, period not explicit. unclear","[""WCM-9ef412b0b1ffac3fdaf258da"",""WCM-ea50535fd044dc8a43d728e8""]"
IMPEVT-8760ff031c5ed320f9f9ee69,Auburndale,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"motion marten/weiler to approve a 5% wage increase for village employees effective july 1, 2023. auburndale, wisconsin, council packet or minutes, 2023. unclear","[""WCM-62f251ce34e5957ec942aebc""]"
IMPEVT-79929dd121fe1bc642a910f7,Bonduel,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"at a pay rate of $16.07@ hour effective january 1, 2010. bonduel, wisconsin, arbitration award, period not explicit. unclear","[""WCM-1ae2b4e7275c28d709453ba1"",""WCM-66066b662ae05afeca0c9416""]"
IMPEVT-d8220d7e154d1980d1bf3dbf,Butler,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"rates for the water, storm water and sewer service utilities are based on rates effective june 1, 2023 for water, january 1, 2016 sewer service and january 1, 2022 for storm water. butler, wisconsin, wage schedule, 2023. unclear","[""WCM-531abf0458c2fcd67f5abd7f""]"
IMPEVT-294d6c2fe03736eff777788f,Cedarburg,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"discussion and possible motion on resolution 2021-1, “approving wages effective january 1, 2021”* cedarburg, wisconsin, other local government pay policy, 2021. unclear","[""WCM-0be388d0243aad1011f2f4a9"",""WCM-702b4309fa9bc7ed6d51f198"",""WCM-a276fdfb64ecc9f1daced4a7""]"
IMPEVT-4e3b219818bd2592b9ab7070,Chilton,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"chilton, wisconsin, arbitration award, period not explicit. unclear","[""WCM-b302a20d1c860d4d45bf9bb0""]"
IMPEVT-625fe95c999dc77b4f8dfdc4,Cuba City,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"cuba city, wisconsin, arbitration award, period not explicit. unclear","[""WCM-60185f2dd82c6f1290ec8b94"",""WCM-b035e0380e49c312aa6001a4"",""WCM-f10e3b7bb67b272f7af13c62""]"
IMPEVT-f24c307a709dec8b7bac071a,Cumberland,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"was entitled to full-time employment with the city effective june 15, pursuant cumberland, wisconsin, arbitration award, period not explicit. unclear","[""WCM-efb548cd6b5de1f4154dbbb4""]"
IMPEVT-bcf129a5f95b1914eed37cf4,Delafield,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"delafield, wisconsin, arbitration award, period not explicit. unclear","[""WCM-b04619b9eadd0c09ffb98eb5"",""WCM-cd752fca5925aba4550500a8""]"
IMPEVT-d1105cbe4f9cb201ba146874,Dresser,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"would be effective on may 1, 2026. dresser, wisconsin, council packet or minutes, 2026. unclear","[""WCM-f4b15748b8d1f877f1b293c4""]"
IMPEVT-1a64d4ce0af29d61774b1db9,Eagle Point,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"for jesse effective january 1, 2026, seconded by eagle point, wisconsin, council packet or minutes, 2026. unclear","[""WCM-42b30574dbbef799fe9ab72b"",""WCM-7721e1ee07581a2b9dd4500b""]"
IMPEVT-5688c9906fedd3cda6acb795,Fifield,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"during the term of the 1995-97 collective bargaining agreement, the hourly rate for his replacement, if any, will be as follows: effective 1/1/96, $11.68; fifield, wisconsin, factfinding report, period not explicit. unclear","[""WCM-8ce473e893c1478b89d92818""]"
IMPEVT-42e112d67684f8960de2e129,Fifield,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective 1/1/97 $12.02. fifield, wisconsin, factfinding report, period not explicit. unclear","[""WCM-5fe3802b381cd0e6d22baa04"",""WCM-9bfec06dd6fa9700cf1e6f95"",""WCM-ff1026d5fbd3734a60e274f4""]"
IMPEVT-8c9f3919cbc3d54e39890677,Franklin,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"31 increase to five hundred seventy-five dollars ($575) effective january 1, 2021. franklin, wisconsin, collective bargaining agreement, 2021. unclear","[""WCM-c60675740a0698f947f2e80f""]"
IMPEVT-28f8ef851acaacf446baab77,Freedom,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"• any cost-of-living adjustment will be effective january 1st. freedom, wisconsin, wage schedule, 2025. unclear","[""WCM-af74c8b2cbf9888fd8eeb8eb""]"
IMPEVT-ba7ee75daefcf3f236b0f42e,Genoa City,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"genoa city, wisconsin, arbitration award, period not explicit. unclear","[""WCM-81d74d2d9c0ac3a29feedcf4""]"
IMPEVT-96b23ac42f94d28c0415f66b,Grand Chute,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"grand chute, wisconsin, arbitration award, period not explicit. unclear","[""WCM-36d29eb16e10e9dcec2e417d""]"
IMPEVT-78c5961e2819f462fae63355,Greenwood,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"graderman wages – travis makes a motion to increase graderman wages to $29.50/hour effective january 1, 2025. greenwood, wisconsin, council packet or minutes, 2025. unclear","[""WCM-10e27365a7cbecb28a88f33d""]"
IMPEVT-7dd83836d635a38ac8a360de,Hales Corners,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"hales corners, wisconsin, arbitration award, period not explicit. unclear","[""WCM-921c3ba20ea32c0721de2d1e""]"
IMPEVT-4eaeab6894211ef6a717ac88,Hilbert,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"employees – action – to approve the following pay increases effective january 1, 2025- missy hilbert, wisconsin, council packet or minutes, 2025. unclear","[""WCM-ab109d7e06e0f2e25344a608"",""WCM-ccac032c10844cf5ee7c8dbc"",""WCM-dbd90909b6dd41a878a00325""]"
IMPEVT-943812ef64a5d4b792b7afd5,Hilbert,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective april hilbert, wisconsin, council packet or minutes, period not explicit. unclear","[""WCM-47fc7c6356a90be42f8092d4""]"
IMPEVT-b02e476672eba38a6acf6775,Horicon,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"horicon, wisconsin, arbitration award, period not explicit. unclear","[""WCM-1806d9741591c6d3c05cc451"",""WCM-1a56de424fcd0f3042df90a2"",""WCM-99867f8f4f5d7c7946f07307""]"
IMPEVT-0aa7fc1f7e86cea225a66a73,Jackson,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"jackson, wisconsin, arbitration award, period not explicit. unclear","[""WCM-c0aebe0861a43c693a50000d""]"
IMPEVT-f8eefb0786ac527b83e1d16f,Jackson,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"jackson, wisconsin, arbitration award, period not explicit. unclear","[""WCM-c4fd1d57465df8eaa292e10a""]"
IMPEVT-3a5af805a003882852e76bd5,Kiel,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"kiel, wisconsin, arbitration award, period not explicit. unclear","[""WCM-3bbded86218294547ceb2932"",""WCM-4f64a340275c0999ccc1f0dc""]"
IMPEVT-d1652e0abb6733cc2aeb381a,Kiel,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"kiel, wisconsin, arbitration award, period not explicit. unclear","[""WCM-24dbe55fba5ac4c195d76325""]"
IMPEVT-4fca5146e6da53ae3ffac9a1,Lomira,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"be it further resolved, the contribution rates are effective january 1, 2027, at which time the village lomira, wisconsin, other local government pay policy, period not explicit. unclear","[""WCM-cb048aa7847723bfffa670b7""]"
