mechanism_exposure_event_id,root_compensation_event_id,municipality,state,region,compensation_cycle_id,mechanism_family,mechanism_tag,side,implementation_status,implementation_confidence,recurring_or_one_time,corroborating_source_count,technical_lineage,linked_root_compensation_event_ids,linked_root_count
MECHEXP-14bbe3f7243377320b7f81c5,ROOTCOMP-40cdbaf045de6c25a6d4b153,Franklin,OH,Midwest,2020,pressure_channel,fiscal_constraint,police,implemented,high,budget_context_only,0,"[""WCM-639b4d4131aa93fc074933da"",""WCM-944dba25b98396d9462d1a15""]",ROOTCOMP-40cdbaf045de6c25a6d4b153,1
MECHEXP-2306c38a2a2a28c2097e0d2d,ROOTCOMP-db70054b6f75fc323344a2bb,Franklin,OH,Midwest,2020,institutional_channel,budget_pay_plan_process,side_independent,implemented,high,recurring_non_base,0,"[""WCM-59b428f3f824dc4e25c8b3ab"",""WCM-e47436e555162bb95e65b1b4""]",ROOTCOMP-db70054b6f75fc323344a2bb,1
MECHEXP-740975764638b4cad7c3c069,ROOTCOMP-db70054b6f75fc323344a2bb,Franklin,OH,Midwest,2020,compensation_outcome,longevity,side_independent,implemented,high,recurring_non_base,0,"[""WCM-59b428f3f824dc4e25c8b3ab"",""WCM-e47436e555162bb95e65b1b4""]",ROOTCOMP-db70054b6f75fc323344a2bb,1
MECHEXP-904c9b2f680a4e129171965a,ROOTCOMP-db70054b6f75fc323344a2bb,Franklin,OH,Midwest,2020,timing_implementation,recurring,side_independent,implemented,high,recurring_non_base,0,"[""WCM-59b428f3f824dc4e25c8b3ab"",""WCM-e47436e555162bb95e65b1b4""]",ROOTCOMP-db70054b6f75fc323344a2bb,1
MECHEXP-14886cb407dff4dc05de9177,ROOTCOMP-db70054b6f75fc323344a2bb,Franklin,OH,Midwest,2020,pressure_channel,fiscal_constraint,side_independent,implemented,high,recurring_non_base,0,"[""WCM-59b428f3f824dc4e25c8b3ab"",""WCM-e47436e555162bb95e65b1b4""]",ROOTCOMP-db70054b6f75fc323344a2bb,1
MECHEXP-2a3ef22095e946989900fade,ROOTCOMP-f5816d9c7a7cb5660871669b,Franklin,OH,Midwest,2021,institutional_channel,none_identified,police,implemented,high,percentage_adjustment,1,"[""WCM-5a3e0e5dfd460f7d18b9beb7"",""WCM-d2fe77b1bcd6ea056fa21480""]",ROOTCOMP-29623126bcd4ebd9e224ce52|ROOTCOMP-f5816d9c7a7cb5660871669b,2
MECHEXP-3e3717ff41fe8f6b3b824328,ROOTCOMP-f5816d9c7a7cb5660871669b,Franklin,OH,Midwest,2021,compensation_outcome,across_the_board_raise,police,implemented,high,percentage_adjustment,1,"[""WCM-5a3e0e5dfd460f7d18b9beb7"",""WCM-d2fe77b1bcd6ea056fa21480""]",ROOTCOMP-f5816d9c7a7cb5660871669b,1
MECHEXP-01bb3be38c69347a6b8b45f2,ROOTCOMP-f5816d9c7a7cb5660871669b,Franklin,OH,Midwest,2021,timing_implementation,recurring,police,implemented,high,percentage_adjustment,1,"[""WCM-5a3e0e5dfd460f7d18b9beb7"",""WCM-d2fe77b1bcd6ea056fa21480""]",ROOTCOMP-f5816d9c7a7cb5660871669b,1
MECHEXP-b464aabd20f699ec132873c9,ROOTCOMP-f5816d9c7a7cb5660871669b,Franklin,OH,Midwest,2021,pressure_channel,none_identified,police,implemented,high,percentage_adjustment,1,"[""WCM-5a3e0e5dfd460f7d18b9beb7"",""WCM-d2fe77b1bcd6ea056fa21480""]",ROOTCOMP-29623126bcd4ebd9e224ce52|ROOTCOMP-f5816d9c7a7cb5660871669b,2
MECHEXP-66d9108d454d68929f561b05,ROOTCOMP-1cf3389be9e368babe748c20,Franklin,OH,Midwest,2021,institutional_channel,budget_pay_plan_process,non_safety,implemented,high,budget_context_only,0,"[""WCM-8c2ddd195236198e6e034e16"",""WCM-f842b70b82f56e81787c7555""]",ROOTCOMP-1cf3389be9e368babe748c20,1
MECHEXP-eebfe0756351b6f0d074cfc7,ROOTCOMP-1cf3389be9e368babe748c20,Franklin,OH,Midwest,2021,compensation_outcome,no_direct_compensation_outcome,non_safety,implemented,high,budget_context_only,0,"[""WCM-8c2ddd195236198e6e034e16"",""WCM-f842b70b82f56e81787c7555""]",ROOTCOMP-1cf3389be9e368babe748c20,1
MECHEXP-17b893bb506dd65b6a9ce050,ROOTCOMP-1cf3389be9e368babe748c20,Franklin,OH,Midwest,2021,timing_implementation,payroll_effective_date,non_safety,implemented,high,budget_context_only,0,"[""WCM-8c2ddd195236198e6e034e16"",""WCM-f842b70b82f56e81787c7555""]",ROOTCOMP-1cf3389be9e368babe748c20,1
MECHEXP-1daaae07791732252f1fedf0,ROOTCOMP-1cf3389be9e368babe748c20,Franklin,OH,Midwest,2021,pressure_channel,fiscal_constraint,non_safety,implemented,high,budget_context_only,0,"[""WCM-8c2ddd195236198e6e034e16"",""WCM-f842b70b82f56e81787c7555""]",ROOTCOMP-1cf3389be9e368babe748c20,1
MECHEXP-168c8f16f44d540ac870566e,ROOTCOMP-f6ea8733ba2fffb961f4e763,Franklin,OH,Midwest,2021,institutional_channel,budget_pay_plan_process,police,implemented,high,budget_context_only,0,"[""WCM-a034f590bf9819652f8ff5ae""]",ROOTCOMP-f6ea8733ba2fffb961f4e763,1
MECHEXP-5a01b3c0ddd8daadb77f852b,ROOTCOMP-f6ea8733ba2fffb961f4e763,Franklin,OH,Midwest,2021,compensation_outcome,no_direct_compensation_outcome,police,implemented,high,budget_context_only,0,"[""WCM-a034f590bf9819652f8ff5ae""]",ROOTCOMP-f6ea8733ba2fffb961f4e763,1
MECHEXP-bcf4f5ba74736730be1bbf87,ROOTCOMP-f6ea8733ba2fffb961f4e763,Franklin,OH,Midwest,2021,timing_implementation,payroll_effective_date,police,implemented,high,budget_context_only,0,"[""WCM-a034f590bf9819652f8ff5ae""]",ROOTCOMP-29623126bcd4ebd9e224ce52|ROOTCOMP-f6ea8733ba2fffb961f4e763,2
MECHEXP-73a9e83e4e4f425ad19b2715,ROOTCOMP-f6ea8733ba2fffb961f4e763,Franklin,OH,Midwest,2021,pressure_channel,fiscal_constraint,police,implemented,high,budget_context_only,0,"[""WCM-a034f590bf9819652f8ff5ae""]",ROOTCOMP-f6ea8733ba2fffb961f4e763,1
MECHEXP-d2797539c754d938d544b3b1,ROOTCOMP-1810e0a5f983ec71267d3e8d,Franklin,OH,Midwest,2021,institutional_channel,budget_pay_plan_process,side_independent,implemented,high,budget_context_only,1,"[""WCM-928db610ee1d8a39a1b780a5"",""WCM-c32d952e081782d12edeb434"",""WCM-c5d27502d6e10558f2eaa3e4"",""WCM-e4a217d4785cfd3b2871a06c""]",ROOTCOMP-1810e0a5f983ec71267d3e8d,1
MECHEXP-89f2139722dbcd3042f432ca,ROOTCOMP-1810e0a5f983ec71267d3e8d,Franklin,OH,Midwest,2021,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high,budget_context_only,1,"[""WCM-928db610ee1d8a39a1b780a5"",""WCM-c32d952e081782d12edeb434"",""WCM-c5d27502d6e10558f2eaa3e4"",""WCM-e4a217d4785cfd3b2871a06c""]",ROOTCOMP-1810e0a5f983ec71267d3e8d,1
MECHEXP-cb86ad93454f4dd31e7f1535,ROOTCOMP-1810e0a5f983ec71267d3e8d,Franklin,OH,Midwest,2021,timing_implementation,payroll_effective_date,side_independent,implemented,high,budget_context_only,1,"[""WCM-928db610ee1d8a39a1b780a5"",""WCM-c32d952e081782d12edeb434"",""WCM-c5d27502d6e10558f2eaa3e4"",""WCM-e4a217d4785cfd3b2871a06c""]",ROOTCOMP-1810e0a5f983ec71267d3e8d,1
MECHEXP-a2db49e3ccaee136a4a5e08a,ROOTCOMP-1810e0a5f983ec71267d3e8d,Franklin,OH,Midwest,2021,pressure_channel,fiscal_constraint,side_independent,implemented,high,budget_context_only,1,"[""WCM-928db610ee1d8a39a1b780a5"",""WCM-c32d952e081782d12edeb434"",""WCM-c5d27502d6e10558f2eaa3e4"",""WCM-e4a217d4785cfd3b2871a06c""]",ROOTCOMP-1810e0a5f983ec71267d3e8d,1
MECHEXP-bc67efc90693f480165a0b01,ROOTCOMP-29623126bcd4ebd9e224ce52,Franklin,OH,Midwest,2021,compensation_outcome,non_base_compensation_other,police,implemented,high,unclear_duration,0,"[""WCM-3373769044b44da5a6bff189"",""WCM-4ddb4ad6210ea5a50e35f270""]",ROOTCOMP-29623126bcd4ebd9e224ce52,1
MECHEXP-80ec81a98a128051e9f9974b,ROOTCOMP-dcc4fd9810189ae43d7a6122,Franklin,OH,Midwest,2021,institutional_channel,none_identified,remains_unclear,implemented,high,unclear_duration,0,"[""WCM-0f67b82af9f3542f42e32e5e"",""WCM-fbad130bbb409719d4a17b04""]",ROOTCOMP-98ae0911e70f31146ad279c1|ROOTCOMP-dcc4fd9810189ae43d7a6122,2
MECHEXP-23e01b13ad45ba249d33ec8b,ROOTCOMP-dcc4fd9810189ae43d7a6122,Franklin,OH,Midwest,2021,compensation_outcome,non_base_compensation_other,remains_unclear,implemented,high,unclear_duration,0,"[""WCM-0f67b82af9f3542f42e32e5e"",""WCM-fbad130bbb409719d4a17b04""]",ROOTCOMP-dcc4fd9810189ae43d7a6122,1
MECHEXP-8668f1af869d359477ce148a,ROOTCOMP-dcc4fd9810189ae43d7a6122,Franklin,OH,Midwest,2021,timing_implementation,payroll_effective_date,remains_unclear,implemented,high,unclear_duration,0,"[""WCM-0f67b82af9f3542f42e32e5e"",""WCM-fbad130bbb409719d4a17b04""]",ROOTCOMP-dcc4fd9810189ae43d7a6122,1
MECHEXP-140d72a7f694a3ccc0d0a0a1,ROOTCOMP-dcc4fd9810189ae43d7a6122,Franklin,OH,Midwest,2021,pressure_channel,none_identified,remains_unclear,implemented,high,unclear_duration,0,"[""WCM-0f67b82af9f3542f42e32e5e"",""WCM-fbad130bbb409719d4a17b04""]",ROOTCOMP-98ae0911e70f31146ad279c1|ROOTCOMP-dcc4fd9810189ae43d7a6122,2
MECHEXP-a1e389c808fd1b78631929dd,ROOTCOMP-fe657a83c35f919803a93742,Franklin,OH,Midwest,2021,institutional_channel,none_identified,fire,implemented,high,not_applicable,0,"[""WCM-0f6b02dab4df8045f7c74e32""]",ROOTCOMP-fe657a83c35f919803a93742,1
MECHEXP-33c510a4ca0fe4e81765b0c0,ROOTCOMP-fe657a83c35f919803a93742,Franklin,OH,Midwest,2021,compensation_outcome,retroactive_pay,fire,implemented,high,not_applicable,0,"[""WCM-0f6b02dab4df8045f7c74e32""]",ROOTCOMP-fe657a83c35f919803a93742,1
MECHEXP-c45d39063fd14867c3f04dfc,ROOTCOMP-fe657a83c35f919803a93742,Franklin,OH,Midwest,2021,timing_implementation,payroll_effective_date,fire,implemented,high,not_applicable,0,"[""WCM-0f6b02dab4df8045f7c74e32""]",ROOTCOMP-fe657a83c35f919803a93742,1
MECHEXP-3812f14833d3e5083a2f2187,ROOTCOMP-fe657a83c35f919803a93742,Franklin,OH,Midwest,2021,timing_implementation,retroactive,fire,implemented,high,not_applicable,0,"[""WCM-0f6b02dab4df8045f7c74e32""]",ROOTCOMP-fe657a83c35f919803a93742,1
MECHEXP-c6372f58f483bb2a908f9250,ROOTCOMP-fe657a83c35f919803a93742,Franklin,OH,Midwest,2021,pressure_channel,none_identified,fire,implemented,high,not_applicable,0,"[""WCM-0f6b02dab4df8045f7c74e32""]",ROOTCOMP-fe657a83c35f919803a93742,1
MECHEXP-7f28e06ae8c924046d68723d,ROOTCOMP-98ae0911e70f31146ad279c1,Franklin,OH,Midwest,2021,compensation_outcome,retroactive_pay,remains_unclear,implemented,high,retroactive_back_pay,1,"[""WCM-39b592cb8107384bee599ec1"",""WCM-b559e692e26ad048966abf1a""]",ROOTCOMP-98ae0911e70f31146ad279c1,1
MECHEXP-c9ba6d4f872f0e71dcea7b92,ROOTCOMP-98ae0911e70f31146ad279c1,Franklin,OH,Midwest,2021,timing_implementation,one_time,remains_unclear,implemented,high,retroactive_back_pay,1,"[""WCM-39b592cb8107384bee599ec1"",""WCM-b559e692e26ad048966abf1a""]",ROOTCOMP-98ae0911e70f31146ad279c1,1
MECHEXP-de610ac869e8be64f26a5b77,ROOTCOMP-98ae0911e70f31146ad279c1,Franklin,OH,Midwest,2021,timing_implementation,retroactive,remains_unclear,implemented,high,retroactive_back_pay,1,"[""WCM-39b592cb8107384bee599ec1"",""WCM-b559e692e26ad048966abf1a""]",ROOTCOMP-98ae0911e70f31146ad279c1,1
MECHEXP-0c4f6fd8bf9057f72831c9b4,ROOTCOMP-9d903b6ac76a9edd18580c0b,Franklin,OH,Midwest,2022,institutional_channel,none_identified,police,formally_adopted,high,scheduled_step,0,"[""WCM-0a6334cb6ce6e585ca6c511d"",""WCM-0f137bf57a38d1c141aa4691"",""WCM-a6c679551af35d49842fa299"",""WCM-f90ee0acbcdc9507f56ab7cc""]",ROOTCOMP-9d903b6ac76a9edd18580c0b,1
MECHEXP-9f4e4ce362838e2c07889353,ROOTCOMP-9d903b6ac76a9edd18580c0b,Franklin,OH,Midwest,2022,compensation_outcome,across_the_board_raise,police,formally_adopted,high,scheduled_step,0,"[""WCM-0a6334cb6ce6e585ca6c511d"",""WCM-0f137bf57a38d1c141aa4691"",""WCM-a6c679551af35d49842fa299"",""WCM-f90ee0acbcdc9507f56ab7cc""]",ROOTCOMP-9d903b6ac76a9edd18580c0b,1
MECHEXP-da6bb84b006c7a13bf1e1e7b,ROOTCOMP-9d903b6ac76a9edd18580c0b,Franklin,OH,Midwest,2022,compensation_outcome,step_progression,police,formally_adopted,high,scheduled_step,0,"[""WCM-0a6334cb6ce6e585ca6c511d"",""WCM-0f137bf57a38d1c141aa4691"",""WCM-a6c679551af35d49842fa299"",""WCM-f90ee0acbcdc9507f56ab7cc""]",ROOTCOMP-9d903b6ac76a9edd18580c0b,1
MECHEXP-c022528bedd571fe56ac55dc,ROOTCOMP-9d903b6ac76a9edd18580c0b,Franklin,OH,Midwest,2022,timing_implementation,recurring,police,formally_adopted,high,scheduled_step,0,"[""WCM-0a6334cb6ce6e585ca6c511d"",""WCM-0f137bf57a38d1c141aa4691"",""WCM-a6c679551af35d49842fa299"",""WCM-f90ee0acbcdc9507f56ab7cc""]",ROOTCOMP-9d903b6ac76a9edd18580c0b,1
MECHEXP-fdbffa62cd560c8e245c1d3d,ROOTCOMP-9d903b6ac76a9edd18580c0b,Franklin,OH,Midwest,2022,pressure_channel,none_identified,police,formally_adopted,high,scheduled_step,0,"[""WCM-0a6334cb6ce6e585ca6c511d"",""WCM-0f137bf57a38d1c141aa4691"",""WCM-a6c679551af35d49842fa299"",""WCM-f90ee0acbcdc9507f56ab7cc""]",ROOTCOMP-9d903b6ac76a9edd18580c0b,1
MECHEXP-999c2133b4cb53e70b0372fc,ROOTCOMP-ca065c15a6652a5e9948a012,Franklin,OH,Midwest,2022,institutional_channel,budget_pay_plan_process,side_independent,implemented,high,budget_context_only,1,"[""WCM-26171720b7fa62b6e1311428"",""WCM-b1e7cd04011f80acc36cf48a""]",ROOTCOMP-ca065c15a6652a5e9948a012,1
MECHEXP-8f5e4bc0074f5261a0dcc641,ROOTCOMP-ca065c15a6652a5e9948a012,Franklin,OH,Midwest,2022,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high,budget_context_only,1,"[""WCM-26171720b7fa62b6e1311428"",""WCM-b1e7cd04011f80acc36cf48a""]",ROOTCOMP-ca065c15a6652a5e9948a012,1
MECHEXP-ede75c65792df054b51161f4,ROOTCOMP-ca065c15a6652a5e9948a012,Franklin,OH,Midwest,2022,timing_implementation,payroll_effective_date,side_independent,implemented,high,budget_context_only,1,"[""WCM-26171720b7fa62b6e1311428"",""WCM-b1e7cd04011f80acc36cf48a""]",ROOTCOMP-ca065c15a6652a5e9948a012,1
MECHEXP-aaacf65ef37aef9a23e97f99,ROOTCOMP-ca065c15a6652a5e9948a012,Franklin,OH,Midwest,2022,pressure_channel,fiscal_constraint,side_independent,implemented,high,budget_context_only,1,"[""WCM-26171720b7fa62b6e1311428"",""WCM-b1e7cd04011f80acc36cf48a""]",ROOTCOMP-ca065c15a6652a5e9948a012,1
MECHEXP-c69d9041766a970d1e141f47,ROOTCOMP-67ee66b1a6a448c00530131b,Franklin,OH,Midwest,2023,institutional_channel,budget_pay_plan_process,non_safety,implemented,high,budget_context_only,0,"[""WCM-f2c8f36014f1eb862f9c8bf6""]",ROOTCOMP-67ee66b1a6a448c00530131b,1
MECHEXP-a8d75654badd846a44b8d203,ROOTCOMP-67ee66b1a6a448c00530131b,Franklin,OH,Midwest,2023,compensation_outcome,no_direct_compensation_outcome,non_safety,implemented,high,budget_context_only,0,"[""WCM-f2c8f36014f1eb862f9c8bf6""]",ROOTCOMP-67ee66b1a6a448c00530131b,1
MECHEXP-b0a1dcdf533fd6011c5e7e9f,ROOTCOMP-67ee66b1a6a448c00530131b,Franklin,OH,Midwest,2023,timing_implementation,payroll_effective_date,non_safety,implemented,high,budget_context_only,0,"[""WCM-f2c8f36014f1eb862f9c8bf6""]",ROOTCOMP-67ee66b1a6a448c00530131b,1
MECHEXP-30f3a81fa2f8d27f8ad7f4ed,ROOTCOMP-67ee66b1a6a448c00530131b,Franklin,OH,Midwest,2023,pressure_channel,fiscal_constraint,non_safety,implemented,high,budget_context_only,0,"[""WCM-f2c8f36014f1eb862f9c8bf6""]",ROOTCOMP-67ee66b1a6a448c00530131b,1
MECHEXP-44fb3246bf0ede3ea66deb46,ROOTCOMP-f1157c10ebb1308fa59ca6ad,Franklin,OH,Midwest,2023,institutional_channel,budget_pay_plan_process,side_independent,implemented,high,scheduled_step,0,"[""WCM-61c2866b83c335d630acd32a""]",ROOTCOMP-f1157c10ebb1308fa59ca6ad,1
MECHEXP-d04a0837cdfe56b05f86dcba,ROOTCOMP-f1157c10ebb1308fa59ca6ad,Franklin,OH,Midwest,2023,compensation_outcome,step_progression,side_independent,implemented,high,scheduled_step,0,"[""WCM-61c2866b83c335d630acd32a""]",ROOTCOMP-f1157c10ebb1308fa59ca6ad,1
MECHEXP-f31ee8ea91acdf5ff78385f2,ROOTCOMP-f1157c10ebb1308fa59ca6ad,Franklin,OH,Midwest,2023,timing_implementation,payroll_effective_date,side_independent,implemented,high,scheduled_step,0,"[""WCM-61c2866b83c335d630acd32a""]",ROOTCOMP-f1157c10ebb1308fa59ca6ad,1
MECHEXP-2176782ebaba2352506d0365,ROOTCOMP-f1157c10ebb1308fa59ca6ad,Franklin,OH,Midwest,2023,timing_implementation,recurring,side_independent,implemented,high,scheduled_step,0,"[""WCM-61c2866b83c335d630acd32a""]",ROOTCOMP-f1157c10ebb1308fa59ca6ad,1
MECHEXP-ebbbb835a16d88ac14784b51,ROOTCOMP-f1157c10ebb1308fa59ca6ad,Franklin,OH,Midwest,2023,pressure_channel,fiscal_constraint,side_independent,implemented,high,scheduled_step,0,"[""WCM-61c2866b83c335d630acd32a""]",ROOTCOMP-f1157c10ebb1308fa59ca6ad,1
MECHEXP-83b5bf3c6af78edb10f80be1,ROOTCOMP-dd04f8f50962d7a14936b136,Franklin,OH,Midwest,2023,institutional_channel,collective_bargaining,fire,implemented,high,unclear_duration,1,"[""WCM-d875935e0f9e970344416766"",""WCM-f2919037e0a309fce25ca155""]",ROOTCOMP-dd04f8f50962d7a14936b136,1
MECHEXP-43f9e5d34c4faef7b09aae91,ROOTCOMP-dd04f8f50962d7a14936b136,Franklin,OH,Midwest,2023,compensation_outcome,classification_band_change,fire,implemented,high,unclear_duration,1,"[""WCM-d875935e0f9e970344416766"",""WCM-f2919037e0a309fce25ca155""]",ROOTCOMP-997ebbaa6a43f450314f51c6|ROOTCOMP-dd04f8f50962d7a14936b136,2
MECHEXP-6b04b6529b0f300f069e24f8,ROOTCOMP-dd04f8f50962d7a14936b136,Franklin,OH,Midwest,2023,timing_implementation,payroll_effective_date,fire,implemented,high,unclear_duration,1,"[""WCM-d875935e0f9e970344416766"",""WCM-f2919037e0a309fce25ca155""]",ROOTCOMP-997ebbaa6a43f450314f51c6|ROOTCOMP-dd04f8f50962d7a14936b136,2
MECHEXP-4c6e016ccafe04a1e6124d50,ROOTCOMP-dd04f8f50962d7a14936b136,Franklin,OH,Midwest,2023,pressure_channel,bargaining_leverage,fire,implemented,high,unclear_duration,1,"[""WCM-d875935e0f9e970344416766"",""WCM-f2919037e0a309fce25ca155""]",ROOTCOMP-dd04f8f50962d7a14936b136,1
MECHEXP-ccb36044a2427a2fd30787d9,ROOTCOMP-997ebbaa6a43f450314f51c6,Franklin,OH,Midwest,2023,institutional_channel,none_identified,fire,implemented,high,unclear_duration,1,"[""WCM-09dab8b8e2ab8308f154ae09"",""WCM-0b3153157e0ce0dd4fcc0f33"",""WCM-a679478abf83d1784ce9c968"",""WCM-bbcc3d7851666e9c0e77a60a""]",ROOTCOMP-997ebbaa6a43f450314f51c6,1
MECHEXP-8441004abba042620d49ae32,ROOTCOMP-997ebbaa6a43f450314f51c6,Franklin,OH,Midwest,2023,pressure_channel,none_identified,fire,implemented,high,unclear_duration,1,"[""WCM-09dab8b8e2ab8308f154ae09"",""WCM-0b3153157e0ce0dd4fcc0f33"",""WCM-a679478abf83d1784ce9c968"",""WCM-bbcc3d7851666e9c0e77a60a""]",ROOTCOMP-997ebbaa6a43f450314f51c6,1
MECHEXP-0ab049dab6de433e14b71957,ROOTCOMP-f807bc8f64817e34461a1262,Franklin,OH,Midwest,2024,institutional_channel,budget_pay_plan_process,fire,implemented,high,recurring_non_base,0,"[""WCM-27941702880ea687d288e4a6"",""WCM-4c82ccda10a86ee295495fa0""]",ROOTCOMP-f807bc8f64817e34461a1262,1
MECHEXP-3d1b6f2cd5a75d9931129a5d,ROOTCOMP-f807bc8f64817e34461a1262,Franklin,OH,Midwest,2024,compensation_outcome,uniform_or_equipment_allowance,fire,implemented,high,recurring_non_base,0,"[""WCM-27941702880ea687d288e4a6"",""WCM-4c82ccda10a86ee295495fa0""]",ROOTCOMP-f807bc8f64817e34461a1262,1
MECHEXP-146eaa6c29a531414b1b8029,ROOTCOMP-f807bc8f64817e34461a1262,Franklin,OH,Midwest,2024,timing_implementation,recurring,fire,implemented,high,recurring_non_base,0,"[""WCM-27941702880ea687d288e4a6"",""WCM-4c82ccda10a86ee295495fa0""]",ROOTCOMP-f807bc8f64817e34461a1262,1
MECHEXP-1af301ea131f5d456756bff4,ROOTCOMP-f807bc8f64817e34461a1262,Franklin,OH,Midwest,2024,pressure_channel,fiscal_constraint,fire,implemented,high,recurring_non_base,0,"[""WCM-27941702880ea687d288e4a6"",""WCM-4c82ccda10a86ee295495fa0""]",ROOTCOMP-f807bc8f64817e34461a1262,1
MECHEXP-e1902fe7e7257b743c40877e,ROOTCOMP-c1684e6b2af2e1669b4550cc,Franklin,OH,Midwest,2025,institutional_channel,none_identified,fire,implemented,high,recurring_non_base,0,"[""WCM-60ba3b587929012296999cd5"",""WCM-6f0f6191d5b3dcbfd7d4ff15""]",ROOTCOMP-c1684e6b2af2e1669b4550cc,1
MECHEXP-466c724a941e9abcc0610132,ROOTCOMP-c1684e6b2af2e1669b4550cc,Franklin,OH,Midwest,2025,compensation_outcome,uniform_or_equipment_allowance,fire,implemented,high,recurring_non_base,0,"[""WCM-60ba3b587929012296999cd5"",""WCM-6f0f6191d5b3dcbfd7d4ff15""]",ROOTCOMP-c1684e6b2af2e1669b4550cc,1
MECHEXP-1f2c6e3b9721a1bf9b3384a6,ROOTCOMP-c1684e6b2af2e1669b4550cc,Franklin,OH,Midwest,2025,timing_implementation,recurring,fire,implemented,high,recurring_non_base,0,"[""WCM-60ba3b587929012296999cd5"",""WCM-6f0f6191d5b3dcbfd7d4ff15""]",ROOTCOMP-c1684e6b2af2e1669b4550cc,1
MECHEXP-f384bf5e40de28727dd0c7cb,ROOTCOMP-c1684e6b2af2e1669b4550cc,Franklin,OH,Midwest,2025,pressure_channel,none_identified,fire,implemented,high,recurring_non_base,0,"[""WCM-60ba3b587929012296999cd5"",""WCM-6f0f6191d5b3dcbfd7d4ff15""]",ROOTCOMP-c1684e6b2af2e1669b4550cc,1
MECHEXP-983945f1bf474b947d9778a8,ROOTCOMP-5678360a731b6c399717cb67,Franklin,OH,Midwest,2026,institutional_channel,budget_pay_plan_process,side_independent,implemented,high,budget_context_only,0,"[""WCM-0c9980a7f215ad101c993acf""]",ROOTCOMP-5678360a731b6c399717cb67,1
MECHEXP-9c5efec1e0958d646eaed1f9,ROOTCOMP-5678360a731b6c399717cb67,Franklin,OH,Midwest,2026,compensation_outcome,no_direct_compensation_outcome,side_independent,implemented,high,budget_context_only,0,"[""WCM-0c9980a7f215ad101c993acf""]",ROOTCOMP-5678360a731b6c399717cb67,1
MECHEXP-c4f264b133aaa1ce541a1095,ROOTCOMP-5678360a731b6c399717cb67,Franklin,OH,Midwest,2026,timing_implementation,payroll_effective_date,side_independent,implemented,high,budget_context_only,0,"[""WCM-0c9980a7f215ad101c993acf""]",ROOTCOMP-5678360a731b6c399717cb67,1
MECHEXP-d88810593a9ed8c521356959,ROOTCOMP-5678360a731b6c399717cb67,Franklin,OH,Midwest,2026,pressure_channel,fiscal_constraint,side_independent,implemented,high,budget_context_only,0,"[""WCM-0c9980a7f215ad101c993acf""]",ROOTCOMP-5678360a731b6c399717cb67,1
MECHEXP-5ff777180cdffd2e604c7788,ROOTCOMP-f49f3abf2aa4c8145e2c7779,Franklin,OH,Midwest,2026,institutional_channel,none_identified,remains_unclear,implemented,high,percentage_adjustment,0,"[""WCM-2932e49884731fd935d4d164""]",ROOTCOMP-f49f3abf2aa4c8145e2c7779,1
MECHEXP-e4ddfd4309c5c6f573503ba5,ROOTCOMP-f49f3abf2aa4c8145e2c7779,Franklin,OH,Midwest,2026,compensation_outcome,cola_cpi_adjustment,remains_unclear,implemented,high,percentage_adjustment,0,"[""WCM-2932e49884731fd935d4d164""]",ROOTCOMP-f49f3abf2aa4c8145e2c7779,1
MECHEXP-28553aa246324cb59f85c1d2,ROOTCOMP-f49f3abf2aa4c8145e2c7779,Franklin,OH,Midwest,2026,timing_implementation,payroll_effective_date,remains_unclear,implemented,high,percentage_adjustment,0,"[""WCM-2932e49884731fd935d4d164""]",ROOTCOMP-f49f3abf2aa4c8145e2c7779,1
MECHEXP-a2665d47350717ddf49b1c9b,ROOTCOMP-f49f3abf2aa4c8145e2c7779,Franklin,OH,Midwest,2026,timing_implementation,recurring,remains_unclear,implemented,high,percentage_adjustment,0,"[""WCM-2932e49884731fd935d4d164""]",ROOTCOMP-f49f3abf2aa4c8145e2c7779,1
MECHEXP-eb3b1b89d37df95108067073,ROOTCOMP-f49f3abf2aa4c8145e2c7779,Franklin,OH,Midwest,2026,pressure_channel,inflation_indexing,remains_unclear,implemented,high,percentage_adjustment,0,"[""WCM-2932e49884731fd935d4d164""]",ROOTCOMP-f49f3abf2aa4c8145e2c7779,1
MECHEXP-34dd091329d9bf0e1797c138,ROOTCOMP-49c5567883a1204384f6b5a1,Franklin,OH,Midwest,undated-source-BRMGRS-20260802-8c502e3433465b971f600756,institutional_channel,none_identified,remains_unclear,implemented,high,retroactive_back_pay,0,"[""WCM-4332e3d1b25f4efb863a9a29""]",ROOTCOMP-49c5567883a1204384f6b5a1,1
MECHEXP-05b3861ed586adacf1f7b358,ROOTCOMP-49c5567883a1204384f6b5a1,Franklin,OH,Midwest,undated-source-BRMGRS-20260802-8c502e3433465b971f600756,compensation_outcome,retroactive_pay,remains_unclear,implemented,high,retroactive_back_pay,0,"[""WCM-4332e3d1b25f4efb863a9a29""]",ROOTCOMP-49c5567883a1204384f6b5a1,1
