search_target_id,missingness_id,search_priority,search_family,municipality,state,compensation_cycle_or_year,side,target_query_hints,expected_claim_upgrade,checkpoint_status,lane_id,external_search_executed
EXTTARGET-fe343ff52154d1fdfaa00e00,EXTMISS-aea8558db944cca24172ef8a,Tier 1,payroll_and_earnings,River Hills,WI,undated-source-B4X2500LIVE-20260729-008467,police,River Hills WI undated-source-B4X2500LIVE-20260729-008467 police actual wages paid,upgrades implementation from documented term to paid outcome,not_started,search_lane_005,false
EXTTARGET-2e0e9131de90427042db6968,EXTMISS-c25b0d10afa1be2970d4f5d2,Tier 1,staffing_and_headcount,River Hills,WI,undated-source-B4X2500LIVE-20260729-008467,police,River Hills WI undated-source-B4X2500LIVE-20260729-008467 police authorized positions,tests vacancy and staffing-reduction mechanisms with denominators,not_started,search_lane_002,false
EXTTARGET-564fe7b88592e44dcb6c0f55,EXTMISS-61936660a09a1d7eb5c23964,Tier 1,recruitment_and_retention,River Hills,WI,undated-source-B4X2500LIVE-20260729-008467,police,River Hills WI undated-source-B4X2500LIVE-20260729-008467 police applicant counts,tests recruitment and retention pressure with comparable administrative outcomes,not_started,search_lane_003,false
EXTTARGET-a14d7c0c7d3b7437b4f1013e,EXTMISS-7a5650778cc3defd88c0acea,Tier 2,tenure_and_progression,River Hills,WI,undated-source-B4X2500LIVE-20260729-008467,police,River Hills WI undated-source-B4X2500LIVE-20260729-008467 police employee tenure,distinguishes contractual progression from compositional or tenure differences,not_started,search_lane_004,false
EXTTARGET-c2e6f1e618de767dbf42ba76,EXTMISS-513a320dab1c523d7ba1d203,Tier 1,implementation,River Hills,WI,undated-source-B4X2500LIVE-20260729-008467,police,River Hills WI undated-source-B4X2500LIVE-20260729-008467 police payroll-effective date,confirms whether negotiated or adopted terms became operative and paid,not_started,search_lane_001,false
EXTTARGET-62df4c533b7b72c98e4f6e9e,EXTMISS-1e4cba924d429a761a42391e,Tier 2,benefits_and_total_compensation,River Hills,WI,undated-source-B4X2500LIVE-20260729-008467,police,River Hills WI undated-source-B4X2500LIVE-20260729-008467 police pension contributions,separates wages from benefits and measures recurring total-compensation effects,not_started,search_lane_003,false
EXTTARGET-60c479bcf6b8ab7da33fcc75,EXTMISS-d3616f9683e917cc0561330a,Tier 2,urbanicity_and_context,River Hills,WI,undated-source-B4X2500LIVE-20260729-008467,police,River Hills WI undated-source-B4X2500LIVE-20260729-008467 police authoritative coordinates,enables hex-density placement and contextual interpretation,not_started,search_lane_002,false
EXTTARGET-26a8c5c2f329c73510d33bfd,EXTMISS-968c8557d3b9f505a6680f20,Tier 1,payroll_and_earnings,Riverdale,IL,2024,police,Riverdale IL 2024 police actual wages paid,upgrades implementation from documented term to paid outcome,not_started,search_lane_002,false
EXTTARGET-13adaa4c5b29f6c742cc503b,EXTMISS-7e1f11ac5443bbc8fe321a50,Tier 1,staffing_and_headcount,Riverdale,IL,2024,police,Riverdale IL 2024 police authorized positions,tests vacancy and staffing-reduction mechanisms with denominators,not_started,search_lane_003,false
EXTTARGET-cb81b7def2474b468b9a461b,EXTMISS-8ccc25c9b628c1a52acec393,Tier 1,recruitment_and_retention,Riverdale,IL,2024,police,Riverdale IL 2024 police applicant counts,tests recruitment and retention pressure with comparable administrative outcomes,not_started,search_lane_002,false
EXTTARGET-2f8d1928d4ece5c11ee62b69,EXTMISS-f7177a0ba0bfb9e603b97610,Tier 2,tenure_and_progression,Riverdale,IL,2024,police,Riverdale IL 2024 police employee tenure,distinguishes contractual progression from compositional or tenure differences,not_started,search_lane_003,false
EXTTARGET-dd399ea0bc53c8bafa713370,EXTMISS-df83177598fec7d4cafb857c,Tier 1,implementation,Riverdale,IL,2024,police,Riverdale IL 2024 police payroll-effective date,confirms whether negotiated or adopted terms became operative and paid,not_started,search_lane_004,false
EXTTARGET-de1ce63217e7f0a976738368,EXTMISS-2cbc939f179d37ec0778668f,Tier 2,benefits_and_total_compensation,Riverdale,IL,2024,police,Riverdale IL 2024 police pension contributions,separates wages from benefits and measures recurring total-compensation effects,not_started,search_lane_003,false
EXTTARGET-3f6fc4c9640aa8089b5322ee,EXTMISS-7af98bc15fe514ebcf55511a,Tier 2,urbanicity_and_context,Riverdale,IL,2024,police,Riverdale IL 2024 police authoritative coordinates,enables hex-density placement and contextual interpretation,not_started,search_lane_001,false
EXTTARGET-002dc266f4d43485dc66b3c0,EXTMISS-07007cfcba1b76d639692767,Tier 1,payroll_and_earnings,Riverdale,IL,2025,police,Riverdale IL 2025 police actual wages paid,upgrades implementation from documented term to paid outcome,not_started,search_lane_002,false
EXTTARGET-994aedba516cd2275d9c1985,EXTMISS-39f7cf0a228bf919df33ee2d,Tier 1,staffing_and_headcount,Riverdale,IL,2025,police,Riverdale IL 2025 police authorized positions,tests vacancy and staffing-reduction mechanisms with denominators,not_started,search_lane_002,false
EXTTARGET-2bc52262564356c718933975,EXTMISS-de3e7d5dd844b2aff86d14a9,Tier 1,recruitment_and_retention,Riverdale,IL,2025,police,Riverdale IL 2025 police applicant counts,tests recruitment and retention pressure with comparable administrative outcomes,not_started,search_lane_004,false
EXTTARGET-6bb0e50cfa02557275874a07,EXTMISS-7ddb8dd7ca8b795a73d8de59,Tier 2,tenure_and_progression,Riverdale,IL,2025,police,Riverdale IL 2025 police employee tenure,distinguishes contractual progression from compositional or tenure differences,not_started,search_lane_004,false
EXTTARGET-07cd555cbdccbafa2be573da,EXTMISS-c8391883af981285a26c4c1e,Tier 1,implementation,Riverdale,IL,2025,police,Riverdale IL 2025 police payroll-effective date,confirms whether negotiated or adopted terms became operative and paid,not_started,search_lane_003,false
EXTTARGET-44b3d000ec0654bb718901a8,EXTMISS-f483e6b188a0f63e3a29cd70,Tier 2,benefits_and_total_compensation,Riverdale,IL,2025,police,Riverdale IL 2025 police pension contributions,separates wages from benefits and measures recurring total-compensation effects,not_started,search_lane_003,false
EXTTARGET-7a666ea1bc09dddb1d49a0f7,EXTMISS-940168972f26c72aa8f99ca4,Tier 2,urbanicity_and_context,Riverdale,IL,2025,police,Riverdale IL 2025 police authoritative coordinates,enables hex-density placement and contextual interpretation,not_started,search_lane_005,false
EXTTARGET-a1df336715e4ab920bed017a,EXTMISS-fa88a2e33351a4068512a2b6,Tier 1,payroll_and_earnings,Riverton,IL,2024,unclear,Riverton IL 2024 unclear actual wages paid,upgrades implementation from documented term to paid outcome,not_started,search_lane_004,false
EXTTARGET-c7fc59c568770816d68e0b25,EXTMISS-1c13f2535dd5e87b8592c9ff,Tier 1,staffing_and_headcount,Riverton,IL,2024,unclear,Riverton IL 2024 unclear authorized positions,tests vacancy and staffing-reduction mechanisms with denominators,not_started,search_lane_002,false
EXTTARGET-5dfc378f061042ecfd8f881e,EXTMISS-ae8c3aec168c158d61027011,Tier 1,recruitment_and_retention,Riverton,IL,2024,unclear,Riverton IL 2024 unclear applicant counts,tests recruitment and retention pressure with comparable administrative outcomes,not_started,search_lane_005,false
EXTTARGET-1981e567a9858b10391f0270,EXTMISS-efa79d93e9b0180f87cbfe62,Tier 2,tenure_and_progression,Riverton,IL,2024,unclear,Riverton IL 2024 unclear employee tenure,distinguishes contractual progression from compositional or tenure differences,not_started,search_lane_002,false
EXTTARGET-24b0495df19bc3673f9b6eff,EXTMISS-2afcd5c3986c68e018fb40f1,Tier 1,implementation,Riverton,IL,2024,unclear,Riverton IL 2024 unclear payroll-effective date,confirms whether negotiated or adopted terms became operative and paid,not_started,search_lane_002,false
EXTTARGET-68a248c601f919ac3cc87b94,EXTMISS-8a810bb7fb90090641b527d2,Tier 2,benefits_and_total_compensation,Riverton,IL,2024,unclear,Riverton IL 2024 unclear pension contributions,separates wages from benefits and measures recurring total-compensation effects,not_started,search_lane_005,false
EXTTARGET-b74bd69362f4a11b11d73248,EXTMISS-196ea5caa91581f17bde3a39,Tier 2,urbanicity_and_context,Riverton,IL,2024,unclear,Riverton IL 2024 unclear authoritative coordinates,enables hex-density placement and contextual interpretation,not_started,search_lane_001,false
EXTTARGET-a1df336715e4ab920bed017a,EXTMISS-fa88a2e33351a4068512a2b6,Tier 1,payroll_and_earnings,Riverton,IL,2024,unclear,Riverton IL 2024 unclear actual wages paid,upgrades implementation from documented term to paid outcome,not_started,search_lane_004,false
EXTTARGET-c7fc59c568770816d68e0b25,EXTMISS-1c13f2535dd5e87b8592c9ff,Tier 1,staffing_and_headcount,Riverton,IL,2024,unclear,Riverton IL 2024 unclear authorized positions,tests vacancy and staffing-reduction mechanisms with denominators,not_started,search_lane_002,false
EXTTARGET-5dfc378f061042ecfd8f881e,EXTMISS-ae8c3aec168c158d61027011,Tier 1,recruitment_and_retention,Riverton,IL,2024,unclear,Riverton IL 2024 unclear applicant counts,tests recruitment and retention pressure with comparable administrative outcomes,not_started,search_lane_005,false
EXTTARGET-1981e567a9858b10391f0270,EXTMISS-efa79d93e9b0180f87cbfe62,Tier 2,tenure_and_progression,Riverton,IL,2024,unclear,Riverton IL 2024 unclear employee tenure,distinguishes contractual progression from compositional or tenure differences,not_started,search_lane_002,false
EXTTARGET-24b0495df19bc3673f9b6eff,EXTMISS-2afcd5c3986c68e018fb40f1,Tier 1,implementation,Riverton,IL,2024,unclear,Riverton IL 2024 unclear payroll-effective date,confirms whether negotiated or adopted terms became operative and paid,not_started,search_lane_002,false
EXTTARGET-68a248c601f919ac3cc87b94,EXTMISS-8a810bb7fb90090641b527d2,Tier 2,benefits_and_total_compensation,Riverton,IL,2024,unclear,Riverton IL 2024 unclear pension contributions,separates wages from benefits and measures recurring total-compensation effects,not_started,search_lane_005,false
EXTTARGET-b74bd69362f4a11b11d73248,EXTMISS-196ea5caa91581f17bde3a39,Tier 2,urbanicity_and_context,Riverton,IL,2024,unclear,Riverton IL 2024 unclear authoritative coordinates,enables hex-density placement and contextual interpretation,not_started,search_lane_001,false
EXTTARGET-67ff6add0148bca542f7b2b2,EXTMISS-f9d1829b87d1c027b2ff3b02,Tier 1,payroll_and_earnings,Riverton,NJ,2021,unclear,Riverton NJ 2021 unclear actual wages paid,upgrades implementation from documented term to paid outcome,not_started,search_lane_004,false
EXTTARGET-628b806fc1f1f66cdde6c632,EXTMISS-f9e3f5678b8ab385d6308ec0,Tier 1,staffing_and_headcount,Riverton,NJ,2021,unclear,Riverton NJ 2021 unclear authorized positions,tests vacancy and staffing-reduction mechanisms with denominators,not_started,search_lane_005,false
EXTTARGET-aac5970df3750af4c7e08626,EXTMISS-b0130d0e96f976e1a2291b46,Tier 1,recruitment_and_retention,Riverton,NJ,2021,unclear,Riverton NJ 2021 unclear applicant counts,tests recruitment and retention pressure with comparable administrative outcomes,not_started,search_lane_005,false
EXTTARGET-ed8f1a024a4dca063975f4e1,EXTMISS-45362adb6a3d87b13bf07eea,Tier 2,tenure_and_progression,Riverton,NJ,2021,unclear,Riverton NJ 2021 unclear employee tenure,distinguishes contractual progression from compositional or tenure differences,not_started,search_lane_002,false
EXTTARGET-04e710be93c15900641e35a6,EXTMISS-117dad43d7abff6b96dff064,Tier 1,implementation,Riverton,NJ,2021,unclear,Riverton NJ 2021 unclear payroll-effective date,confirms whether negotiated or adopted terms became operative and paid,not_started,search_lane_002,false
EXTTARGET-5a5a3c5900721817d5c2948e,EXTMISS-479d472efa615fae8438314f,Tier 2,benefits_and_total_compensation,Riverton,NJ,2021,unclear,Riverton NJ 2021 unclear pension contributions,separates wages from benefits and measures recurring total-compensation effects,not_started,search_lane_004,false
EXTTARGET-93a38f8ce8cd835b2b05810d,EXTMISS-61bc254905a57bbdb0cf6d8e,Tier 2,urbanicity_and_context,Riverton,NJ,2021,unclear,Riverton NJ 2021 unclear authoritative coordinates,enables hex-density placement and contextual interpretation,not_started,search_lane_002,false
EXTTARGET-5101f1112521ae98ffe09dc0,EXTMISS-685d87b148e3e2d6cdc3ca1e,Tier 1,payroll_and_earnings,Riverton,NJ,2023,unclear,Riverton NJ 2023 unclear actual wages paid,upgrades implementation from documented term to paid outcome,not_started,search_lane_003,false
EXTTARGET-6b841bc7970c698d21faf555,EXTMISS-3347992fd038a434bf33fd6b,Tier 1,staffing_and_headcount,Riverton,NJ,2023,unclear,Riverton NJ 2023 unclear authorized positions,tests vacancy and staffing-reduction mechanisms with denominators,not_started,search_lane_003,false
EXTTARGET-6307328dff88dc5db07133dd,EXTMISS-c5264dbd482e0d002dc35b51,Tier 1,recruitment_and_retention,Riverton,NJ,2023,unclear,Riverton NJ 2023 unclear applicant counts,tests recruitment and retention pressure with comparable administrative outcomes,not_started,search_lane_003,false
EXTTARGET-a5276df2bca9941c7a863e32,EXTMISS-a4e7fe442e31d96be8fe17a6,Tier 2,tenure_and_progression,Riverton,NJ,2023,unclear,Riverton NJ 2023 unclear employee tenure,distinguishes contractual progression from compositional or tenure differences,not_started,search_lane_005,false
EXTTARGET-5b04aa65ad2071eec7fbd64e,EXTMISS-8eb103f09611e7b0c68b1b7d,Tier 1,implementation,Riverton,NJ,2023,unclear,Riverton NJ 2023 unclear payroll-effective date,confirms whether negotiated or adopted terms became operative and paid,not_started,search_lane_005,false
EXTTARGET-6703eba10337179dcdbd7bf8,EXTMISS-aad83919f31ff169d5e69192,Tier 2,benefits_and_total_compensation,Riverton,NJ,2023,unclear,Riverton NJ 2023 unclear pension contributions,separates wages from benefits and measures recurring total-compensation effects,not_started,search_lane_005,false
EXTTARGET-36e81d7130509300baa60721,EXTMISS-58947415428cd3af87d3a45c,Tier 2,urbanicity_and_context,Riverton,NJ,2023,unclear,Riverton NJ 2023 unclear authoritative coordinates,enables hex-density placement and contextual interpretation,not_started,search_lane_004,false
EXTTARGET-5101f1112521ae98ffe09dc0,EXTMISS-685d87b148e3e2d6cdc3ca1e,Tier 1,payroll_and_earnings,Riverton,NJ,2023,unclear,Riverton NJ 2023 unclear actual wages paid,upgrades implementation from documented term to paid outcome,not_started,search_lane_003,false
EXTTARGET-6b841bc7970c698d21faf555,EXTMISS-3347992fd038a434bf33fd6b,Tier 1,staffing_and_headcount,Riverton,NJ,2023,unclear,Riverton NJ 2023 unclear authorized positions,tests vacancy and staffing-reduction mechanisms with denominators,not_started,search_lane_003,false
EXTTARGET-6307328dff88dc5db07133dd,EXTMISS-c5264dbd482e0d002dc35b51,Tier 1,recruitment_and_retention,Riverton,NJ,2023,unclear,Riverton NJ 2023 unclear applicant counts,tests recruitment and retention pressure with comparable administrative outcomes,not_started,search_lane_003,false
EXTTARGET-a5276df2bca9941c7a863e32,EXTMISS-a4e7fe442e31d96be8fe17a6,Tier 2,tenure_and_progression,Riverton,NJ,2023,unclear,Riverton NJ 2023 unclear employee tenure,distinguishes contractual progression from compositional or tenure differences,not_started,search_lane_005,false
EXTTARGET-5b04aa65ad2071eec7fbd64e,EXTMISS-8eb103f09611e7b0c68b1b7d,Tier 1,implementation,Riverton,NJ,2023,unclear,Riverton NJ 2023 unclear payroll-effective date,confirms whether negotiated or adopted terms became operative and paid,not_started,search_lane_005,false
EXTTARGET-6703eba10337179dcdbd7bf8,EXTMISS-aad83919f31ff169d5e69192,Tier 2,benefits_and_total_compensation,Riverton,NJ,2023,unclear,Riverton NJ 2023 unclear pension contributions,separates wages from benefits and measures recurring total-compensation effects,not_started,search_lane_005,false
EXTTARGET-36e81d7130509300baa60721,EXTMISS-58947415428cd3af87d3a45c,Tier 2,urbanicity_and_context,Riverton,NJ,2023,unclear,Riverton NJ 2023 unclear authoritative coordinates,enables hex-density placement and contextual interpretation,not_started,search_lane_004,false
EXTTARGET-ec8d634852a59d584fbb4e05,EXTMISS-18431cb94f4c365016ee896e,Tier 1,payroll_and_earnings,Robbins,NC,undated-source-B4X2500LIVE-20260729-007033,unclear,Robbins NC undated-source-B4X2500LIVE-20260729-007033 unclear actual wages paid,upgrades implementation from documented term to paid outcome,not_started,search_lane_001,false
