implementation_event_id,municipality,state,region,latitude,longitude,compensation_cycle_id,period_start,period_end,mechanism_class,mechanism_subtype,side,beneficiary_unit,implementation_status,pressure_direction,recurring_or_one_time,compensation_type,pay_basis,source_count,evidence_span_count,corroborating_source_count,strongest_evidence_excerpt,human_readable_citation,implementation_confidence,claim_use_status,urbanicity_status,technical_lineage
IMPEVT-70336ced56eb20dea761e630,Bushkill,PA,Northeast,,,2025,2025,2025,non_base_compensation,other,unclear,unclear,implemented,unclear,unclear_duration,other,unknown,1,1,0,"Tax Collector – Resolution 2025-03 Setting the wage for the Tax Collector, effective January 1, 2026, at","Bushkill, Pennsylvania, Council Packet Or Minutes, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-1f895ccafd79ce58a087eda8""]"
IMPEVT-49ee6b733de99730d51f8348,Catawissa,PA,Northeast,,,2016,2016,2016,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,hourly,1,2,0,"probationary period, she will receive an additional $1.60 per hour.","Catawissa, Pennsylvania, Council Packet Or Minutes, 2016.",high,implementation_event_ready,missing_not_validated,"[""WCM-5b960b6483623a0b1234dd84"",""WCM-baa5712a04a601ea783529fc""]"
IMPEVT-82417a48377a31a80517e60c,Center,PA,Northeast,,,2022,2022,2022,non_base_compensation,other,unclear,unclear,implemented,unclear,unclear_duration,other,unknown,1,1,0,"incorporated in the base wage effective January 1, 2011.","Center, Pennsylvania, Council Packet Or Minutes, 2022.",high,implementation_event_ready,missing_not_validated,"[""WCM-18137b06729fd0cb68866a09""]"
IMPEVT-11cadfb693b8e5d273442da2,Conemaugh,PA,Northeast,,,2026,2026,2026,non_base_compensation,other,unclear,unclear,implemented,unclear,unclear_duration,other,unknown,1,1,0,"Effective January 1, 2026","Conemaugh, Pennsylvania, Wage Schedule, 2026.",high,implementation_event_ready,missing_not_validated,"[""WCM-fba4ebaf02bbb539479f6e3b""]"
IMPEVT-9e1434a40e8b707fba85f754,Conewago,PA,Northeast,,,2024,2024,2024,budget_pay_plan,benefit_cost_change,unclear,unclear,implemented,mixed,benefit_cost_shift,benefit_cost_change,benefit_cost_share,1,1,0,"officers of Conewago Township, exclusive of benefits, is hereby established, effective January 1,","Conewago, Pennsylvania, Budget Or Pay Plan, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-eb32b8bbabc28e4aa961c38d""]"
IMPEVT-d42649cd5d2ceb9566378c2f,Cranberry,PA,Northeast,,,2021,2021,2021,non_base_compensation,other,unclear,unclear,implemented,unclear,unclear_duration,other,unknown,1,2,0,"THEREFORE, BE IT RESOLVED, that effective January 1, 2021, and continuing thereafter unless","Cranberry, Pennsylvania, Other Local Government Pay Policy, 2021.",high,implementation_event_ready,missing_not_validated,"[""WCM-75b4da62d70b574cad041e2b"",""WCM-eb367eb47a6e8ac6b9f52334""]"
IMPEVT-5ee742fabf8ce7c93b0fd5eb,Cranberry,PA,Northeast,,,2025,2025,2025,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,2,0,"effective January 1, 2025;","Cranberry, Pennsylvania, Factfinding Report, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-16c1b42dbf04126ae8293849"",""WCM-227e07c39b7812e175e03b51""]"
IMPEVT-d13fa195ab7db29592d51f7b,Cranberry,PA,Northeast,,,2026,2026,2026,retroactivity_implementation,base_wage,unclear,unclear,implemented,upward,recurring_base,base_wage,percentage,1,1,0,"a 3.5% base wage increase effective January 1, 2026;","Cranberry, Pennsylvania, Factfinding Report, 2026.",high,implementation_event_ready,missing_not_validated,"[""WCM-f52b3fe82a40cd7ee1731536""]"
IMPEVT-43dfdda7250f904e9cdb8489,Cranberry,PA,Northeast,,,undated-source-BRMGRS-20260802-724c1915e72ea9902dde16ec,,,non_base_compensation,other,unclear,unclear,implemented,unclear,unclear_duration,other,unknown,1,1,0,allocated ten (10) sick days to become effective January 1 of the following calendar year.,"Cranberry, Pennsylvania, Other Local Government Pay Policy, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-7d1794e86df44445087377b4""]"
IMPEVT-bf351e6e292b15a786012128,Donegal,PA,Northeast,,,2017,2017,2017,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,1,0,"effective July 1, 2017 through December 31, 2022.","Donegal, Pennsylvania, Arbitration Award, 2017.",high,implementation_event_ready,missing_not_validated,"[""WCM-8737f59c02922cf045e7f5e7""]"
IMPEVT-a2c2d9b201bfa4cce9826a28,East Berlin,PA,Northeast,,,2023,2023,2023,non_base_compensation,other,unclear,unclear,implemented,unclear,unclear_duration,other,unknown,1,1,0,"The participant data used in this report was provided by PMRS and is effective on January 1, 2023.","East Berlin, Pennsylvania, Wage Schedule, 2023.",high,implementation_event_ready,missing_not_validated,"[""WCM-cab49d725fe1a19643de69a8""]"
IMPEVT-c24c17f115f441d596129562,East Fallowfield,PA,Northeast,,,2015,2015,2015,budget_pay_plan,retroactive_pay,unclear,unclear,implemented,upward,retroactive_back_pay,retroactive_pay,percentage,1,1,0,"The wage increases will be 4%, 4%, and 4% retroactive to January 1.","East Fallowfield, Pennsylvania, Council Packet Or Minutes, 2015.",high,implementation_event_ready,missing_not_validated,"[""WCM-66499137c08e2c4ebcd3e73d""]"
IMPEVT-d2ba76c0d5006aa701f9e4d1,East Fallowfield,PA,Northeast,,,2026,2026,2026,budget_pay_plan,retroactive_pay,unclear,unclear,implemented,upward,retroactive_back_pay,retroactive_pay,unknown,1,2,0,"non- bargaining unit staff retroactive to January 1, 2026:","East Fallowfield, Pennsylvania, Council Packet Or Minutes, 2026.",high,implementation_event_ready,missing_not_validated,"[""WCM-5981aaddf0532dd615b1e4eb"",""WCM-f548eb7a658e3633628b7aef""]"
IMPEVT-6c01db91ebb2b76bf4d3fe16,Eldred,PA,Northeast,,,2024,2024,2024,non_base_compensation,other,unclear,unclear,implemented,unclear,unclear_duration,other,unknown,1,1,0,"EFFECTIVE DECEMBER 31ST 2024, AIF","Eldred, Pennsylvania, Council Packet Or Minutes, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-1088d5f77ccef90ad0fd15ed""]"
IMPEVT-fe5b6b2faaa767356533e265,Eldred,PA,Northeast,,,2025,2025,2025,non_base_compensation,other,unclear,unclear,implemented,unclear,unclear_duration,other,unknown,1,1,0,"BOROUGH TAX COLLECTOR EFFECTIVE JANUARY 1, 2025.","Eldred, Pennsylvania, Council Packet Or Minutes, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-0f8f97f404aa19804c61fd04""]"
IMPEVT-3679b26620a569e6f79f7ae6,Elizabeth,PA,Northeast,,,2024,2024,2024,across_the_board_raise,across_the_board_raise,unclear,unclear,implemented,upward,percentage_adjustment,across_the_board_raise,hourly,1,2,0,"Motion to increase the wages of Cole Buchina to $19.39 per hour effective January 1, 2024.","Elizabeth, Pennsylvania, Memorandum Of Understanding, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-31bdf2b3e5631b2b834c3de3"",""WCM-851149ee6304be5c6247008b""]"
IMPEVT-e7e2a54d5ad816f2066e4d7d,Elizabeth,PA,Northeast,,,2026,2026,2026,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,upward,budget_context_only,budget_or_pay_plan,hourly,1,2,0,"Motion to increase the wages of Cole Buchina to $24.30 per hour effective January 1, 2026.","Elizabeth, Pennsylvania, Budget Or Pay Plan, 2026.",high,implementation_event_ready,missing_not_validated,"[""WCM-b45332bd2e9c0e0b317c6ef8"",""WCM-d592bb8fdddcb760b8c5ddb9""]"
IMPEVT-609c99a85127a69501b075e8,Elkland,PA,Northeast,,,2021,2021,2021,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,1,0,"Bloom will be resigning effective December 26, 2021.","Elkland, Pennsylvania, Wage Schedule, 2021.",high,implementation_event_ready,missing_not_validated,"[""WCM-72f6cf2c863634b2c8ea34c7""]"
IMPEVT-5828e9b4f0615dff18467e34,Exeter,PA,Northeast,,,2023,2023,2023,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,1,0,"This ordinance shall be effective on August 1st, 2023.","Exeter, Pennsylvania, Other Local Government Pay Policy, 2023.",high,implementation_event_ready,missing_not_validated,"[""WCM-44a520c229273c1999111ff7""]"
IMPEVT-96cf031d244c7ec3a9e170ab,Fairfield,PA,Northeast,,,2025,2025,2025,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,hourly,1,2,0,"Roadmaster/Supervisors was set at $24.00 per hour effective July 1, 2025.","Fairfield, Pennsylvania, Council Packet Or Minutes, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-88e03aff843ec03f3930323d"",""WCM-e51cfa23939f6c84f2e948f3""]"
IMPEVT-0a4609e17c9ffe06c642d8a6,Ferguson,PA,Northeast,,,2025,2025,2025,across_the_board_raise,across_the_board_raise,unclear,unclear,implemented,unclear,percentage_adjustment,across_the_board_raise,hourly,1,4,0,"the wage scale, at the starting rate of $22.00/hour, effective 1/1/25.","Ferguson, Pennsylvania, Arbitration Award, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-0a23673fcba0aeb2cc6eab7b"",""WCM-cced2c6d45e7a655161923da"",""WCM-d324f30fd1e29b5e05c9d114"",""WCM-e00b72e4dabaf9244129c6b8""]"
IMPEVT-7810463b0665db707e74ed92,Ferguson,PA,Northeast,,,2025,2025,2025,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,2,0,"The Township recommends for the Fact-Finder to develop a three (3) year CBA, effective January 1, 2025 through December 31, 2027.","Ferguson, Pennsylvania, Arbitration Award, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-168467c653dbaf27a27a504a"",""WCM-fabee461c6d00abf76c838f7""]"
IMPEVT-608f685c09381cf4e174d33e,Ferguson,PA,Northeast,,,2026,2026,2026,across_the_board_raise,across_the_board_raise,unclear,unclear,implemented,upward,percentage_adjustment,across_the_board_raise,hourly,1,1,0,"Effective January 1, 2026, the employee shall receive a 6.0% increase to their base hourly wage","Ferguson, Pennsylvania, Arbitration Award, 2026.",high,implementation_event_ready,missing_not_validated,"[""WCM-10ebcf2c8b65d717c0063f3d""]"
IMPEVT-be1805c541630afcfac88a70,Forks,PA,Northeast,,,2024,2024,2024,across_the_board_raise,benefit_cost_change,unclear,unclear,implemented,unclear,benefit_cost_shift,benefit_cost_change,annual_salary,1,1,0,"effective September 16, 2024, at an annual salary of $97,500 and benefits as outlined in the","Forks, Pennsylvania, Council Packet Or Minutes, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-37fdc4f026dceb2c2bc13a25""]"
IMPEVT-545b7648f9b35d35cc35ad4b,Forks,PA,Northeast,,,2024,2024,2024,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,1,0,"agreement effective January 1, 2024, through December 31, 2026.","Forks, Pennsylvania, Council Packet Or Minutes, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-71341a18f072d77c00b076f0""]"
IMPEVT-c1707ac5c73baef49ee9ae4f,Forks,PA,Northeast,,,2024,2024,2024,non_base_compensation,other,unclear,unclear,implemented,unclear,unclear_duration,other,unknown,1,2,0,"agreement effective January 1, 2024, through December 31, 2026.","Forks, Pennsylvania, Council Packet Or Minutes, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-3cb28859a4cb026df5aa29e7"",""WCM-532df2e12c4e06467e539071""]"
IMPEVT-2ac57162f8664ac20776a917,Franklin,PA,Northeast,,,undated-source-BRMGRS-20260802-d8db33ef283758631ee250e0,,,budget_pay_plan,retroactive_pay,unclear,unclear,implemented,upward,retroactive_back_pay,retroactive_pay,annual_salary,1,1,0,"MOTION by Supervisor Fetter, seconded by Supervisor Spence, to approve retroactive to April 11, 2011 the application for Penn DOT road closure for the Annual Tractor Parade. Motion carried, 2-0.","Franklin, Pennsylvania, Budget Or Pay Plan, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-2f42dc67c0b77100a7c8cb5f""]"
IMPEVT-2657f3b73d12519bed5536e2,Green Tree,PA,Northeast,,,2023,2023,2023,retroactivity_implementation,reimbursement,unclear,unclear,implemented,unclear,unclear_duration,reimbursement,hourly,1,1,0,"the hourly rates effective on August 1, 2023 and to provide for the rate of reimbursement to the Borough of","Green Tree, Pennsylvania, Salary Ordinance, 2023.",high,implementation_event_ready,missing_not_validated,"[""WCM-46ee5f134350da4e8697449f""]"
IMPEVT-7dfc1f686c9c5b3b29b790e9,Green Tree,PA,Northeast,,,2026,2026,2026,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"Barron effective January 27, 2026.","Green Tree, Pennsylvania, Salary Ordinance, 2026.",high,implementation_event_ready,missing_not_validated,"[""WCM-7f470c5824d61145a2d1e28c""]"
IMPEVT-d6224445f7cc18ad383c87e3,Greenwood,PA,Northeast,,,2026,2026,2026,budget_pay_plan,cola_or_indexing,unclear,unclear,implemented,upward,percentage_adjustment,cola_or_indexing,unknown,1,2,0,"COLA), effective the first day worked in January 2026.The 2026 rate for Sarah Dennis will be","Greenwood, Pennsylvania, Personnel Policy, 2026.",high,implementation_event_ready,missing_not_validated,"[""WCM-281c2f279296183d13596957"",""WCM-42bd06e7397b3ab1b195284d""]"
IMPEVT-0a7d7cf702685b89bb59d32f,Harrisville,PA,Northeast,,,2025,2025,2025,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,hourly,1,1,0,• Designate Jeff Cook as Maintenance Team Leader at a rate of $19/hour effective immediately:,"Harrisville, Pennsylvania, Wage Schedule, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-6661f6476b5576a0091a2c66""]"
IMPEVT-53cdce956d0df5819d76be86,Hempfield,PA,Northeast,,,2025,2025,2025,non_base_compensation,other,unclear,unclear,implemented,unclear,unclear_duration,other,unknown,1,1,0,"employee handbook for Hempfield Township Employees effective September 2nd,","Hempfield, Pennsylvania, Council Packet Or Minutes, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-b2db194f8444bba93354a120""]"
IMPEVT-338915cab6c1c74f7d348d92,Hempfield,PA,Northeast,,,2025,2025,2025,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"Planning Commission, Effective December 31, 2025","Hempfield, Pennsylvania, Wage Schedule, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-3edc29a17814933e80ce28d6""]"
IMPEVT-5df8601468003c3de423f69d,Highspire,PA,Northeast,,,2022,2022,2022,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"Language should be as follows: “Effective January 1, 2022, all employees","Highspire, Pennsylvania, Council Packet Or Minutes, 2022.",high,implementation_event_ready,missing_not_validated,"[""WCM-c6952b11291ad58cd9fdb006""]"
IMPEVT-32fe1e262deb6a26d1352747,Highspire,PA,Northeast,,,2025,2025,2025,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"Effective January 1, 2010, each employee shall pay into the pension fund an amount","Highspire, Pennsylvania, Council Packet Or Minutes, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-139e2ffa0605eebd1b47ec70""]"
IMPEVT-bc85fa0131332ccfd1dcfa73,Kittanning,PA,Northeast,,,2024,2024,2024,budget_pay_plan,retroactive_pay,unclear,unclear,implemented,upward,retroactive_back_pay,retroactive_pay,unknown,1,1,0,"increases given will be retroactive to January 1, 2024.","Kittanning, Pennsylvania, Council Packet Or Minutes, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-21495d22fe1fb685188a3d4e""]"
IMPEVT-f2582e9ac8352b5bf92ce3e0,Laceyville,PA,Northeast,,,2024,2024,2024,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,percentage,1,1,0,"Keeler Newspapers are increasing rates by 6% effective January 1, 2024.","Laceyville, Pennsylvania, Council Packet Or Minutes, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-09bce3d6943cc240757052ed""]"
IMPEVT-5965bd4968ca7d75d8565081,Lykens,PA,Northeast,,,2019,2019,2019,budget_pay_plan,retroactive_pay,unclear,unclear,implemented,upward,retroactive_back_pay,retroactive_pay,annual_salary,1,1,0,The salary will be retroactive to the 1st pay in January,"Lykens, Pennsylvania, Council Packet Or Minutes, 2019.",high,implementation_event_ready,missing_not_validated,"[""WCM-7f88882c5fe0942a8b991083""]"
IMPEVT-4b60c7d07c6ec2cc7bf1d7b5,McKees Rocks,PA,Northeast,,,2022,2022,2022,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,3,0,"Enforcement Officer position transfer, effective May 30, 2022, hire date.","McKees Rocks, Pennsylvania, Memorandum Of Understanding, 2022.",high,implementation_event_ready,missing_not_validated,"[""WCM-40d6ffea080f73513865ea02"",""WCM-aaf6fdd86e74c9d2f71ef2b7"",""WCM-f9b9766de225ebfcc1d21a30""]"
IMPEVT-8279da13b134a796f8e94404,Middlesex,PA,Northeast,,,2025,2025,2025,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,1,0,"Operating Engineers, Local 95 for term effective January 1, 2025 to December 31,","Middlesex, Pennsylvania, Council Packet Or Minutes, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-6781a1c635e6f3df6db05842""]"
IMPEVT-bcdec92459aa5e196decfda3,Millcreek,PA,Northeast,,,2024,2024,2024,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,1,0,"2024, effective January 1, 2025.","Millcreek, Pennsylvania, Memorandum Of Understanding, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-3a7c083cc4c8f31732d85f25""]"
IMPEVT-05663a484d6d16469290b708,Millersburg,PA,Northeast,,,2024,2024,2024,across_the_board_raise,across_the_board_raise,unclear,unclear,formally_adopted,upward,percentage_adjustment,across_the_board_raise,percentage,1,1,0,Council approved a 5% increase to all employees for 2024.,"Millersburg, Pennsylvania, Council Packet Or Minutes, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-f661fb4769993f606ffdd9c6""]"
