implementation_event_id,municipality,state,original_side,repaired_side,side_confidence,side_repair_reason,bounded_side_evidence,technical_lineage
IMPEVT-ad699da90e8abf02a63518d3,Franklin,WI,unclear,side_independent,low,citywide or public-body mechanism lacks employee-side specificity,"parties’ written collective bargaining agreenmnt which becomes effective january 1, 1981. franklin, wisconsin, arbitration award, period not explicit. unclear","[""WCM-3520407ba3d79d03a1e25e26""]"
IMPEVT-28f8ef851acaacf446baab77,Freedom,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"• any cost-of-living adjustment will be effective january 1st. freedom, wisconsin, wage schedule, 2025. unclear","[""WCM-af74c8b2cbf9888fd8eeb8eb""]"
IMPEVT-ba7ee75daefcf3f236b0f42e,Genoa City,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"genoa city, wisconsin, arbitration award, period not explicit. unclear","[""WCM-81d74d2d9c0ac3a29feedcf4""]"
IMPEVT-96b23ac42f94d28c0415f66b,Grand Chute,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"grand chute, wisconsin, arbitration award, period not explicit. unclear","[""WCM-36d29eb16e10e9dcec2e417d""]"
IMPEVT-ccb080a65e16e331d25561b4,Greenfield,WI,unclear,side_independent,low,citywide or public-body mechanism lacks employee-side specificity,"tops, but the difference is that they arc not retroactive to january 1,2003 as is the city greenfield, wisconsin, wage schedule, period not explicit. unclear","[""WCM-14b67fbc1452aa3cecf7d70c"",""WCM-1c9f42850864f685d1cc1c0c"",""WCM-390a6d3c594fbf72d1e5c980"",""WCM-f27a5ffc55eb6cd6d8057c1a""]"
IMPEVT-78c5961e2819f462fae63355,Greenwood,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"graderman wages – travis makes a motion to increase graderman wages to $29.50/hour effective january 1, 2025. greenwood, wisconsin, council packet or minutes, 2025. unclear","[""WCM-10e27365a7cbecb28a88f33d""]"
IMPEVT-7dd83836d635a38ac8a360de,Hales Corners,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"hales corners, wisconsin, arbitration award, period not explicit. unclear","[""WCM-921c3ba20ea32c0721de2d1e""]"
IMPEVT-1afb0ff58061943cd56e519a,Hazel Green,WI,unclear,side_independent,low,citywide or public-body mechanism lacks employee-side specificity,"five (5) years retroactive to year one (1) payable the first payroll in december of each hazel green, wisconsin, council packet or minutes, 2023. unclear","[""WCM-10ffbe691dc6cc7f477602f1"",""WCM-82eb798e56da2114ca317160""]"
IMPEVT-4eaeab6894211ef6a717ac88,Hilbert,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"employees – action – to approve the following pay increases effective january 1, 2025- missy hilbert, wisconsin, council packet or minutes, 2025. unclear","[""WCM-ab109d7e06e0f2e25344a608"",""WCM-ccac032c10844cf5ee7c8dbc"",""WCM-dbd90909b6dd41a878a00325""]"
IMPEVT-943812ef64a5d4b792b7afd5,Hilbert,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective april hilbert, wisconsin, council packet or minutes, period not explicit. unclear","[""WCM-47fc7c6356a90be42f8092d4""]"
IMPEVT-b02e476672eba38a6acf6775,Horicon,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"horicon, wisconsin, arbitration award, period not explicit. unclear","[""WCM-1806d9741591c6d3c05cc451"",""WCM-1a56de424fcd0f3042df90a2"",""WCM-99867f8f4f5d7c7946f07307""]"
IMPEVT-0aa7fc1f7e86cea225a66a73,Jackson,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"jackson, wisconsin, arbitration award, period not explicit. unclear","[""WCM-c0aebe0861a43c693a50000d""]"
IMPEVT-f8eefb0786ac527b83e1d16f,Jackson,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"jackson, wisconsin, arbitration award, period not explicit. unclear","[""WCM-c4fd1d57465df8eaa292e10a""]"
IMPEVT-380e84f2369bde66d8cc3c1b,Jefferson,WI,unclear,side_independent,low,citywide or public-body mechanism lacks employee-side specificity,"of the plan shall receive a 3% increase on january 1, 2025, pending the successful outcome of an annual jefferson, wisconsin, council packet or minutes, 2025. unclear","[""WCM-9ca422d89d5ba337e100d31b""]"
IMPEVT-444efe23bd1bd096aad61164,Junction City,WI,unclear,side_independent,low,citywide or public-body mechanism lacks employee-side specificity,"effective 6/26/2019 health ins. junction city, wisconsin, budget or pay plan, 2019. unclear","[""WCM-c743f1842f1a19a18493a875""]"
IMPEVT-3a5af805a003882852e76bd5,Kiel,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"kiel, wisconsin, arbitration award, period not explicit. unclear","[""WCM-3bbded86218294547ceb2932"",""WCM-4f64a340275c0999ccc1f0dc""]"
IMPEVT-d1652e0abb6733cc2aeb381a,Kiel,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"kiel, wisconsin, arbitration award, period not explicit. unclear","[""WCM-24dbe55fba5ac4c195d76325""]"
IMPEVT-e6cc25a9a6e3be9732a3a963,Kingston,WI,unclear,side_independent,low,citywide or public-body mechanism lacks employee-side specificity,"positions a 10% raise effective immediately. kingston, wisconsin, council packet or minutes, period not explicit. unclear","[""WCM-ef586ac18b5c641f76ed2225""]"
IMPEVT-4fca5146e6da53ae3ffac9a1,Lomira,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"be it further resolved, the contribution rates are effective january 1, 2027, at which time the village lomira, wisconsin, other local government pay policy, period not explicit. unclear","[""WCM-cb048aa7847723bfffa670b7""]"
IMPEVT-50ffccb0fcf33940eeffb2e1,Maple,WI,unclear,side_independent,low,citywide or public-body mechanism lacks employee-side specificity,"county clerk sue sandvick will be retiring effective 1/19/23. maple, wisconsin, council packet or minutes, 2022. unclear","[""WCM-e36b02aa8e35337572c92a49""]"
IMPEVT-183d499ff95690bf9c958ac7,Marshfield,WI,unclear,side_independent,low,citywide or public-body mechanism lacks employee-side specificity,"effective 7/1/2025 - 6/30/2026 marshfield, wisconsin, budget or pay plan, 2025. unclear","[""WCM-00a3aaa42953530c5fc3188f"",""WCM-3603031527e1f23366505573"",""WCM-75a2a65cef5c28d436380530""]"
IMPEVT-63ed9d6bd08f339d5b3b8662,Meeme,WI,unclear,side_independent,low,citywide or public-body mechanism lacks employee-side specificity,"o increase $600 annually effective may 2027. meeme, wisconsin, council packet or minutes, 2026. unclear","[""WCM-0f304dcfc606c11607d98bd5""]"
IMPEVT-59cb1dc8f409a717fd4ad782,Millston,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"• motion by george to give a $.50 per hour wage increase to town employees effective 1-1-24, millston, wisconsin, council packet or minutes, 2025. unclear","[""WCM-9a70ce5912a21af1ea17c9eb""]"
IMPEVT-6913eaf33956c52e270610bc,Minong,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"non-renewal effective december. minong, wisconsin, council packet or minutes, 2025. unclear","[""WCM-a5fddb38cac3a8c6709b048b""]"
IMPEVT-5748cb002cde116aa6a1c4f8,Monticello,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"that schuerch receives $6.75 per hour and he receives the same fringe benefits as other full-time monticello, wisconsin, arbitration award, period not explicit. unclear","[""WCM-561938904c1362c3e333e6e2"",""WCM-a2707c1ce76a9d15c81b9b2a""]"
IMPEVT-e548dd735fd40dac06ce4344,Mosinee,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"mosinee, wisconsin, arbitration award, period not explicit. unclear","[""WCM-9df1b16453cd48ca1bbfd6a5"",""WCM-fb62d7bf80900b1f33f64293""]"
IMPEVT-6bc4bd5d8966ecff1307f92c,Mount Calvary,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"the 3% base water rate will be effective 07/01/18. mount calvary, wisconsin, council packet or minutes, 2018. unclear","[""WCM-4e558f3cb83f47273d29e824"",""WCM-96f233d4ee54ddd938c22ef9""]"
IMPEVT-58f713cae588ccfea49f2808,Neillsville,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"schedule for non-union employees as presented effective february 16, 2026. neillsville, wisconsin, wage schedule, 2026. unclear","[""WCM-b57bee2e8135df0f5c052e70""]"
IMPEVT-b48507a2c0aba0f4d791962b,Nekoosa,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"employees hired before january 1, 2011 shall receive longevity pay on the first payday in nekoosa, wisconsin, collective bargaining agreement, 2024. unclear","[""WCM-464cdbd4be5fbdafb1856a26""]"
IMPEVT-fdd7c663b219e20b1652e632,New Glarus,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"the village proposes that the wage rates of all employees in this unit increase by 2% every new glarus, wisconsin, arbitration award, period not explicit. unclear","[""WCM-052fe09f24bd721fd43b5190"",""WCM-1b3f337478b2c3772fe89934"",""WCM-2f3e38601a567c82896acd62"",""WCM-425bd13d3ea1c20dfee37287"",""WCM-42c8d24f36877f604749bcc1"",""WCM-6f8bc224e55ac8825d1640e8"",""WCM-b38e268246dc270da772bfa9"",""WCM-b4e3196aef6076d7c7eedc58"",""WCM-c0da357b8fad990219d657e3"",""WCM-d1aeb2a5c3917c71c821ccdb"",""WCM-e7a1c01fd84615c16248eb6a"",""WCM-f6e2509392cb11b6c02c429e""]"
IMPEVT-6d79eb56e4748af3bd9e416d,New Glarus,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"classifications be increased by 3% effective 1/1/04 and increase by an additional 3.5% effective new glarus, wisconsin, arbitration award, period not explicit. unclear","[""WCM-b94229c89abb4c99c252d304"",""WCM-bef200e60ec79e1fff8c2254"",""WCM-fb9087572c0741455722deeb""]"
IMPEVT-be63a953e6cc713f6353f695,New Lisbon,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"the wage rates set forth in the agreement were retroactive to new lisbon, wisconsin, wage schedule, period not explicit. unclear","[""WCM-1254aee89bbaa5754c8b5c44"",""WCM-5c53cecbb80f3c342bc0ce84""]"
IMPEVT-723469481165ab13934c5b76,New Lisbon,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"the city’s offer was to give employes a 3% increase on their contributions to their new lisbon, wisconsin, arbitration award, period not explicit. unclear","[""WCM-0b8537ee088074245da0299a""]"
IMPEVT-776692b104744be82c72fcd7,Niagara,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"subject to the sps and was paid at the start rate of $9.86 per hour. niagara, wisconsin, memorandum of understanding, period not explicit. unclear","[""WCM-de72c68e37fc9fdf2487c2fc"",""WCM-e90c6375c8b8f277d6a476a2""]"
IMPEVT-c3ea7d22e46a63184b4704d8,Niagara,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"effective 1/1/94 niagara, wisconsin, memorandum of understanding, period not explicit. unclear","[""WCM-63d8e4882a5c272fb88f477e"",""WCM-c22de24ffa1b192960346653"",""WCM-f86d4d6bda2eef4ce617705d""]"
IMPEVT-2525d93d16afb0249c4f5f5e,Niagara,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"schedule ""a"" - step based salary system effective 1/1/94 hourly annual step 1 year 0-1 $ 9.86 $20,498 niagara, wisconsin, memorandum of understanding, period not explicit. unclear","[""WCM-361e36dc5d16ec8e2c23a839""]"
IMPEVT-246cd703b34773671cbed9c2,North Freedom,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"raise effective 1/1/2026 m.weiland/herritz. north freedom, wisconsin, council packet or minutes, 2026. unclear","[""WCM-bbb2b6c3f636e9c034679e2f""]"
IMPEVT-85a02351f88acfa778c8e59b,Oconomowoc,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"oconomowoc, wisconsin, arbitration award, period not explicit. unclear","[""WCM-b3773f41fa69f8613e495c80""]"
IMPEVT-0cac992aae71f9741e045427,Oconomowoc,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"oconomowoc, wisconsin, arbitration award, period not explicit. unclear","[""WCM-bcea06694b65fea1de48afb7""]"
IMPEVT-54b73a2250674be30555f4f3,Oconomowoc,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"oconomowoc, wisconsin, arbitration award, period not explicit. unclear","[""WCM-ad2cd46749c39c955c31583d""]"
IMPEVT-38b805e232204a02d54b0757,Oconomowoc,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"oconomowoc, wisconsin, arbitration award, period not explicit. unclear","[""WCM-06f84a8c9622a0bdda6415af"",""WCM-32958e55e44f090824196153""]"
IMPEVT-ae4a0ade52b20ed383057637,Oconto,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"oconto, wisconsin, arbitration award, period not explicit. unclear","[""WCM-8c7cb4d6786f46cba65ad2df""]"
IMPEVT-d1dd326c60131489743f93f6,Oneida,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"scott schaumberg motioned to set wages effective january 1, oneida, wisconsin, wage schedule, 2025. unclear","[""WCM-d9e322136b8715bf03b00573""]"
IMPEVT-13afa39209be421d31dff2e6,Osceola,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"osceola, wisconsin, arbitration award, period not explicit. unclear","[""WCM-8e3ec087d3d3c6162497bb30"",""WCM-da060b4fea2533a280c1ccef""]"
IMPEVT-b6e328f3f43431c9f5c6a31a,Osceola,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"osceola, wisconsin, arbitration award, period not explicit. unclear","[""WCM-879114135a0767f047615971""]"
IMPEVT-439814a43222b95947f09bad,Prairie du Chien,WI,unclear,side_independent,low,citywide or public-body mechanism lacks employee-side specificity,"‘ihe city proposes a 3.5% wage increase effective january 1, 1990 and prairie du chien, wisconsin, arbitration award, period not explicit. unclear","[""WCM-12916afb84fd775a9111a4d7"",""WCM-97890be27f013c5ed0b60e39"",""WCM-bccb663d9c9708a51a5f083e""]"
IMPEVT-b9702a5f7c3a0757591ccf65,Prairie du Chien,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"prairie du chien, wisconsin, arbitration award, period not explicit. unclear","[""WCM-3e80bfa06428f5a387dbfd0e""]"
IMPEVT-4157873067d1a38a0bcc5ab8,Princeton,WI,unclear,remains_unclear,low,bounded corpus context does not identify an employee side,"the union’s final offer proposes a 3% increase for each princeton, wisconsin, arbitration award, period not explicit. unclear","[""WCM-3de60913f67c4448be3ddaca"",""WCM-423ae249f208453bdf519e3b"",""WCM-500fe4c03bd863638806f131"",""WCM-51d0c1741b6ec6fd435ecd70"",""WCM-f924a614fb09fde9845361fd""]"
