call_type,candidate_source_count,failure_class,finished_at,input_tokens,lane_id,output_tokens,query,reasoning_tokens,response_id_present,retry_linkage,search_call_id,search_target_id,started_at,terminal_status,total_tokens
production_primary,25,,2026-08-04T23:51:29.080007+00:00,8820,external_search_lane_005,832,"""East Jordan"" ""MI"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",120,True,,SEARCHCALL-275c79f7c5c82018cbb6ef53,EXTSEARCH-341d2fc60d294ea8b4df3069,2026-08-04T23:51:21.460298+00:00,success,9652
production_primary,17,,2026-08-04T23:51:37.851784+00:00,8590,external_search_lane_005,888,"""Emmett"" ""MI"" ""2025"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",141,True,,SEARCHCALL-1149535bba9ad3602bef3c91,EXTSEARCH-6ae8df36529be9e432ca3bc7,2026-08-04T23:51:29.136430+00:00,success,9478
production_primary,29,,2026-08-04T23:51:46.055278+00:00,8750,external_search_lane_005,854,"""Frankfort"" ""MI"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",112,True,,SEARCHCALL-4d97cf29e59f1ecb6f297bed,EXTSEARCH-98744ee027be18dc1b5dc9f0,2026-08-04T23:51:37.905793+00:00,success,9604
production_primary,25,,2026-08-04T23:51:54.085574+00:00,8763,external_search_lane_005,824,"""Gaylord"" ""MI"" ""2021"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",124,True,,SEARCHCALL-ca548855d62994fe57d9dc55,EXTSEARCH-29c2423e1306ef453f81ae77,2026-08-04T23:51:46.107095+00:00,success,9587
production_primary,32,,2026-08-04T23:52:02.469332+00:00,8742,external_search_lane_005,891,"""Grand Blanc charter"" ""MI"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",131,True,,SEARCHCALL-ec97b088d060942f3feae5de,EXTSEARCH-3afb613fc4d11f09af3c9f24,2026-08-04T23:51:54.136745+00:00,success,9633
production_primary,24,,2026-08-04T23:52:11.185830+00:00,8788,external_search_lane_005,970,"""Grosse Ile"" ""MI"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",119,True,,SEARCHCALL-7fbe7c237404caf254beecb5,EXTSEARCH-4a3819ef3f1e9079e2ddef85,2026-08-04T23:52:02.527043+00:00,success,9758
production_primary,21,,2026-08-04T23:52:18.727280+00:00,8540,external_search_lane_005,758,"""Hart"" ""MI"" ""2026"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",128,True,,SEARCHCALL-2cc5fd325f360f7253536215,EXTSEARCH-505a83b9706c41f4f0499edc,2026-08-04T23:52:11.241774+00:00,success,9298
production_primary,18,,2026-08-04T23:52:25.557517+00:00,8518,external_search_lane_005,665,"""Hart"" ""MI"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",113,True,,SEARCHCALL-9e982ce8f284f5791bdd9ece,EXTSEARCH-dbec51448fc8f19a101d9de0,2026-08-04T23:52:18.787421+00:00,success,9183
production_primary,22,,2026-08-04T23:52:31.711527+00:00,8724,external_search_lane_005,600,"""Kinderhook"" ""MI"" ""2023"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",110,True,,SEARCHCALL-8be6833665ea4bc63b7a0fbc,EXTSEARCH-de4dd26e9463c9aba18f29a2,2026-08-04T23:52:25.610044+00:00,success,9324
production_primary,34,,2026-08-04T23:52:41.272562+00:00,8860,external_search_lane_005,1032,"""Mackinac Island"" ""MI"" ""2025"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",131,True,,SEARCHCALL-0a7fe8be285c2619a2d05dde,EXTSEARCH-77406362ed10f54356fd259b,2026-08-04T23:52:31.770664+00:00,success,9892
production_primary,24,,2026-08-04T23:52:48.902632+00:00,8782,external_search_lane_005,798,"""Meridian charter"" ""MI"" ""2020"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",117,True,,SEARCHCALL-5b77e11384168ddd6b59fdfc,EXTSEARCH-47bb2c730e515f38c753a41c,2026-08-04T23:52:41.329845+00:00,success,9580
production_primary,15,,2026-08-04T23:52:56.599158+00:00,8566,external_search_lane_005,777,"""New Buffalo"" ""MI"" ""2023"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",121,True,,SEARCHCALL-031800292921544d26e69e24,EXTSEARCH-b0c2342436cfafcd68a5f0f3,2026-08-04T23:52:48.961513+00:00,success,9343
production_primary,20,,2026-08-04T23:53:04.825912+00:00,8779,external_search_lane_005,995,"""Northfield"" ""MI"" ""2018"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",128,True,,SEARCHCALL-1390bd9f5db3634a231d2847,EXTSEARCH-f891aae58aa03ba3d92cf4d0,2026-08-04T23:52:56.659204+00:00,success,9774
production_primary,30,,2026-08-04T23:53:14.002957+00:00,8437,external_search_lane_005,1063,"""Northfield"" ""MI"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",116,True,,SEARCHCALL-d07505fe6002a89961394881,EXTSEARCH-6ba893c846f994c0851e55f1,2026-08-04T23:53:04.875202+00:00,success,9500
production_primary,22,,2026-08-04T23:53:21.586437+00:00,8783,external_search_lane_005,827,"""Norvell"" ""MI"" ""2025"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",112,True,,SEARCHCALL-c483e69a7bf7e05b68f7d48f,EXTSEARCH-1e638031b1cf96e40986ec2d,2026-08-04T23:53:14.064015+00:00,success,9610
production_primary,23,,2026-08-04T23:53:30.078909+00:00,8746,external_search_lane_005,933,"""Orchard Lake Village"" ""MI"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",118,True,,SEARCHCALL-69d7f75cc197ad20dbcce8cc,EXTSEARCH-526d7ae1017ec96ef62c038d,2026-08-04T23:53:21.646719+00:00,success,9679
production_primary,22,,2026-08-04T23:53:38.274354+00:00,8648,external_search_lane_005,933,"""Petersburg"" ""MI"" ""2021"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",110,True,,SEARCHCALL-8e4954203822fc8628828dd2,EXTSEARCH-add4d53cb75145c268a9de54,2026-08-04T23:53:30.135604+00:00,success,9581
production_primary,28,,2026-08-04T23:53:47.080702+00:00,8648,external_search_lane_005,973,"""Port Huron charter"" ""MI"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",125,True,,SEARCHCALL-599b8c4378ba1b2f495ac2ff,EXTSEARCH-b9d0b0e3388cbdb8d455c9ea,2026-08-04T23:53:38.335245+00:00,success,9621
production_primary,31,,2026-08-04T23:53:55.788281+00:00,12888,external_search_lane_005,782,"""Port Huron charter"" ""MI"" ""2026"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",208,True,,SEARCHCALL-6bd898cebdf9c4f06281712d,EXTSEARCH-9c334047de2a4af10e353ba7,2026-08-04T23:53:47.146163+00:00,success,13670
production_primary,24,,2026-08-04T23:54:03.326389+00:00,8801,external_search_lane_005,752,"""Potterville"" ""MI"" ""2025"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",122,True,,SEARCHCALL-da73a853443629ea7feb07a6,EXTSEARCH-28b3c1b4f062a23724efb207,2026-08-04T23:53:55.848754+00:00,success,9553
production_primary,19,,2026-08-04T23:54:12.722826+00:00,8681,external_search_lane_005,1024,"""Reading"" ""MI"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",123,True,,SEARCHCALL-4f8ed8e6ddade0e17627a7c7,EXTSEARCH-7f8d6c91b4ce728494b60c83,2026-08-04T23:54:03.379961+00:00,success,9705
production_primary,26,,2026-08-04T23:54:21.587664+00:00,8813,external_search_lane_005,889,"""Reed City"" ""MI"" ""2023"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",114,True,,SEARCHCALL-01b163eb00613035a2f06371,EXTSEARCH-778e190c1483d5624a3a32bd,2026-08-04T23:54:12.776611+00:00,success,9702
production_primary,26,,2026-08-04T23:54:29.100863+00:00,8765,external_search_lane_005,755,"""Reed City"" ""MI"" ""2025"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",136,True,,SEARCHCALL-5bfbc249ed8aa586a9ebc904,EXTSEARCH-7a2c38f92e360dc94242ca11,2026-08-04T23:54:21.636908+00:00,success,9520
production_primary,19,,2026-08-04T23:54:36.524845+00:00,8741,external_search_lane_005,805,"""Saline"" ""MI"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",116,True,,SEARCHCALL-d2b977ec58a496169cef6563,EXTSEARCH-b6bcbd53243aa4ae02a1df98,2026-08-04T23:54:29.153632+00:00,success,9546
production_primary,23,,2026-08-04T23:54:44.458657+00:00,11471,external_search_lane_005,766,"""Sherman"" ""MI"" ""2026"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",219,True,,SEARCHCALL-4bea851039921be860d53280,EXTSEARCH-7ca921c433ee6e805b2a25fd,2026-08-04T23:54:36.596424+00:00,success,12237
production_primary,27,,2026-08-04T23:54:53.366343+00:00,8764,external_search_lane_005,1134,"""Shiawassee"" ""MI"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",121,True,,SEARCHCALL-dfa13ba89764617bab678eb0,EXTSEARCH-14e5fc17d4cacfbae15b14bb,2026-08-04T23:54:44.518284+00:00,success,9898
production_primary,5,,2026-08-04T23:55:02.528117+00:00,8503,external_search_lane_005,946,"""Spring Lake"" ""MI"" ""2023"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",136,True,,SEARCHCALL-ef306cb5161ac6657dd1d716,EXTSEARCH-55eed0101f1243b7b20ccda6,2026-08-04T23:54:53.430913+00:00,success,9449
production_primary,26,,2026-08-04T23:55:11.479722+00:00,8758,external_search_lane_005,886,"""Summit"" ""MI"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",103,True,,SEARCHCALL-2ec7cd8b8c58ab792c9aeb5d,EXTSEARCH-2e27c5c9769319fd7ba8fdd7,2026-08-04T23:55:02.596979+00:00,success,9644
production_primary,16,,2026-08-04T23:55:18.484980+00:00,8637,external_search_lane_005,807,"""Three Oaks"" ""MI"" ""2022"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",114,True,,SEARCHCALL-40ccfd7d30319eb72c1dbc72,EXTSEARCH-2804c67ad500769bc115355e,2026-08-04T23:55:11.542036+00:00,success,9444
production_primary,21,,2026-08-04T23:55:24.883067+00:00,8601,external_search_lane_005,690,"""Torch Lake"" ""MI"" ""2023"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",120,True,,SEARCHCALL-2de8bd0da7ec2e2cd8eb5ae9,EXTSEARCH-a686fc3d2a13d8029f90447d,2026-08-04T23:55:18.557153+00:00,success,9291
production_primary,30,,2026-08-04T23:55:32.133391+00:00,8849,external_search_lane_005,760,"""Warren"" ""MI"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",116,True,,SEARCHCALL-a0d8b9c45a9ae03c1ccaadb9,EXTSEARCH-577f5fe58067541c81b11dab,2026-08-04T23:55:24.946935+00:00,success,9609
production_primary,18,,2026-08-04T23:55:39.406072+00:00,8634,external_search_lane_005,820,"""Washington"" ""MI"" ""2018"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study",132,True,,SEARCHCALL-e8a5f93f26cd6e03d125017c,EXTSEARCH-c241e845746d544f97876842,2026-08-04T23:55:32.201969+00:00,success,9454
