codified_record_id,rating_id,span_id,primary_mechanism_cluster,secondary_mechanism_clusters,mechanism_strength_scores,evidence_quality_score,report_usability_bucket,claim_relevance_bucket,direction_bucket,careful_claim_type,pi_report_priority
B4X2500COD-20260730-e50b59dc08e2897a72f38420,B4X2500-RATING-20260730-5d61df174cfe5c776dc874cc,B4X2500SPAN-20260730-b2a420957dcef3fcbdc9c25b,bargaining_dispute_resolution,[],"{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":1,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":0,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,pi_report_context_only,mechanism_summary_support,not_applicable,context_only,context
B4X2500COD-20260730-73356b48e1caed8c34ec52d3,B4X2500-RATING-20260730-e74bb456ab04c0ac75234360,B4X2500SPAN-20260730-5395522e2a6e10b8ceb96712,weak_context_exclusion,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,exclude_from_report,weak_or_not_supported,neutral_or_general,exclusion,exclude
B4X2500COD-20260730-4a0be08e48f463bc58954cad,B4X2500-RATING-20260730-bacf3241ad09930cc3927b7d,B4X2500SPAN-20260730-f66b07aadfa4b505bdd3b4a5,non_base_compensation,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":1,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,pi_report_context_only,mechanism_summary_support,not_applicable,context_only,context
B4X2500COD-20260730-723552636c45ef1200371e47,B4X2500-RATING-20260730-b0a1458e606c73fde4afe3c1,B4X2500SPAN-20260730-5366a0b7a7a4debd07b9ac70,non_base_compensation,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":1,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,pi_report_context_only,mechanism_summary_support,neutral_or_general,context_only,context
B4X2500COD-20260730-4414ca56b1ee5b353bcc160f,B4X2500-RATING-20260730-ffb41db30767fcfa25557846,B4X2500SPAN-20260730-cdb00060221f620b9196d43f,quantitative_base_wage_needs_normalization,"[""automatic_wage_growth""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":2,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",3,downstream_normalization_needed,direct_quantitative_claim_support,not_applicable,normalization_needed_quantitative_evidence,normalization_lane
B4X2500COD-20260730-e0cb4f4937796e65ba0945da,B4X2500-RATING-20260730-533c3e0da5ab762f75001e08,B4X2500SPAN-20260730-6f1b0cc98c49fb6130cadc4e,bargaining_dispute_resolution,[],"{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":4,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":0,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",4,pi_report_core_finding_ready,mechanism_summary_support,not_applicable,mechanism_strength_summary,core
B4X2500COD-20260730-affb1ce3d50009459f4a22a7,B4X2500-RATING-20260730-8487896b650ae27b213bae56,B4X2500SPAN-20260730-9ba8c6e619d95dea00117448,weak_context_exclusion,[],"{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":0,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,exclude_from_report,weak_or_not_supported,not_applicable,exclusion,exclude
B4X2500COD-20260730-ff9791d058c0e2d03e3155c1,B4X2500-RATING-20260730-a820e9b2616b613d304729a2,B4X2500SPAN-20260730-0f2de28c4f2c79ba05ce658c,weak_context_exclusion,[],"{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":0,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,exclude_from_report,weak_or_not_supported,not_applicable,exclusion,exclude
B4X2500COD-20260730-6b9dbda0212d9cae95f8e10d,B4X2500-RATING-20260730-d615d1023226b5b79dfc0ddc,B4X2500SPAN-20260730-5c3e252a5eb071f63755ba20,quantitative_base_wage_needs_normalization,"[""automatic_wage_growth""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,pi_report_context_only,direct_quantitative_claim_support,not_applicable,context_only,context
B4X2500COD-20260730-1e3c26dab4ac1af9672392d1,B4X2500-RATING-20260730-2875c5103778cf512e80401d,B4X2500SPAN-20260730-2c7c09e871d03bbee076ce0d,non_base_compensation,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":1,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,pi_report_context_only,mechanism_summary_support,neutral_or_general,context_only,context
B4X2500COD-20260730-7b9ce50f5407acdbd3f64012,B4X2500-RATING-20260730-77e838098023aa277bf61e00,B4X2500SPAN-20260730-f7f7518c93c47d3c92f05699,non_base_compensation,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":4,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",4,downstream_normalization_needed,mechanism_summary_support,not_applicable,normalization_needed_quantitative_evidence,normalization_lane
B4X2500COD-20260730-0e2763b4f221f8429c864c2f,B4X2500-RATING-20260730-59473fc0a58ad04478a2d69b,B4X2500SPAN-20260730-62b2e42a6e035ebb825f671d,non_base_compensation,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":1,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",2,pi_report_context_only,mechanism_summary_support,not_applicable,context_only,context
B4X2500COD-20260730-c78bd9ea43fef366f98d3349,B4X2500-RATING-20260730-7d254f755285816c156abce8,B4X2500SPAN-20260730-087d32205f33d86bc7848b28,timing_implementation,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":1,""weak_context_exclusion"":0}",2,pi_report_context_only,direct_quantitative_claim_support,not_applicable,context_only,context
B4X2500COD-20260730-101fcbdca5defeb65175f4a6,B4X2500-RATING-20260730-f987a8ab5b09ca331979ef9a,B4X2500SPAN-20260730-4598b270e70e56b878cfd7e3,weak_context_exclusion,[],"{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":0,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":1}",2,pi_report_context_only,mechanism_summary_support,neutral_or_general,context_only,context
B4X2500COD-20260730-62e2314199f3f4a4555cbc04,B4X2500-RATING-20260730-883116951f20bee9606fa3d5,B4X2500SPAN-20260730-0c91ef414c8e70d27f79385d,timing_implementation,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":2,""weak_context_exclusion"":0}",3,downstream_normalization_needed,direct_quantitative_claim_support,not_applicable,normalization_needed_quantitative_evidence,normalization_lane
B4X2500COD-20260730-498d46d3f58f66bfa6cb420c,B4X2500-RATING-20260730-212b0d11d4d00c35aca25111,B4X2500SPAN-20260730-1ba07f5d63bd5a87adfa6822,timing_implementation,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":1,""weak_context_exclusion"":0}",2,pi_report_context_only,direct_quantitative_claim_support,neutral_or_general,context_only,context
B4X2500COD-20260730-b4c19806c07115810e16f069,B4X2500-RATING-20260730-0b23c63885477b541740e4ff,B4X2500SPAN-20260730-057a517f3f8fdfa84e7b9ec6,fiscal_governance_constraints,"[""quantitative_base_wage_needs_normalization""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":4,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":4,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",4,downstream_normalization_needed,direct_quantitative_claim_support,neutral_or_general,normalization_needed_quantitative_evidence,normalization_lane
B4X2500COD-20260730-cbe303844e7144751fe31a6a,B4X2500-RATING-20260730-d4a4c0f3077b214f8edfb764,B4X2500SPAN-20260730-58858fa96bd0ada9d10be0c3,quantitative_base_wage_needs_normalization,[],"{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":4,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",4,downstream_normalization_needed,direct_quantitative_claim_support,neutral_or_general,normalization_needed_quantitative_evidence,normalization_lane
B4X2500COD-20260730-3c3b73441e09213022176050,B4X2500-RATING-20260730-22daec7c22fcab7f84be6b0c,B4X2500SPAN-20260730-59bb2dc76fe0adc319b253c7,quantitative_base_wage_needs_normalization,"[""weak_context_exclusion""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":1}",2,pi_report_context_only,direct_quantitative_claim_support,not_applicable,context_only,context
B4X2500COD-20260730-7f997f7f18e9dfadedb6207d,B4X2500-RATING-20260730-55d6bbcc2529813f89ea239f,B4X2500SPAN-20260730-9f25c94b32c934eae8d6c179,quantitative_base_wage_needs_normalization,"[""weak_context_exclusion""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":1,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":1}",2,pi_report_context_only,direct_quantitative_claim_support,not_applicable,context_only,context
B4X2500COD-20260730-51afc0c76ccabc9bd2d0083f,B4X2500-RATING-20260730-0c4bee52f41be9daee396153,B4X2500SPAN-20260730-496e30d536c761ef17e81c67,bargaining_dispute_resolution,"[""weak_context_exclusion""]","{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":1,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":0,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":1}",2,pi_report_context_only,mechanism_summary_support,not_applicable,context_only,context
B4X2500COD-20260730-c3f8a91629e91edb4a5bc3e3,B4X2500-RATING-20260730-9a69a4a9a599b8a66b6b7380,B4X2500SPAN-20260730-77a975bcd59090ea2f3a8de2,quantitative_base_wage_needs_normalization,[],"{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":4,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",4,downstream_normalization_needed,direct_quantitative_claim_support,neutral_or_general,normalization_needed_quantitative_evidence,normalization_lane
B4X2500COD-20260730-e72f9299cb050df8b8c0ec97,B4X2500-RATING-20260730-d41dfa65a5e7276e05431141,B4X2500SPAN-20260730-168129fcef113eb6e0d006c6,quantitative_base_wage_needs_normalization,[],"{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":4,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",4,downstream_normalization_needed,direct_quantitative_claim_support,not_applicable,normalization_needed_quantitative_evidence,normalization_lane
B4X2500COD-20260730-d3af8ff70b6f442ea1a78fd5,B4X2500-RATING-20260730-a818ad90fd37fc1cb39513ee,B4X2500SPAN-20260730-b0259a2dc97f7422ad074df4,quantitative_base_wage_needs_normalization,[],"{""automatic_wage_growth"":0,""bargaining_dispute_resolution"":0,""fiscal_governance_constraints"":0,""market_staffing_pressure"":0,""non_base_compensation"":0,""quantitative_base_wage_needs_normalization"":4,""rank_step_specialization_classification"":0,""safety_non_safety_directional_hints"":0,""timing_implementation"":0,""weak_context_exclusion"":0}",4,downstream_normalization_needed,direct_quantitative_claim_support,not_applicable,normalization_needed_quantitative_evidence,normalization_lane
