adjudication_performed,ambiguity_flags,canonical_external_ingestion_id,claim_linkage_status_after,compensation_basis_after,conflict_flags,conflict_reconciliation_status,department_after,expected_consequence_if_rejected,expected_consequence_if_upheld,external_administrative_observation_id,linked_claim_ids,municipality_after,pay_basis_after,period_after,proposed_analytical_role,reason_for_cross_examination,recommended_review_type,reconciled_external_observation_id,side_after,source_SHA_256,source_character_end,source_character_start,source_excerpt_or_table_row,source_page,source_row,source_table_id,normalization_match_id,formula_ids,math_compatibility_status,claim_adjudicated
False,,EXTINGEST-2d5404ac7a1402b318ae079e,event_linked_claim_pending,staffing_or_non_compensation,,not_applicable,unclear,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-f32fe820c81daf5c063e9d4b,,cog_2025_124252,staffing_count,undated-source-B4X2500LIVE-20260729-004275,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,EXTRECON-bc245e395e2a53369a605a0d,unclear,f0e1333ef7a3ec66ef2c2622a43a4504005e292cd1f59600108a7d6357a3f9ac,963533,963495,Old Town Elementary Classroom Addition,,,,,,retained_not_promoted_to_math,False
False,,EXTINGEST-cfaf58956f607d98d15c4ed7,event_linked_claim_pending,unclear,,not_applicable,unclear,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-35a6c47806c78ad1d3ee1a26,,cog_2025_176226,unclear,2024,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-b1e93390320ede994f93ac99,unclear,bf21e11c7ef8e1ff4fe0234bcdfcdab1ae3256bd37f8dfe7246c7401802365a1,12099,12096,403,4,,,,,retained_not_promoted_to_math,False
False,,EXTINGEST-2deda857bbec0658d30cb5ee,event_linked_claim_pending,staffing_or_non_compensation,,not_applicable,unclear,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-e1b17ba0f337e1a0b8a68edd,,cog_2025_225676,staffing_count,2023,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,EXTRECON-0afae5ce3e42f411301c08a2,unclear,684df7bcddd0c5e41231211024fdc33b875e1868dfd072d9183578189ac3b4be,161450,161445,12.25,103,,,,,retained_not_promoted_to_math,False
False,,EXTINGEST-703814fb2e65efd55ea84d2b,event_linked_claim_pending,unclear,,not_applicable,fire,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-70783d53c0e4e895fa95d603,,cog_2025_189922,unclear,2021,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-3a85ecd0b8c2bb109687b067,fire,0f1b369a785d466bfec4542b902c98941dd8ee830cca60ccf23a1429f4a27f28,78886,78880,"19,479",10,,,,,retained_not_promoted_to_math,False
False,,EXTINGEST-06733954d2a1d00b420ce01d,event_linked_claim_pending,unclear,,not_applicable,unclear,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-24e1ac6a7016de3465e9e641,,cog_2025_189922,unclear,2021,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-bd5f9627fc4158ba85a44261,unclear,0f1b369a785d466bfec4542b902c98941dd8ee830cca60ccf23a1429f4a27f28,88310,88304,"45,990",11,,,,,retained_not_promoted_to_math,False
False,,EXTINGEST-2b0607d8b76460139effcf9d,exact_claim_id_link,unclear,,not_applicable,unclear,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-e43b38b8fcff1266466c33a2,MECH-09,cog_2025_170800,unclear,2025,local_comparison_candidate,exact_claim_id_linked_direct_observation,direct manual source review,EXTRECON-0544aee62353f48acedf5a43,unclear,9eba24ee01666e0a37fc34a3c89d96244bfb5ca780e46f0936f32ecdc3e55fea,153167922,153167919,124,,,,,,retained_not_promoted_to_math,False
False,,EXTINGEST-7f65cc11cd79786d5300f1bc,event_linked_claim_pending,salary_schedule_rate,,not_applicable,unclear,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-a719959838ae6371b1095b55,,cog_2025_172800,unclear,2015,growth_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-4a7ea4dc470712052493f020,unclear,71ed3b986c45b450db5ab723b3975c327ee2c802d58c2e42b5e2f8cf98fcef22,208273,208271,48,105,,,,,retained_not_promoted_to_math,False
False,,EXTINGEST-eb72860a6912e5ff4464d53b,event_linked_claim_pending,staffing_or_non_compensation,,not_applicable,not_applicable,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-4b4f7442c6325ae9da3ff003,,cog_2025_190544,contextual_value,2026,contextual_only,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-d0b303351c12fdc6495b4a61,side_independent,65894b7258ed13a2acfd42ce1ece4b24003bbec3b2e616eb399b92bde9de00ee,,,1.0056,,589,html_table_1,,,retained_not_promoted_to_math,False
False,,EXTINGEST-ddc8c9cfecad6be7527f2bd7,event_linked_claim_pending,unclear,,not_applicable,unclear,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-5d07180592993323d266e572,,cog_2025_125196,unclear,2024,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-7d56ad5a3487288b28d7cc75,unclear,cdbe613676a217026f3fdc3cc5ddf450c605fb832bea14d87cdf72d3695f7b65,812362,812358,0.90,430,,,,,retained_not_promoted_to_math,False
False,,EXTINGEST-33f252a5080084645620afd7,exact_claim_id_link,unclear,,not_applicable,unclear,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-b084b78c0c829e792d08350b,MECH-09,cog_2025_225737,unclear,2023,local_comparison_candidate,exact_claim_id_linked_direct_observation,direct manual source review,EXTRECON-e8d779cee4338a11dd3656e8,unclear,21e69836d52adb82249c6ff1b3d6923e7e70c67ae24263f37f62952be7e83d55,223496,223492,2001,124,,,,,retained_not_promoted_to_math,False
False,,EXTINGEST-319caf3599f042b249ad1b79,exact_claim_id_link,salary_schedule_rate,,not_applicable,unclear,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-35abf5c5c1591ef51d53a765,MECH-04,cog_2025_162791,unclear,undated,growth_candidate,exact_claim_id_linked_direct_observation,direct manual source review,EXTRECON-58aae929ee92196a6cc99440,unclear,9ec98e76f310a44b7fd05bb0dfed8b9d3fd16b99c02c0bbe3d6915aeb9403438,104326,104325,8,51,,,,,retained_not_promoted_to_math,False
False,,EXTINGEST-54efb3a2bf20d760b8b3c1c2,event_linked_claim_pending,unclear,,not_applicable,unclear,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-928def0f6232a421bb58f878,,cog_2025_124252,unclear,undated-source-B4X2500LIVE-20260729-004275,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-fa8b2390f01c968b45b0a418,police,7e9704d172299cf3b48d3851974a5eb544a2a26d2606da32b209a08ec55d1b02,,,"Committee Name:
Justice Budget Subcommittee",,1214,html_table_1,,,retained_not_promoted_to_math,False
False,,EXTINGEST-f6da9241f032004096cb6358,event_linked_claim_pending,unclear,,not_applicable,unclear,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-b1cbb0e4efa75f6cd921a876,,cog_2025_124252,unclear,undated-source-B4X2500LIVE-20260729-004275,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-3f6584a9adc01e4e7831dd14,unclear,7e9704d172299cf3b48d3851974a5eb544a2a26d2606da32b209a08ec55d1b02,,,"Committee Name:
Agriculture & Natural Resources Budget Subcommittee",,1989,html_table_1,,,retained_not_promoted_to_math,False
False,,EXTINGEST-843a69c543c005a889a368ff,exact_claim_id_link,unclear,,not_applicable,unclear,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-9a78859791083481f4798f60,MECH-09,cog_2025_166211,unclear,2025,local_comparison_candidate,exact_claim_id_linked_direct_observation,direct manual source review,EXTRECON-91adf260260256c9de543746,unclear,fc2045322b80cc8506797c13b4e208f74dd29c2aa89884285de9410033836f01,,,2007,,8,html_table_18,,,retained_not_promoted_to_math,False
False,,EXTINGEST-4dda3e0e5dbde501cc2e7cb7,event_linked_claim_pending,unclear,,not_applicable,unclear,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-145ef2aa227c2249704a3c3b,,cog_2025_128552,unclear,2021,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-e863a5ae537424e8e975c686,unclear,2f7c8611e67fb484543b9532cf316572776288a4bfa3f814426a0ace69bf7fb9,108912,108911,5,63,,,,,retained_not_promoted_to_math,False
False,,EXTINGEST-f46c4179a92bd1077b6602ca,event_linked_claim_pending,staffing_or_non_compensation,,not_applicable,unclear,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-a3562edb2a3f0324ded0fe12,,cog_2025_190200,staffing_count,undated-source-BRMGRS-20260802-b9e543c91933b26b74a8f15d,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,EXTRECON-79d48daee06717eb8d0e9f05,unclear,c59094def685f10e0e001ab5b5036ca6fd3716f6ff5144595c3d06395889ad4f,48686,48682,0.00,36,,,,,retained_not_promoted_to_math,False
False,,EXTINGEST-86023da5218c915fca8180dd,event_linked_claim_pending,unclear,,not_applicable,unclear,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-6256c3a22fd53b66fc929ed3,,cog_2025_207659,unclear,2020,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-cd5122ad2e2c8c3b95922c4e,unclear,1ec25f6cd2a7a846fefa4b8ce641ec6dfd9d59f89c311638b674a0fb3e65d8aa,211681,211676,"1,298",98,,,,,retained_not_promoted_to_math,False
False,,EXTINGEST-5fb1a0e244ffa3b046af7a17,event_linked_claim_pending,unclear,,not_applicable,unclear,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-05297aa164579bb1e97b4d0b,,cog_2025_174756,unclear,2026,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-19e674c31f5159988e3d08b3,unclear,e1541ea02ff8f87884c4f59dcfd97230231e7a64a28dee9607ae753802bf17d4,94670,94665,$0.00,29,,,,,retained_not_promoted_to_math,False
False,,EXTINGEST-c0bf1a44ec86be083301aa8a,event_linked_claim_pending,not_applicable,,not_applicable,unclear,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-293aa7fbe60059f574a593fd,,cog_2025_167130,not_applicable,2025,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-4732d73068cc55ea0c0cc3e6,unclear,d75d95151d9f7f842ccdda58c62a5625b7096c7f8bba163190deea4aa13a7c7c,64987,64980,"381,658",36,,,,,retained_not_promoted_to_math,False
False,,EXTINGEST-86429460436235446623abfa,exact_claim_id_link,staffing_or_non_compensation,,not_applicable,unclear,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-074df86166bad635db2099ca,MECH-06,cog_2025_167532,staffing_count,2024,staffing_hypothesis_candidate,exact_claim_id_linked_direct_observation|staffing_or_vacancy_claim_relevance,direct manual source review,EXTRECON-032883d48f49f644155df1cc,unclear,84707d4d32ede04b1e1d4317ce2b16ff214d01aae7885a1bc0e8e61374b44b23,4334,4331,199,5,,,,,retained_not_promoted_to_math,False
False,,EXTINGEST-eda5f2ab06252f804a9464f9,event_linked_claim_pending,staffing_or_non_compensation,,not_applicable,unclear,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-620d461463ff94d3d9331888,,cog_2025_174964,staffing_count,undated,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,EXTRECON-10e79e9a89ed863c691c27ae,unclear,6d7f1663827d0180281664e288dbe47bff7d7942ddcc98b9f840069cfac84166,103667,103666,5,65,,,,,retained_not_promoted_to_math,False
False,,EXTINGEST-3d3bfcd2b03622159caf1122,exact_claim_id_link,unclear,,not_applicable,unclear,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-37aa50e6a3b29e1e3ecf15b5,MECH-09,cog_2025_207812,unclear,2019,local_comparison_candidate,exact_claim_id_linked_direct_observation,direct manual source review,EXTRECON-4dfe93901aee320bc896b87b,unclear,f56470377f296fb144dca341f2aea0223afbbfc13629119c601c3629aab528b4,486987,486984,116,137,,,,,retained_not_promoted_to_math,False
False,,EXTINGEST-a7435a6100fc8db853932294,event_linked_claim_pending,not_applicable,,not_applicable,unclear,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-cbe277be9eaba96ca7ce665b,,cog_2025_190477,not_applicable,2021,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-85af560848daf9c6aa0c7093,unclear,c14de957ea4d229bb33ef6bf43594db3d3d95be731699e7199dee2c42d957532,47074,47073,7,29,,,,,retained_not_promoted_to_math,False
False,,EXTINGEST-d485dfc4db20a289dd137bce,event_linked_claim_pending,staffing_or_non_compensation,,not_applicable,unclear,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-3de3d89060a3841fee768ce4,,cog_2025_170709,staffing_count,2014,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,EXTRECON-5a7ced9b7d34637a35a84785,unclear,da48f889e4cd592ed07112973d39afcb89c34b392696fdcd18c36847417de058,373548,373545,233,146,,,,,retained_not_promoted_to_math,False
False,,EXTINGEST-055aaa6fed3cdf69165feb31,event_linked_claim_pending,base_rate,,not_applicable,unclear,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-b36908990b882c1dac1162ed,,cog_2025_175985,hourly_rate,2022,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-4631a7c734e5949b32d60f65,unclear,4c196e64c2a58ed061922b05516e927c3639c67cd5f4a28b85d60fe0c772a8b0,44419,44414,-2027,,,,,,retained_not_promoted_to_math,False
False,,EXTINGEST-32635ec6ca274d168e25f380,event_linked_claim_pending,base_rate,,not_applicable,unclear,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-3c641af929e11e9e9232717a,,cog_2025_175985,hourly_rate,2022,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-e61a8b2dd76be1775964dfbe,unclear,4c196e64c2a58ed061922b05516e927c3639c67cd5f4a28b85d60fe0c772a8b0,,,"$256,914.68",,18,html_table_25,,,retained_not_promoted_to_math,False
False,,EXTINGEST-e9b42d451848b1b0ae98d7c5,exact_claim_id_link,salary_schedule_rate,,not_applicable,unclear,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-0ba8e1a96bb87a449f21a0e5,MECH-04,cog_2025_225676,unclear,2024,growth_candidate,exact_claim_id_linked_direct_observation,direct manual source review,EXTRECON-a522f44322275f2c87702b2b,unclear,0b082a455733e747de180378b8e98c0dc87af3bc59cbfeece2adfe05f58c72b1,61993,61992,5,,,,,,retained_not_promoted_to_math,False
False,,EXTINGEST-9f41c4022f687f4c028928b8,exact_claim_id_link,staffing_or_non_compensation,,not_applicable,unclear,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-8b99926300c8281c8f501fef,MECH-06,cog_2025_169525,staffing_count,2017,staffing_hypothesis_candidate,exact_claim_id_linked_direct_observation|staffing_or_vacancy_claim_relevance,direct manual source review,EXTRECON-4dfb3faf88061a291231540b,unclear,58b159fd0ff3a932f330b863ff4582d410c0222f54c5044b5e38b4027f6255e2,2471266,2471262,-567,842,,,,,retained_not_promoted_to_math,False
False,,EXTINGEST-a4a3d95edf78cad905e8fdf4,event_linked_claim_pending,salary_schedule_rate,,not_applicable,unclear,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-43565cfcd6208228482bfab2,,cog_2025_172800,unclear,2020,growth_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-f6a90a69a5c8438c1d88ae10,unclear,d13b128da123a3d049857739b3a530820d73b48e617247585639fed597c3c3b6,228971,228967,22.1,88,,,,,retained_not_promoted_to_math,False
False,,EXTINGEST-0ced4ce153398a79ca1d82c1,event_linked_claim_pending,staffing_or_non_compensation,,not_applicable,unclear,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-cb8e0b73054434f9ced8d965,,cog_2025_168447,staffing_count,2026,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,EXTRECON-b057e03b39002e795b647a95,unclear,82eccf074820570630ed5e2ef87ab9774851d9233a7b86937f1e906cbe78dc39,160939,160935,14.0,85,,,,,retained_not_promoted_to_math,False
False,,EXTINGEST-c912d0e0d175fa49e350144f,event_linked_claim_pending,unclear,,not_applicable,unclear,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-eb9753f2b5a5f33118651b71,,cog_2025_113680,unclear,2022,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,EXTRECON-bd007ae027ac3b5f6ad755a9,unclear,a50f8a4ba4bbb36bec57941f63bd8d120466d6a7f518aa107db020b4b572ab72,,,Holiday Pay,,16,html_table_2,,,retained_not_promoted_to_math,False
