implementation_event_id,municipality,state,region,latitude,longitude,compensation_cycle_id,period_start,period_end,mechanism_class,mechanism_subtype,side,beneficiary_unit,implementation_status,pressure_direction,recurring_or_one_time,compensation_type,pay_basis,source_count,evidence_span_count,corroborating_source_count,strongest_evidence_excerpt,human_readable_citation,implementation_confidence,claim_use_status,urbanicity_status,technical_lineage
IMPEVT-b48507a2c0aba0f4d791962b,Nekoosa,WI,Midwest,,,2024,2024,2024,non_base_compensation,longevity,unclear,unclear,implemented,unclear,recurring_non_base,longevity,unknown,1,1,0,"Employees hired before January 1, 2011 shall receive longevity pay on the first payday in","Nekoosa, Wisconsin, Collective Bargaining Agreement, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-464cdbd4be5fbdafb1856a26""]"
IMPEVT-fdd7c663b219e20b1652e632,New Glarus,WI,Midwest,,,undated-source-B4X2500LIVE-20260729-008448,,,across_the_board_raise,across_the_board_raise,unclear,unclear,formally_adopted,upward,percentage_adjustment,across_the_board_raise,percentage,1,12,0,The Village proposes that the wage rates of all employees in this unit increase by 2% every,"New Glarus, Wisconsin, Arbitration Award, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-052fe09f24bd721fd43b5190"",""WCM-1b3f337478b2c3772fe89934"",""WCM-2f3e38601a567c82896acd62"",""WCM-425bd13d3ea1c20dfee37287"",""WCM-42c8d24f36877f604749bcc1"",""WCM-6f8bc224e55ac8825d1640e8"",""WCM-b38e268246dc270da772bfa9"",""WCM-b4e3196aef6076d7c7eedc58"",""WCM-c0da357b8fad990219d657e3"",""WCM-d1aeb2a5c3917c71c821ccdb"",""WCM-e7a1c01fd84615c16248eb6a"",""WCM-f6e2509392cb11b6c02c429e""]"
IMPEVT-6d79eb56e4748af3bd9e416d,New Glarus,WI,Midwest,,,undated-source-B4X2500LIVE-20260729-008448,,,retroactivity_implementation,classification_band,unclear,unclear,implemented,upward,unclear_duration,classification_band,percentage,1,3,0,classifications be increased by 3% effective 1/1/04 and increase by an additional 3.5% effective,"New Glarus, Wisconsin, Arbitration Award, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-b94229c89abb4c99c252d304"",""WCM-bef200e60ec79e1fff8c2254"",""WCM-fb9087572c0741455722deeb""]"
IMPEVT-18fa58518447227ef4c7364e,New Holstein,WI,Midwest,,,undated-source-B4X2500LIVE-20260729-003451,,,across_the_board_raise,across_the_board_raise,police,police,formally_adopted,unclear,percentage_adjustment,across_the_board_raise,hourly,1,3,0,Total Cost 52.25 hrs x $36/hr x 1.2 (roll-up costs = $2275,"New Holstein, Wisconsin, Arbitration Award, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-27f5c72547a5173cce984c7e"",""WCM-7959289d3efd02e1ab20f67a"",""WCM-f486d7574f3b0809923c76d4""]"
IMPEVT-be63a953e6cc713f6353f695,New Lisbon,WI,Midwest,,,undated-source-B4X2500LIVE-20260729-005945,,,retroactivity_implementation,retroactive_pay,unclear,unclear,implemented,upward,retroactive_back_pay,retroactive_pay,unknown,1,2,0,The wage rates set forth in the agreement were retroactive to,"New Lisbon, Wisconsin, Wage Schedule, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-1254aee89bbaa5754c8b5c44"",""WCM-5c53cecbb80f3c342bc0ce84""]"
IMPEVT-723469481165ab13934c5b76,New Lisbon,WI,Midwest,,,undated-source-B4X2500LIVE-20260729-005946,,,across_the_board_raise,across_the_board_raise,unclear,unclear,formally_adopted,upward,percentage_adjustment,across_the_board_raise,percentage,1,1,0,The City’s offer was to give employes a 3% increase on their contributions to their,"New Lisbon, Wisconsin, Arbitration Award, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-0b8537ee088074245da0299a""]"
IMPEVT-776692b104744be82c72fcd7,Niagara,WI,Midwest,,,undated-source-B4X2500LIVE-20260729-000962,,,across_the_board_raise,across_the_board_raise,unclear,unclear,paid_or_observed,unclear,percentage_adjustment,across_the_board_raise,hourly,1,2,0,subject to the SPS and was paid at the start rate of $9.86 per hour.,"Niagara, Wisconsin, Memorandum Of Understanding, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-de72c68e37fc9fdf2487c2fc"",""WCM-e90c6375c8b8f277d6a476a2""]"
IMPEVT-c3ea7d22e46a63184b4704d8,Niagara,WI,Midwest,,,undated-source-B4X2500LIVE-20260729-000962,,,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,3,0,EFFECTIVE 1/1/94,"Niagara, Wisconsin, Memorandum Of Understanding, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-63d8e4882a5c272fb88f477e"",""WCM-c22de24ffa1b192960346653"",""WCM-f86d4d6bda2eef4ce617705d""]"
IMPEVT-2525d93d16afb0249c4f5f5e,Niagara,WI,Midwest,,,undated-source-B4X2500LIVE-20260729-000962,,,step_schedule_seniority,step_progression,unclear,unclear,implemented,upward,scheduled_step,step_progression,hourly,1,1,0,"Schedule ""A"" - Step Based Salary System EFFECTIVE 1/1/94 Hourly Annual Step 1 Year 0-1 $ 9.86 $20,498","Niagara, Wisconsin, Memorandum Of Understanding, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-361e36dc5d16ec8e2c23a839""]"
IMPEVT-246cd703b34773671cbed9c2,North Freedom,WI,Midwest,,,2026,2026,2026,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,upward,not_applicable,mechanism_only,unknown,1,1,0,raise effective 1/1/2026 M.Weiland/Herritz.,"North Freedom, Wisconsin, Council Packet Or Minutes, 2026.",high,implementation_event_ready,missing_not_validated,"[""WCM-bbb2b6c3f636e9c034679e2f""]"
IMPEVT-85a02351f88acfa778c8e59b,Oconomowoc,WI,Midwest,,,undated-source-CBSRD-20260728-1010106d0eb7668eae45,,,across_the_board_raise,across_the_board_raise,unclear,unclear,formally_adopted,unclear,percentage_adjustment,across_the_board_raise,unknown,1,1,0,,"Oconomowoc, Wisconsin, Arbitration Award, period not explicit.",low,implementation_event_ready,missing_not_validated,"[""WCM-b3773f41fa69f8613e495c80""]"
IMPEVT-0cac992aae71f9741e045427,Oconomowoc,WI,Midwest,,,undated-source-CBSRD-20260728-1010106d0eb7668eae45,,,retroactivity_implementation,mechanism_only,unclear,unclear,formally_adopted,unclear,not_applicable,mechanism_only,unknown,1,1,0,,"Oconomowoc, Wisconsin, Arbitration Award, period not explicit.",low,implementation_event_ready,missing_not_validated,"[""WCM-bcea06694b65fea1de48afb7""]"
IMPEVT-54b73a2250674be30555f4f3,Oconomowoc,WI,Midwest,,,undated-source-CBSRD-20260728-328a4c69c49405c24402,,,across_the_board_raise,across_the_board_raise,unclear,unclear,formally_adopted,unclear,percentage_adjustment,across_the_board_raise,unknown,1,1,0,,"Oconomowoc, Wisconsin, Arbitration Award, period not explicit.",low,implementation_event_ready,missing_not_validated,"[""WCM-ad2cd46749c39c955c31583d""]"
IMPEVT-38b805e232204a02d54b0757,Oconomowoc,WI,Midwest,,,undated-source-CBSRD-20260728-328a4c69c49405c24402,,,retroactivity_implementation,mechanism_only,unclear,unclear,formally_adopted,unclear,not_applicable,mechanism_only,unknown,1,2,0,,"Oconomowoc, Wisconsin, Arbitration Award, period not explicit.",low,implementation_event_ready,missing_not_validated,"[""WCM-06f84a8c9622a0bdda6415af"",""WCM-32958e55e44f090824196153""]"
IMPEVT-ae4a0ade52b20ed383057637,Oconto,WI,Midwest,,,undated-source-CBSRD-20260728-6ba0f13dcda120ccca22,,,across_the_board_raise,across_the_board_raise,unclear,unclear,formally_adopted,unclear,percentage_adjustment,across_the_board_raise,unknown,1,1,0,,"Oconto, Wisconsin, Arbitration Award, period not explicit.",low,implementation_event_ready,missing_not_validated,"[""WCM-8c7cb4d6786f46cba65ad2df""]"
IMPEVT-d1dd326c60131489743f93f6,Oneida,WI,Midwest,,,2025,2025,2025,retroactivity_implementation,base_wage,unclear,unclear,implemented,unclear,recurring_base,base_wage,unknown,1,1,0,"Scott Schaumberg motioned to set wages effective January 1,","Oneida, Wisconsin, Wage Schedule, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-d9e322136b8715bf03b00573""]"
IMPEVT-13afa39209be421d31dff2e6,Osceola,WI,Midwest,,,undated-source-CBSRD-20260728-5df59dc162a76287511f,,,across_the_board_raise,across_the_board_raise,unclear,unclear,formally_adopted,unclear,percentage_adjustment,across_the_board_raise,unknown,1,2,0,,"Osceola, Wisconsin, Arbitration Award, period not explicit.",low,implementation_event_ready,missing_not_validated,"[""WCM-8e3ec087d3d3c6162497bb30"",""WCM-da060b4fea2533a280c1ccef""]"
IMPEVT-b6e328f3f43431c9f5c6a31a,Osceola,WI,Midwest,,,undated-source-CBSRD-20260728-5df59dc162a76287511f,,,retroactivity_implementation,mechanism_only,unclear,unclear,formally_adopted,unclear,not_applicable,mechanism_only,unknown,1,1,0,,"Osceola, Wisconsin, Arbitration Award, period not explicit.",low,implementation_event_ready,missing_not_validated,"[""WCM-879114135a0767f047615971""]"
IMPEVT-b56de20726bfa6a761f0ea1b,Otter Creek,WI,Midwest,,,2022,2022,2022,non_base_compensation,other,non_safety,non_safety,implemented,unclear,unclear_duration,other,unknown,1,1,0,"Clerk Treasurer pay will change from $900/month to $1,000/month effective 1/1/2022.","Otter Creek, Wisconsin, Council Packet Or Minutes, 2022.",high,implementation_event_ready,missing_not_validated,"[""WCM-63ec7531427df6094582798c""]"
IMPEVT-b680e0900c0c8f808eaf859f,Otter Creek,WI,Midwest,,,2022,2022,2022,non_base_compensation,other,police,police,implemented,upward,unclear_duration,other,hourly,1,1,0,"Motion by Warner for $2/hour increase to $26 effective 1/1/2022, second","Otter Creek, Wisconsin, Council Packet Or Minutes, 2022.",high,implementation_event_ready,missing_not_validated,"[""WCM-a7022770ee009e77e54d8e65""]"
IMPEVT-081933c197790ef000b9a350,Perry,WI,Midwest,,,2020,2020,2020,budget_pay_plan,budget_or_pay_plan,fire,fire,implemented,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,1,0,"seconded a motion to change the compensation effective January 1, 2020 for","Perry, Wisconsin, Factfinding Report, 2020.",high,implementation_event_ready,missing_not_validated,"[""WCM-c5b2990186a598c232760164""]"
IMPEVT-44fc0e41eb2f1c97c390e130,Perry,WI,Midwest,,,2020,2020,2020,budget_pay_plan,budget_or_pay_plan,police,police,implemented,mixed,budget_context_only,budget_or_pay_plan,hourly,1,1,0,"compensation for the 2nd Assistant Patrolman at $24.35 per hour, effective January 1, 2020.","Perry, Wisconsin, Factfinding Report, 2020.",high,implementation_event_ready,missing_not_validated,"[""WCM-16ec2f2f0e3671a6c4b5fbf7""]"
IMPEVT-37631ea133e921171a5211b1,Phillips,WI,Midwest,,,undated-source-B4X2500LIVE-20260729-008455,,,across_the_board_raise,classification_band,police,police,formally_adopted,unclear,unclear_duration,classification_band,unknown,1,1,0,Section 15.01 – Wage Schedule: The classification and wage schedule,"Phillips, Wisconsin, Arbitration Award, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-ef29e0667700e2400652fbdd""]"
IMPEVT-d0f1712bdf792371198e2ee1,Phillips,WI,Midwest,,,undated-source-B4X2500LIVE-20260729-008456,,,across_the_board_raise,classification_band,police,police,formally_adopted,unclear,unclear_duration,classification_band,unknown,1,2,0,Section 15.01 – Wage Schedule: The classification and wage schedule,"Phillips, Wisconsin, Arbitration Award, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-b931b259f3fa003433fe4384"",""WCM-d24f48a23a216a306bd390a5""]"
IMPEVT-301c99e6d8018a8a400bd341,Phillips,WI,Midwest,,,undated-source-B4X2500LIVE-20260729-008456,,,retroactivity_implementation,retroactive_pay,police,police,implemented,upward,retroactive_back_pay,retroactive_pay,unknown,1,2,0,retroactive to the date of starting to work full time.,"Phillips, Wisconsin, Arbitration Award, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-6f6bbf729e4162af362d20ba"",""WCM-91c4253decb284ae89ed0920""]"
IMPEVT-1eee71d47b75040668c14a15,Plymouth,WI,Midwest,,,undated-source-BRMGRS-20260802-68ab9c494ec1beca3800bd02,,,non_base_compensation,other,fire,fire,implemented,unclear,unclear_duration,other,unknown,1,1,0,Any such termination shall become effective on January 1 of the,"Plymouth, Wisconsin, City Common Council packet/agenda including Resolution No. 6 of 2026 amending the 2026 Salary Schedule related to the Fire Chief (City of Plymouth, Wisconsin), wage schedule, 2026.",high,implementation_event_ready,missing_not_validated,"[""WCM-846dc7246e8ee4b3e06aba9c""]"
IMPEVT-d5bf6d0bfc9f80eb2b36205a,Poynette,WI,Midwest,,,undated-source-B4X2500LIVE-20260729-003457,,,across_the_board_raise,across_the_board_raise,police,police,formally_adopted,unclear,percentage_adjustment,across_the_board_raise,hourly,1,1,0,The starting hourly rate for full-time officers is $9.25 as compared to $8.00 for part-time.,"Poynette, Wisconsin, Arbitration Award, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-bbdd383e183fe2a286b01ff9""]"
IMPEVT-439814a43222b95947f09bad,Prairie du Chien,WI,Midwest,,,undated-source-BRMGRS-20260802-86253a5d237ee9c712edf89f,,,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,upward,budget_context_only,budget_or_pay_plan,percentage,1,3,0,"‘Ihe City proposes a 3.5% wage increase effective January 1, 1990 and","Prairie du Chien, Wisconsin, Arbitration Award, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-12916afb84fd775a9111a4d7"",""WCM-97890be27f013c5ed0b60e39"",""WCM-bccb663d9c9708a51a5f083e""]"
IMPEVT-b9702a5f7c3a0757591ccf65,Prairie du Chien,WI,Midwest,,,undated-source-CBSRD-20260728-e6131c6eca4731504c8e,,,retroactivity_implementation,mechanism_only,unclear,unclear,formally_adopted,unclear,not_applicable,mechanism_only,unknown,1,1,0,,"Prairie du Chien, Wisconsin, Arbitration Award, period not explicit.",low,implementation_event_ready,missing_not_validated,"[""WCM-3e80bfa06428f5a387dbfd0e""]"
IMPEVT-4157873067d1a38a0bcc5ab8,Princeton,WI,Midwest,,,undated-source-B4X2500LIVE-20260729-005961,,,across_the_board_raise,across_the_board_raise,unclear,unclear,formally_adopted,upward,percentage_adjustment,across_the_board_raise,percentage,1,5,0,The Union’s final offer proposes a 3% increase for each,"Princeton, Wisconsin, Arbitration Award, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-3de60913f67c4448be3ddaca"",""WCM-423ae249f208453bdf519e3b"",""WCM-500fe4c03bd863638806f131"",""WCM-51d0c1741b6ec6fd435ecd70"",""WCM-f924a614fb09fde9845361fd""]"
IMPEVT-d098194e33fb40391f17c226,Redgranite,WI,Midwest,,,undated-source-B4X2500LIVE-20260729-003463,,,across_the_board_raise,across_the_board_raise,unclear,unclear,formally_adopted,upward,percentage_adjustment,across_the_board_raise,percentage,1,4,0,2005: Across-the-board increase of 3%,"Redgranite, Wisconsin, Arbitration Award, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-0e5cda327354b75e2e22d3be"",""WCM-d88270b96e1615b2b8c19c15"",""WCM-dab3c62ebc1e19eb51765973"",""WCM-f4e755d17a472ee914edcd29""]"
IMPEVT-59a924455cf16d27d7d38ff7,Redgranite,WI,Midwest,,,undated-source-B4X2500LIVE-20260729-003463,,,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,percentage,1,3,0,"Effective January 1, 2006, the Village shall pay one hundred percent","Redgranite, Wisconsin, Arbitration Award, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-1d53e62eccee2e1f425f5e80"",""WCM-2873c72e8e3e8af2e31a4d02"",""WCM-a2d3a7130f2916293d17afb0""]"
IMPEVT-8ec2681cb916df0b556d0cde,Reedsburg,WI,Midwest,,,2025,2025,2025,budget_pay_plan,retroactive_pay,police,police,implemented,upward,retroactive_back_pay,retroactive_pay,unknown,1,1,0,employee's group health/dental insurance may be terminated retroactive to the date coverage,"Reedsburg, Wisconsin, Wage Schedule, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-8c029d6fe278abb509ee31b2""]"
IMPEVT-717e6135beea1513f3ca99af,Richland,WI,Midwest,,,2025,2025,2025,non_base_compensation,other,unclear,unclear,implemented,unclear,unclear_duration,other,unknown,1,1,0,"WHEREAS, the Common Council of the City of Richland Center approve the following wage rates for City employees effective December 27, 2025, to be paid on January 16, 2026 as follows:","Richland, Wisconsin, Other Local Government Pay Policy, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-b314da6b3e1bd55975560d03""]"
IMPEVT-045e2d84536c23b38fbd6e5c,Ridgeway,WI,Midwest,,,2023,2023,2023,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"Employees will be paid while responding to calls during normal working hours effective May 9, 2023.","Ridgeway, Wisconsin, Collective Bargaining Agreement, 2023.",high,implementation_event_ready,missing_not_validated,"[""WCM-173a330f4c103acc6e880657""]"
IMPEVT-7a3f3d013d77d0896ac3c326,Ridgeway,WI,Midwest,,,undated-source-B4X2500LIVE-20260729-003468,,,retroactivity_implementation,benefit_cost_change,unclear,unclear,implemented,unclear,benefit_cost_shift,benefit_cost_change,benefit_cost_share,1,1,0,Performance evaluation regarding pay and benefits will be effective on January 1st of the next year.,"Ridgeway, Wisconsin, Collective Bargaining Agreement, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-cf8eaf2466751f7d7b287027""]"
IMPEVT-2268214f1198c9ab473f9fbf,River Falls,WI,Midwest,,,2020,2020,2020,ordinance_council_adoption,budget_or_pay_plan,police,police,formally_adopted,unclear,budget_context_only,budget_or_pay_plan,budget_amount,1,1,0,"City Council as part of the 2-year budget plan. BACKGROUND In 2020, the City of River Falls adopted its two-year budget for Fiscal Years 2021-2022.","River Falls, Wisconsin, Collective Bargaining Agreement, 2020.",high,implementation_event_ready,missing_not_validated,"[""WCM-5f3672fed55d1ca109962e81""]"
IMPEVT-de9c0f8a0a585cc3724d7611,River Falls,WI,Midwest,,,2021,2021,2021,ordinance_council_adoption,budget_or_pay_plan,police,police,formally_adopted,unclear,budget_context_only,budget_or_pay_plan,budget_amount,1,1,0,"In order to comply with the the new law, City Council adopted Ordinance 2021-04 which repealed and replaced section 17.104.040 of the","River Falls, Wisconsin, Collective Bargaining Agreement, 2021.",high,implementation_event_ready,missing_not_validated,"[""WCM-93150a2a640115a58cb8c17c""]"
IMPEVT-a3e8f2ae3237aab5a9251979,River Falls,WI,Midwest,,,2022,2022,2022,non_base_compensation,other,police,police,implemented,unclear,unclear_duration,other,unknown,1,1,0,"27.1 This AGREEMENT shall be effective January 1, 2022, and shall remain in effect until December","River Falls, Wisconsin, Collective Bargaining Agreement, 2022.",high,implementation_event_ready,missing_not_validated,"[""WCM-0a21b6928174d66de747c413""]"
