technical_lineage_id,source_span_lineage_id,municipality,state,region,source_family,source_title,source_url,mechanism_class,side,bounded_evidence_excerpt,claim_boundary,compensation_cycle_id,period_start,period_end,period_label,period_source,period_confidence,period_caveats,conflicting_period_flag
WCM-deabe8f219073f2823f872b3,WCRS-45d3b606458c731e797184cd,Webster,MI,Midwest,wage_schedule,,https://cms9files.revize.com/webstertwpmi/Jan%202023-Dec%202023.pdf,budget_pay_plan,non_safety,Deputy Clerk at the rate of $30.00 per hour.,claim_ready,undated-source-BRMGRS-20260802-34a5cde45668a37044df261f,,,,source_level_identifier_only,low,missing explicit period,false
WCM-02c092fb3c00a1ab8646c439,WCRS-9c46b82f25abbcf005df9dff,Webster,MI,Midwest,wage_schedule,,https://cms9files.revize.com/webstertwpmi/Jan%202023-Dec%202023.pdf,budget_pay_plan,non_safety,"Manager at the rate of $46,963.00 plus 7.5% retirement as outlined in the adopted",claim_ready,undated-source-BRMGRS-20260802-34a5cde45668a37044df261f,,,,source_level_identifier_only,low,missing explicit period,false
WCM-e1b88729e5cd1a896e885f07,WCRS-5acdab19f6c7f06dbad6e512,Webster,MI,Midwest,wage_schedule,,https://cms9files.revize.com/webstertwpmi/Jan%202023-Dec%202023.pdf,budget_pay_plan,non_safety,"house Assessor with Level III credentials a rate of $89,996.07 plus 8% retirement as",claim_ready,undated-source-BRMGRS-20260802-34a5cde45668a37044df261f,,,,source_level_identifier_only,low,missing explicit period,false
WCM-9e585774e5c589c892e64cc7,WCRS-1e85428b3c738ce6db5c0d47,Webster,MI,Midwest,wage_schedule,,https://cms9files.revize.com/webstertwpmi/Jan%202023-Dec%202023.pdf,budget_pay_plan,non_safety,Treasurer at the rate of $30.00 per hour and correct line item #101-253-703.000 to be,claim_ready,undated-source-BRMGRS-20260802-34a5cde45668a37044df261f,,,,source_level_identifier_only,low,missing explicit period,false
WCM-ec1f48b933ae24040842c49f,WCRS-f69f07b64466a3c8c9974acf,Webster,MI,Midwest,wage_schedule,,https://cms9files.revize.com/webstertwpmi/Jan%202023-Dec%202023.pdf,budget_pay_plan,non_safety,Deputy Supervisor at the rate of $30.00 per hour.,claim_ready,undated-source-BRMGRS-20260802-34a5cde45668a37044df261f,,,,source_level_identifier_only,low,missing explicit period,false
WCM-bd4109f78ac5f6e8724dfd83,WCRS-2e2b41ee15a9c5265c399a01,Beaver,PA,Northeast,wage_schedule,,https://beaverpa.us/wp-content/uploads/2024/12/November-12-2024-Council-Meeting-Minutes.pdf,budget_pay_plan,unclear,Bickerton to fill vacancy left on council by Alex Sebastian.,repair_needed,2024,2024,2024,2024,bounded_text_or_title_or_source_url,moderate,source-title inference; verify against operative clause,false
WCM-30dea974889865c76b228ff6,WCRS-7a5b09b4a3698f17fb92ae39,Beaver,PA,Northeast,wage_schedule,,https://beaverpa.us/wp-content/uploads/2024/12/November-12-2024-Council-Meeting-Minutes.pdf,budget_pay_plan,unclear,"Borough Municipal Employee Association for a collective bargaining agreement from January 1, 2025 through",conditional_with_caveats,2025,2025,2025,2025,bounded_text_or_title_or_source_url,moderate,,false
WCM-c1127f0f7bc22300efe2e44c,WCRS-a3963b96684430e50e0a6e57,Beaver,PA,Northeast,wage_schedule,,https://beaverpa.us/wp-content/uploads/2024/12/November-12-2024-Council-Meeting-Minutes.pdf,budget_pay_plan,unclear,Sefton reported that the Civil Service Commission continues to work on the updates to the current,repair_needed,2024,2024,2024,2024,bounded_text_or_title_or_source_url,moderate,source-title inference; verify against operative clause,false
WCM-36faed07892c37e8b26d63a9,WCRS-618bd819ada57b856e2eb222,Silver Lake,IN,Midwest,agenda_packet_or_minutes,,https://townofsilverlake.com/wp-content/uploads/2025/03/Meeting-minutes-March-12-2025.pdf,budget_pay_plan,unclear,over 10 hours of overtime that would have to be approved at the,claim_ready,2025,2025,2025,2025,bounded_text_or_title_or_source_url,moderate,source-title inference; verify against operative clause,false
WCM-872ae5c7c2fe7736520c440c,WCRS-343894ea0916734b2b10c8d3,Silver Lake,IN,Midwest,agenda_packet_or_minutes,,https://townofsilverlake.com/wp-content/uploads/2025/03/Meeting-minutes-March-12-2025.pdf,budget_pay_plan,unclear,over 10 hours of overtime that would have to be approved at the,claim_ready,2025,2025,2025,2025,bounded_text_or_title_or_source_url,moderate,source-title inference; verify against operative clause,false
WCM-4d575c53e1a94c6f042b52d6,WCRS-16567402190a12aafc3d8a37,Silver Lake,IN,Midwest,agenda_packet_or_minutes,,https://townofsilverlake.com/wp-content/uploads/2025/03/Meeting-minutes-March-12-2025.pdf,budget_pay_plan,unclear,a maximum 10-hour overtime mandate and anything over the,claim_ready,2025,2025,2025,2025,bounded_text_or_title_or_source_url,moderate,source-title inference; verify against operative clause,false
WCM-c8cdd619a4ca52d3a7208319,WCRS-1811b57ce21541aaafc35b60,Silver Lake,IN,Midwest,agenda_packet_or_minutes,,https://townofsilverlake.com/wp-content/uploads/2025/03/Meeting-minutes-March-12-2025.pdf,budget_pay_plan,unclear,a maximum 10-hour overtime mandate and anything over the,claim_ready,2025,2025,2025,2025,bounded_text_or_title_or_source_url,moderate,source-title inference; verify against operative clause,false
WCM-0bb843efc3c7b26ceefd97ef,WCRS-cf4b29c0664fd630b00e79ec,Calumet,MI,Midwest,agenda_packet_or_minutes,,https://villageofcalumet.com/uploads/1/1/8/5/118509013/december_10_2024_village_council_meeting_minutes_-_final.pdf,budget_pay_plan,non_safety,(drivers with CDL) to $18.00 per hour.,claim_ready,2024,2024,2024,2024,bounded_text_or_title_or_source_url,moderate,source-title inference; verify against operative clause,false
WCM-fc6b53d4e32797f2caa16f61,WCRS-39a702d9e16894d57156b171,Calumet,MI,Midwest,agenda_packet_or_minutes,,https://villageofcalumet.com/uploads/1/1/8/5/118509013/december_10_2024_village_council_meeting_minutes_-_final.pdf,budget_pay_plan,non_safety,"Que moved, seconded by L’Esperance to increase the hourly rate for the 2 seasonal full-time DPW employees (drivers with CDL) to $19.00 per hour.",claim_ready,2024,2024,2024,2024,bounded_text_or_title_or_source_url,moderate,source-title inference; verify against operative clause,false
WCM-60f0498e17b18c682e1f923a,WCRS-dd927f852c0b598b9a359f11,Calumet,MI,Midwest,agenda_packet_or_minutes,,https://villageofcalumet.com/uploads/1/1/8/5/118509013/december_10_2024_village_council_meeting_minutes_-_final.pdf,budget_pay_plan,non_safety,"Que moved, seconded by Smith to increase the hourly rate for the seasonal part-time DPW employees (drivers with CDL) to $18.00 per hour.",claim_ready,2024,2024,2024,2024,bounded_text_or_title_or_source_url,moderate,source-title inference; verify against operative clause,false
WCM-d2d26bb9df2a2369bba5f76d,WCRS-0888d96405f6429f54bcfb94,Calumet,MI,Midwest,agenda_packet_or_minutes,,https://villageofcalumet.com/uploads/1/1/8/5/118509013/december_10_2024_village_council_meeting_minutes_-_final.pdf,budget_pay_plan,non_safety,employees (drivers with CDL) to $19.00 per hour.,claim_ready,2024,2024,2024,2024,bounded_text_or_title_or_source_url,moderate,source-title inference; verify against operative clause,false
WCM-70b1d9a3c7c59deafef24594,WCRS-a486a73047b7abbf33203e34,Andover,MN,Midwest,agenda_packet_or_minutes,,https://andovermn.gov/AgendaCenter/ViewFile/Minutes/_11222022-942,budget_pay_plan,non_safety,Public Works Union negotiated a 2.75% COLA and staff are proposing a 3.25% COLA which,claim_ready,undated-source-BRMGRS-20260802-acbf24fd13aa7d3b935f8eff,,,,source_level_identifier_only,low,missing explicit period,false
WCM-6b05e281b7548e402ed404ec,WCRS-92c01860bc13bf6cd0b9c249,Andover,MN,Midwest,agenda_packet_or_minutes,,https://andovermn.gov/AgendaCenter/ViewFile/Minutes/_11222022-942,budget_pay_plan,unclear,Mayor Bukkila asked if the savings on health insurance can be used to fund the increase in COLA.,conditional_with_caveats,undated-source-BRMGRS-20260802-acbf24fd13aa7d3b935f8eff,,,,source_level_identifier_only,low,missing explicit period,false
WCM-c368309d24b59b5b8bf246f1,WCRS-130c0e0705eb4f77eb762a25,Andover,MN,Midwest,agenda_packet_or_minutes,,https://andovermn.gov/AgendaCenter/ViewFile/Minutes/_11222022-942,budget_pay_plan,unclear,Mayor Bukkila asked if the savings on health insurance can be used to fund the increase in COLA.,conditional_with_caveats,undated-source-BRMGRS-20260802-acbf24fd13aa7d3b935f8eff,,,,source_level_identifier_only,low,missing explicit period,false
WCM-0abc4d74870f9fbd20622426,WCRS-b89511dce09286fe6925f515,Andover,MN,Midwest,agenda_packet_or_minutes,,https://andovermn.gov/AgendaCenter/ViewFile/Minutes/_11222022-942,budget_pay_plan,non_safety,Public Works Union negotiated a 2.75% COLA and staff are proposing a 3.25% COLA which,claim_ready,undated-source-BRMGRS-20260802-acbf24fd13aa7d3b935f8eff,,,,source_level_identifier_only,low,missing explicit period,false
WCM-cb48dd1ed5714b22617aa5b8,WCRS-cd202af94ba7418f7afc03ac,Otisco,NY,Northeast,agenda_packet_or_minutes,,https://townofotisco.com/wp-content/uploads/2021/08/TB-20210712.pdf,budget_pay_plan,unclear,"Union 317 effective January 1, 2021- December 31, 2023.",mechanism_only,2021,2021,2021,2021,bounded_text_or_title_or_source_url,moderate,,false
WCM-9f56de25700a2578b07f2723,WCRS-b758f7cfe6a20bde225ade4c,Otisco,NY,Northeast,agenda_packet_or_minutes,,https://townofotisco.com/wp-content/uploads/2021/08/TB-20210712.pdf,budget_pay_plan,unclear,pursuant to Article 14 of the Civil Service Law regarding the Town’s Collective Bargaining,claim_ready,2021,2021,2021,2021,bounded_text_or_title_or_source_url,moderate,source-title inference; verify against operative clause,false
WCM-6abadaa0aa876711e076d950,WCRS-f60916b1e9c9048c64b98454,Otisco,NY,Northeast,agenda_packet_or_minutes,,https://townofotisco.com/wp-content/uploads/2021/08/TB-20210712.pdf,budget_pay_plan,unclear,The Town Board has to discuss certain matters relating to collective negotiations,conditional_with_caveats,2021,2021,2021,2021,bounded_text_or_title_or_source_url,moderate,source-title inference; verify against operative clause,false
WCM-2e2a2ae44c67357baa4390d3,WCRS-6f9eff54d2a4081bd36d7051,Otisco,NY,Northeast,agenda_packet_or_minutes,,https://townofotisco.com/wp-content/uploads/2021/08/TB-20210712.pdf,budget_pay_plan,unclear,pursuant to Article 14 of the Civil Service Law regarding the Town’s Collective Bargaining,claim_ready,2021,2021,2021,2021,bounded_text_or_title_or_source_url,moderate,source-title inference; verify against operative clause,false
WCM-53d7c1b49acb96c7fee7dec2,WCRS-bc6c7e10e051fb068c0ec8f0,Schuylkill,PA,Northeast,agenda_packet_or_minutes,,https://schuylkilltwp.org/AgendaCenter/ViewFile/Minutes/_08142024-169,non_base_compensation,police,"Advisors LLC to act as Financial Advisor to Schuylkill Township effective August 6, 2024.",conditional_with_caveats,2024,2024,2024,2024,bounded_text_or_title_or_source_url,moderate,,false
WCM-df9debcbcd8b58bdf8a5224e,WCRS-6fff5babb4f60ed66eb167b7,Schuylkill,PA,Northeast,agenda_packet_or_minutes,,https://schuylkilltwp.org/AgendaCenter/ViewFile/Minutes/_08142024-169,collective_bargaining,police,"Consider Approval of the Police Collective Bargaining Agreement for the period of January 1,",claim_ready,undated-source-BRMGRS-20260802-24f7a85268a93271184835e9,,,,source_level_identifier_only,low,missing explicit period,false
WCM-d5953a9a9258971f87e075fe,WCRS-6bcdde26dec0a09df81044b4,Schuylkill,PA,Northeast,agenda_packet_or_minutes,,https://schuylkilltwp.org/AgendaCenter/ViewFile/Minutes/_08142024-169,collective_bargaining,police,Supervisors of Schuylkill Township APPROVED the Police Collective Bargaining Agreement,claim_ready,undated-source-BRMGRS-20260802-24f7a85268a93271184835e9,,,,source_level_identifier_only,low,missing explicit period,false
WCM-47d3ab54898a55fb506f8ca6,WCRS-bc407dd1c94bb799c6c0a92f,Schuylkill,PA,Northeast,agenda_packet_or_minutes,,https://schuylkilltwp.org/AgendaCenter/ViewFile/Minutes/_08142024-169,non_base_compensation,police,"Advisor to Schuylkill Township effective August 6, 2024",conditional_with_caveats,2024,2024,2024,2024,bounded_text_or_title_or_source_url,moderate,,false
WCM-9bb877399dfb6dd639124abb,WCRS-11df4a5687ce9001514fe3bb,Tilden,PA,Northeast,agenda_packet_or_minutes,,https://tildentownship.com/wp-content/uploads/11-13-2024-Regular-Mtg.pdf,collective_bargaining,police,Collective Bargaining Agreement with the Tilden Township Police Association,claim_ready,2024,2024,2024,2024,bounded_text_or_title_or_source_url,moderate,source-title inference; verify against operative clause,false
WCM-5ccfbac02c5662c1b92b8548,WCRS-3c4de9ee5d93349462f74963,Tilden,PA,Northeast,agenda_packet_or_minutes,,https://tildentownship.com/wp-content/uploads/11-13-2024-Regular-Mtg.pdf,collective_bargaining,police,- Faye Werley requests a copy of the Collective Bargaining Agreement with the,mechanism_only,2024,2024,2024,2024,bounded_text_or_title_or_source_url,moderate,source-title inference; verify against operative clause,false
WCM-40662021d5db0e6b032103e8,WCRS-2c505c0d7d0973e6cbdf3cc5,Blair,PA,Northeast,agenda_packet_or_minutes,,https://blairtownship-pa.org/wp-content/uploads/bsk-pdf-manager/2023-10-10_Supervisors%27Minutes_419.pdf,collective_bargaining,police,The Blair Township Police Department Collective Bargaining Agreement has been prepared by the,mechanism_only,2023,2023,2023,2023,bounded_text_or_title_or_source_url,moderate,source-title inference; verify against operative clause,false
WCM-fbb2c10837cb77d8a2b250c5,WCRS-08f5ab105eefdc9d187dfcb3,Blair,PA,Northeast,agenda_packet_or_minutes,,https://blairtownship-pa.org/wp-content/uploads/bsk-pdf-manager/2023-10-10_Supervisors%27Minutes_419.pdf,collective_bargaining,police,Collective Bargaining Agreement.,repair_needed,2023,2023,2023,2023,bounded_text_or_title_or_source_url,moderate,source-title inference; verify against operative clause,false
WCM-b2ad892f7b7232d43b90280b,WCRS-e5d2c16c3e695e0949aaa206,Carroll,PA,Northeast,agenda_packet_or_minutes,,https://carrolltwp.org/wp-content/uploads/2025/03/02112025-BOS-MEETING-MINUTES.pdf,across_the_board_raise,unclear,Kitner made a motion to approve the new Supervisors Pay Rate of $20.00 per,claim_ready,2025,2025,2025,2025,bounded_text_or_title_or_source_url,moderate,source-title inference; verify against operative clause,false
WCM-1380ed389023b290f5954191,WCRS-55b3391f392823494fa2d5eb,Carroll,PA,Northeast,agenda_packet_or_minutes,,https://carrolltwp.org/wp-content/uploads/2025/03/02112025-BOS-MEETING-MINUTES.pdf,across_the_board_raise,unclear,"hour and the snow plowing rate of $21.50, and the motion carried unanimously",claim_ready,2025,2025,2025,2025,bounded_text_or_title_or_source_url,moderate,source-title inference; verify against operative clause,false
WCM-c5544af64e0a6e24c77b51d9,WCRS-abf20564b67d66be74484ec6,Carroll,PA,Northeast,agenda_packet_or_minutes,,https://carrolltwp.org/wp-content/uploads/2025/03/02112025-BOS-MEETING-MINUTES.pdf,market_recruitment_retention,unclear,Thiemann noted that there is an open vacancy on the Recreation Board.,conditional_with_caveats,2025,2025,2025,2025,bounded_text_or_title_or_source_url,moderate,source-title inference; verify against operative clause,false
WCM-eb626a5ff3cf88ae20e0e5d8,WCRS-59b03e77db646af94925326d,Carroll,PA,Northeast,agenda_packet_or_minutes,,https://carrolltwp.org/wp-content/uploads/2025/03/02112025-BOS-MEETING-MINUTES.pdf,across_the_board_raise,unclear,"Kitner made a motion to approve the new Supervisors Pay Rate of $20.00 per hour and the snow plowing rate of $21.50, and the motion carried unanimously",claim_ready,2025,2025,2025,2025,bounded_text_or_title_or_source_url,moderate,source-title inference; verify against operative clause,false
WCM-39932beb07e5e74291021c33,WCRS-4372423d8a4249f132f9e65d,Shohola,PA,Northeast,agenda_packet_or_minutes,,https://shoholatwp.org/wp-content/uploads/2024/02/Reorganization-Minutes-2024.pdf,budget_pay_plan,unclear,their Election up to $150.00 per hour.,claim_ready,2024,2024,2024,2024,bounded_text_or_title_or_source_url,moderate,source-title inference; verify against operative clause,false
WCM-6377b1ea1bcece2144a71f9b,WCRS-16e7bea830a8946e8c26698a,Shohola,PA,Northeast,agenda_packet_or_minutes,,https://shoholatwp.org/wp-content/uploads/2024/02/Reorganization-Minutes-2024.pdf,budget_pay_plan,unclear,"Motion to put on the website the vacancy of the Township Historian, made by",mechanism_only,2024,2024,2024,2024,bounded_text_or_title_or_source_url,moderate,source-title inference; verify against operative clause,false
WCM-38ab35a060e6649b6154e774,WCRS-0778504a108028b60c03d40f,Shohola,PA,Northeast,agenda_packet_or_minutes,,https://shoholatwp.org/wp-content/uploads/2024/02/Reorganization-Minutes-2024.pdf,budget_pay_plan,unclear,• Vacancy Board Chairman Elaine Santiago,mechanism_only,2024,2024,2024,2024,bounded_text_or_title_or_source_url,moderate,source-title inference; verify against operative clause,false
WCM-ad0f03e5abb93639cf4e43b1,WCRS-49bc5c36bfbb355a85b8a06a,Shohola,PA,Northeast,agenda_packet_or_minutes,,https://shoholatwp.org/wp-content/uploads/2024/02/Reorganization-Minutes-2024.pdf,budget_pay_plan,unclear,their Election up to $150.00 per hour.,claim_ready,2024,2024,2024,2024,bounded_text_or_title_or_source_url,moderate,source-title inference; verify against operative clause,false
WCM-91d2bd5441f9ba506519bdf1,WCRS-396db4f31244e002af3357de,Maple,WI,Midwest,agenda_packet_or_minutes,,https://maple.wi.gov/wp-content/uploads/2022/12/Minutes-October-2022.pdf,budget_pay_plan,unclear,"used to purchase a replacement Rescue rig, medical equipment, training and EMR retention.",claim_ready,2022,2022,2022,2022,bounded_text_or_title_or_source_url,moderate,source-title inference; verify against operative clause,false
WCM-8a6da379d9c43b42a16cd4a9,WCRS-7eacffe1e89dc05d32a14ed2,Maple,WI,Midwest,agenda_packet_or_minutes,,https://maple.wi.gov/wp-content/uploads/2022/12/Minutes-October-2022.pdf,budget_pay_plan,unclear,Milwaukee county has a 1% increase for the same purpose.,claim_ready,2022,2022,2022,2022,bounded_text_or_title_or_source_url,moderate,source-title inference; verify against operative clause,false
WCM-19c4f6ed0152b272500e593c,WCRS-62ff57443d232ef7362a481f,Maple,WI,Midwest,agenda_packet_or_minutes,,https://maple.wi.gov/wp-content/uploads/2022/12/Minutes-October-2022.pdf,budget_pay_plan,unclear,The main issue will be a .5% increase in the,claim_ready,2022,2022,2022,2022,bounded_text_or_title_or_source_url,moderate,source-title inference; verify against operative clause,false
