record_id,qa_stratum,raw_value_preserved,coordinate_valid,uncertainty_not_forced,conflict_integrity,claim_link_basis_preserved,span_disposition_supported,passed,mechanical_invariant_review,independent_human_gold_review
EXTRECON-5f04b2e0e1ae473684a29bfa,growth,True,True,True,True,True,True,True,True,False
EXTRECON-932537296694681789a1a60e,growth,True,True,True,True,True,True,True,True,False
EXTRECON-0aeaca587e8a015122408c77,growth,True,True,True,True,True,True,True,True,False
EXTRECON-b1845b72ed937b2f5a47dc7f,growth,True,True,True,True,True,True,True,True,False
EXTRECON-9d4313c0735b5923d0c17178,growth,True,True,True,True,True,True,True,True,False
EXTRECON-4a7e40c852e18cd658ca7602,growth,True,True,True,True,True,True,True,True,False
EXTRECON-931485c9e8706a282a46ee3b,growth,True,True,True,True,True,True,True,True,False
EXTRECON-0206453d6b85fc12ee2f098f,growth,True,True,True,True,True,True,True,True,False
EXTRECON-801c1e3d91eb21271cbc5b8f,growth,True,True,True,True,True,True,True,True,False
EXTRECON-546fec25409f190ad41b7ba1,growth,True,True,True,True,True,True,True,True,False
EXTRECON-5c8cbed631c9b50b6abf671a,growth,True,True,True,True,True,True,True,True,False
EXTRECON-6627de7510e1c25357b4041b,growth,True,True,True,True,True,True,True,True,False
EXTRECON-b7f24de90d73befa377003f5,growth,True,True,True,True,True,True,True,True,False
EXTRECON-5c9ebc5411a46333a13696bf,growth,True,True,True,True,True,True,True,True,False
EXTRECON-a53faa94fa3fe957b1973053,growth,True,True,True,True,True,True,True,True,False
EXTRECON-22d87487809c14c84375631f,growth,True,True,True,True,True,True,True,True,False
EXTRECON-a8249b20d0873547b79a7834,growth,True,True,True,True,True,True,True,True,False
EXTRECON-a3185b5205ddbe8423ce58c8,growth,True,True,True,True,True,True,True,True,False
EXTRECON-cffd100d314e0d5d99f4f18e,growth,True,True,True,True,True,True,True,True,False
EXTRECON-8e5036ecb26551bc3a639a72,growth,True,True,True,True,True,True,True,True,False
EXTRECON-4d21d33a9d56145532afbe14,growth,True,True,True,True,True,True,True,True,False
EXTRECON-a29dc63cf347515e89178d83,growth,True,True,True,True,True,True,True,True,False
EXTRECON-5467321e7c8e75b5858cd99c,growth,True,True,True,True,True,True,True,True,False
EXTRECON-f9b08a84f18769cfc8debf76,growth,True,True,True,True,True,True,True,True,False
EXTRECON-4598b03531e4996816e6e42e,growth,True,True,True,True,True,True,True,True,False
EXTRECON-5ad75d21a4e4dbc026a36ee0,growth,True,True,True,True,True,True,True,True,False
EXTRECON-88977674fca99f7387eca3f9,growth,True,True,True,True,True,True,True,True,False
EXTRECON-2f4fda34e6e842dbd357bb21,growth,True,True,True,True,True,True,True,True,False
EXTRECON-710395ad69ff75555a54cc0b,growth,True,True,True,True,True,True,True,True,False
EXTRECON-82d4a66bdf2d048d18c6fea5,growth,True,True,True,True,True,True,True,True,False
EXTRECON-0c4fa107bfbaa145649b1c74,growth,True,True,True,True,True,True,True,True,False
EXTRECON-3897d4128681a788d8c06f15,growth,True,True,True,True,True,True,True,True,False
EXTRECON-40d868b3742a94fac9f1fbd0,growth,True,True,True,True,True,True,True,True,False
EXTRECON-45ebf3e7fb6d65ebbb7fbb70,growth,True,True,True,True,True,True,True,True,False
EXTRECON-e36d995297e7d40333d7ddff,growth,True,True,True,True,True,True,True,True,False
EXTRECON-7b5c91f0f7a1596bdf4f494f,growth,True,True,True,True,True,True,True,True,False
EXTRECON-593899d0bfd370ef67a883ff,growth,True,True,True,True,True,True,True,True,False
EXTRECON-fdb929f41d01039ad6f3bb32,growth,True,True,True,True,True,True,True,True,False
EXTRECON-d371edac7008441947be2dd4,growth,True,True,True,True,True,True,True,True,False
EXTRECON-5a9b79f939974be28bfc5322,growth,True,True,True,True,True,True,True,True,False
EXTRECON-dcc2ccded50e552294af613a,growth,True,True,True,True,True,True,True,True,False
EXTRECON-75f008a6332d1d42c95e7a7e,growth,True,True,True,True,True,True,True,True,False
EXTRECON-fdea16ef4f175a86caf66859,growth,True,True,True,True,True,True,True,True,False
EXTRECON-6292533abe9df731b34da33a,growth,True,True,True,True,True,True,True,True,False
EXTRECON-a6bf95eae8cee21d901ce386,growth,True,True,True,True,True,True,True,True,False
EXTRECON-e78021381b02347241d491ee,growth,True,True,True,True,True,True,True,True,False
EXTRECON-c9ab1e32e749ef426a97c6ab,growth,True,True,True,True,True,True,True,True,False
EXTRECON-f9db749fd79cbd864177097e,growth,True,True,True,True,True,True,True,True,False
EXTRECON-19710eea71a16e994fe701f8,growth,True,True,True,True,True,True,True,True,False
EXTRECON-e0f5f16a4b44d079dbe28add,growth,True,True,True,True,True,True,True,True,False
EXTRECON-b4b423a0625e64cac055ab07,growth,True,True,True,True,True,True,True,True,False
EXTRECON-b1d37286546147699136e4dc,growth,True,True,True,True,True,True,True,True,False
EXTRECON-4f343d1cf4f398a9bc0c4349,growth,True,True,True,True,True,True,True,True,False
EXTRECON-7d13d663282dbfa7e96b4211,growth,True,True,True,True,True,True,True,True,False
EXTRECON-98b3c1b940bcf25636167c90,growth,True,True,True,True,True,True,True,True,False
EXTRECON-285841ca9ce04c1ab7f04cba,growth,True,True,True,True,True,True,True,True,False
EXTRECON-db778b27bcbf983eaaa5e5f7,growth,True,True,True,True,True,True,True,True,False
EXTRECON-0eb72f16956ed86f529cd9f7,growth,True,True,True,True,True,True,True,True,False
EXTRECON-8c043022aa6e21b3361f330c,growth,True,True,True,True,True,True,True,True,False
EXTRECON-9d793a551f5c7fe66c086d93,growth,True,True,True,True,True,True,True,True,False
EXTRECON-cc6f5839106d0d9c88602ff9,growth,True,True,True,True,True,True,True,True,False
EXTRECON-e4c8d0409301d8f2b11f8bdb,growth,True,True,True,True,True,True,True,True,False
EXTRECON-67c8fe43dc267afd4f115eea,growth,True,True,True,True,True,True,True,True,False
EXTRECON-061684979b0e21fb24d9c715,growth,True,True,True,True,True,True,True,True,False
EXTRECON-aa31822be4874e58b4608e7f,growth,True,True,True,True,True,True,True,True,False
EXTRECON-da6cc6585fe3677974459a3f,growth,True,True,True,True,True,True,True,True,False
EXTRECON-1501b6e0d7f54287402c99bc,growth,True,True,True,True,True,True,True,True,False
EXTRECON-59b46a007dbc81ff855fa8f3,growth,True,True,True,True,True,True,True,True,False
EXTRECON-94fa6449fba0416b1cfd0392,growth,True,True,True,True,True,True,True,True,False
EXTRECON-cc4212fb848efc4361ef58f4,growth,True,True,True,True,True,True,True,True,False
EXTRECON-8c2380cd58fabe3a4c0c1e44,growth,True,True,True,True,True,True,True,True,False
EXTRECON-a0050c3e7607d3fa97ef2473,growth,True,True,True,True,True,True,True,True,False
EXTRECON-27b36c4172fd56897c2a3aac,growth,True,True,True,True,True,True,True,True,False
EXTRECON-bc70a1de34f48c513490eb6d,growth,True,True,True,True,True,True,True,True,False
EXTRECON-1968caabad1de0c4e3b3e948,growth,True,True,True,True,True,True,True,True,False
EXTRECON-a7b34922f074e4598601d5ae,growth,True,True,True,True,True,True,True,True,False
EXTRECON-cc252b47ca478bf40af34e74,growth,True,True,True,True,True,True,True,True,False
EXTRECON-c1998f73938fedfab5f1d4e4,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-8d885b23b3eead5ef98272ac,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-3860c2683ca3968afac50f81,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-49a0ef711555696f7b30e7de,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-b91c6a250979803429058b50,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-291dd429e24225eb8875e9b2,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-6004047f65ec21d082925df2,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-16ca5b2d6af6bb0b20bdc957,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-50ed4c25b7fd0966df2adc42,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-bc7da1e7a3c3b1372321215e,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-99a321de65b0b5c425e43387,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-49632a2abfab27121d5db7bc,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-caa37a8c3aed93f89152d517,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-f81afc7e9055997c3b037caa,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-600fa9aa6cfcdb95841432d7,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-1dcebf9bae8751412316bc8b,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-85ea035cb869dad21e2e8056,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-21e9b2df93b6d21860f04e6b,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-f74483d9a6d69962493d8ea7,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-7178e8209b8512de5437a19f,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-8c2fb4f841e05bdf6a66847c,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-8ea462a8f76b92f403979167,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-2ea9d8c9026db74b666f975b,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-ee7de0960ce3bc5a609efd85,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-d5022ab20249111714f980a6,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-d7142ac90a4bb75db08d1da8,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-0e3009d9561bf2461acbaa2e,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-ea51c268638f45bbac1bf64a,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-49f7ff52ef24eea353a50341,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-c292e82026a20ed31ca4b6b1,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-43af61ba0b4164cb647b7c6f,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-a230f61833d7823d50e152b1,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-31264a84dcf6f4659fa826a3,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-e2f3e88509f0caf20d1a7cc3,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-2f718fe72e5e8cf545028757,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-40263beb89bf5069fc241168,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-1f4dd8d2220949e4e3e02b32,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-3938ecd184e5594f86c64e78,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-46b4b24395f05e0e4ec0a733,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-ef7bc5e34e9ec1264060130b,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-ea3f2fb0294c0e8fd99422e7,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-1f6fc0a8bd3f82b398969b03,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-816803a5c89d67d9f2b93c9c,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-0e0d9e0eb91d8c3d85895879,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-3d8747dd197e4cb2568f15a9,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-ec60d5be77bc6f175500ac83,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-15a5c93ab84c40cb05ac8bb9,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-bf92f2f12fba4ec13851e135,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-6dff49d70e9ac6bfd1290def,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-ac60d95be6b2a56eafdfd14d,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-fdf649d69cb46049c9a961da,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-337fe4f909e760a5771c9a69,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-55b2db99c0db836c61358dab,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-a046378ca9b5264fcd8e2fde,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-9d31705d7c8f9438923f3729,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-7ca0e4a8396f874df8cf4585,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-3c6a8c24ccb37109ee803bdc,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-f165ca0e039dd1faa41dcf7d,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-bf37a331df65c78aa84a8708,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-5bce9a84ce28fc936dc8c6a5,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-954f48fe52ed109e4afa6acc,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-7956bd910d8466179b571b13,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-4bf651164bdf5d1a2429ea85,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-18b492c8ff74e6b470fcfb0f,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-aa261d20c77dd57470cc1685,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-07ab4950b6ccfd77dc4d312a,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-cb3b1d2396a70531dddbbbc3,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-e955412f7ae69bface010f13,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-e29c93c20c6e90c4d8b0bd06,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-42a5e81bff2ed65d30bbe5df,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-884eeb34c14d59b02d8e2cd4,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-c5bb76ad84bb36f0b7373e96,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-35e13642f8515ec8530c66ed,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-a1cf236fb062852efe6e6000,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-283b14a8dd4c56e5d0185c6e,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-bef6465e1df2473cc34fd1bb,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-0a4a76cc125cf9e03df2f44f,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-73e6121a49a1b7c32b62d456,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-207135c2737d0f3ced212325,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-9cd4404c923667214e6ecf06,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-3301bb0cbace2d2e63a6dd56,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-b77e2b5fd5a2d383a91ab187,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-7895e575649a0db69c739434,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-9c8d88bef0d3eeeec49d0225,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-06779625def90bbca86464e8,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-b7f0e800af363a1572d6a5f7,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-a2fdee06568eeb4945fa67b7,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-521b0e4ff56fd53fcc2f9903,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-14164de9c453e5712f7354c9,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-9ad0948738970f7d6a48cd9e,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-dcadf0a2994926fe8f725872,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-e92d8881ce577ba2358a8b97,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-e980c6d5cb25393a2825a0c4,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-0ebcc321bb43c0a77bd5e8e3,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-9015afcedb3df9e9e8450e53,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-0ac97af3a1b9b533147067ee,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-40f65915e72562a98688ce63,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-948abe4cb6fa588ffce6cfd4,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-094f6d10e75ef25d9f554763,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-c41f5c054915b62adb4679b4,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-a51c07c6c60f080151b20bf2,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-d4779ed0f9f78afa46840990,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-02dba87e2283522f18ebca5b,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-f46a0af3806798e984e57204,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-54eb2ddea85331a8d0e4cfc5,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-9e8632994cde6c8a3387b8c2,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-d31cf231384ec914f415c69b,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-42c855596538d88df5213b07,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-d21aa7bb0b790df6b08473d2,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-9d3fcf57e1cf833b093a4b62,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-f912aaa9a431209046bc745b,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-acf292c827f608f2dd8272b8,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-dbd1672611d21f414dfcb2be,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-2bb10b447e07e95f1870edde,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-17ec6f8601bdcfaee3f22478,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-e6ad2f28b27918a43dbd2db7,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-783f06bd55ecfa3124894d14,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-d0fb242326451762de5f5c7d,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-340f38e6d0da88c084c768e3,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-487ed9b7430d3e913b5e0251,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-61a14189cbe60a7c8f6bb626,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-c58f3a6379e5211c6228d2d1,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-dc2586502c9b433ac1210740,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-38bf8011731d38eef9864e81,staffing,True,True,True,True,True,True,True,True,False
EXTRECON-d86d0fbb823f9d1ca9266703,staffing,True,True,True,True,True,True,True,True,False
