reconciled_external_observation_id,canonical_external_ingestion_id,source_SHA_256,source_page,source_table_id,source_row,source_character_start,source_character_end,raw_value,municipality_canonical_id_before,municipality_canonical_id_after,municipality_reconciliation_status,department_before,department_after,department_reconciliation_status,identity_raw,identity_type_after,identity_reconciliation_status,side_before,side_after,side_reconciliation_status,period_raw,fiscal_year_after,calendar_year_after,period_reconciliation_status,pay_basis_before,pay_basis_after,pay_basis_reconciliation_status,compensation_basis_before,compensation_basis_after,compensation_basis_reconciliation_status,recurring_status_before,recurring_status_after,recurring_reconciliation_status,implementation_status_before,implementation_status_after,implementation_reconciliation_status,source_version_status,conflict_reconciliation_status,claim_linkage_status_after,local_comparison_readiness,growth_readiness,staffing_hypothesis_readiness,reconciliation_rule_ids
EXTRECON-a13e21373748449498952f5a,EXTINGEST-0fa16a229cb79becf63ddf6d,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,247,,,728865,728874,"60,200.00",,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,one_time,one_time,preserved_explicit_recurring_status,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|preserved_explicit_recurring_status|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-99ae117085d9985783dc8467,EXTINGEST-035a720d3c54168f5404b03e,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,251,,,743752,743759,"200,000",,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-1f0d08e0d27993bc040dd572,EXTINGEST-19bb38c7bd304143ffc65099,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,256,,,756830,756834,2028,,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-a310963eaf82084624915444,EXTINGEST-1e76adb25825919ed0e13a97,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,256,,,757172,757176,2027,,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-868ade479731d657019686b4,EXTINGEST-c94440433c977978875c6fd0,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,257,,,758580,758584,2026,,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-a9f3ca46705427c2337fca83,EXTINGEST-94962a636354b6a69c2e1f56,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,257,,,758878,758882,2025,,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-722348e09db81459ca13269f,EXTINGEST-fc4c0cc0c7ced22d306bc0d9,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,257,,,759257,759261,2024,,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-7b2575da0a15352c60f1f33a,EXTINGEST-42fbef795473095b76d46e3d,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,257,,,759282,759286,2029,,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-3a016cd3410be9b5ec5a6c05,EXTINGEST-9be6a376417843207787c487,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,258,,,760708,760712,2028,,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-f3fdd33c029cd6f70871fe79,EXTINGEST-7b9164a29695c24fdabe9e68,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,258,,,761418,761422,2027,,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-494ad8655c4399c1b44661f2,EXTINGEST-c474e45bc6f2fbcdd434a78a,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,259,,,763001,763005,2026,,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-fc7eb10533eb4a5b824bd6d2,EXTINGEST-156d58360866ad33d03d4d5c,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,260,,,765341,765345,2025,,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-13a4983187e036b46579848e,EXTINGEST-be543b3cca7041de863414c5,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,261,,,767710,767714,2024,,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-79edd4e0f685940cfa32ba0c,EXTINGEST-e51091c5642e71a04abbe329,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,261,,,767735,767739,2029,,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-5b49e5968446d31aaee1dbdf,EXTINGEST-aeca37a2f7eadc176c6786f3,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,261,,,768200,768204,2028,,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-4e62bc9199ba7e22a1f72bac,EXTINGEST-d8ddf086df26aba0c4fee2b5,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,262,,,769872,769876,2027,,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-d0990f9cd13318fd9ca77569,EXTINGEST-b6680f669c357da704eb24f9,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,263,,,772231,772235,2026,,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-b2543fcd95a9a00d37e992f6,EXTINGEST-22d3e8ef4bbfb8c1e21de61f,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,264,,,774359,774363,2025,,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-ffc3103795234f750843f56e,EXTINGEST-2121383e65a1c05d45c33531,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,265,,,776826,776830,2024,,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-3cc52064657515ce860d1bb5,EXTINGEST-9a59701a4c0d2b835bbe4467,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,265,,,776851,776855,2029,,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-e3be82262c50441003c908c0,EXTINGEST-6b37436e287272fb9943360e,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,265,,,777183,777187,2028,,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-ccfb441061c80def19e585ea,EXTINGEST-03d205dfba5d8a87514bad5d,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,265,,,777482,777486,2027,,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-0af30733ebcbfc80ad0e739e,EXTINGEST-5b38499994e81a7bfa6e34d2,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,266,,,778795,778799,2026,,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-b003a2d9c0d9d124ca6c8c46,EXTINGEST-0fb760715755698e3d45dc2e,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,267,,,780884,780888,2025,,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-aa345403e484053980bd5ff1,EXTINGEST-59f8edb54604e3b252b187d6,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,268,,,783254,783258,2024,,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
EXTRECON-f319f92eb7ba4023388551f7,EXTINGEST-b42490c2160cf41f3fec3a89,fa248f4f0496570b34089c8c99665369a8367662144e176ed4b548e7fa3f56cd,268,,,783279,783283,2029,,cog_2025_205132,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2024,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,event_linked_claim_pending,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001
