reconciled_external_observation_id,canonical_external_ingestion_id,source_SHA_256,source_page,source_table_id,source_row,source_character_start,source_character_end,raw_value,municipality_canonical_id_before,municipality_canonical_id_after,municipality_reconciliation_status,department_before,department_after,department_reconciliation_status,identity_raw,identity_type_after,identity_reconciliation_status,side_before,side_after,side_reconciliation_status,period_raw,fiscal_year_after,calendar_year_after,period_reconciliation_status,pay_basis_before,pay_basis_after,pay_basis_reconciliation_status,compensation_basis_before,compensation_basis_after,compensation_basis_reconciliation_status,recurring_status_before,recurring_status_after,recurring_reconciliation_status,implementation_status_before,implementation_status_after,implementation_reconciliation_status,source_version_status,conflict_reconciliation_status,claim_linkage_status_after,local_comparison_readiness,growth_readiness,staffing_hypothesis_readiness,reconciliation_rule_ids,qa_stratum
EXTRECON-2513ccf3263424abec922848,EXTINGEST-ce4dad00b12fedd0938bea32,48274f5d9751376b31c49ff9d04d37f2c2cff0bd5c48de726872d0a131c5b244,14,,,41180,41184,$100,,cog_2025_204949,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2023,,,exact_source_period,,unclear,pay_basis_unresolved,,premium_pay,exact_source_basis,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,claim
EXTRECON-b905cb78113fd3b5ca14acf2,EXTINGEST-fba47efe1c750519f19c84ad,48274f5d9751376b31c49ff9d04d37f2c2cff0bd5c48de726872d0a131c5b244,18,,,52703,52705,90,,cog_2025_204949,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,implementation_action,identity_type_from_observation,unclear,unclear,side_unresolved,2023,,,exact_source_period,,not_applicable,pay_basis_not_applicable,,not_applicable,compensation_basis_not_applicable,,not_applicable,RECUR-NA,unclear,unclear,LIFE-UNRESOLVED,version_unclear,not_applicable,exact_claim_id_link,local_comparison_not_appropriate,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-NA|LIFE-UNRESOLVED|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,claim
EXTRECON-c22274eaffa106960b5d8744,EXTINGEST-9a233da17ee64bafa76badd0,8f55f28ccfb1b551f49b5e948e92ce2bf899ccaa0d00fd22aa03e0b705d75dff,,,,183855,183857,15,,cog_2025_126725,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,salary_schedule_step,identity_type_from_observation,unclear,unclear,side_unresolved,2025,,,exact_source_period,,unclear,pay_basis_unresolved,,salary_schedule_rate,exact_source_basis,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_not_appropriate,growth_basis_hold,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,claim
EXTRECON-c07901e00a57d20ef9c5b7b8,EXTINGEST-2756e017b05261664387ffae,8f55f28ccfb1b551f49b5e948e92ce2bf899ccaa0d00fd22aa03e0b705d75dff,,,,217311,217312,3,,cog_2025_126725,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,salary_schedule_step,identity_type_from_observation,unclear,unclear,side_unresolved,2025,,,exact_source_period,,unclear,pay_basis_unresolved,,salary_schedule_rate,exact_source_basis,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_not_appropriate,growth_basis_hold,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,claim
EXTRECON-844bdee0d1576728738c6437,EXTINGEST-12d7b2f34eacebe00e3edf7c,8f55f28ccfb1b551f49b5e948e92ce2bf899ccaa0d00fd22aa03e0b705d75dff,,,,219004,219006,24,,cog_2025_126725,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2025,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001|PERIOD-REPAIR-001,claim
EXTRECON-b2c82d9424e1ced020831122,EXTINGEST-279a55c5828bd7ecbc4a2f13,2ac2b881aea618ac9f940d28da24418c33ad9a68ee8a840f213be72f3a595749,,,,6223,6227,2021,,cog_2025_124266,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2021,2021,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,claim
EXTRECON-b899dbd5e13ec3f493bd836c,EXTINGEST-ea61be4545cf57b7326501cf,2ac2b881aea618ac9f940d28da24418c33ad9a68ee8a840f213be72f3a595749,,,,18931,18936,-2022,,cog_2025_124266,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2021,2022,,multiple_periods_preserved,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001|PERIOD-REPAIR-001,claim
EXTRECON-117b16f75d237359a8eaeb38,EXTINGEST-7945970d69270a6f64a6e924,2ac2b881aea618ac9f940d28da24418c33ad9a68ee8a840f213be72f3a595749,,,,25416,25421,-2022,,cog_2025_124266,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2021,2022,,multiple_periods_preserved,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001|PERIOD-REPAIR-001,claim
EXTRECON-43ab6fd26acc0526f1c1ffaf,EXTINGEST-075c33872d1b7de738a73afd,2ac2b881aea618ac9f940d28da24418c33ad9a68ee8a840f213be72f3a595749,,,,73752,73756,2021,,cog_2025_124266,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2021,2021,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,claim
EXTRECON-281e68b7a176aa85adfc4b71,EXTINGEST-9dd5c772915b24c7dfa83400,2ac2b881aea618ac9f940d28da24418c33ad9a68ee8a840f213be72f3a595749,,,,74438,74442,2021,,cog_2025_124266,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2021,2021,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,claim
EXTRECON-c82b4250982256332bbebb9f,EXTINGEST-e9f8cdac419cafa885e4b052,2ac2b881aea618ac9f940d28da24418c33ad9a68ee8a840f213be72f3a595749,,,,165750,165754,2021,,cog_2025_124266,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2021,2021,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,claim
EXTRECON-95e0b799e23315f3672d2b37,EXTINGEST-79de887059d76aa3f370ee53,2ac2b881aea618ac9f940d28da24418c33ad9a68ee8a840f213be72f3a595749,,,,182447,182451,2020,,cog_2025_124266,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2021,2020,,multiple_periods_preserved,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,claim
EXTRECON-e668789ad3787ec57806fadc,EXTINGEST-9e96af0bdb29942728828713,2ac2b881aea618ac9f940d28da24418c33ad9a68ee8a840f213be72f3a595749,,,,193802,193806,2021,,cog_2025_124266,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2021,2021,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,claim
EXTRECON-e7eb1531abc61440ec3f4cf1,EXTINGEST-02df6c4eab38f1f427fa18fa,2ac2b881aea618ac9f940d28da24418c33ad9a68ee8a840f213be72f3a595749,,,,216367,216368,2,,cog_2025_124266,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2021,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001|PERIOD-REPAIR-001,claim
EXTRECON-6148a935460b0e045f68221f,EXTINGEST-a5573a10841261621c23cdc7,2ac2b881aea618ac9f940d28da24418c33ad9a68ee8a840f213be72f3a595749,,,,234154,234158,2021,,cog_2025_124266,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2021,2021,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,claim
EXTRECON-3b674635c69c152fd769aadd,EXTINGEST-461c774a68c7fd9037abb1f7,2ac2b881aea618ac9f940d28da24418c33ad9a68ee8a840f213be72f3a595749,,,,261481,261491,end actual,,cog_2025_124266,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2021,,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001|PERIOD-REPAIR-001,claim
EXTRECON-6d105a00728fbb4cff11f73d,EXTINGEST-2db70bbe081cd03b7cfda382,2ac2b881aea618ac9f940d28da24418c33ad9a68ee8a840f213be72f3a595749,,,,311783,311787,2021,,cog_2025_124266,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2021,2021,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,claim
EXTRECON-e22149f2c14e6f7b0ce5bf33,EXTINGEST-bfa64b287b10fbb5de3be683,2ac2b881aea618ac9f940d28da24418c33ad9a68ee8a840f213be72f3a595749,,,,583185,583189,2021,,cog_2025_124266,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2021,2021,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,claim
EXTRECON-af4622230dd5b4d1b7e3f4a6,EXTINGEST-8372d14b063adfc5a4f7f3aa,2ac2b881aea618ac9f940d28da24418c33ad9a68ee8a840f213be72f3a595749,,,,644513,644518,-2022,,cog_2025_124266,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2021,2022,,multiple_periods_preserved,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001|PERIOD-REPAIR-001,claim
EXTRECON-c70d58657feec502bdc46f01,EXTINGEST-0bd733367e2d865fa9f318f9,2ac2b881aea618ac9f940d28da24418c33ad9a68ee8a840f213be72f3a595749,,,,756235,756239,2021,,cog_2025_124266,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2021,2021,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,claim
EXTRECON-8dcf2c184379c25549ceb520,EXTINGEST-1aac4a0012a2aa12b67d65cb,2ac2b881aea618ac9f940d28da24418c33ad9a68ee8a840f213be72f3a595749,,,,773527,773540,"June 30, 2021",,cog_2025_124266,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2021,2021,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001|PERIOD-REPAIR-001,claim
EXTRECON-eb9001635e8956106903e530,EXTINGEST-398cc0dbbec86a4e9c9261fd,2ac2b881aea618ac9f940d28da24418c33ad9a68ee8a840f213be72f3a595749,,,,776029,776033,2021,,cog_2025_124266,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2021,2021,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,claim
EXTRECON-af91a2fc6535966af80b53b2,EXTINGEST-c81bb5c948b81c12f66f8758,2ac2b881aea618ac9f940d28da24418c33ad9a68ee8a840f213be72f3a595749,,,,882810,882814,2021,,cog_2025_124266,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2021,2021,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,claim
EXTRECON-9a74ac5eaeaaff4b5851ab41,EXTINGEST-89bdcb73c65e0b1508fea333,2ac2b881aea618ac9f940d28da24418c33ad9a68ee8a840f213be72f3a595749,,,,904055,904060,-2022,,cog_2025_124266,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2021,2022,,multiple_periods_preserved,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001|PERIOD-REPAIR-001,claim
EXTRECON-964f9f43ee8f3f2b856e43aa,EXTINGEST-9e46441c414a76bbca7cf65e,2ac2b881aea618ac9f940d28da24418c33ad9a68ee8a840f213be72f3a595749,,,,1060525,1060529,2021,,cog_2025_124266,deterministic_alias_match,department_reconciliation_needed,unclear,department_unresolved,anonymous_position_or_employee_record,anonymous_employee_row,anonymous_row_preserved,unclear,unclear,side_unresolved,2021,2021,,exact_source_period,,unclear,pay_basis_unresolved,,unclear,compensation_basis_unresolved,,unclear,RECUR-UNRESOLVED,not_applicable,not_applicable,LIFE-NA,version_unclear,not_applicable,exact_claim_id_link,local_comparison_side_hold,growth_not_appropriate,staffing_context_only,MUNI-002|DEPT-UNRESOLVED|IDENT-001|SIDE-UNRESOLVED|PERIOD-001|PAYBASIS-001|COMPBASIS-001|RECUR-UNRESOLVED|LIFE-NA|VERSION-UNRESOLVED|CONFLICT-NA|CLAIM-001,claim
