evidence_id,run_id,run_date,source_output_file,contract_id,state,city,occupation_class,source_role,attribute,evidence_status,excerpt,excerpt_location,source_file,source_grounding_status,raw_output_ref,notes,state_label,city_label,occupation_label,source_role_label,contract_label,attribute_label,attribute_definition,evidence_status_label,source_grounding_label,what_excerpt_shows,notes_flag,viewer_verified
codify_20260710_oh_toledo_fire_2024_subcontracting_outsourcing_or_volunteer_substitution_0,2026-07-10_204149_live,2026-07-10,docs/analysis/gabriel_codify_expanded_texas_ohio_outputs_2026-07-10.csv,oh_toledo_fire_2024,OH,Toledo,fire,safety,subcontracting_outsourcing_or_volunteer_substitution,not_found,,,corpus/oh_toledo/oh_toledo_local92_fire_cba_2024_2026.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_204149/gabriel_save_dir/oh_toledo_fire_2024/coded_passages.csv,,Ohio,Toledo,Fire,safety,"Toledo Fire — Toledo Firefighters Local No. 92, International Association of Firefighters, AFL-CIO-CLC collective bargaining agreement, 2024–2026","Subcontracting, outsourcing, or substitution","Contracting out, outsourcing, privatization, volunteer substitution, non-unit labor replacement, civilianization, or restrictions on replacing bargaining-unit work.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
codify_20260710_oh_toledo_fire_2024_management_rights_or_service_flexibility_0,2026-07-10_204149_live,2026-07-10,docs/analysis/gabriel_codify_expanded_texas_ohio_outputs_2026-07-10.csv,oh_toledo_fire_2024,OH,Toledo,fire,safety,management_rights_or_service_flexibility,not_found,,,corpus/oh_toledo/oh_toledo_local92_fire_cba_2024_2026.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_204149/gabriel_save_dir/oh_toledo_fire_2024/coded_passages.csv,,Ohio,Toledo,Fire,safety,"Toledo Fire — Toledo Firefighters Local No. 92, International Association of Firefighters, AFL-CIO-CLC collective bargaining agreement, 2024–2026",Management rights / service flexibility,"Management rights to assign, schedule, transfer, reorganize, determine staffing, set operations, change methods, deploy personnel, or maintain service flexibility.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
codify_20260710_oh_toledo_fire_2024_no_strike_or_work_stoppage_constraint_0,2026-07-10_204149_live,2026-07-10,docs/analysis/gabriel_codify_expanded_texas_ohio_outputs_2026-07-10.csv,oh_toledo_fire_2024,OH,Toledo,fire,safety,no_strike_or_work_stoppage_constraint,present,"2125.94 Continuation of Services The services performed by the Toledo Fire and Rescue Department are essential to the public health, safety and welfare. The Union and the City, therefore, agree there shall be no interruption of the work for any cause whatsoever nor shall there be any work slowdown or other interference with services. Firefighters may be required to go through picket lines where an emergency exists or is believed to exist, to protect the public health, safety and welfare. Steps will be taken by the City to ensure that Firefighters will not be considered strikebreakers. A Local 92 representative shall have no authority to take strike action or any other action interrupting the City’s operation. The City will not engage in a lockout of the",,corpus/oh_toledo/oh_toledo_local92_fire_cba_2024_2026.pdf,grounded,tmp/gabriel_codify_pilots/2026-07-10_204149/gabriel_save_dir/oh_toledo_fire_2024/coded_passages.csv,,Ohio,Toledo,Fire,safety,"Toledo Fire — Toledo Firefighters Local No. 92, International Association of Firefighters, AFL-CIO-CLC collective bargaining agreement, 2024–2026",No-strike / work-stoppage constraint,"No-strike, no-slowdown, no-lockout, essential-service continuity, or statutory work-stoppage constraints.",Evidence found,Verified in source text,"This excerpt was coded as evidence of No-strike / work-stoppage constraint because it describes a no-strike, no-slowdown, or no-lockout commitment, or another work-stoppage constraint.",0,1
codify_20260710_oh_toledo_fire_2024_civil_service_or_statutory_employment_channel_0,2026-07-10_204149_live,2026-07-10,docs/analysis/gabriel_codify_expanded_texas_ohio_outputs_2026-07-10.csv,oh_toledo_fire_2024,OH,Toledo,fire,safety,civil_service_or_statutory_employment_channel,not_found,,,corpus/oh_toledo/oh_toledo_local92_fire_cba_2024_2026.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_204149/gabriel_save_dir/oh_toledo_fire_2024/coded_passages.csv,,Ohio,Toledo,Fire,safety,"Toledo Fire — Toledo Firefighters Local No. 92, International Association of Firefighters, AFL-CIO-CLC collective bargaining agreement, 2024–2026",Civil-service or statutory employment channel,"Civil-service provisions, statutory employment protections, meet-and-confer statutes, Chapter 174/142/146 references, Chapter 4117/SERB references, appointment/promotion rules, or statutory channels structuring bargaining or wage-setting.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
codify_20260710_oh_toledo_fire_2024_union_security_or_institutional_power_0,2026-07-10_204149_live,2026-07-10,docs/analysis/gabriel_codify_expanded_texas_ohio_outputs_2026-07-10.csv,oh_toledo_fire_2024,OH,Toledo,fire,safety,union_security_or_institutional_power,present,"The City hereby recognizes Toledo Firefighters Local No. 92 of the International Association of Firefighters, AFL-CIO-CLC, as the sole and exclusive representative of all employees of the Toledo Fire and Rescue Department, excluding those of rank or pay grade of Battalion Chief and over",Section 2125.01,corpus/oh_toledo/oh_toledo_local92_fire_cba_2024_2026.pdf,grounded,tmp/gabriel_codify_pilots/2026-07-10_204149/gabriel_save_dir/oh_toledo_fire_2024/coded_passages.csv,,Ohio,Toledo,Fire,safety,"Toledo Fire — Toledo Firefighters Local No. 92, International Association of Firefighters, AFL-CIO-CLC collective bargaining agreement, 2024–2026",Union security / institutional power,"Union recognition, dues or agency checkoff, exclusive representation, release time, union access, bulletin boards, labor-management committees, bargaining rights, or institutional supports for union power.",Evidence found,Verified in source text,"This excerpt was coded as evidence of Union security / institutional power because it describes union recognition, dues checkoff, exclusive representation, or another institutional support for union standing.",0,1
codify_20260710_oh_toledo_fire_2024_budget_capacity_or_fiscal_constraint_0,2026-07-10_204149_live,2026-07-10,docs/analysis/gabriel_codify_expanded_texas_ohio_outputs_2026-07-10.csv,oh_toledo_fire_2024,OH,Toledo,fire,safety,budget_capacity_or_fiscal_constraint,not_found,,,corpus/oh_toledo/oh_toledo_local92_fire_cba_2024_2026.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_204149/gabriel_save_dir/oh_toledo_fire_2024/coded_passages.csv,,Ohio,Toledo,Fire,safety,"Toledo Fire — Toledo Firefighters Local No. 92, International Association of Firefighters, AFL-CIO-CLC collective bargaining agreement, 2024–2026",Budget capacity / fiscal constraint,"Fiscal capacity, budget constraints, ability to pay, appropriations, tax limits, fiscal emergency, budgetary shortfall, or city financial condition used to shape wages.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
codify_20260710_oh_toledo_fire_2024_non_safety_wage_restraint_or_admin_channel_0,2026-07-10_204149_live,2026-07-10,docs/analysis/gabriel_codify_expanded_texas_ohio_outputs_2026-07-10.csv,oh_toledo_fire_2024,OH,Toledo,fire,safety,non_safety_wage_restraint_or_admin_channel,not_found,,,corpus/oh_toledo/oh_toledo_local92_fire_cba_2024_2026.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_204149/gabriel_save_dir/oh_toledo_fire_2024/coded_passages.csv,,Ohio,Toledo,Fire,safety,"Toledo Fire — Toledo Firefighters Local No. 92, International Association of Firefighters, AFL-CIO-CLC collective bargaining agreement, 2024–2026",Non-safety wage restraint / administrative channel,"Evidence that non-safety wages are routed through administrative pay plans, classification systems, consultation rather than bargaining, weaker impasse pathways, delayed studies, pay-grade adjustments, or limited wage channels.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
codify_20260710_oh_toledo_fire_2024_other_0,2026-07-10_204149_live,2026-07-10,docs/analysis/gabriel_codify_expanded_texas_ohio_outputs_2026-07-10.csv,oh_toledo_fire_2024,OH,Toledo,fire,safety,other,not_found,,,corpus/oh_toledo/oh_toledo_local92_fire_cba_2024_2026.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_204149/gabriel_save_dir/oh_toledo_fire_2024/coded_passages.csv,,Ohio,Toledo,Fire,safety,"Toledo Fire — Toledo Firefighters Local No. 92, International Association of Firefighters, AFL-CIO-CLC collective bargaining agreement, 2024–2026",Other wage-mechanism evidence,Relevant wage-mechanism evidence not captured by the other attributes. Use sparingly.,No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
codify_20260710_oh_toledo_other_2024_peer_comparator_wage_comparability_0,2026-07-10_204149_live,2026-07-10,docs/analysis/gabriel_codify_expanded_texas_ohio_outputs_2026-07-10.csv,oh_toledo_other_2024,OH,Toledo,other,non_safety_general,peer_comparator_wage_comparability,not_found,,,corpus/oh_toledo/oh_toledo_afscme2058_other_cba_2024_2027.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_204149/gabriel_save_dir/oh_toledo_other_2024/coded_passages.csv,,Ohio,Toledo,Other / mixed municipal,General non-safety,"Toledo Other / mixed municipal — Supervisory, Technical and Professional Employees' Union, Local 2058, AFSCME Ohio Council 8, AFL-CIO collective bargaining agreement, 2024–2027",Peer / comparator wage comparison,"Explicit use of peer cities, comparable communities, external labor markets, comparator jurisdictions, or comparable bargaining units to justify wage levels, increases, or schedules.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
codify_20260710_oh_toledo_other_2024_interest_arbitration_or_formal_impasse_backstop_0,2026-07-10_204149_live,2026-07-10,docs/analysis/gabriel_codify_expanded_texas_ohio_outputs_2026-07-10.csv,oh_toledo_other_2024,OH,Toledo,other,non_safety_general,interest_arbitration_or_formal_impasse_backstop,not_found,,,corpus/oh_toledo/oh_toledo_afscme2058_other_cba_2024_2027.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_204149/gabriel_save_dir/oh_toledo_other_2024/coded_passages.csv,,Ohio,Toledo,Other / mixed municipal,General non-safety,"Toledo Other / mixed municipal — Supervisory, Technical and Professional Employees' Union, Local 2058, AFSCME Ohio Council 8, AFL-CIO collective bargaining agreement, 2024–2027",Interest arbitration / formal impasse backstop,"Wage-setting or successor-contract settlement shaped by formal impasse institutions, such as interest arbitration, conciliation, factfinding, mediation-to-award processes, or bargaining in the shadow of formal impasse resolution. Excludes ordinary grievance arbitration.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
codify_20260710_oh_toledo_other_2024_grievance_or_contract_interpretation_arbitration_0,2026-07-10_204149_live,2026-07-10,docs/analysis/gabriel_codify_expanded_texas_ohio_outputs_2026-07-10.csv,oh_toledo_other_2024,OH,Toledo,other,non_safety_general,grievance_or_contract_interpretation_arbitration,not_found,,,corpus/oh_toledo/oh_toledo_afscme2058_other_cba_2024_2027.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_204149/gabriel_save_dir/oh_toledo_other_2024/coded_passages.csv,,Ohio,Toledo,Other / mixed municipal,General non-safety,"Toledo Other / mixed municipal — Supervisory, Technical and Professional Employees' Union, Local 2058, AFSCME Ohio Council 8, AFL-CIO collective bargaining agreement, 2024–2027",Grievance or contract-interpretation arbitration,"Arbitration used for grievances, discipline, contract interpretation, enforcement, or disputes under an existing agreement. Excludes interest arbitration over successor contract terms.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
codify_20260710_oh_toledo_other_2024_staffing_shortage_recruitment_retention_0,2026-07-10_204149_live,2026-07-10,docs/analysis/gabriel_codify_expanded_texas_ohio_outputs_2026-07-10.csv,oh_toledo_other_2024,OH,Toledo,other,non_safety_general,staffing_shortage_recruitment_retention,not_found,,,corpus/oh_toledo/oh_toledo_afscme2058_other_cba_2024_2027.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_204149/gabriel_save_dir/oh_toledo_other_2024/coded_passages.csv,,Ohio,Toledo,Other / mixed municipal,General non-safety,"Toledo Other / mixed municipal — Supervisory, Technical and Professional Employees' Union, Local 2058, AFSCME Ohio Council 8, AFL-CIO collective bargaining agreement, 2024–2027","Staffing shortage, recruitment, or retention","Explicit concern about vacancies, recruitment, retention, hiring, turnover, staffing shortages, labor supply, attrition, or inability to fill positions.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
codify_20260710_oh_toledo_other_2024_minimum_staffing_or_continuous_coverage_0,2026-07-10_204149_live,2026-07-10,docs/analysis/gabriel_codify_expanded_texas_ohio_outputs_2026-07-10.csv,oh_toledo_other_2024,OH,Toledo,other,non_safety_general,minimum_staffing_or_continuous_coverage,not_found,,,corpus/oh_toledo/oh_toledo_afscme2058_other_cba_2024_2027.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_204149/gabriel_save_dir/oh_toledo_other_2024/coded_passages.csv,,Ohio,Toledo,Other / mixed municipal,General non-safety,"Toledo Other / mixed municipal — Supervisory, Technical and Professional Employees' Union, Local 2058, AFSCME Ohio Council 8, AFL-CIO collective bargaining agreement, 2024–2027",Minimum staffing / continuous coverage,"Minimum staffing, required crew levels, continuous coverage, 24/7 service obligations, station coverage, mandatory coverage, or inability to defer service.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
codify_20260710_oh_toledo_other_2024_overtime_callback_holdover_mandatory_extra_work_0,2026-07-10_204149_live,2026-07-10,docs/analysis/gabriel_codify_expanded_texas_ohio_outputs_2026-07-10.csv,oh_toledo_other_2024,OH,Toledo,other,non_safety_general,overtime_callback_holdover_mandatory_extra_work,not_found,,,corpus/oh_toledo/oh_toledo_afscme2058_other_cba_2024_2027.pdf,not_applicable,tmp/gabriel_codify_pilots/2026-07-10_204149/gabriel_save_dir/oh_toledo_other_2024/coded_passages.csv,,Ohio,Toledo,Other / mixed municipal,General non-safety,"Toledo Other / mixed municipal — Supervisory, Technical and Professional Employees' Union, Local 2058, AFSCME Ohio Council 8, AFL-CIO collective bargaining agreement, 2024–2027","Overtime, callback, holdover, or mandatory extra work","Overtime, callback, holdover, mandatory overtime, court time, extra duty, standby/on-call, shift extension, or premium compensation for extra work demands.",No evidence found,Not applicable,No excerpt was returned for this attribute in the selected source window.,0,0
