national_readiness_record_id,source_layer,municipality,state,region,source_family,side_label,pay_basis,compensation_type,readiness_status,readiness_gate,claim_boundary,blockers,no_national_claim
BRMNATQA-2af9470ade407eb57b6ffab8,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,Baxter,MN,Midwest,cba,police_direct,allowance,allowance_reimbursement,national_readiness_stratum_partial,partial,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim","[""period_anchor_missing_or_unresolved"",""municipality_missing_clear_side_balance""]",true
WCNR-1cd396501e083695f58a77a4,broad_state_4x2500,Madelia,MN,Midwest,cba,police_direct,,quantitative_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-74deb092a5ac0b9953434d02,broad_state_4x2500,Madelia,MN,Midwest,cba,police_direct,,quantitative_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-417a5526fe3eb1857637c28d,broad_state_4x2500,Madelia,MN,Midwest,cba,police_direct,,quantitative_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-5903901e3c977f813c988881,broad_state_4x2500,Madelia,MN,Midwest,cba,police_direct,,quantitative_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-c3d208d6c7e7437255e31dee,broad_state_4x2500,Madelia,MN,Midwest,cba,police_direct,,quantitative_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-38e338c5973fcbad90cd4b2b,broad_state_4x2500,Beaver Cove,ME,Northeast,other_local_government_pay_policy,remains_unclear,,quantitative_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-44144b0d298d52f7c6365eb8,broad_state_4x2500,Beaver Cove,ME,Northeast,other_local_government_pay_policy,remains_unclear,,quantitative_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-50dbe6fc44f45e9844beae83,broad_state_4x2500,Green Level,NC,South,other_local_government_pay_policy,remains_unclear,,market_or_comparability_context,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-5563194f88e0f086c734d83d,broad_state_4x2500,Green Level,NC,South,other_local_government_pay_policy,remains_unclear,,non_base_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-5da867140ffb6be6fb6de3fd,broad_state_4x2500,Michigan City,ND,Midwest,agenda_packet_or_minutes,remains_unclear,,quantitative_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-f3acb539bdc8875c7248e1df,broad_state_4x2500,Abernathy,TX,South,budget_or_pay_plan,remains_unclear,,non_base_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-66b8e8de1d235c619bb7cc99,broad_state_4x2500,Abernathy,TX,South,budget_or_pay_plan,remains_unclear,,non_base_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-1d766121a7caa600f77dbdb9,broad_state_4x2500,Abernathy,TX,South,budget_or_pay_plan,remains_unclear,,qualitative_mechanism,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-f68546917915f818322df00e,broad_state_4x2500,Brookfield,OH,Midwest,cba,fire_direct,,quantitative_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-48053d14ad57a5b189389e4f,broad_state_4x2500,Brookfield,OH,Midwest,cba,fire_direct,,non_base_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-eae1eb19856437a004da02e8,broad_state_4x2500,Brookfield,OH,Midwest,cba,fire_direct,,non_base_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-6dc91feab508244814e9a774,broad_state_4x2500,Brookfield,OH,Midwest,cba,fire_direct,,non_base_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-fa8e28260c1c0c1367e84308,broad_state_4x2500,Brookfield,OH,Midwest,cba,fire_direct,,qualitative_mechanism,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-4b03953aab0c351d360ec5d2,broad_state_4x2500,Brookfield,OH,Midwest,cba,fire_direct,,non_base_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-1052a362138ae2a4d819907d,broad_state_4x2500,Brookfield,OH,Midwest,cba,fire_direct,,quantitative_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-71fbfe51c6315bea17486276,broad_state_4x2500,Brookfield,OH,Midwest,cba,fire_direct,,quantitative_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-dc316f564938ae8bd5bbfa1d,broad_state_4x2500,Brookfield,OH,Midwest,cba,fire_direct,,quantitative_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-6b0aa6c93216a5072dd69d5e,broad_state_4x2500,Brookfield,OH,Midwest,cba,fire_direct,,quantitative_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-40f0cffb58eb0c2aedc62062,broad_state_4x2500,Brookfield,OH,Midwest,cba,fire_direct,,quantitative_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-4d19c087e92e5f876fbb64ee,broad_state_4x2500,Brookfield,OH,Midwest,cba,fire_direct,,quantitative_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-370fc94883c7eb0358e901de,broad_state_4x2500,Brookfield,OH,Midwest,cba,fire_direct,,quantitative_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-2bf0d4d476bd83026ff87907,broad_state_4x2500,Brookfield,OH,Midwest,cba,fire_direct,,quantitative_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-19c5e7a323a637c2a5bfb639,broad_state_4x2500,Brookfield,OH,Midwest,cba,fire_direct,,non_base_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-f002223eb967360f4e92a4b5,broad_state_4x2500,Brookfield,OH,Midwest,cba,fire_direct,,non_base_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-655eec4b382021a72ddac791,broad_state_4x2500,Brookfield,OH,Midwest,cba,fire_direct,,qualitative_mechanism,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-08059c763e57ab820bedf173,broad_state_4x2500,Brookfield,OH,Midwest,cba,fire_direct,,qualitative_mechanism,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-7de16813b9f273ab81e7b13b,broad_state_4x2500,Siren,WI,Midwest,agenda_packet_or_minutes,remains_unclear,,bargaining_or_arbitration_context,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-9686a417e0da099f70d7a133,broad_state_4x2500,Coaldale,PA,Northeast,mou_or_memorandum,police_direct,,quantitative_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-f5b75c7e2b43348a135959e1,broad_state_4x2500,Coaldale,PA,Northeast,mou_or_memorandum,police_direct,,quantitative_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-383a9a45d937109c175f6b87,broad_state_4x2500,Bruce,WI,Midwest,agenda_packet_or_minutes,remains_unclear,,non_base_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-5077200864f417aa4cf1a519,broad_state_4x2500,Palouse,WA,West,wage_schedule,non_safety_direct,,qualitative_mechanism,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-8d14b735c73591a75ccc54de,broad_state_4x2500,Palouse,WA,West,wage_schedule,remains_unclear,,quantitative_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-a5270bfe0b9f18ecdee9eda5,broad_state_4x2500,Palouse,WA,West,wage_schedule,remains_unclear,,quantitative_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-534ec930f91aa3b1ac0b1c89,broad_state_4x2500,Kenesaw,NE,Midwest,wage_schedule,remains_unclear,,quantitative_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-9e100cedcd87db67a04f7c2a,broad_state_4x2500,Kenesaw,NE,Midwest,wage_schedule,remains_unclear,,quantitative_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-130d12fbe6985506354333ca,broad_state_4x2500,Kenesaw,NE,Midwest,wage_schedule,remains_unclear,,quantitative_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-e9516939531c21b318df8c47,broad_state_4x2500,Kenesaw,NE,Midwest,wage_schedule,remains_unclear,,non_base_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-a4e18878a4793bedf8fa220c,broad_state_4x2500,Kenesaw,NE,Midwest,wage_schedule,remains_unclear,,quantitative_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-5517484acdedb63ad6cf679e,broad_state_4x2500,Kenesaw,NE,Midwest,wage_schedule,remains_unclear,,non_base_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-a4dba52898c947842945825f,broad_state_4x2500,Westfield,VT,Northeast,budget_or_pay_plan,remains_unclear,,quantitative_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-432627ea3c72dca4c139a2da,broad_state_4x2500,Westfield,VT,Northeast,budget_or_pay_plan,remains_unclear,,quantitative_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-9360140db7b5fde9b8bc3f69,broad_state_4x2500,Westfield,VT,Northeast,budget_or_pay_plan,remains_unclear,,mixed_quantitative_qualitative,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-c84ff51a00416117b0ed47a7,broad_state_4x2500,Westfield,VT,Northeast,budget_or_pay_plan,remains_unclear,,mixed_quantitative_qualitative,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-7f49388fda7bc221f9871fc5,broad_state_4x2500,Westfield,VT,Northeast,budget_or_pay_plan,remains_unclear,,quantitative_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-172a09e9aa4404fbc73c91f1,broad_state_4x2500,Westfield,VT,Northeast,budget_or_pay_plan,remains_unclear,,quantitative_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-00dd83b626d7b7c121f0a0b9,broad_state_4x2500,Westfield,VT,Northeast,budget_or_pay_plan,remains_unclear,,mixed_quantitative_qualitative,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-f458c712ca4c7a352b3c7e0b,broad_state_4x2500,Westfield,VT,Northeast,budget_or_pay_plan,remains_unclear,,quantitative_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-7005317eb8afc4587060756b,broad_state_4x2500,Benton charter,MI,Midwest,mou_or_memorandum,fire_direct,,quantitative_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-7b43bb383ae7c83645af1e37,broad_state_4x2500,Benton charter,MI,Midwest,mou_or_memorandum,fire_direct,,quantitative_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-8b67c13b500b22b7b618219e,broad_state_4x2500,Benton charter,MI,Midwest,mou_or_memorandum,fire_direct,,quantitative_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-a9d81160061aa9e5f79c4107,broad_state_4x2500,Lockesburg,AR,South,personnel_policy,remains_unclear,,non_base_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-808d9c0b146da711ea6c76a5,broad_state_4x2500,De Witt,NY,Northeast,arbitration_award,police_direct,,quantitative_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-6b650caae4399cc23e7ef5e7,broad_state_4x2500,De Witt,NY,Northeast,arbitration_award,police_direct,,qualitative_mechanism,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-cdde4db3e3c807a3f43be1e3,broad_state_4x2500,De Witt,NY,Northeast,arbitration_award,police_direct,,quantitative_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-756ba697291a5d06f512001f,broad_state_4x2500,De Witt,NY,Northeast,arbitration_award,police_direct,,quantitative_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-af187bf10243b4ecc8f71cdc,broad_state_4x2500,De Witt,NY,Northeast,arbitration_award,police_direct,,quantitative_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-780a39fa516c53e7ae4aa3f4,broad_state_4x2500,De Witt,NY,Northeast,arbitration_award,police_direct,,quantitative_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-66c036ebd3aa2965069f23ab,broad_state_4x2500,De Witt,NY,Northeast,arbitration_award,police_direct,,quantitative_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-ddd8b7ccc6238546b29af42a,broad_state_4x2500,De Witt,NY,Northeast,arbitration_award,police_direct,,mixed_quantitative_qualitative,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-ace72fb6e7a93c2200fdb10e,broad_state_4x2500,De Witt,NY,Northeast,arbitration_award,mixed_direct,,qualitative_mechanism,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-ddccf3690ba8afaf80258a96,broad_state_4x2500,De Witt,NY,Northeast,arbitration_award,police_direct,,quantitative_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
WCNR-18c5ead45cf4289245b6fbb8,broad_state_4x2500,De Witt,NY,Northeast,arbitration_award,police_direct,,quantitative_compensation,national_insufficient_structure,fail,readiness_only,requires_period_pay_basis_role_and_side_balance_review,true
