mechanism_record_id,source_layer,original_record_id,municipality,state,side_label,mechanism_class,mechanism_strength,claim_boundary,source_lineage,no_causal_claim
WCM-5bc5bc72357db97d44119de7,remaining_municipalities,WCRS-8ca333c038ed65d1cd8bf9e0,Ontario,NY,non_safety_direct,market_recruitment_retention,none,supporting_example_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-17994-01"", ""final"": ""https://cms8.revize.com/revize/ontariony/Town%20Board%20Agendas/2022/TBM%2010.03.2022%20Agenda.pdf"", ""original"": ""https://cms8.revize.com/revize/ontariony/Town%20Board%20Agendas/2022/TBM%2010.03.2022%20Agenda.pdf"", ""scout_target_id"": ""BRM5-20260731-17994""}",true
WCM-47b8fb844dc5e9a9cd8db2fe,remaining_municipalities,WCRS-43e0fb07ca91795a24faaf1f,Ontario,NY,non_safety_direct,market_recruitment_retention,weak,mechanism_only,"{""candidate_id"": ""BRM5C-BRM5-20260731-17994-01"", ""final"": ""https://cms8.revize.com/revize/ontariony/Town%20Board%20Agendas/2022/TBM%2010.03.2022%20Agenda.pdf"", ""original"": ""https://cms8.revize.com/revize/ontariony/Town%20Board%20Agendas/2022/TBM%2010.03.2022%20Agenda.pdf"", ""scout_target_id"": ""BRM5-20260731-17994""}",true
WCM-04e55c26cb92f005699651ae,remaining_municipalities,WCRS-2b94507c7d1873e7a023c368,Ontario,NY,non_safety_direct,market_recruitment_retention,central,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-17994-01"", ""final"": ""https://cms8.revize.com/revize/ontariony/Town%20Board%20Agendas/2022/TBM%2010.03.2022%20Agenda.pdf"", ""original"": ""https://cms8.revize.com/revize/ontariony/Town%20Board%20Agendas/2022/TBM%2010.03.2022%20Agenda.pdf"", ""scout_target_id"": ""BRM5-20260731-17994""}",true
WCM-855388f36395f3371dd55d08,remaining_municipalities,WCRS-f6a1fbe2a5f3b50235e40f18,Templeton,IA,not_applicable,budget_fiscal_constraint,moderate,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-03825-01"", ""final"": ""https://cdn.sanity.io/files/upk58r82/production/98788596cce9bb72d7eb2a9ecc7441d94e9d7cfb.pdf"", ""original"": ""https://cdn.sanity.io/files/upk58r82/production/98788596cce9bb72d7eb2a9ecc7441d94e9d7cfb.pdf"", ""scout_target_id"": ""BRM5-20260731-03825""}",true
WCM-454079c17dac23ecaf8f624f,remaining_municipalities,WCRS-78f22b92d5951e651cc03a81,Templeton,IA,remains_unclear,budget_fiscal_constraint,none,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-03825-01"", ""final"": ""https://cdn.sanity.io/files/upk58r82/production/98788596cce9bb72d7eb2a9ecc7441d94e9d7cfb.pdf"", ""original"": ""https://cdn.sanity.io/files/upk58r82/production/98788596cce9bb72d7eb2a9ecc7441d94e9d7cfb.pdf"", ""scout_target_id"": ""BRM5-20260731-03825""}",true
WCM-9d1665d50bf5ae7aaf9f667c,remaining_municipalities,WCRS-8d21dad1f475b0dd0dd680d1,Templeton,IA,remains_unclear,budget_fiscal_constraint,none,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-03825-01"", ""final"": ""https://cdn.sanity.io/files/upk58r82/production/98788596cce9bb72d7eb2a9ecc7441d94e9d7cfb.pdf"", ""original"": ""https://cdn.sanity.io/files/upk58r82/production/98788596cce9bb72d7eb2a9ecc7441d94e9d7cfb.pdf"", ""scout_target_id"": ""BRM5-20260731-03825""}",true
WCM-44db82dcebe171b9ae2f7a2f,remaining_municipalities,WCRS-fb08b9d7dcc3bd019c74a07a,Templeton,IA,remains_unclear,budget_fiscal_constraint,weak,mechanism_only,"{""candidate_id"": ""BRM5C-BRM5-20260731-03825-01"", ""final"": ""https://cdn.sanity.io/files/upk58r82/production/98788596cce9bb72d7eb2a9ecc7441d94e9d7cfb.pdf"", ""original"": ""https://cdn.sanity.io/files/upk58r82/production/98788596cce9bb72d7eb2a9ecc7441d94e9d7cfb.pdf"", ""scout_target_id"": ""BRM5-20260731-03825""}",true
WCM-15ffd8c7afa1e8637c6bd776,remaining_municipalities,WCRS-409001c8b2d5c8e3376c67fe,Templeton,IA,not_applicable,budget_fiscal_constraint,moderate,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-03825-01"", ""final"": ""https://cdn.sanity.io/files/upk58r82/production/98788596cce9bb72d7eb2a9ecc7441d94e9d7cfb.pdf"", ""original"": ""https://cdn.sanity.io/files/upk58r82/production/98788596cce9bb72d7eb2a9ecc7441d94e9d7cfb.pdf"", ""scout_target_id"": ""BRM5-20260731-03825""}",true
WCM-f7fa55695a460585439a5252,remaining_municipalities,WCRS-760d9470935a722235adf166,Templeton,IA,remains_unclear,budget_fiscal_constraint,none,repair_needed,"{""candidate_id"": ""BRM5C-BRM5-20260731-03825-01"", ""final"": ""https://cdn.sanity.io/files/upk58r82/production/98788596cce9bb72d7eb2a9ecc7441d94e9d7cfb.pdf"", ""original"": ""https://cdn.sanity.io/files/upk58r82/production/98788596cce9bb72d7eb2a9ecc7441d94e9d7cfb.pdf"", ""scout_target_id"": ""BRM5-20260731-03825""}",true
WCM-f77985a00bdc7f835a90f358,remaining_municipalities,WCRS-a8f2f7af8f6f7a9eec9b6e68,Templeton,IA,remains_unclear,budget_fiscal_constraint,none,repair_needed,"{""candidate_id"": ""BRM5C-BRM5-20260731-03825-01"", ""final"": ""https://cdn.sanity.io/files/upk58r82/production/98788596cce9bb72d7eb2a9ecc7441d94e9d7cfb.pdf"", ""original"": ""https://cdn.sanity.io/files/upk58r82/production/98788596cce9bb72d7eb2a9ecc7441d94e9d7cfb.pdf"", ""scout_target_id"": ""BRM5-20260731-03825""}",true
WCM-ddb750aea7d28bd2b4b34c7d,remaining_municipalities,WCRS-085e9a3d26a136040037de46,Templeton,IA,not_applicable,budget_fiscal_constraint,weak,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-03825-01"", ""final"": ""https://cdn.sanity.io/files/upk58r82/production/98788596cce9bb72d7eb2a9ecc7441d94e9d7cfb.pdf"", ""original"": ""https://cdn.sanity.io/files/upk58r82/production/98788596cce9bb72d7eb2a9ecc7441d94e9d7cfb.pdf"", ""scout_target_id"": ""BRM5-20260731-03825""}",true
WCM-1993ec5767e912d5b66b0a91,remaining_municipalities,WCRS-ea7e39f2983b2ded115d7bbe,Templeton,IA,remains_unclear,budget_fiscal_constraint,none,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-03825-01"", ""final"": ""https://cdn.sanity.io/files/upk58r82/production/98788596cce9bb72d7eb2a9ecc7441d94e9d7cfb.pdf"", ""original"": ""https://cdn.sanity.io/files/upk58r82/production/98788596cce9bb72d7eb2a9ecc7441d94e9d7cfb.pdf"", ""scout_target_id"": ""BRM5-20260731-03825""}",true
WCM-b531c15473e0e9e1ae7c0e55,remaining_municipalities,WCRS-87e571542fca31e53c15db8d,Templeton,IA,remains_unclear,budget_fiscal_constraint,none,mechanism_only,"{""candidate_id"": ""BRM5C-BRM5-20260731-03825-01"", ""final"": ""https://cdn.sanity.io/files/upk58r82/production/98788596cce9bb72d7eb2a9ecc7441d94e9d7cfb.pdf"", ""original"": ""https://cdn.sanity.io/files/upk58r82/production/98788596cce9bb72d7eb2a9ecc7441d94e9d7cfb.pdf"", ""scout_target_id"": ""BRM5-20260731-03825""}",true
WCM-d58af31e8deea57cd22d2395,remaining_municipalities,WCRS-f893d9e1cd30c6c216d0374b,Templeton,IA,remains_unclear,budget_fiscal_constraint,none,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-03825-01"", ""final"": ""https://cdn.sanity.io/files/upk58r82/production/98788596cce9bb72d7eb2a9ecc7441d94e9d7cfb.pdf"", ""original"": ""https://cdn.sanity.io/files/upk58r82/production/98788596cce9bb72d7eb2a9ecc7441d94e9d7cfb.pdf"", ""scout_target_id"": ""BRM5-20260731-03825""}",true
WCM-d2632894d51f88bf8d647e3d,remaining_municipalities,WCRS-0c2483e96e72a47312f97199,Templeton,IA,remains_unclear,budget_fiscal_constraint,weak,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-03825-01"", ""final"": ""https://cdn.sanity.io/files/upk58r82/production/98788596cce9bb72d7eb2a9ecc7441d94e9d7cfb.pdf"", ""original"": ""https://cdn.sanity.io/files/upk58r82/production/98788596cce9bb72d7eb2a9ecc7441d94e9d7cfb.pdf"", ""scout_target_id"": ""BRM5-20260731-03825""}",true
WCM-04a7e88f7609425adb110fcf,remaining_municipalities,WCRS-8b7786a7e29713f2b171f5cc,Templeton,IA,remains_unclear,budget_fiscal_constraint,weak,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-03825-01"", ""final"": ""https://cdn.sanity.io/files/upk58r82/production/98788596cce9bb72d7eb2a9ecc7441d94e9d7cfb.pdf"", ""original"": ""https://cdn.sanity.io/files/upk58r82/production/98788596cce9bb72d7eb2a9ecc7441d94e9d7cfb.pdf"", ""scout_target_id"": ""BRM5-20260731-03825""}",true
WCM-321dfc4bdd8deeca194b43d2,remaining_municipalities,WCRS-4dbe541de6845fcacdef37b1,Kaukauna,WI,fire_direct,budget_fiscal_constraint,moderate,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-02742-02"", ""final"": ""https://mccmeetingspublic.blob.core.usgovcloudapi.net/kaukaunawi-meet-3df21b11f150415ca222cc15415c902b/ITEM-Attachment-001-bec23b23cc7c47059d25d5507edbc9d3.pdf"", ""original"": ""https://mccmeetingspublic.blob.core.usgovcloudapi.net/kaukaunawi-meet-3df21b11f150415ca222cc15415c902b/ITEM-Attachment-001-bec23b23cc7c47059d25d5507edbc9d3.pdf"", ""scout_target_id"": ""BRM5-20260731-02742""}",true
WCM-e1b3249cc82632bb8bbf2b33,remaining_municipalities,WCRS-03bc164fe15873b08d24825c,Kaukauna,WI,fire_direct,budget_fiscal_constraint,weak,conditional_with_caveats,"{""candidate_id"": ""BRM5C-BRM5-20260731-02742-02"", ""final"": ""https://mccmeetingspublic.blob.core.usgovcloudapi.net/kaukaunawi-meet-3df21b11f150415ca222cc15415c902b/ITEM-Attachment-001-bec23b23cc7c47059d25d5507edbc9d3.pdf"", ""original"": ""https://mccmeetingspublic.blob.core.usgovcloudapi.net/kaukaunawi-meet-3df21b11f150415ca222cc15415c902b/ITEM-Attachment-001-bec23b23cc7c47059d25d5507edbc9d3.pdf"", ""scout_target_id"": ""BRM5-20260731-02742""}",true
WCM-5f1f5a4c08e108352c2ea14c,remaining_municipalities,WCRS-6f4a06072eca2d8a96121358,Kaukauna,WI,fire_direct,budget_fiscal_constraint,weak,conditional_with_caveats,"{""candidate_id"": ""BRM5C-BRM5-20260731-02742-02"", ""final"": ""https://mccmeetingspublic.blob.core.usgovcloudapi.net/kaukaunawi-meet-3df21b11f150415ca222cc15415c902b/ITEM-Attachment-001-bec23b23cc7c47059d25d5507edbc9d3.pdf"", ""original"": ""https://mccmeetingspublic.blob.core.usgovcloudapi.net/kaukaunawi-meet-3df21b11f150415ca222cc15415c902b/ITEM-Attachment-001-bec23b23cc7c47059d25d5507edbc9d3.pdf"", ""scout_target_id"": ""BRM5-20260731-02742""}",true
WCM-c98eebadd2c09586cc9c8e11,remaining_municipalities,WCRS-06eee9a765cdabc8e8844672,Kaukauna,WI,fire_direct,budget_fiscal_constraint,none,mechanism_only,"{""candidate_id"": ""BRM5C-BRM5-20260731-02742-02"", ""final"": ""https://mccmeetingspublic.blob.core.usgovcloudapi.net/kaukaunawi-meet-3df21b11f150415ca222cc15415c902b/ITEM-Attachment-001-bec23b23cc7c47059d25d5507edbc9d3.pdf"", ""original"": ""https://mccmeetingspublic.blob.core.usgovcloudapi.net/kaukaunawi-meet-3df21b11f150415ca222cc15415c902b/ITEM-Attachment-001-bec23b23cc7c47059d25d5507edbc9d3.pdf"", ""scout_target_id"": ""BRM5-20260731-02742""}",true
WCM-17d6fa7b50619f1d8235e120,remaining_municipalities,WCRS-0c0703725f2cde0300109d80,Kaukauna,WI,fire_direct,budget_fiscal_constraint,moderate,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-02742-02"", ""final"": ""https://mccmeetingspublic.blob.core.usgovcloudapi.net/kaukaunawi-meet-3df21b11f150415ca222cc15415c902b/ITEM-Attachment-001-bec23b23cc7c47059d25d5507edbc9d3.pdf"", ""original"": ""https://mccmeetingspublic.blob.core.usgovcloudapi.net/kaukaunawi-meet-3df21b11f150415ca222cc15415c902b/ITEM-Attachment-001-bec23b23cc7c47059d25d5507edbc9d3.pdf"", ""scout_target_id"": ""BRM5-20260731-02742""}",true
WCM-4639faa417d27cf987e5f3c9,remaining_municipalities,WCRS-3d56bf908ae1430c83208c29,Kaukauna,WI,fire_direct,budget_fiscal_constraint,none,mechanism_only,"{""candidate_id"": ""BRM5C-BRM5-20260731-02742-02"", ""final"": ""https://mccmeetingspublic.blob.core.usgovcloudapi.net/kaukaunawi-meet-3df21b11f150415ca222cc15415c902b/ITEM-Attachment-001-bec23b23cc7c47059d25d5507edbc9d3.pdf"", ""original"": ""https://mccmeetingspublic.blob.core.usgovcloudapi.net/kaukaunawi-meet-3df21b11f150415ca222cc15415c902b/ITEM-Attachment-001-bec23b23cc7c47059d25d5507edbc9d3.pdf"", ""scout_target_id"": ""BRM5-20260731-02742""}",true
WCM-5c570484b39c5c3b014da600,remaining_municipalities,WCRS-8d56f6d8636a4b1c4db235dd,Kaukauna,WI,fire_direct,budget_fiscal_constraint,moderate,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-02742-02"", ""final"": ""https://mccmeetingspublic.blob.core.usgovcloudapi.net/kaukaunawi-meet-3df21b11f150415ca222cc15415c902b/ITEM-Attachment-001-bec23b23cc7c47059d25d5507edbc9d3.pdf"", ""original"": ""https://mccmeetingspublic.blob.core.usgovcloudapi.net/kaukaunawi-meet-3df21b11f150415ca222cc15415c902b/ITEM-Attachment-001-bec23b23cc7c47059d25d5507edbc9d3.pdf"", ""scout_target_id"": ""BRM5-20260731-02742""}",true
WCM-568a81f899bd5bf8eba92cfc,remaining_municipalities,WCRS-3610cb64c570981cf4bc9e56,Kaukauna,WI,fire_direct,budget_fiscal_constraint,moderate,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-02742-02"", ""final"": ""https://mccmeetingspublic.blob.core.usgovcloudapi.net/kaukaunawi-meet-3df21b11f150415ca222cc15415c902b/ITEM-Attachment-001-bec23b23cc7c47059d25d5507edbc9d3.pdf"", ""original"": ""https://mccmeetingspublic.blob.core.usgovcloudapi.net/kaukaunawi-meet-3df21b11f150415ca222cc15415c902b/ITEM-Attachment-001-bec23b23cc7c47059d25d5507edbc9d3.pdf"", ""scout_target_id"": ""BRM5-20260731-02742""}",true
WCM-83b9cceb971061f79ac5f6d7,remaining_municipalities,WCRS-6641eb4df898ba4be18ba922,Springfield,MO,police_direct,quant_other_compensation_value,none,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-05568-02"", ""final"": ""https://archivecityview.springfieldmo.gov/city-council-meeting-june-5-2023"", ""original"": ""https://archivecityview.springfieldmo.gov/city-council-meeting-june-5-2023/"", ""scout_target_id"": ""BRM5-20260731-05568""}",true
WCM-1e5acd31d0ddad2d0f66b21c,remaining_municipalities,WCRS-3bf579642e4beae455f112ae,Springfield,MO,police_direct,ordinance_council_adoption,weak,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-05568-02"", ""final"": ""https://archivecityview.springfieldmo.gov/city-council-meeting-june-5-2023"", ""original"": ""https://archivecityview.springfieldmo.gov/city-council-meeting-june-5-2023/"", ""scout_target_id"": ""BRM5-20260731-05568""}",true
WCM-823feaee926759633e3e674b,remaining_municipalities,WCRS-ac42a6e10ded0ab29d7a7f10,Springfield,MO,police_direct,collective_bargaining,moderate,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-05568-02"", ""final"": ""https://archivecityview.springfieldmo.gov/city-council-meeting-june-5-2023"", ""original"": ""https://archivecityview.springfieldmo.gov/city-council-meeting-june-5-2023/"", ""scout_target_id"": ""BRM5-20260731-05568""}",true
WCM-993d650dce92fbc91d5df979,remaining_municipalities,WCRS-e84a7320414f15a5456ab7ec,Springfield,MO,police_direct,collective_bargaining,moderate,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-05568-02"", ""final"": ""https://archivecityview.springfieldmo.gov/city-council-meeting-june-5-2023"", ""original"": ""https://archivecityview.springfieldmo.gov/city-council-meeting-june-5-2023/"", ""scout_target_id"": ""BRM5-20260731-05568""}",true
WCM-d5282cc44fc29123cbe7c388,remaining_municipalities,WCRS-d12933647324c3fd08732975,Springfield,MO,police_direct,collective_bargaining,moderate,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-05568-02"", ""final"": ""https://archivecityview.springfieldmo.gov/city-council-meeting-june-5-2023"", ""original"": ""https://archivecityview.springfieldmo.gov/city-council-meeting-june-5-2023/"", ""scout_target_id"": ""BRM5-20260731-05568""}",true
WCM-d176ccf1b64bcaac4116634d,remaining_municipalities,WCRS-993ed705188977111a1c8d6d,Springfield,MO,police_direct,collective_bargaining,weak,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-05568-02"", ""final"": ""https://archivecityview.springfieldmo.gov/city-council-meeting-june-5-2023"", ""original"": ""https://archivecityview.springfieldmo.gov/city-council-meeting-june-5-2023/"", ""scout_target_id"": ""BRM5-20260731-05568""}",true
WCM-bb1750d5acf234a5fd1fe952,remaining_municipalities,WCRS-b028cc0814c1fff3f7e04f28,Jefferson,WI,police_direct,collective_bargaining,central,repair_needed,"{""candidate_id"": ""BRM5C-BRM5-20260731-10226-02"", ""final"": ""https://jeffersonwis.com/wp-content/uploads/2021/12/Mins11162021.pdf"", ""original"": ""https://jeffersonwis.com/wp-content/uploads/2021/12/Mins11162021.pdf"", ""scout_target_id"": ""BRM5-20260731-10226""}",true
WCM-c64539b8d2a928b6fe6abdbf,remaining_municipalities,WCRS-3a2392947d644ad5596b58b2,Jefferson,WI,police_direct,quant_other_compensation_value,none,repair_needed,"{""candidate_id"": ""BRM5C-BRM5-20260731-10226-02"", ""final"": ""https://jeffersonwis.com/wp-content/uploads/2021/12/Mins11162021.pdf"", ""original"": ""https://jeffersonwis.com/wp-content/uploads/2021/12/Mins11162021.pdf"", ""scout_target_id"": ""BRM5-20260731-10226""}",true
WCM-2c63c838177b35f831c5e75c,remaining_municipalities,WCRS-ef01ac8f6b2024895bad10ce,Jefferson,WI,police_direct,market_recruitment_retention,weak,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-10226-02"", ""final"": ""https://jeffersonwis.com/wp-content/uploads/2021/12/Mins11162021.pdf"", ""original"": ""https://jeffersonwis.com/wp-content/uploads/2021/12/Mins11162021.pdf"", ""scout_target_id"": ""BRM5-20260731-10226""}",true
WCM-fe4ab6312a57680ae6f34e55,remaining_municipalities,WCRS-08ba61c1e64c95a343c05aa7,Jefferson,WI,police_direct,cola_cpi_indexing,none,repair_needed,"{""candidate_id"": ""BRM5C-BRM5-20260731-10226-02"", ""final"": ""https://jeffersonwis.com/wp-content/uploads/2021/12/Mins11162021.pdf"", ""original"": ""https://jeffersonwis.com/wp-content/uploads/2021/12/Mins11162021.pdf"", ""scout_target_id"": ""BRM5-20260731-10226""}",true
WCM-721f437d08eb8a111d3ee4cc,remaining_municipalities,WCRS-6783116927509d90577a436a,Jefferson,WI,police_direct,quant_other_compensation_value,none,repair_needed,"{""candidate_id"": ""BRM5C-BRM5-20260731-10226-02"", ""final"": ""https://jeffersonwis.com/wp-content/uploads/2021/12/Mins11162021.pdf"", ""original"": ""https://jeffersonwis.com/wp-content/uploads/2021/12/Mins11162021.pdf"", ""scout_target_id"": ""BRM5-20260731-10226""}",true
WCM-220c735110b694d4ae644492,remaining_municipalities,WCRS-7110f7060917729e378e41b2,Jefferson,WI,police_direct,quant_other_compensation_value,none,repair_needed,"{""candidate_id"": ""BRM5C-BRM5-20260731-10226-02"", ""final"": ""https://jeffersonwis.com/wp-content/uploads/2021/12/Mins11162021.pdf"", ""original"": ""https://jeffersonwis.com/wp-content/uploads/2021/12/Mins11162021.pdf"", ""scout_target_id"": ""BRM5-20260731-10226""}",true
WCM-cba441c1303e5cb576a9ca74,remaining_municipalities,WCRS-de7a556a6af67d2adf559446,Jefferson,WI,police_direct,collective_bargaining,central,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-10226-02"", ""final"": ""https://jeffersonwis.com/wp-content/uploads/2021/12/Mins11162021.pdf"", ""original"": ""https://jeffersonwis.com/wp-content/uploads/2021/12/Mins11162021.pdf"", ""scout_target_id"": ""BRM5-20260731-10226""}",true
WCM-2b482c2d76ff876272b50abf,remaining_municipalities,WCRS-f032ab01552e5dbf4a615e3c,Jefferson,WI,police_direct,collective_bargaining,none,repair_needed,"{""candidate_id"": ""BRM5C-BRM5-20260731-10226-02"", ""final"": ""https://jeffersonwis.com/wp-content/uploads/2021/12/Mins11162021.pdf"", ""original"": ""https://jeffersonwis.com/wp-content/uploads/2021/12/Mins11162021.pdf"", ""scout_target_id"": ""BRM5-20260731-10226""}",true
WCM-2edb4f65ceeb62bf4e4b1772,remaining_municipalities,WCRS-5af75c9859427aca2d7fbe5c,Jefferson,WI,police_direct,cola_cpi_indexing,none,repair_needed,"{""candidate_id"": ""BRM5C-BRM5-20260731-10226-02"", ""final"": ""https://jeffersonwis.com/wp-content/uploads/2021/12/Mins11162021.pdf"", ""original"": ""https://jeffersonwis.com/wp-content/uploads/2021/12/Mins11162021.pdf"", ""scout_target_id"": ""BRM5-20260731-10226""}",true
WCM-9d02b66cd24f94b41336b515,remaining_municipalities,WCRS-42c23838bef1763002f84378,Jefferson,WI,police_direct,ordinance_council_adoption,central,claim_ready,"{""candidate_id"": ""BRM5C-BRM5-20260731-10226-02"", ""final"": ""https://jeffersonwis.com/wp-content/uploads/2021/12/Mins11162021.pdf"", ""original"": ""https://jeffersonwis.com/wp-content/uploads/2021/12/Mins11162021.pdf"", ""scout_target_id"": ""BRM5-20260731-10226""}",true
