document_identity_id,retained_content_hash_reference,retained_content_hash_status,extraction_case_id,text_table_detection_id,source_review_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,quantitative_source_row_count,quantitative_active_row_count,qualitative_source_row_count,qualitative_active_row_count,mixed_source_row_count,mixed_active_row_count,non_base_wage_source_row_count,non_base_wage_active_row_count,reference_and_exclusion_source_row_count,reference_and_exclusion_active_row_count,has_inactive_provenance_rows,has_duplicate_provenance,has_explicit_unresolved_conflict
doc_d74f0fc0e24036274f2f2d08,doc_d74f0fc0e24036274f2f2d08,opaque_sha256_derived_identity_from_frozen_selection,cexrem_9ce61e7a48f9cf65206138ce,ttd_f01b73a699f2dbfd098c5ad5,sr_2f02bfe9e58c211ee872545b,NSCQ-OH-20260720-0646,OH,Ontario,CITY OF ONTARIO,police,cba,0,0,0,0,0,0,1,1,0,0,false,false,false
doc_d76dac7a66e1b54af3947249,doc_d76dac7a66e1b54af3947249,opaque_sha256_derived_identity_from_frozen_selection,cexrem_04eb2e2683cdc89f773985a9,ttd_dbcc7b8b771badb4eb4624d0,sr_e755a4173013eaaf7fa59308,NSCQ-OH-20260720-0725,OH,Grafton,VILLAGE OF GRAFTON,police,cba,0,0,1,1,0,0,0,0,0,0,false,false,false
doc_d786de187b1ab4d94e7926d1,doc_d786de187b1ab4d94e7926d1,opaque_sha256_derived_identity_from_frozen_selection,cexrem_c6b8b6978de206bf6a727c5b,ttd_40b22cd72bea7d5443eafd72,sr_ec7aab9aaac90f5e064e1c6b,NSCQ-WI-20260720-0003,WI,Milwaukee,CITY OF MILWAUKEE,fire,cba,5,5,0,0,0,0,4,4,0,0,false,false,false
doc_d78860f6de94776c814a556e,doc_d78860f6de94776c814a556e,opaque_sha256_derived_identity_from_frozen_selection,cex_a475f18769626b24a4c1cba8,ttd_3d6a0bafab248eb57d47d35f,sr_7e01fde285b8b047cee92afe,NSCQ-MA-20260720-0099,MA,Attleboro,CITY OF ATTLEBORO,fire,cba,0,0,0,0,0,0,2,2,0,0,false,false,false
doc_d796f005164125ce23771862,doc_d796f005164125ce23771862,opaque_sha256_derived_identity_from_frozen_selection,cex1000_c38d9d3e07017557e85e01ec,ttd_2c66256c106edd228abee920,sr_92468583eb439f4d065c1e7d,NSCQ-OH-20260720-0298,OH,Ashland,CITY OF ASHLAND,fire,cba,0,0,1,1,0,0,1,1,0,0,false,false,false
doc_d7cc1a827d134c2d250ca5ea,doc_d7cc1a827d134c2d250ca5ea,opaque_sha256_derived_identity_from_frozen_selection,cex1000_d6f21fbb84b699340eece4d5,ttd_ed4477646a17851c31b59874,sr_fd47b22c124ecb4117d45fad,NSCQ-OH-20260720-0285,OH,Forest Park,CITY OF FOREST PARK,police,cba,5,5,1,1,1,1,2,2,0,0,false,false,false
doc_d7d9ac7263cbff7bad23a235,doc_d7d9ac7263cbff7bad23a235,opaque_sha256_derived_identity_from_frozen_selection,cex1000_dd524ad9b09144b0e4c8be68,ttd_ed68bf0d585136179b56f69d,sr_978265fca5e819d8f140fc46,NSCQ-CA-20260720-0038,CA,Modesto,CITY OF MODESTO,police,cba,0,0,0,0,0,0,5,5,0,0,false,false,false
doc_d7ec5daa5316582d6b64fb4b,doc_d7ec5daa5316582d6b64fb4b,opaque_sha256_derived_identity_from_frozen_selection,cexrem_fc8fef6b3dd7e2dbd9a17fbc,ttd_33dd28b04bbd35c58036130a,sr_f1e0f4b5f4b4b05d09a9e49c,NSCQ-IL-20260720-0024,IL,Peoria,CITY OF PEORIA,police,cba,0,0,0,0,0,0,0,0,1,1,false,false,false
doc_d808c89cc09a8492bbe5a136,doc_d808c89cc09a8492bbe5a136,opaque_sha256_derived_identity_from_frozen_selection,cex1000_858af4be49b36702431c7397,ttd_1fe5094ef586df5f05c56f43,sr_80803aef07d395d9cc0d3404,NSCQ-CA-20260720-0232,CA,San Leandro,CITY OF SAN LEANDRO,non_safety,cba,5,5,3,3,1,1,4,4,0,0,false,false,false
doc_d80ac71ac17fd1b16877eef2,doc_d80ac71ac17fd1b16877eef2,opaque_sha256_derived_identity_from_frozen_selection,cexrem_fea3eaf331569bd39dbbd8b8,ttd_286adaad2311973ad9e1f208,sr_0ad86ef2d051f7e70f884ec7,NSCQ-OH-20260720-0344,OH,Portsmouth,CITY OF PORTSMOUTH,non_safety,cba,0,0,1,1,0,0,0,0,0,0,false,false,false
doc_d8226dffa35543f068367faf,doc_d8226dffa35543f068367faf,opaque_sha256_derived_identity_from_frozen_selection,cex1000_cf2fb5cd683a40b26845bc71,ttd_db76eae4509a97f24e133cd0,sr_fd8b53807a559aadaf5596e1,NSCQ-OH-20260720-0265,OH,Mayfield Heights,CITY OF MAYFIELD HEIGHTS,fire,cba,5,5,1,1,1,1,1,1,0,0,false,false,false
doc_d82ce6fc42f19b1b331056fb,doc_d82ce6fc42f19b1b331056fb,opaque_sha256_derived_identity_from_frozen_selection,cex_4a3d45e075e668576d5677c8,ttd_7abe0565ba1d2c7c037f4fbc,sr_80798af0ed0679f4f26b8b3b,NSCQ-WI-20260720-0073,WI,West Bend,CITY OF WEST BEND,fire,cba,0,0,1,1,0,0,4,4,0,0,false,false,false
doc_d84631f37206b7846f2459eb,doc_d84631f37206b7846f2459eb,opaque_sha256_derived_identity_from_frozen_selection,cex1000_ec3d6b943e5d4dda0ca102e0,ttd_577413aa39c01a5ae82b589e,sr_f576e4b79a6e88ff2185390e,NSCQ-OH-20260720-0656,OH,Port Clinton,CITY OF PORT CLINTON,police,cba,0,0,0,0,0,0,5,5,0,0,false,false,false
doc_d864adbc0d9991e1d2f0abfd,doc_d864adbc0d9991e1d2f0abfd,opaque_sha256_derived_identity_from_frozen_selection,cex_577e27c59d49a4a92f1f3141,ttd_fda69e2effc1261fa0a675a3,sr_25abe17239ee324d8dc902a2,NSCQ-WA-20260720-0057,WA,Olympia,CITY OF OLYMPIA,non_safety,cba,0,0,1,1,0,0,3,3,1,1,false,false,false
doc_d87cfe791c63a4dfdbdafce2,doc_d87cfe791c63a4dfdbdafce2,opaque_sha256_derived_identity_from_frozen_selection,cexrem_3d64c65c87cc9641c11c6db4,ttd_4c072922ba8a25173e4a33cc,sr_ca7039b0e1ab4e1173e8d6b1,NSCQ-IL-20260720-0159,IL,Streamwood,VILLAGE OF STREAMWOOD,fire,cba,0,0,0,0,0,0,0,0,1,1,false,false,false
doc_d89e5b45c6ee64c8087d2606,doc_d89e5b45c6ee64c8087d2606,opaque_sha256_derived_identity_from_frozen_selection,cex_1452084384a7244b736c7c56,ttd_2da61afe672745b1f7049fc1,sr_73b3cb51bbca43b0ec8dfbf6,NSCQ-IL-20260720-0046,IL,Bolingbrook,VILLAGE OF BOLINGBROOK,fire,cba,0,0,0,0,0,0,2,2,1,1,false,false,false
doc_d8a1d427b1c4a5b6fcb12a86,doc_d8a1d427b1c4a5b6fcb12a86,opaque_sha256_derived_identity_from_frozen_selection,cex_233b9672c51f6fd20d28ed2e,ttd_ef1c78df2be99150023dbfc5,sr_0e69f652a0e6dd375c36e1b2,NSCQ-WA-20260720-0020,WA,Everett,CITY OF EVERETT,police,cba,5,5,2,2,0,0,5,5,0,0,false,false,false
doc_d925c859294ebb0df8894972,doc_d925c859294ebb0df8894972,opaque_sha256_derived_identity_from_frozen_selection,cexrem_4f541cc735b98201629d62a3,ttd_82b53751cb42143c4736b9d5,sr_5b9549421a41ac0adc44acb5,NSCQ-OH-20260720-0154,OH,Garfield Heights,CITY OF GARFIELD HEIGHTS,police,cba,0,0,0,0,0,0,0,0,1,1,false,false,false
doc_d938ff366a5433503e5bd3ca,doc_d938ff366a5433503e5bd3ca,opaque_sha256_derived_identity_from_frozen_selection,cexrem_dddfbff18efa9f5a9a1df240,ttd_81d81f436f646ddf81f5f278,sr_d76dc558c2ff9ab87f37160e,NSCQ-CA-20260720-0291,CA,Lake Elsinore,CITY OF LAKE ELSINORE,non_safety,cba,4,4,1,1,1,1,2,2,0,0,false,false,false
doc_d9ceec9fb5d409755290163f,doc_d9ceec9fb5d409755290163f,opaque_sha256_derived_identity_from_frozen_selection,cex1000_4976617f4777ef3cd9a96475,ttd_6d0ec4d10a4b4d1e75171bea,sr_e3f782c1b244705b4efdf866,NSCQ-IL-20260720-0146,IL,Galesburg,CITY OF GALESBURG,police,cba,0,0,2,2,0,0,5,5,0,0,false,false,false
doc_da087fadcd471854a889f521,doc_da087fadcd471854a889f521,opaque_sha256_derived_identity_from_frozen_selection,cexrem_1024cca0f309e199f8294de3,ttd_f033c22c21c7063d591aaa7c,sr_3c8b32c09b00dc937c318818,NSCQ-WI-20260720-0162,WI,Oregon,VILLAGE OF OREGON,police,cba,0,0,0,0,0,0,0,0,1,1,false,false,false
doc_da2635a5443afcf1cb939508,doc_da2635a5443afcf1cb939508,opaque_sha256_derived_identity_from_frozen_selection,cex1000_1c3c07ca4ea42976d8a3f8d1,ttd_653254faecb3912d05d63819,sr_cb59c028ab540f56150940ab,NSCQ-CA-20260720-0201,CA,San Marcos,CITY OF SAN MARCOS,non_safety,cba,0,0,0,0,0,0,2,2,0,0,false,false,false
doc_da677fe6834726dd69991080,doc_da677fe6834726dd69991080,opaque_sha256_derived_identity_from_frozen_selection,cex_4675cf470065f15c432e11e4,ttd_398b8d405d2bf353dbc904de,sr_e21422fb95315559eebd6a71,NSCQ-NV-20260720-0002,NV,Henderson,CITY OF HENDERSON,police,cba,5,5,4,4,1,1,1,1,0,0,false,false,false
doc_da7485c1ac0e068460084041,doc_da7485c1ac0e068460084041,opaque_sha256_derived_identity_from_frozen_selection,cex_1864b27ce7870f6f77773cd3,ttd_8afee08ed60e90a39b47afa7,sr_78d3b225a23048dc9e1c1ed3,NSCQ-CA-20260720-0063,CA,Palo Alto,CITY OF PALO ALTO,non_safety,cba,1,1,5,5,1,1,0,0,0,0,false,false,false
doc_da7bf6ea8389feda584ca27b,doc_da7bf6ea8389feda584ca27b,opaque_sha256_derived_identity_from_frozen_selection,cexrem_a821d21867cb42223446394e,ttd_960e324c401178e1aa8bba8c,sr_f238f43a487aa10900d7092d,NSCQ-MI-20260720-0059,MI,Dearborn Heights,CITY OF DEARBORN HEIGHTS,police,cba,0,0,0,0,0,0,2,2,0,0,false,false,false
doc_da9c9f2ef2bda47ae5b4d24c,doc_da9c9f2ef2bda47ae5b4d24c,opaque_sha256_derived_identity_from_frozen_selection,cex_8473e352fa58859a54458338,ttd_4aebaf0f8948333604ae7846,sr_7e2342e487db6889b2e3f0b1,NSCQ-TX-20260720-0068,TX,Edinburg,CITY OF EDINBURG,police,wage_schedule_or_compensation_plan,5,5,5,5,0,0,5,5,0,0,false,false,false
doc_dac45148e68d2f324af9d521,doc_dac45148e68d2f324af9d521,opaque_sha256_derived_identity_from_frozen_selection,cexrem_62e9b7e69d3c18d1917d0854,ttd_4cf5d3670b19f0f25483474b,sr_7fc696ca90b24af14189b9ac,NSCQ-OH-20260720-0333,OH,Aurora,CITY OF AURORA,police,cba,0,0,0,0,0,0,3,3,0,0,false,false,false
doc_dad15c9ca20a4f91ad63c06a,doc_dad15c9ca20a4f91ad63c06a,opaque_sha256_derived_identity_from_frozen_selection,cexrem_7bdedf8819907c4e341175a9,ttd_81c942fb490428a30188bedc,sr_787ab65f2f8e79706333d085,NSCQ-OH-20260720-0017,OH,Dublin,CITY OF DUBLIN,police,cba,5,5,2,2,1,1,2,2,0,0,false,false,false
doc_db1c05e70a63710cb0425e03,doc_db1c05e70a63710cb0425e03,opaque_sha256_derived_identity_from_frozen_selection,cexrem_4b19a8f7b65c891d709a7861,ttd_b3c684eead1a7528926ed930,sr_ea8e369207d75f9193f94b92,NSCQ-WI-20260720-0108,WI,Onalaska,CITY OF ONALASKA,police,cba,0,0,0,0,0,0,5,5,0,0,false,false,false
doc_db2db4e56cd42528e6cc458b,doc_db2db4e56cd42528e6cc458b,opaque_sha256_derived_identity_from_frozen_selection,cexrem_6334da46c3748079926a6351,ttd_d089178ca90bdd0add9edaad,sr_2b826123bcc7f3536de95c70,NSCQ-OH-20260720-0733,OH,Olmsted Falls,CITY OF OLMSTED FALLS,non_safety,cba,0,0,1,1,0,0,0,0,0,0,false,false,false
doc_db429d9d062bb07f9fe2d89f,doc_db429d9d062bb07f9fe2d89f,opaque_sha256_derived_identity_from_frozen_selection,cexrem_8128b13669c960d3b16b297a,ttd_e0c077ed181f644e44c64ffa,sr_c69679b42b077a507c27dbe0,NSCQ-OH-20260720-0710,OH,Mentor-on-the-Lake,CITY OF MENTOR ON THE LAKE,fire,cba,0,0,1,1,0,0,0,0,0,0,false,false,false
doc_db632c9e635bbf454f585eea,doc_db632c9e635bbf454f585eea,opaque_sha256_derived_identity_from_frozen_selection,cex_c4092e4dec488c6dc9f84361,ttd_7c5cc7f89c3b192e06785274,sr_29be04399ee7807610da281c,NSCQ-OK-20260720-0002,OK,Tulsa,CITY OF TULSA,police,cba,5,5,3,3,0,0,0,0,0,0,false,false,false
doc_db93e234f5a78b74fd2861a7,doc_db93e234f5a78b74fd2861a7,opaque_sha256_derived_identity_from_frozen_selection,cexrem_c1c32efc2560f109c7f26ea2,ttd_bef7652e022cc73e9ed29616,sr_9f7a4666d0b9e156fffa0459,NSCQ-OH-20260720-0531,OH,Heath,CITY OF HEATH,non_safety,cba,0,0,0,0,0,0,1,1,0,0,false,false,false
doc_dbad9cd1fc2560c993df7346,doc_dbad9cd1fc2560c993df7346,opaque_sha256_derived_identity_from_frozen_selection,cexrem_407722e872d3febebc274451,ttd_5ea9e73b5c1f986ce8cebe11,sr_9c5d52dc460ebd5cfc4ce342,NSCQ-AK-20260720-0028,AK,Soldotna,CITY OF SOLDOTNA,police,cba,0,0,0,0,0,0,3,3,0,0,false,false,false
doc_dbe16f66d924ff4aa0791731,doc_dbe16f66d924ff4aa0791731,opaque_sha256_derived_identity_from_frozen_selection,cexrem_4b7930faa9295221b271789e,ttd_3baf55557ed7318f91358b3f,sr_cfc4dd12e1f1f056ef10b208,NSCQ-IL-20260720-0075,IL,Quincy,CITY OF QUINCY,non_safety,cba,4,4,3,3,1,1,0,0,0,0,false,false,false
doc_dbe5bdce453c666c73afff25,doc_dbe5bdce453c666c73afff25,opaque_sha256_derived_identity_from_frozen_selection,cexrem_c20cdcf2e0996c8b936251e0,ttd_32cfa63a575ecb7ec623e93a,sr_0eec129eee2104b632879c39,NSCQ-OH-20260720-0307,OH,Pataskala,CITY OF PATASKALA,non_safety,cba,0,0,0,0,0,0,1,1,0,0,false,false,false
doc_dc17f9313aeddf4edb53d83f,doc_dc17f9313aeddf4edb53d83f,opaque_sha256_derived_identity_from_frozen_selection,cexrem_53b7b6c53bbd16ed70aa62a0,ttd_c1964d6cece721f14295be83,sr_32365df2eb33cf1266aa4461,NSCQ-OK-20260720-0001,OK,Oklahoma City,CITY OF OKLAHOMA CITY,police,cba,0,0,0,0,0,0,2,2,0,0,false,false,false
doc_dc3cff2fce92632b66820dee,doc_dc3cff2fce92632b66820dee,opaque_sha256_derived_identity_from_frozen_selection,cexrem_c9e7886c38b78e4a4d141372,ttd_3768b9f47887dbeee0b32a33,sr_05d23ee5fe41ad084bc38414,NSCQ-OR-20260720-0037,OR,Springfield,CITY OF SPRINGFIELD,police,cba,0,0,0,0,0,0,5,5,0,0,false,false,false
doc_dc52d27088f022cc4f69a94d,doc_dc52d27088f022cc4f69a94d,opaque_sha256_derived_identity_from_frozen_selection,cex_18c146aefb65d766aea0b2ba,ttd_a5f6a97ddb04e440500e05be,sr_98dd831c62fb2b2ac16e0774,NSCQ-OR-20260720-0011,OR,Eugene,CITY OF EUGENE,non_safety,cba,0,0,2,2,0,0,1,1,1,1,false,false,false
doc_dc6cbd0a45c474d81948c55e,doc_dc6cbd0a45c474d81948c55e,opaque_sha256_derived_identity_from_frozen_selection,cexrem_4a267735daf6729f5c4e4835,ttd_539d4913967fae2729c554c2,sr_644c95449dcc515eb9b79120,NSCQ-WI-20260720-0198,WI,Hartland,VILLAGE OF HARTLAND,police,cba,0,0,0,0,0,0,1,1,0,0,false,false,false
doc_dc962eaa24a34a5fdba3ffb5,doc_dc962eaa24a34a5fdba3ffb5,opaque_sha256_derived_identity_from_frozen_selection,cexrem_b924fd667c4aa80fc7501530,ttd_e03b9757cadc49a60bfef432,sr_832154e7811e89006fa15180,NSCQ-CA-20260720-0730,CA,San Fernando,CITY OF SAN FERNANDO,police,cba,0,0,0,0,0,0,5,5,0,0,false,false,false
doc_dcfe12d82a20c75fa4dad2d6,doc_dcfe12d82a20c75fa4dad2d6,opaque_sha256_derived_identity_from_frozen_selection,cex1000_687f3ef34e8772b77484a538,ttd_cb4e7d7c7b01e16601e1a64c,sr_dc5f599b408e5eab0a110562,NSCQ-OH-20260720-0581,OH,Bryan,CITY OF BRYAN,fire,cba,0,0,0,0,0,0,0,0,1,1,false,false,false
doc_dd40e051223fc2d4e4cb87a6,doc_dd40e051223fc2d4e4cb87a6,opaque_sha256_derived_identity_from_frozen_selection,cex1000_1be90b97899d2fe24bc79aed,ttd_06a45af88ea108217c2d8f47,sr_b43f75f3397904de6310bb17,NSCQ-CA-20260720-0233,CA,San Ramon,CITY OF SAN RAMON,police,cba,2,2,0,0,0,0,0,0,0,0,false,false,false
doc_dd575e3ac1cca575f55c8ee2,doc_dd575e3ac1cca575f55c8ee2,opaque_sha256_derived_identity_from_frozen_selection,cex1000_e4c0bd7e5ad4e5f87f38f6e9,ttd_9edb702d054de474fac9eda8,sr_2990b9e67e284b4ad2eaa74a,NSCQ-OH-20260720-0458,OH,Greenville,CITY OF GREENVILLE,non_safety,cba,0,0,0,0,0,0,0,0,1,1,false,false,false
doc_dd5b9f8fcb898e7d8c1e7dda,doc_dd5b9f8fcb898e7d8c1e7dda,opaque_sha256_derived_identity_from_frozen_selection,cex_0bdde108326cd26fbfcd23a1,ttd_339ac32d00e7669cbd148006,sr_e843a3c1b57bc0692b4c6d48,NSCQ-CT-20260720-0007,CT,New Haven,CITY OF NEW HAVEN,police,cba,5,5,4,4,1,1,5,5,0,0,false,false,false
doc_dd5c50f3ebe56c0fc5c84e09,doc_dd5c50f3ebe56c0fc5c84e09,opaque_sha256_derived_identity_from_frozen_selection,cex1000_dadef9a5f1c43b0348b3b29a,ttd_b78c200cb126540be34e4127,sr_b50e73ddd48833545b8d0b43,NSCQ-OR-20260720-0082,OR,Lebanon,CITY OF LEBANON,police,cba,0,0,0,0,0,0,4,4,0,0,false,false,false
doc_dd6c76b54580bdba4284a5f4,doc_dd6c76b54580bdba4284a5f4,opaque_sha256_derived_identity_from_frozen_selection,cexrem_259d8c6160ea5f83ce887cbf,ttd_f4cb8f7e9761c346ba9782b2,sr_bbb58c33efcc70a58147d0c3,NSCQ-TX-20260720-0057,TX,Abilene,CITY OF ABILENE,police,cba,0,0,0,0,0,0,3,3,0,0,false,false,false
doc_dd7779e4c78f37326066a23c,doc_dd7779e4c78f37326066a23c,opaque_sha256_derived_identity_from_frozen_selection,cex1000_d1c21ed170ba4c24db83f5b8,ttd_c5bc40fce8d3549f5b915bf8,sr_4586be26064cd1ac01726414,NSCQ-OH-20260720-0264,OH,Mayfield Heights,CITY OF MAYFIELD HEIGHTS,police,cba,0,0,0,0,0,0,0,0,1,1,false,false,false
doc_dd8a33c5688406d20549bc2e,doc_dd8a33c5688406d20549bc2e,opaque_sha256_derived_identity_from_frozen_selection,cex_173a987fa724983923252809,ttd_90c3d6dac16cf7515331d7c3,sr_fe89275c11e6dc9ab21b33d5,NSCQ-WA-20260720-0044,WA,Kennewick,CITY OF KENNEWICK,police,cba,2,0,2,2,1,0,3,3,0,0,true,false,false
doc_ddb8af4fb4827755ac6f40dd,doc_ddb8af4fb4827755ac6f40dd,opaque_sha256_derived_identity_from_frozen_selection,cexrem_8d801ada0f56702017bde407,ttd_ae32914d637c4b06fdb28989,sr_c3f687ca1b5b3edd39bbbe71,NSCQ-FL-20260720-0157,FL,Dunedin,CITY OF DUNEDIN,fire,cba,5,5,0,0,0,0,0,0,0,0,false,false,false
doc_ddc72cd0a817c77f151f3ab2,doc_ddc72cd0a817c77f151f3ab2,opaque_sha256_derived_identity_from_frozen_selection,cexrem_664e1a49bc45f7ccd575ea3a,ttd_34709251567676c562de1181,sr_4ac2e5112eccfc66da5a358f,NSCQ-FL-20260720-0120,FL,Oviedo,CITY OF OVIEDO,police,cba,1,1,1,1,1,1,0,0,0,0,false,false,false
doc_ddcf1202c4c455d2e94daff7,doc_ddcf1202c4c455d2e94daff7,opaque_sha256_derived_identity_from_frozen_selection,cexrem_4247957b824876aee7f590df,ttd_057daa1cd4c673e92387411f,sr_31e1b825c779922af274a3d4,NSCQ-FL-20260720-0140,FL,North Miami Beach,CITY OF NORTH MIAMI BEACH,non_safety,cba,0,0,0,0,0,0,2,2,0,0,false,false,false
doc_ddf83440281c05bb4d211e41,doc_ddf83440281c05bb4d211e41,opaque_sha256_derived_identity_from_frozen_selection,cexrem_fed0a9d3d0231cbeaf2ed74f,ttd_c8f34877a488aca873f1703c,sr_79b68a27a5157112741b3c40,NSCQ-IL-20260720-0069,IL,Carbondale,CITY OF CARBONDALE,police,cba,4,4,1,1,1,1,3,3,0,0,false,false,false
doc_de13dcc01da85230d4938e07,doc_de13dcc01da85230d4938e07,opaque_sha256_derived_identity_from_frozen_selection,cex_0d5efb698e33aef8a4d3c4ea,ttd_fe33e24f52d97b0b263e21a1,sr_9121eb2f3376207b5ec51bd3,NSCQ-TX-20260720-0004,TX,Houston,CITY OF HOUSTON,non_safety,cba,0,0,0,0,0,0,0,0,1,1,false,false,false
doc_de4f9eaf6433e2115fd09d07,doc_de4f9eaf6433e2115fd09d07,opaque_sha256_derived_identity_from_frozen_selection,cexrem_f40108c39e503df5eb4b4b63,ttd_dcec64a6d9a67a388436c8ed,sr_0b3ec03d896be30f3c38bc8a,NSCQ-OR-20260720-0158,OR,Hood River,CITY OF HOOD RIVER,fire,cba,0,0,0,0,0,0,0,0,1,1,false,false,false
doc_de54f2a7f9d55d9df97baca9,doc_de54f2a7f9d55d9df97baca9,opaque_sha256_derived_identity_from_frozen_selection,cexrem_98bdeb2940d1d7f46fc6ee77,ttd_3cdeac73c22019b407312931,sr_77e160b05049e1c2b4d1a30b,NSCQ-ME-20260720-0036,ME,Presque Isle,CITY OF PRESQUE ISLE,police,cba,1,1,0,0,0,0,4,4,0,0,false,false,false
doc_de597a8695165e96c8f6ffd9,doc_de597a8695165e96c8f6ffd9,opaque_sha256_derived_identity_from_frozen_selection,cex1000_f44b8d5189845ec18dc3efb0,ttd_3d685dd0265fd24c91c9e27a,sr_d07a1e74a325eaee809050a1,NSCQ-OH-20260720-0009,OH,Youngstown,CITY OF YOUNGSTOWN,non_safety,cba,0,0,2,2,0,0,5,5,0,0,false,false,false
doc_de935b8aea5a2a208c8b5151,doc_de935b8aea5a2a208c8b5151,opaque_sha256_derived_identity_from_frozen_selection,cexrem_240d89eb9e986cdacf27ba29,ttd_6ab1d0b9fb833edda627f4f7,sr_d07e196ca272102b3a2b1a99,NSCQ-OK-20260720-0011,OK,Norman,CITY OF NORMAN,non_safety,cba,0,0,0,0,0,0,5,5,0,0,false,false,false
doc_de9be080117f9243be6e6eaa,doc_de9be080117f9243be6e6eaa,opaque_sha256_derived_identity_from_frozen_selection,cex1000_5b85c18ac244b3f39e1f8b2d,ttd_5930f3e04ed620b91413c670,sr_43abf022b06087feb3f3050a,NSCQ-IL-20260720-0081,IL,Oak Lawn,VILLAGE OF OAK LAWN,police,cba,0,0,0,0,0,0,0,0,1,1,false,false,false
doc_dea83af12f8d165fe6c4b459,doc_dea83af12f8d165fe6c4b459,opaque_sha256_derived_identity_from_frozen_selection,cex1000_4dcf958b0456ad7f5ae10773,ttd_a47798d877644dd9dde88004,sr_070e460ae3b05c51f7435a6d,NSCQ-CA-20260720-0626,CA,Los Gatos,TOWN OF LOS GATOS,police,cba,2,2,2,2,1,1,2,2,0,0,false,false,false
doc_defadeb693e45a35bf186536,doc_defadeb693e45a35bf186536,opaque_sha256_derived_identity_from_frozen_selection,cexrem_b07dadd6858b7f3aa524a5ed,ttd_52e86f7b536e92bfb0989f08,sr_6c4682458be278340f324657,NSCQ-OH-20260720-0384,OH,Middleburg Heights,CITY OF MIDDLEBURG HEIGHTS,non_safety,cba,0,0,0,0,0,0,2,2,0,0,false,false,false
doc_df2d652f62672a2a0140fc8b,doc_df2d652f62672a2a0140fc8b,opaque_sha256_derived_identity_from_frozen_selection,cexrem_0311ca501c5f15922e950614,ttd_32aaef9f0f2ce34b47776b82,sr_f847ca618f89c06acca6275c,NSCQ-OH-20260720-0661,OH,Rossford,CITY OF ROSSFORD,police,cba,0,0,1,1,0,0,0,0,0,0,false,false,false
doc_df4d31e1b14a1a5a59fc4dbf,doc_df4d31e1b14a1a5a59fc4dbf,opaque_sha256_derived_identity_from_frozen_selection,cexrem_3a85c9e4b7cd20a69c3a8f3e,ttd_95f7565bec553b4cdc14bc7c,sr_8cb6411a735b99bb72396e3b,NSCQ-IL-20260720-0257,IL,Zion,CITY OF ZION,fire,cba,0,0,2,2,0,0,0,0,0,0,false,false,false
doc_df604ea66c22039c894290af,doc_df604ea66c22039c894290af,opaque_sha256_derived_identity_from_frozen_selection,cex_ab6951301079f9f6cae23f9b,ttd_2f450534cbf5d9f21db5a67c,sr_8adbc05d5063632cf7339e1a,NSCQ-FL-20260720-0186,FL,Edgewater,CITY OF EDGEWATER,fire,cba,0,0,1,1,0,0,2,2,0,0,false,false,false
doc_df6cd6d9c6d102fa5254f4f6,doc_df6cd6d9c6d102fa5254f4f6,opaque_sha256_derived_identity_from_frozen_selection,cexrem_ca46f2d03e7ecb45f6e4fa6c,ttd_2874313429da3a78bdc0e2a3,sr_086a6fa46329dfb544fc4f64,NSCQ-WI-20260720-0034,WI,La Crosse,CITY OF LA CROSSE,police,cba,0,0,0,0,0,0,5,5,0,0,false,false,false
doc_df803bb9a5859a0c79a2e57f,doc_df803bb9a5859a0c79a2e57f,opaque_sha256_derived_identity_from_frozen_selection,cex_b342996581efd98428a989eb,ttd_30dcc2f9efaa2353c8cf5dd1,sr_2159ac171d2620c4fc89491b,NSCQ-WA-20260720-0150,WA,Anacortes,CITY OF ANACORTES,police,cba,5,5,3,3,1,1,3,3,0,0,false,false,false
doc_dfa5a7244cc4f1c3a2061c78,doc_dfa5a7244cc4f1c3a2061c78,opaque_sha256_derived_identity_from_frozen_selection,cexrem_7fd9795459be2958bea6fbaa,ttd_96c28511dc4a4d2f82aca9f3,sr_2e4bcbbafd8c46cb07cd6444,NSCQ-OH-20260720-0346,OH,Niles,CITY OF NILES,police,cba,0,0,0,0,0,0,4,4,0,0,false,false,false
doc_dfab6cd843c0e2a6e61c8f11,doc_dfab6cd843c0e2a6e61c8f11,opaque_sha256_derived_identity_from_frozen_selection,cexrem_f00c689acaa657b8b02339b3,ttd_da56e38a4ba8bc096c6042b7,sr_16863b05cf84ae11399f869d,NSCQ-MI-20260720-0160,MI,Grosse Pointe Woods,CITY OF GROSSE POINTE WOODS,police,memorandum_or_settlement,0,0,2,2,0,0,4,4,0,0,false,false,false
doc_dfb7f3235c6668a9b327b6dd,doc_dfb7f3235c6668a9b327b6dd,opaque_sha256_derived_identity_from_frozen_selection,cexrem_e9213f0fdd831cbf6907f4e6,ttd_a0eae11494b0ee31dee2f627,sr_6dbcb7f4d9a05775527afde6,NSCQ-WI-20260720-0013,WI,Green Bay,CITY OF GREEN BAY,fire,cba,0,0,0,0,0,0,0,0,1,1,false,false,false
