span_id,rating_id,source_id,retained_source_id,municipality,state,region,source_family,source_title,source_locator,cba_non_cba_hint,evidence_category,exact_span_text,short_paraphrase,side_classification,rating_direction_bucket,evidence_quality_score,report_usability_bucket,line_offset,character_start_offset,character_end_offset,claim_boundary,audit_universe,bargaining_power_signal_strength,strike_or_no_strike_constraint_strength,primary_mechanism_subtype,mechanism_subtypes,wage_pressure_pathway,audit_disposition
B4X2500SPAN-20260730-03d24ee10309b1f9e3dd4e92,B4X2500-RATING-20260730-7ae5e3f6999c276af9693173,B4X2500LIVE-20260729-003292,B4X2500SRD-20260730-579dbe8237fb9d6dce93,Liberty,OH,Midwest,cba,Negotiated Agreement (OPBA) — Liberty Township Police (Sergeants and Captains),https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2023/23-MED-10-1016.pdf,cba_hint,qualitative_mechanism,"members will authorize, instigate, cause, aid, condone or participate in any strike or work stoppage, by its members or other employees of the Township for the duration of this",The passage describes a possible wage-setting or employment-rule mechanism for later review.,safety,not_applicable,4,pi_report_core_finding_ready,260,15183,15360,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,4,strike_or_no_strike,strike_or_no_strike,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-075e0664c8a803260b5148ec,B4X2500-RATING-20260730-67a2f125427536785f54d41a,B4X2500LIVE-20260729-008282,B4X2500SRD-20260730-dd76794c0ac45ca54555,Liberty,OH,Midwest,cba,Collective Bargaining Agreement (Liberty Township Police Department) - Ohio Patrolmen's Benevolent Association (OPBA),https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2023/23-MED-10-1015.pdf,cba_hint,qualitative_mechanism,NO STRIKE-NO LOCKOUT,The passage describes a possible wage-setting or employment-rule mechanism for later review.,safety,not_applicable,4,pi_report_core_finding_ready,205,14625,14646,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,4,strike_or_no_strike,strike_or_no_strike|collective_bargaining,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-09f4324a2a1a748501e59c96,B4X2500-RATING-20260730-2701cdc4d7eb6732f5b91f76,B4X2500LIVE-20260729-003295,B4X2500SRD-20260730-cdb7169fb6862e60e3f1,Liberty,OH,Midwest,cba,Negotiated Agreement between Liberty Township and Ohio Patrolmen's Benevolent Association (Sergeants and Captains) (SERB Case No. 2019-MED-11-1292),https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-11-1292.pdf,cba_hint,qualitative_mechanism,"members will authorize, instigate, cause, aid, condone or participate in any strike or work stoppage, by its members or other employees of the Township for the duration of this",The passage describes a possible wage-setting or employment-rule mechanism for later review.,safety,not_applicable,4,pi_report_core_finding_ready,269,15578,15755,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,4,strike_or_no_strike,strike_or_no_strike,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-16ea5262dec321909a3447a3,B4X2500-RATING-20260730-ced1f4557401048eeb696e91,B4X2500LIVE-20260729-003295,B4X2500SRD-20260730-cdb7169fb6862e60e3f1,Liberty,OH,Midwest,cba,Negotiated Agreement between Liberty Township and Ohio Patrolmen's Benevolent Association (Sergeants and Captains) (SERB Case No. 2019-MED-11-1292),https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-11-1292.pdf,cba_hint,qualitative_mechanism,NO STRIKE-NOLOCKOUT,The passage describes a possible wage-setting or employment-rule mechanism for later review.,safety,neutral_or_general,2,pi_report_context_only,261,15150,15170,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,1,strike_or_no_strike,strike_or_no_strike,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-447b72af5de7df190387fe91,B4X2500-RATING-20260730-2a307b6b2e29e0908a0d89fe,B4X2500LIVE-20260729-003291,B4X2500SRD-20260730-e9e1e8f8659fa2ddf8b5,Liberty,OH,Midwest,cba,"Collective Bargaining Agreement (AFSCME Ohio Council 8) — Liberty Township, Butler County, Ohio",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-0981.pdf,cba_hint,qualitative_mechanism,NO STRIKE OR LOCKOUT,The passage describes a possible wage-setting or employment-rule mechanism for later review.,non_safety,not_applicable,2,pi_report_context_only,235,12350,12371,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,1,strike_or_no_strike,strike_or_no_strike|collective_bargaining,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-44cf3a9e23e51fc6ba0edade,B4X2500-RATING-20260730-c866715dbe225deb453ffe18,B4X2500LIVE-20260729-003292,B4X2500SRD-20260730-579dbe8237fb9d6dce93,Liberty,OH,Midwest,cba,Negotiated Agreement (OPBA) — Liberty Township Police (Sergeants and Captains),https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2023/23-MED-10-1016.pdf,cba_hint,qualitative_mechanism,NO STRIKE-NO LOCKOUT,The passage describes a possible wage-setting or employment-rule mechanism for later review.,safety,not_applicable,3,pi_report_supporting_example,252,14754,14775,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,2,strike_or_no_strike,strike_or_no_strike,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-5067f388837747c99f60388b,B4X2500-RATING-20260730-957c1e86e7155d7401bf24ed,B4X2500LIVE-20260729-008285,B4X2500SRD-20260730-bb72dcab6e155041dfac,Liberty,OH,Midwest,cba,Collective Bargaining Agreement (Liberty Township Police / OPBA),https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-11-1291.pdf,cba_hint,non_base_compensation,the Township shall not be obligated to pay overtime for such additional hours.,The passage references a non-base compensation component for later review.,safety,neutral_or_general,2,pi_report_context_only,186,13389,13467,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,1,collective_bargaining,collective_bargaining,"bilateral negotiation can set base wages, non-base compensation, and implementation timing",documentary_context_only
B4X2500SPAN-20260730-537a819dc76b5045d94fd958,B4X2500-RATING-20260730-4690dc19801907a195db013b,B4X2500LIVE-20260729-008282,B4X2500SRD-20260730-dd76794c0ac45ca54555,Liberty,OH,Midwest,cba,Collective Bargaining Agreement (Liberty Township Police Department) - Ohio Patrolmen's Benevolent Association (OPBA),https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2023/23-MED-10-1015.pdf,cba_hint,qualitative_mechanism,ARTICLE 6 NO STRIKE-NOLOCKOUT ................................................................................................,The passage describes a possible wage-setting or employment-rule mechanism for later review.,safety,not_applicable,3,pi_report_supporting_example,32,1070,1196,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,2,strike_or_no_strike,strike_or_no_strike|collective_bargaining,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-5e45ccf7cd3dc2d7511cf711,B4X2500-RATING-20260730-d6406bc54eb7e3e2f7136fb3,B4X2500LIVE-20260729-003291,B4X2500SRD-20260730-e9e1e8f8659fa2ddf8b5,Liberty,OH,Midwest,cba,"Collective Bargaining Agreement (AFSCME Ohio Council 8) — Liberty Township, Butler County, Ohio",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-0981.pdf,cba_hint,qualitative_mechanism,The Employer and the AFSCME recognize that a work stoppage of any kind may create a,The passage describes a possible wage-setting or employment-rule mechanism for later review.,non_safety,not_applicable,2,pi_report_context_only,237,12374,12459,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,1,strike_or_no_strike,strike_or_no_strike|collective_bargaining,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-6d7b412e0eb4b8bd8a3122ab,B4X2500-RATING-20260730-99cd77da0c98ebaceecd21a2,B4X2500LIVE-20260729-003297,B4X2500SRD-20260730-3158923050eedf7ea41c,Liberty,OH,Midwest,cba,CBA for 2019-2021: Liberty Township and IAFF 3754 (SERB contract PDF),https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-10-1147.pdf,cba_hint,qualitative_mechanism,"condone, or engage in any strike or work stoppage against the Township in accordance",The passage describes a possible wage-setting or employment-rule mechanism for later review.,unclear,not_applicable,3,pi_report_supporting_example,683,33765,33850,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,2,strike_or_no_strike,strike_or_no_strike|collective_bargaining,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-7ad16847cdbc3d302cdd91ea,B4X2500-RATING-20260730-392ef0fd2c81ad1f87f586e8,B4X2500LIVE-20260729-003297,B4X2500SRD-20260730-3158923050eedf7ea41c,Liberty,OH,Midwest,cba,CBA for 2019-2021: Liberty Township and IAFF 3754 (SERB contract PDF),https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-10-1147.pdf,cba_hint,qualitative_mechanism,"ARTICLE 7 NO STRIKE, NO LOCKOUT",The passage describes a possible wage-setting or employment-rule mechanism for later review.,unclear,not_applicable,4,pi_report_core_finding_ready,678,33475,33507,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,4,strike_or_no_strike,strike_or_no_strike|collective_bargaining,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-8153890a61b562e8e5df8ad1,B4X2500-RATING-20260730-2489c416724c99d7eab77ffb,B4X2500LIVE-20260729-008284,B4X2500SRD-20260730-02297ecc50775cb57875,Liberty,OH,Midwest,wage_schedule,"Collective Bargaining Agreement - Road Department employees (Liberty Township) - Chauffeurs, Teamsters, Warehousemen and Helpers of America, Local Union No. 377",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-02-0148.pdf,non_cba_or_other_hint,qualitative_mechanism,NO STRIKE CLAUSE,The passage describes a possible wage-setting or employment-rule mechanism for later review.,non_safety,not_applicable,4,pi_report_core_finding_ready,878,53671,53688,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,4,strike_or_no_strike,strike_or_no_strike|collective_bargaining,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-8b2fa525ee1dca1415124faa,B4X2500-RATING-20260730-4b5477308486d2baca76357f,B4X2500LIVE-20260729-008285,B4X2500SRD-20260730-bb72dcab6e155041dfac,Liberty,OH,Midwest,cba,Collective Bargaining Agreement (Liberty Township Police / OPBA),https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-11-1291.pdf,cba_hint,qualitative_mechanism,NO STRIKE-NOLOCKOUT,The passage describes a possible wage-setting or employment-rule mechanism for later review.,safety,not_applicable,2,pi_report_context_only,208,14647,14667,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,1,strike_or_no_strike,strike_or_no_strike|collective_bargaining,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-9194daebcc3de7806ab53dbc,B4X2500-RATING-20260730-d3c9f58a2fe0800328a69be1,B4X2500LIVE-20260729-008285,B4X2500SRD-20260730-bb72dcab6e155041dfac,Liberty,OH,Midwest,cba,Collective Bargaining Agreement (Liberty Township Police / OPBA),https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-11-1291.pdf,cba_hint,qualitative_mechanism,"strike or work stoppage, by its members or other employees of the Township for the",The passage describes a possible wage-setting or employment-rule mechanism for later review.,safety,not_applicable,2,pi_report_context_only,220,15154,15237,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,0,1,strike_or_no_strike,strike_or_no_strike|collective_bargaining,"strike, no-strike, work-stoppage, or lockout rules shape bargaining leverage and constraints without identifying a wage direction",documentary_context_only
B4X2500SPAN-20260730-a90926974c19c683821d08c6,B4X2500-RATING-20260730-28b5a57563bd7a94cb7c1da0,B4X2500LIVE-20260729-003297,B4X2500SRD-20260730-3158923050eedf7ea41c,Liberty,OH,Midwest,cba,CBA for 2019-2021: Liberty Township and IAFF 3754 (SERB contract PDF),https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-10-1147.pdf,cba_hint,bargaining_or_arbitration_context,"Section 2 of this Article for the purpose of collective bargaining in matters relating to wages,","The passage references bargaining, impasse, factfinding, or arbitration context.",unclear,not_applicable,2,pi_report_context_only,446,20657,20754,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_bargaining_or_strike_positive,1,0,collective_bargaining,collective_bargaining,"bilateral negotiation can set base wages, non-base compensation, and implementation timing",report_usable_direct
