document_identity_id,candidate_queue_row_id,source_review_id,verification_id,retrieval_date,retrieval_method,source_type,source_corpus,source_cite,artifact_pointer,retrieval_bridge_status,retrieval_support_fields,source_corpus_bridge_status
doc_ddcf1202c4c455d2e94daff7,NSCQ-FL-20260720-0140,sr_31e1b825c779922af274a3d4,VER-9d5406938683e6ed7965,2026-07-24,public_download,cba,causal,https://www.citynmb.com/DocumentCenter/View/13168/AFSCME-Collective-Bargaining-Agreement-2023-2026---UPDATED-wMOUs-pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0009_sr_31e1b825c779922af274a3d4.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_ddf83440281c05bb4d211e41,NSCQ-IL-20260720-0069,sr_79b68a27a5157112741b3c40,VER-d26b80f7a794e9e8eb98,2026-07-24,public_download,cba,causal,https://www.explorecarbondale.com/DocumentCenter/View/3030/Police-Patrol-Officers-Contract-May-2024-through-April-2029-PDF,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0103_sr_79b68a27a5157112741b3c40.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_de13dcc01da85230d4938e07,NSCQ-TX-20260720-0004,sr_9121eb2f3376207b5ec51bd3,VER-3c77e5918388d393487b,2026-07-24,public_download,cba,causal,https://www.houstontx.gov/hr/hrfiles/employee_relations/2015-2018%20HOPE%20Meet%20and%20Confer%20Agreement.pdf,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0020_sr_9121eb2f3376207b5ec51bd3.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_de4f9eaf6433e2115fd09d07,NSCQ-OR-20260720-0158,sr_0b3ec03d896be30f3c38bc8a,VER-575d6f01eb821d1f8de6,2026-07-24,public_download,cba,causal,https://cityofhoodriver.gov/wp-content/uploads/2018/11/Hood-River-FireFighters-Association-2023-2026.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0038_sr_0b3ec03d896be30f3c38bc8a.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_de54f2a7f9d55d9df97baca9,NSCQ-ME-20260720-0036,sr_77e160b05049e1c2b4d1a30b,VER-4dd7b1641b9a840f42af,2026-07-24,public_download,cba,causal,https://www.policeapp.com/Jobs/customer-files/patrol-contract.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0433_sr_77e160b05049e1c2b4d1a30b.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_de597a8695165e96c8f6ffd9,NSCQ-OH-20260720-0009,sr_d07a1e74a325eaee809050a1,VER-dfd946327d06c5cbde23,2026-07-24,public_download,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-07-0694.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0258_sr_d07a1e74a325eaee809050a1.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_de935b8aea5a2a208c8b5151,NSCQ-OK-20260720-0011,sr_d07e196ca272102b3a2b1a99,VER-61ba5fece5cb15a5bc9c,2026-07-24,public_download,cba,causal,https://www.normanok.gov/sites/default/files/documents/2021-10/FYE22%20AFSCME%20Contract_0.pdf,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0030_sr_d07e196ca272102b3a2b1a99.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_de9be080117f9243be6e6eaa,NSCQ-IL-20260720-0081,sr_43abf022b06087feb3f3050a,VER-97a17c751f0f92d5520f,2026-07-24,public_download,cba,causal,https://cms2.revize.com/revize/villageofoaklawn/Regular%20Meeting%20Packet%202023-15%20%28Sept%2012%29_Redacted.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0014_sr_43abf022b06087feb3f3050a.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_dea83af12f8d165fe6c4b459,NSCQ-CA-20260720-0626,sr_070e460ae3b05c51f7435a6d,VER-af85f6980f4c957a49da,2026-07-24,public_download,cba,causal,https://weblink.losgatosca.gov/WebLink/ElectronicFile.aspx?dbid=0&docid=1744837&,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0265_sr_070e460ae3b05c51f7435a6d.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_defadeb693e45a35bf186536,NSCQ-OH-20260720-0384,sr_6c4682458be278340f324657,VER-da592bf4e3cf781afd3e,2026-07-24,public_download,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1231.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0212_sr_6c4682458be278340f324657.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_df2d652f62672a2a0140fc8b,NSCQ-OH-20260720-0661,sr_f847ca618f89c06acca6275c,VER-d7f49dc65317516cf36a,2026-07-24,public_download,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-10-1427.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0114_sr_f847ca618f89c06acca6275c.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_df4d31e1b14a1a5a59fc4dbf,NSCQ-IL-20260720-0257,sr_8cb6411a735b99bb72396e3b,VER-baca46792ea2efad0f7c,2026-07-24,public_download,cba,causal,https://www.cityofzion.com/wp-content/uploads/2025/10/Fire-Contract-FY2024-2027.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0087_sr_8cb6411a735b99bb72396e3b.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_df604ea66c22039c894290af,NSCQ-FL-20260720-0186,sr_8adbc05d5063632cf7339e1a,VER-129037f39d0050a8d257,2026-07-24,public_download,cba,causal,https://cityofedgewater.legistar.com/View.ashx?GUID=208FBF36-4B67-4256-80A6-C172A20408E3&ID=13232209&M=F,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0099_sr_8adbc05d5063632cf7339e1a.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_df6cd6d9c6d102fa5254f4f6,NSCQ-WI-20260720-0034,sr_086a6fa46329dfb544fc4f64,VER-577d236e46acfacc069a,2026-07-24,public_download,cba,causal,https://cityoflacrosse.legistar.com/View.ashx?GUID=E5278284-1CC7-4B2D-AED3-13E32A092CAF&ID=12669596&M=F,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0197_sr_086a6fa46329dfb544fc4f64.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_df803bb9a5859a0c79a2e57f,NSCQ-WA-20260720-0150,sr_2159ac171d2620c4fc89491b,VER-b7a94950246eb646fb86,2026-07-24,public_download,cba,causal,https://www.anacorteswa.gov/DocumentCenter/View/22788/2022-2024-Commissioned-Police-Guild-CBA,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0206_sr_2159ac171d2620c4fc89491b.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_dfa5a7244cc4f1c3a2061c78,NSCQ-OH-20260720-0346,sr_2e4bcbbafd8c46cb07cd6444,VER-b6240cc38733f3238828,2026-07-24,public_download,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-09-1052.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0201_sr_2e4bcbbafd8c46cb07cd6444.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_dfab6cd843c0e2a6e61c8f11,NSCQ-MI-20260720-0160,sr_16863b05cf84ae11399f869d,VER-e10014672a210fe97eab,2026-07-24,public_download,memorandum_or_settlement,causal,https://mccmeetingspublic.blob.core.usgovcloudapi.net/groptwdsmi-meet-2c7f79f292bc422d9ab2f44f5d932813/ITEM-Attachment-001-d2484e9f091c4af199e90e9a5a7c5bf1.pdf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0469_sr_16863b05cf84ae11399f869d.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_dfb7f3235c6668a9b327b6dd,NSCQ-WI-20260720-0013,sr_6dbcb7f4d9a05775527afde6,VER-d4ddf68e6bd148724aae,2026-07-24,public_download,cba,causal,https://www.greenbaywi.gov/DocumentCenter/View/304/Fire-Fighter-Agreement-PDF,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0044_sr_6dbcb7f4d9a05775527afde6.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
doc_e02b890eb4064ff62b8761d4,NSCQ-OH-20260720-0184,sr_426c93364642ddb4242acd8d,VER-eadb4db71fbf6a30229a,2026-07-24,public_download,cba,causal,https://perrysburgoh.gov/DocumentCenter/View/150/Police-Sergeants-Collective-Bargaining-Agreement-2024-to-2027-PDF,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0326_sr_426c93364642ddb4242acd8d.pdf,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,established_from_document_source_family_contract
