document_identity_id,candidate_queue_row_id,unit_type,controlled_occupation_class,occupation_class_bridge_status,occupation_support_fields,residual_occupation_bridge_status,residual_occupation_support_fields,residual_occupation_evidence_token,residual_occupation_evidence_sha256
doc_d796f005164125ce23771862,NSCQ-OH-20260720-0298,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d7cc1a827d134c2d250ca5ea,NSCQ-OH-20260720-0285,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d7d9ac7263cbff7bad23a235,NSCQ-CA-20260720-0038,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d7ec5daa5316582d6b64fb4b,NSCQ-IL-20260720-0024,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d808c89cc09a8492bbe5a136,NSCQ-CA-20260720-0232,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_d80ac71ac17fd1b16877eef2,NSCQ-OH-20260720-0344,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_d8226dffa35543f068367faf,NSCQ-OH-20260720-0265,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d82ce6fc42f19b1b331056fb,NSCQ-WI-20260720-0073,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d84631f37206b7846f2459eb,NSCQ-OH-20260720-0656,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d864adbc0d9991e1d2f0abfd,NSCQ-WA-20260720-0057,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_d87cfe791c63a4dfdbdafce2,NSCQ-IL-20260720-0159,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d89e5b45c6ee64c8087d2606,NSCQ-IL-20260720-0046,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d8a1d427b1c4a5b6fcb12a86,NSCQ-WA-20260720-0020,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d925c859294ebb0df8894972,NSCQ-OH-20260720-0154,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_d938ff366a5433503e5bd3ca,NSCQ-CA-20260720-0291,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_d9ceec9fb5d409755290163f,NSCQ-IL-20260720-0146,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_da087fadcd471854a889f521,NSCQ-WI-20260720-0162,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_da2635a5443afcf1cb939508,NSCQ-CA-20260720-0201,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_da677fe6834726dd69991080,NSCQ-NV-20260720-0002,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_da7485c1ac0e068460084041,NSCQ-CA-20260720-0063,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_da7bf6ea8389feda584ca27b,NSCQ-MI-20260720-0059,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_da9c9f2ef2bda47ae5b4d24c,NSCQ-TX-20260720-0068,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_dac45148e68d2f324af9d521,NSCQ-OH-20260720-0333,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_dad15c9ca20a4f91ad63c06a,NSCQ-OH-20260720-0017,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_db1c05e70a63710cb0425e03,NSCQ-WI-20260720-0108,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_db2db4e56cd42528e6cc458b,NSCQ-OH-20260720-0733,non_safety,other,established_single_explicit_residual_structured_label_rule,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_single_explicit_residual_structured_label_rule,candidate_queue.union_name,Municipal Employees,8a8c714fe54240acfc86979df4d087df82a8c7f8ddfa1e07e596139d19e84fe6
doc_db429d9d062bb07f9fe2d89f,NSCQ-OH-20260720-0710,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_db632c9e635bbf454f585eea,NSCQ-OK-20260720-0002,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_db93e234f5a78b74fd2861a7,NSCQ-OH-20260720-0531,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_dbad9cd1fc2560c993df7346,NSCQ-AK-20260720-0028,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_dbe16f66d924ff4aa0791731,NSCQ-IL-20260720-0075,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_dbe5bdce453c666c73afff25,NSCQ-OH-20260720-0307,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_dc17f9313aeddf4edb53d83f,NSCQ-OK-20260720-0001,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_dc3cff2fce92632b66820dee,NSCQ-OR-20260720-0037,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_dc52d27088f022cc4f69a94d,NSCQ-OR-20260720-0011,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_dc6cbd0a45c474d81948c55e,NSCQ-WI-20260720-0198,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_dc962eaa24a34a5fdba3ffb5,NSCQ-CA-20260720-0730,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_dcfe12d82a20c75fa4dad2d6,NSCQ-OH-20260720-0581,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_dd40e051223fc2d4e4cb87a6,NSCQ-CA-20260720-0233,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_dd575e3ac1cca575f55c8ee2,NSCQ-OH-20260720-0458,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_dd5b9f8fcb898e7d8c1e7dda,NSCQ-CT-20260720-0007,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_dd5c50f3ebe56c0fc5c84e09,NSCQ-OR-20260720-0082,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_dd6c76b54580bdba4284a5f4,NSCQ-TX-20260720-0057,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_dd7779e4c78f37326066a23c,NSCQ-OH-20260720-0264,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_dd8a33c5688406d20549bc2e,NSCQ-WA-20260720-0044,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_ddb8af4fb4827755ac6f40dd,NSCQ-FL-20260720-0157,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_ddc72cd0a817c77f151f3ab2,NSCQ-FL-20260720-0120,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_ddcf1202c4c455d2e94daff7,NSCQ-FL-20260720-0140,non_safety,other,established_single_explicit_residual_structured_label_rule,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_single_explicit_residual_structured_label_rule,candidate_queue.union_name,City Employees,f28800c01d06e66cadd25f1712497e07575e00961252cfead91157dde609a3b3
doc_ddf83440281c05bb4d211e41,NSCQ-IL-20260720-0069,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_de13dcc01da85230d4938e07,NSCQ-TX-20260720-0004,non_safety,other,established_single_explicit_residual_structured_label_rule,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_single_explicit_residual_structured_label_rule,candidate_queue.document_title,Municipal employees,b865b2888db153713697f725dbad8375ce039cd9fd4441a0a3cb78625174d1bf
doc_de4f9eaf6433e2115fd09d07,NSCQ-OR-20260720-0158,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_de54f2a7f9d55d9df97baca9,NSCQ-ME-20260720-0036,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_de597a8695165e96c8f6ffd9,NSCQ-OH-20260720-0009,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_de935b8aea5a2a208c8b5151,NSCQ-OK-20260720-0011,non_safety,other,established_single_explicit_residual_structured_label_rule,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_single_explicit_residual_structured_label_rule,candidate_queue.document_title|candidate_queue.union_name,Municipal Employees,8a8c714fe54240acfc86979df4d087df82a8c7f8ddfa1e07e596139d19e84fe6
doc_de9be080117f9243be6e6eaa,NSCQ-IL-20260720-0081,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_dea83af12f8d165fe6c4b459,NSCQ-CA-20260720-0626,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_defadeb693e45a35bf186536,NSCQ-OH-20260720-0384,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_df2d652f62672a2a0140fc8b,NSCQ-OH-20260720-0661,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_df4d31e1b14a1a5a59fc4dbf,NSCQ-IL-20260720-0257,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_df604ea66c22039c894290af,NSCQ-FL-20260720-0186,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_df6cd6d9c6d102fa5254f4f6,NSCQ-WI-20260720-0034,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_df803bb9a5859a0c79a2e57f,NSCQ-WA-20260720-0150,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_dfa5a7244cc4f1c3a2061c78,NSCQ-OH-20260720-0346,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_dfab6cd843c0e2a6e61c8f11,NSCQ-MI-20260720-0160,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_dfb7f3235c6668a9b327b6dd,NSCQ-WI-20260720-0013,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_e02b890eb4064ff62b8761d4,NSCQ-OH-20260720-0184,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_e052e8ca748db0f79650afd3,NSCQ-WI-20260720-0004,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_e08dd95cb1a77cd5b400bee3,NSCQ-FL-20260720-0110,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_e10b1b08039dae6bd0cffc44,NSCQ-NV-20260720-0001,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_e144ec6d180596e82737092f,NSCQ-OH-20260720-0124,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_e1587f9a241d8c642ed38045,NSCQ-OH-20260720-0030,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_e18e2d48a0a727ce9cb80011,NSCQ-MN-20260720-0028,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_e18f3ba547b74fe0f413a05f,NSCQ-WA-20260720-0091,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_e197a0f6ddecf81e170d2730,NSCQ-OH-20260720-0374,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_e1ae9a14014fc3e39b4ac745,NSCQ-CT-20260720-0028,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_e1fc18e8eb30eabba3d0f4c4,NSCQ-OH-20260720-0397,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_e2175431a9937a9f202fb110,NSCQ-OH-20260720-0289,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_e23193d45db7f43468227167,NSCQ-WA-20260720-0206,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_e25855c301d53a996247e392,NSCQ-CA-20260720-0152,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_e26b6414a636589392951fc8,NSCQ-CA-20260720-0646,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_e27d74186e47fc46bbc57ddf,NSCQ-CA-20260720-0387,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_e2a26a493782f0be3aa6613b,NSCQ-MA-20260720-0051,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_e2b4206249885ab4149a2d7e,NSCQ-OH-20260720-0012,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_e2cdc9b9f27d56222394dccd,NSCQ-OH-20260720-0557,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_e2d1d9ddbcc3b6c7a01fb1ad,NSCQ-OH-20260720-0158,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_e341a8631de58194884b8513,NSCQ-MI-20260720-0014,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_e358e873324d39490156f068,NSCQ-OH-20260720-0543,non_safety,other,established_single_explicit_residual_structured_label_rule,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_single_explicit_residual_structured_label_rule,candidate_queue.document_title|candidate_queue.union_name,Municipal Employees,8a8c714fe54240acfc86979df4d087df82a8c7f8ddfa1e07e596139d19e84fe6
doc_e361be3fbb1d1cec674bdb2d,NSCQ-MI-20260720-0018,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_e3646c4797dfde52d476933f,NSCQ-OH-20260720-0588,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_e38ff010783e3c755acced5f,NSCQ-CA-20260720-0551,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_e3b4fdce1cbeca88f1ac7b65,NSCQ-NE-20260720-0002,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_e41007dc0e7a418e0bc25bc1,NSCQ-IL-20260720-0285,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_e41cdd103ca6a992d989f5b0,NSCQ-MI-20260720-0003,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_e43935de01f3497a2f9ba010,NSCQ-NM-20260720-0011,fire,fire,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_e476b4b52161395f0a6c9c89,NSCQ-OH-20260720-0416,non_safety,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,quarantined_no_explicit_controlled_residual_label,,,
doc_e4808e10c764aa11e0306610,NSCQ-TX-20260720-0033,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
doc_e48835e9efa73a172c35260c,NSCQ-OR-20260720-0012,police,police,exact_public_safety_unit_type,prior_bridge.unit_type,preserved_prior_controlled_class,,,
