growth_record_id,evidence_route,normalized_record_id,codified_record_id,rating_id,span_id,municipality,state,region,source_family,unit_or_group,unit_type,occupation_or_classification,effective_period,effective_year,source_reported_growth_value,growth_value_type,pay_basis,base_or_non_base,primary_growth_mechanism,secondary_growth_mechanisms,mechanism_cluster,mechanism_confidence,confidence_score,municipality_cycle_key,unit_cycle_key,raw_value_text,raw_span_text,raw_values_preserved,growth_rate_eligible,dashboard_default_eligible,exclusion_or_caveat,final_locator
B4X2500GROWTHSRC-d7a2cceb25fd7062daeb,source_reported_growth_rate,B4X2500NORM-c33b9516e2d2b172eecfd3ed,B4X2500COD-20260730-4c0bd81a819aae83324bb4b0,B4X2500-RATING-20260730-e96cf495460a1e319632e308,B4X2500SPAN-20260730-32952963fb4e80c8269ddbb4,Fairmount,ND,Midwest,agenda_packet_or_minutes,unresolved_unit,unclear,unknown,2024,2024,30.0,percentage_raise,percentage,non_base,across_the_board_percentage_raise,"[""automatic_raise""]",weak_context_exclusion,high,0.45,ND|fairmount|2024,ND|fairmount|2024|unresolved_unit|unknown,30%,and Tornado Fund that there will be a 30% increase to our Fire and Tornado insurance premium for 2024-25.,True,False,False,percentage_or_amount_is_not_recurring_wage_growth,https://ndpublicnotices.com/NDLegals/2024/397070-2024-08-28_1001.pdf
B4X2500GROWTHSRC-317c24c38d0dab0ff6c5,source_reported_growth_rate,B4X2500NORM-5f36dcd4f9a3c7a667736fc4,B4X2500COD-20260730-e046572f8557b1075ca8d791,B4X2500-RATING-20260730-4ef62281c01f053537dd080d,B4X2500SPAN-20260730-ec3bb68cfe476bc8cc054a9a,Duncan,NE,Midwest,agenda_packet_or_minutes,unresolved_unit,unclear,unknown,2024,2024,4.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,NE|duncan|2024,NE|duncan|2024|unresolved_unit|unknown,4%,"After the Board discusses and reviews each Board members’ opinion, a motion to approve a 4% raise",True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://villageofduncan.com/documents/86/Board_Meeting_Minutes_December_9__2024.pdf
B4X2500GROWTHSRC-a4ad783307285ee6a3c8,source_reported_growth_rate,B4X2500NORM-3bedf88c210be1880e0dbb6a,B4X2500COD-20260730-045ed8e00015b7de5e6b2acc,B4X2500-RATING-20260730-de7968d2b56262e3e74b8714,B4X2500SPAN-20260730-077f91e6a95984fa06f99b28,Duncan,NE,Midwest,agenda_packet_or_minutes,unresolved_unit,unclear,unknown,2024,2024,2.5,COLA_CPI,percentage,unclear,COLA_CPI,"[""automatic_raise""]",automatic_wage_growth,high,0.72,NE|duncan|2024,NE|duncan|2024|unresolved_unit|unknown,2.5%; 2.6%,reported the federal COLA for 2025 is 2.5% and the current inflation rate is at 2.6%.,True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://villageofduncan.com/documents/86/Board_Meeting_Minutes_December_9__2024.pdf
B4X2500GROWTHSRC-b82c3447894f378b83f9,source_reported_growth_rate,B4X2500NORM-4315a19251758b7cf2c0fb92,B4X2500COD-20260730-828384669b2271a69922d848,B4X2500-RATING-20260730-b289b88d7e41f3b0fb0540c5,B4X2500SPAN-20260730-6da349446f0df4de23af0bf6,Eaton,NH,Northeast,agenda_packet_or_minutes,unresolved_unit,unclear,unknown,2024,2024,5.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,NH|eaton|2024,NH|eaton|2024|unresolved_unit|unknown,5%,employees a 5% raise.,True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://eatonnh.gov/wp-content/uploads/2025/01/Minutes-2024.pdf
B4X2500GROWTHSRC-e313f7f22597dd6a5f27,source_reported_growth_rate,B4X2500NORM-155d8a1261271b088f93f3d1,B4X2500COD-20260730-f1f6cf6d63ce0b653360a53b,B4X2500-RATING-20260730-885f0b9636f1c984bb110d77,B4X2500SPAN-20260730-1e17032e465785664a1be4ae,Goshen,NH,Northeast,personnel_policy,unresolved_unit,unclear,unknown,2024,2024,10.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,NH|goshen|2024,NH|goshen|2024|unresolved_unit|unknown,10%,budget down to an even 10% increase.,True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://goshennh.org/wp-content/uploads/2024/12/December-2-2024.pdf
B4X2500GROWTHSRC-d889f2dc769bb328f65c,source_reported_growth_rate,B4X2500NORM-dc8999b575c95adc995c01d0,B4X2500COD-20260730-3283658e24475add1edac493,B4X2500-RATING-20260730-af1015a3aed428c0b9dcd6ab,B4X2500SPAN-20260730-157f3c654e6c6d1eaa0144b5,Lambertville,NJ,Northeast,cba,unresolved_unit,police,unknown,2024,2024,2.5,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.72,NJ|lambertville|2024,NJ|lambertville|2024|unresolved_unit|unknown,2.5%,"2.5% increase to all salaries in the guide effective January 1, 2024.",True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://lambertvillenj.org/government/documents/forms-documents/labor-agreements/1852-pba-contract-2022-2025/file
B4X2500GROWTHSRC-4795720a28dd63ef0b10,source_reported_growth_rate,B4X2500NORM-f03284bf0164026f02373c7e,B4X2500COD-20260730-807e8a6e09f6927a137586f0,B4X2500-RATING-20260730-00f42d54b148da10ce4a231d,B4X2500SPAN-20260730-accb794c2967e572dfde5cfc,Old Tappan,NJ,Northeast,salary_ordinance,fire,fire,fire,2024,2024,2.0,percentage_raise,percentage,non_base,across_the_board_percentage_raise,"[""non_base_compensation""]",non_base_compensation,high,0.9,NJ|old_tappan|2024,NJ|old_tappan|2024|fire|fire,2%,"employment, all full-time employees of the Borough shall be paid 1-1/2 percent longevity pay and the same percentage of payment for each three (3) years of employment thereafter of",True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://oldtappan.net/meetings/forms-documents/ordinances-pending-codification/1203-1257-24-2024-salary-ord/file
B4X2500GROWTHSRC-63fb3665b9c10255b9db,source_reported_growth_rate,B4X2500NORM-16e1b0a0be11d4cc980c2107,B4X2500COD-20260730-b028049a6e12e3da7e523c62,B4X2500-RATING-20260730-b11d61f00857aba59b8c20e2,B4X2500SPAN-20260730-96dc2e63f30b67aa9c3f8a86,Ballston,NY,Northeast,mou_or_memorandum,unresolved_unit,unclear,unknown,2024,2024,3.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,NY|ballston|2024,NY|ballston|2024|unresolved_unit|unknown,3%,along with a 3% raise over the 2023 pay rate for the year 2024 and further authorizes the,True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://townofballstonny.gov/AgendaCenter/ViewFile/ArchivedMinutes/_01092024-2196
B4X2500GROWTHSRC-d60197133beea138ecfc,source_reported_growth_rate,B4X2500NORM-d8945e9f6aa7dfd89d4f21bf,B4X2500COD-20260730-2fc63be5e0791520ac23e21c,B4X2500-RATING-20260730-4551c108864a0e896c41b7ef,B4X2500SPAN-20260730-446415c24fc0e6d1452c9bf8,Ballston,NY,Northeast,mou_or_memorandum,unresolved_unit,unclear,unknown,2024,2024,3.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,NY|ballston|2024,NY|ballston|2024|unresolved_unit|unknown,3%,"BEGINNING JANUARY 1, 2024 ALONG WITH A 3% RAISE OVER THE 2023 PAY",True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://townofballstonny.gov/AgendaCenter/ViewFile/ArchivedMinutes/_01092024-2196
B4X2500GROWTHSRC-cc89a07b9d3172ced283,source_reported_growth_rate,B4X2500NORM-b41113b5baf4ed8514561bf7,B4X2500COD-20260730-8c1a85be1f4396d831de0dae,B4X2500-RATING-20260730-a8d034c0802eba4649b98f37,B4X2500SPAN-20260730-0f7adf3e63ee8b891170cf7e,Lima,NY,Northeast,budget_or_pay_plan,unresolved_unit,unclear,unknown,2024,2024,0.38,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,NY|lima|2024,NY|lima|2024|unresolved_unit|unknown,"$42,315.00; $0.38; 0.38%; 7.77%","Increase $ 42,315 $ 0.38 % Increase 0.07 7.77%",True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://villageoflimany.gov/_files/ugd/80e0ed_6fe4620cff3341d7b9e544d73bc26872.pdf
B4X2500GROWTHSRC-7f15a863970cead8321d,source_reported_growth_rate,B4X2500NORM-cdccd928aab6d7e7c306ab7a,B4X2500COD-20260730-c0a983584ed37eac3e4b0e87,B4X2500-RATING-20260730-80c594d3d0ecf1804b2f37d1,B4X2500SPAN-20260730-e9b6c1ff753b6043a4fde94d,Ulster,NY,Northeast,wage_schedule,unresolved_unit,unclear,unknown,2024,2024,3.0,step_schedule,percentage,base,step_schedule_progression,"[""implementation_retroactivity""]",timing_implementation,high,0.72,NY|ulster|2024,NY|ulster|2024|unresolved_unit|unknown,3%,"Salary Schedule: Effective January 1, 2026 — 3% increase over the 2025 salary.",True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://townofulster.ny.gov/wp-content/uploads/2024-9-9-Vincent-Maggiore-AMENDED-Contract.pdf
B4X2500GROWTHSRC-e397be1353b7c3a314c0,source_reported_growth_rate,B4X2500NORM-8a54d1fda68ba6190795c395,B4X2500COD-20260730-07db694a5a3baf8b13513eaf,B4X2500-RATING-20260730-3d51ae06ccfdd58fec63fa12,B4X2500SPAN-20260730-9852384d025f92ca46ab79e2,Ulster,NY,Northeast,wage_schedule,unresolved_unit,unclear,unknown,2024,2024,3.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.72,NY|ulster|2024,NY|ulster|2024|unresolved_unit|unknown,3%,"January 1, 2026 — 3% increase over the 2025 salary.",True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://townofulster.ny.gov/wp-content/uploads/2024-9-9-Vincent-Maggiore-AMENDED-Contract.pdf
B4X2500GROWTHSRC-f93f593e0609c4472c95,source_reported_growth_rate,B4X2500NORM-8e34470809e3ee48871cb584,B4X2500COD-20260730-7f08b57f49b4937aad1a6733,B4X2500-RATING-20260730-4db39dd269997704c5ac4417,B4X2500SPAN-20260730-8555cbd0d3dd3ea16fcc90ff,Bainbridge,OH,Midwest,cba,fire,fire,fire,2024,2024,4.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,OH|bainbridge|2024,OH|bainbridge|2024|fire|fire,4%,"after January 1, 2024, each full-time Firefighter shall receive an additional increase of 4.0% to",True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-10-1114.pdf
B4X2500GROWTHSRC-b8571c24a62f4e21a942,source_reported_growth_rate,B4X2500NORM-b8232fe1451c55ccb2822207,B4X2500COD-20260730-2e58a15cdc96d0d2ccee172e,B4X2500-RATING-20260730-fb53de66ba438d532c5d3da4,B4X2500SPAN-20260730-5f1bf9d7e67559bdc6d88ba0,Brimfield,OH,Midwest,wage_schedule,unresolved_unit,unclear,unknown,2024,2024,3.0,step_schedule,percentage,base,step_schedule_progression,[],quantitative_base_wage_needs_normalization,high,0.72,OH|brimfield|2024,OH|brimfield|2024|unresolved_unit|unknown,$30.13; $31.03; $31.96; 3%,be paid according to the following hourly wage schedule reflecting an annual increase of 3%. 2024 2025 2026 Crew Leader $30.13 $31.03 $31.96,True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2023/23-MED-09-0784.pdf
B4X2500GROWTHSRC-2c6701c9596ad9a1a480,source_reported_growth_rate,B4X2500NORM-62643fc36981c13dce420c6e,B4X2500COD-20260730-7f1840a3c37a7064ce6e3fbb,B4X2500-RATING-20260730-1821e3d97c6ee2f6761f6555,B4X2500SPAN-20260730-d583e533eb17c4651ea29368,Butler,OH,Midwest,cba,unresolved_unit,unclear,unknown,2024,2024,4.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,OH|butler|2024,OH|butler|2024|unresolved_unit|unknown,4%,2024 4% increase,True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2023/23-MED-11-1103.pdf
B4X2500GROWTHSRC-8d5d5a4664aab719507f,source_reported_growth_rate,B4X2500NORM-2fadeaa641e235bb6914d071,B4X2500COD-20260730-561d945c3034982476a4266c,B4X2500-RATING-20260730-567d36d511f18b4b2adb7b04,B4X2500SPAN-20260730-de28a2041a50c1194afece97,Clinton,OH,Midwest,cba,police,police,police,2024,2024,4.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,OH|clinton|2024,OH|clinton|2024|police|police,4%,"commencing January, 2024 4% increase :",True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-07-0682.pdf
B4X2500GROWTHSRC-6f7146acc61fee78948b,source_reported_growth_rate,B4X2500NORM-bda7231e04f49647bf3d2762,B4X2500COD-20260730-934580f1bd747b733890cdf3,B4X2500-RATING-20260730-3d23b78ccac1f30ef5805bad,B4X2500SPAN-20260730-e8cbc84e3e7320da51803583,Nimishillen,OH,Midwest,cba,public_works,non_safety,public_works,2024,2024,4.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,OH|nimishillen|2024,OH|nimishillen|2024|public_works|public_works,4%,"I, 2024: The Road Department employees will receive 4% increase.",True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-04-0486.pdf
B4X2500GROWTHSRC-98c8b0091b16e9f21c3b,source_reported_growth_rate,B4X2500NORM-d28d8045078db59712ea9d47,B4X2500COD-20260730-d56210e3eec95ce8e997c925,B4X2500-RATING-20260730-ed434f65cec5417ccb99e492,B4X2500SPAN-20260730-beddd23c587feea07b4fefa5,Macungie,PA,Northeast,budget_or_pay_plan,unresolved_unit,unclear,unknown,2024,2024,5.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,PA|macungie|2024,PA|macungie|2024|unresolved_unit|unknown,5%,Chart reflects a 5% increase,True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://macungie.pa.us/council/30sep24budget.pdf
B4X2500GROWTHSRC-c527593d92be3d2e1c10,source_reported_growth_rate,B4X2500NORM-e6fb3c24288a242f9057659e,B4X2500COD-20260730-316dd14b3c7bfd4246a79c55,B4X2500-RATING-20260730-60e22fdd2fb06a669efec6c0,B4X2500SPAN-20260730-3b35dfaa77a455c2bdbc64b9,Macungie,PA,Northeast,budget_or_pay_plan,unresolved_unit,unclear,unknown,2024,2024,3.25,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.72,PA|macungie|2024,PA|macungie|2024|unresolved_unit|unknown,3.25%,Per CBA for hourly/salary increase of 3.25%,True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://macungie.pa.us/council/30sep24budget.pdf
B4X2500GROWTHSRC-06b44eedae1dbe98ab21,source_reported_growth_rate,B4X2500NORM-d503360d5de96598a59178cf,B4X2500COD-20260730-94f289dc6eca3e61145cf85a,B4X2500-RATING-20260730-eceb1cdc0f695067b2a5980e,B4X2500SPAN-20260730-1b070f186136fc14adc98e8c,Montoursville,PA,Northeast,wage_schedule,unresolved_unit,unclear,unknown,2024,2024,3.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.72,PA|montoursville|2024,PA|montoursville|2024|unresolved_unit|unknown,3%,"Lucas to approve the Borough of Montoursville Personnel 2024 Wage as presented with a 3% increase,",True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://montoursvilleborough.org/wp-content/uploads/2024/02/1.3.23-12.4.23-Council-Minutes.pdf
B4X2500GROWTHSRC-7eb574ab9547ae965b27,source_reported_growth_rate,B4X2500NORM-730e5ab45e8ce47f2efe04d7,B4X2500COD-20260730-d0208aeac7b9c0e7def141b2,B4X2500-RATING-20260730-081f8feddd56df66cf994b8d,B4X2500SPAN-20260730-f96e36e40c34d63c3b357f34,Montoursville,PA,Northeast,wage_schedule,unresolved_unit,unclear,unknown,2024,2024,5.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,PA|montoursville|2024,PA|montoursville|2024|unresolved_unit|unknown,"$257,977.00; 5%","$257,977.00 with a possibility of a 5% increase, second by Mr.",True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://montoursvilleborough.org/wp-content/uploads/2024/02/1.3.23-12.4.23-Council-Minutes.pdf
B4X2500GROWTHSRC-c9939f48211a6e289cf7,source_reported_growth_rate,B4X2500NORM-b905ea06eefc7245b43d84d5,B4X2500COD-20260730-fc6078cfd2344f39bdcf99ac,B4X2500-RATING-20260730-f3d5b4681576ff58990591ea,B4X2500SPAN-20260730-f7308a5398b2cb5f1d58cf4d,Orwigsburg,PA,Northeast,agenda_packet_or_minutes,police,police,police,2024,2024,5.0,step_schedule,percentage,base,step_schedule_progression,[],quantitative_base_wage_needs_normalization,high,0.9,PA|orwigsburg|2024,PA|orwigsburg|2024|police|police,5%,Article 7.02 - Salary schedule to be based on increases of 5% for,True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://orwigsburg.community.diligentoneplatform.com/document/03822ada-d801-4fb2-a077-3eda2340644e
B4X2500GROWTHSRC-5b8f93acbd5ad2a20435,source_reported_growth_rate,B4X2500NORM-72c8cf5156acac0e2b54e4b8,B4X2500COD-20260730-8334902a99f17e3be6e97874,B4X2500-RATING-20260730-1f2c190476ff560aeee3d287,B4X2500SPAN-20260730-4af8d5b0fd04a29caa3462d3,Watsontown,PA,Northeast,agenda_packet_or_minutes,police,police,police,2024,2024,2.5,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",timing_implementation,high,0.9,PA|watsontown|2024,PA|watsontown|2024|police|police,2.5%,"INCREASE 2.5% salary increase for Chris Snyder, Chief of Police, retroactive",True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://watsontownpa.info/wp-content/uploads/2.12.24-Council-Meeting.pdf
B4X2500GROWTHSRC-93049b9a72466c81320c,source_reported_growth_rate,B4X2500NORM-7bbecccc58cef233253eb07c,B4X2500COD-20260730-dfdfcf51b28d2fb901658148,B4X2500-RATING-20260730-8c657f5d9ebc2a0bc182a3d6,B4X2500SPAN-20260730-f95b3df3b8a6b0dea43e3ec9,Watsontown,PA,Northeast,agenda_packet_or_minutes,unresolved_unit,unclear,unknown,2024,2024,2.5,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.72,PA|watsontown|2024,PA|watsontown|2024|unresolved_unit|unknown,2.5%,"INCREASE approve a 2.5% salary increase for Jay Jarrett, Borough Manager,",True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://watsontownpa.info/wp-content/uploads/2.12.24-Council-Meeting.pdf
B4X2500GROWTHSRC-a1140117c45ec1757ce0,source_reported_growth_rate,B4X2500NORM-c4b6ef21d69ce1326958c40c,B4X2500COD-20260730-d72470a02dea9880dd90094b,B4X2500-RATING-20260730-a6fa3e94e52c1c7296e9a154,B4X2500SPAN-20260730-86d035bcbd54a153e17e685c,Yardley,PA,Northeast,agenda_packet_or_minutes,unresolved_unit,unclear,unknown,2024,2024,4.0,percentage_raise,percentage,base,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.72,PA|yardley|2024,PA|yardley|2024|unresolved_unit|unknown,4%,"Segal-Morris motions to approve Borough Manager’s base salary increase of 4%, which",True,True,True,source_explicit_recurring_wage_or_schedule_growth,https://static1.squarespace.com/static/60b7e8ee5002de3d34999fcc/t/65a7d7da0e774e4d22bb27b6/1705498586736/01-02-2024%2BMinutes.pdf
B4X2500GROWTHSRC-5977c9c6f65c7c4d8b41,source_reported_growth_rate,B4X2500NORM-d5693bcd46b7daf1d2a86e98,B4X2500COD-20260730-98eca8466b1e26606cf98dae,B4X2500-RATING-20260730-90e413175700759e741adea2,B4X2500SPAN-20260730-aaceea78cf124476ff2cff7a,Borger,TX,South,budget_or_pay_plan,police,police,police,2024,2024,8.02,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,TX|borger|2024,TX|borger|2024|police|police,"$13,909,634,615.00; 8.02%","$13,909,634,615, representing an increase of 8.02% compared to FY 2023.",True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://borgertx.gov/ArchiveCenter/ViewFile/Item/262
B4X2500GROWTHSRC-9db3fedd839ff799eb2b,source_reported_growth_rate,B4X2500NORM-121d6c648aa488695e559b3a,B4X2500COD-20260730-6aac69468dc3f5cd47f3378d,B4X2500-RATING-20260730-a756951221b7aa818229ffbe,B4X2500SPAN-20260730-fc241f9ade3bacaf523e1026,Borger,TX,South,budget_or_pay_plan,police,police,police,2024,2024,10.0,percentage_raise,percentage,unclear,across_the_board_percentage_raise,"[""automatic_raise""]",automatic_wage_growth,high,0.45,TX|borger|2024,TX|borger|2024|police|police,10%,representing an increase of 10% over FY 2023.,True,False,False,insufficient_context_to_confirm_recurring_wage_growth,https://borgertx.gov/ArchiveCenter/ViewFile/Item/262
