raw_row_number,raw_target_id,classification,prior_compacted_target_id,raw_resolution,terminal_without_search
19882,EXTTARGET-fc2ac6400afd5f3b885c4bca,residual,EXTSEARCH-761383cb3b8b994407b493cc,linked_to_compacted_live_target,
19883,EXTTARGET-e78048001b46545ed791faa3,residual,EXTSEARCH-761383cb3b8b994407b493cc,linked_to_compacted_live_target,
19884,EXTTARGET-b904121e1333f5c5ab5624a8,residual,EXTSEARCH-761383cb3b8b994407b493cc,linked_to_compacted_live_target,
19885,EXTTARGET-3a9aed8cb1c62dc461adb69c,residual,EXTSEARCH-761383cb3b8b994407b493cc,linked_to_compacted_live_target,
19886,EXTTARGET-90f6e431dd29df2847bd6975,residual,EXTSEARCH-761383cb3b8b994407b493cc,linked_to_compacted_live_target,
19887,EXTTARGET-7ae246bd6b4473ea40655005,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
19888,EXTTARGET-0b11898f35d71f7e54a711a8,canonical_primary_representative,EXTSEARCH-761383cb3b8b994407b493cc,linked_to_compacted_live_target,prior_wave_primary_representative
19889,EXTTARGET-6d536939dcf336004aec3d7d,residual,EXTSEARCH-761383cb3b8b994407b493cc,linked_to_compacted_live_target,
19890,EXTTARGET-18cda99c9391e8ff2ec42356,residual,EXTSEARCH-761383cb3b8b994407b493cc,linked_to_compacted_live_target,
19891,EXTTARGET-47a342e73429521ee9557fe3,residual,EXTSEARCH-761383cb3b8b994407b493cc,linked_to_compacted_live_target,
19892,EXTTARGET-700709160aead20a91db9699,residual,EXTSEARCH-761383cb3b8b994407b493cc,linked_to_compacted_live_target,
19893,EXTTARGET-f4417747ee3cb07c6498c9e5,residual,EXTSEARCH-761383cb3b8b994407b493cc,linked_to_compacted_live_target,
19894,EXTTARGET-cfe8e886ddc27f9eb0a8e20d,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
19895,EXTTARGET-26d37b261dae2ae258afef12,residual,EXTSEARCH-3d3ad4af9ff84da3e2f1f5f2,linked_to_compacted_live_target,
19896,EXTTARGET-37aee4b2e8c717fee415d88c,residual,EXTSEARCH-3d3ad4af9ff84da3e2f1f5f2,linked_to_compacted_live_target,
19897,EXTTARGET-8b35cbb3f2a558027269b169,residual,EXTSEARCH-3d3ad4af9ff84da3e2f1f5f2,linked_to_compacted_live_target,
19898,EXTTARGET-10b333ecee42afe0e2e980bf,residual,EXTSEARCH-3d3ad4af9ff84da3e2f1f5f2,linked_to_compacted_live_target,
19899,EXTTARGET-de01fd23d64cf1d3b64a3e73,residual,EXTSEARCH-3d3ad4af9ff84da3e2f1f5f2,linked_to_compacted_live_target,
19900,EXTTARGET-35e96bfe85044ae4af0fac53,residual,EXTSEARCH-3d3ad4af9ff84da3e2f1f5f2,linked_to_compacted_live_target,
19901,EXTTARGET-d22e49c1306578a28f409164,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
19902,EXTTARGET-b3bef84da4f7a6aaae03d178,residual,EXTSEARCH-3d3ad4af9ff84da3e2f1f5f2,linked_to_compacted_live_target,
19903,EXTTARGET-10338cc5f8ac478da5eca6c4,canonical_primary_representative,EXTSEARCH-3d3ad4af9ff84da3e2f1f5f2,linked_to_compacted_live_target,prior_wave_primary_representative
19904,EXTTARGET-8c0a430ec7b98a1b2be0bb89,residual,EXTSEARCH-3d3ad4af9ff84da3e2f1f5f2,linked_to_compacted_live_target,
19905,EXTTARGET-39ee26088a35222bc70d2d7f,residual,EXTSEARCH-3d3ad4af9ff84da3e2f1f5f2,linked_to_compacted_live_target,
19906,EXTTARGET-7d49ac1c339a4d50de7f136e,residual,EXTSEARCH-3d3ad4af9ff84da3e2f1f5f2,linked_to_compacted_live_target,
19907,EXTTARGET-6e36d22042d76eab71ba504c,residual,EXTSEARCH-3d3ad4af9ff84da3e2f1f5f2,linked_to_compacted_live_target,
19908,EXTTARGET-e9bad43f14e7faffa51c9831,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
19909,EXTTARGET-b3bef84da4f7a6aaae03d178,residual,EXTSEARCH-3d3ad4af9ff84da3e2f1f5f2,linked_to_compacted_live_target,
19910,EXTTARGET-10338cc5f8ac478da5eca6c4,residual,EXTSEARCH-3d3ad4af9ff84da3e2f1f5f2,linked_to_compacted_live_target,
19911,EXTTARGET-8c0a430ec7b98a1b2be0bb89,residual,EXTSEARCH-3d3ad4af9ff84da3e2f1f5f2,linked_to_compacted_live_target,
19912,EXTTARGET-39ee26088a35222bc70d2d7f,residual,EXTSEARCH-3d3ad4af9ff84da3e2f1f5f2,linked_to_compacted_live_target,
19913,EXTTARGET-7d49ac1c339a4d50de7f136e,residual,EXTSEARCH-3d3ad4af9ff84da3e2f1f5f2,linked_to_compacted_live_target,
19914,EXTTARGET-6e36d22042d76eab71ba504c,residual,EXTSEARCH-3d3ad4af9ff84da3e2f1f5f2,linked_to_compacted_live_target,
19915,EXTTARGET-e9bad43f14e7faffa51c9831,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
19916,EXTTARGET-a37856bfe4afd459291c3ea5,residual,EXTSEARCH-3d3ad4af9ff84da3e2f1f5f2,linked_to_compacted_live_target,
19917,EXTTARGET-cd6008ce7d51dc70145938f8,residual,EXTSEARCH-3d3ad4af9ff84da3e2f1f5f2,linked_to_compacted_live_target,
19918,EXTTARGET-3e9cd78cb1a1559ad3ce0d25,residual,EXTSEARCH-3d3ad4af9ff84da3e2f1f5f2,linked_to_compacted_live_target,
19919,EXTTARGET-cb32b0f695870d3fcb8b71c1,residual,EXTSEARCH-3d3ad4af9ff84da3e2f1f5f2,linked_to_compacted_live_target,
19920,EXTTARGET-d210baa0ccc5b8e46622ff09,residual,EXTSEARCH-3d3ad4af9ff84da3e2f1f5f2,linked_to_compacted_live_target,
19921,EXTTARGET-222f8cfd7718c58e7863b358,residual,EXTSEARCH-3d3ad4af9ff84da3e2f1f5f2,linked_to_compacted_live_target,
19922,EXTTARGET-92bc6fc123df7f974fcfcc9e,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
19923,EXTTARGET-dbdc43faa8ca2f3385a365c0,residual,EXTSEARCH-b154199ea660bdbbd1ca4a69,linked_to_compacted_live_target,
19924,EXTTARGET-91bfdc90b854e4b6f6c47a41,residual,EXTSEARCH-b154199ea660bdbbd1ca4a69,linked_to_compacted_live_target,
19925,EXTTARGET-df4a87af64ddfab654ac8417,residual,EXTSEARCH-b154199ea660bdbbd1ca4a69,linked_to_compacted_live_target,
19926,EXTTARGET-3c71a3632439a256a30f57a1,residual,EXTSEARCH-b154199ea660bdbbd1ca4a69,linked_to_compacted_live_target,
19927,EXTTARGET-df68011f98eb41d29874899b,residual,EXTSEARCH-b154199ea660bdbbd1ca4a69,linked_to_compacted_live_target,
19928,EXTTARGET-8bdc74b765de45da580df335,residual,EXTSEARCH-b154199ea660bdbbd1ca4a69,linked_to_compacted_live_target,
19929,EXTTARGET-d1b91f221a11d2cc857f41e5,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
19930,EXTTARGET-a8c78d2a7cffa71b216f1fd0,residual,EXTSEARCH-b154199ea660bdbbd1ca4a69,linked_to_compacted_live_target,
19931,EXTTARGET-fb7f0a753cc9bdbb5e9764b2,residual,EXTSEARCH-b154199ea660bdbbd1ca4a69,linked_to_compacted_live_target,
19932,EXTTARGET-331b75ab5b3b6ccd949e7da7,residual,EXTSEARCH-b154199ea660bdbbd1ca4a69,linked_to_compacted_live_target,
19933,EXTTARGET-032481edeb84f6465849b5f4,canonical_primary_representative,EXTSEARCH-b154199ea660bdbbd1ca4a69,linked_to_compacted_live_target,prior_wave_primary_representative
19934,EXTTARGET-acb643db5feebc30c27d63f3,residual,EXTSEARCH-b154199ea660bdbbd1ca4a69,linked_to_compacted_live_target,
19935,EXTTARGET-97d180a3c725ecabe996ba30,residual,EXTSEARCH-b154199ea660bdbbd1ca4a69,linked_to_compacted_live_target,
19936,EXTTARGET-5bb9e0e6b060affcdf5f6c57,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
19937,EXTTARGET-611f48c10f0db17c81fda478,residual,EXTSEARCH-7edaa5254c7040561a631735,linked_to_compacted_live_target,
19938,EXTTARGET-11fe29f041daa28d63c2ad05,canonical_primary_representative,EXTSEARCH-7edaa5254c7040561a631735,linked_to_compacted_live_target,prior_wave_primary_representative
19939,EXTTARGET-201b794f80ed42fbf70a8b52,residual,EXTSEARCH-7edaa5254c7040561a631735,linked_to_compacted_live_target,
19940,EXTTARGET-4177cd72168d6c4b8c4b6668,residual,EXTSEARCH-7edaa5254c7040561a631735,linked_to_compacted_live_target,
19941,EXTTARGET-7efbdf78ad39ff4591bb5f94,residual,EXTSEARCH-7edaa5254c7040561a631735,linked_to_compacted_live_target,
19942,EXTTARGET-425991537b57bb3488923a41,residual,EXTSEARCH-7edaa5254c7040561a631735,linked_to_compacted_live_target,
19943,EXTTARGET-881f2fe1944466fcd2f1c11b,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
19944,EXTTARGET-bc279c08418fde0f1fbc576f,residual,EXTSEARCH-ea7782b534285f6142565116,linked_to_compacted_live_target,
19945,EXTTARGET-b876a7705c65dd68879ab396,residual,EXTSEARCH-ea7782b534285f6142565116,linked_to_compacted_live_target,
19946,EXTTARGET-771109de5f795eb4082338a1,residual,EXTSEARCH-ea7782b534285f6142565116,linked_to_compacted_live_target,
19947,EXTTARGET-f59c39b81093b0d9f921f116,residual,EXTSEARCH-ea7782b534285f6142565116,linked_to_compacted_live_target,
19948,EXTTARGET-207926c660c80b7203c3b178,residual,EXTSEARCH-ea7782b534285f6142565116,linked_to_compacted_live_target,
19949,EXTTARGET-e044b6e7a9b882b08af77e34,residual,EXTSEARCH-ea7782b534285f6142565116,linked_to_compacted_live_target,
19950,EXTTARGET-3cbf185c6301e9d9f0623aeb,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
19951,EXTTARGET-fd42bfaf07830543750c08e3,residual,EXTSEARCH-ea7782b534285f6142565116,linked_to_compacted_live_target,
19952,EXTTARGET-88cfe7d5f36eca2cfe26f085,residual,EXTSEARCH-ea7782b534285f6142565116,linked_to_compacted_live_target,
19953,EXTTARGET-36269636aa242e819464c988,residual,EXTSEARCH-ea7782b534285f6142565116,linked_to_compacted_live_target,
19954,EXTTARGET-0f0215e3ef28fefbbbfa66d1,canonical_primary_representative,EXTSEARCH-ea7782b534285f6142565116,linked_to_compacted_live_target,prior_wave_primary_representative
19955,EXTTARGET-83b0c8fb5fdcf55ec3248633,residual,EXTSEARCH-ea7782b534285f6142565116,linked_to_compacted_live_target,
19956,EXTTARGET-719bca8389711471dc2fd7e9,residual,EXTSEARCH-ea7782b534285f6142565116,linked_to_compacted_live_target,
19957,EXTTARGET-6d7d3ea992d57efbc7036d02,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
19958,EXTTARGET-4eb79ed210fd082ceee975b4,residual,EXTSEARCH-d845ce5bb5c7d38ba67c2207,linked_to_compacted_live_target,
19959,EXTTARGET-b3ac4919d756843a8346cccd,residual,EXTSEARCH-d845ce5bb5c7d38ba67c2207,linked_to_compacted_live_target,
19960,EXTTARGET-8beb418cf85340baa36b9f2b,residual,EXTSEARCH-d845ce5bb5c7d38ba67c2207,linked_to_compacted_live_target,
19961,EXTTARGET-5a8fac73d836acedadec4304,residual,EXTSEARCH-d845ce5bb5c7d38ba67c2207,linked_to_compacted_live_target,
19962,EXTTARGET-5784fc5209fc89f3c129d1bd,residual,EXTSEARCH-d845ce5bb5c7d38ba67c2207,linked_to_compacted_live_target,
19963,EXTTARGET-492dca37f14f9f1d34dc3885,residual,EXTSEARCH-d845ce5bb5c7d38ba67c2207,linked_to_compacted_live_target,
19964,EXTTARGET-32fe12d8c5581de5c41aaa50,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
19965,EXTTARGET-4eb79ed210fd082ceee975b4,residual,EXTSEARCH-d845ce5bb5c7d38ba67c2207,linked_to_compacted_live_target,
19966,EXTTARGET-b3ac4919d756843a8346cccd,residual,EXTSEARCH-d845ce5bb5c7d38ba67c2207,linked_to_compacted_live_target,
19967,EXTTARGET-8beb418cf85340baa36b9f2b,residual,EXTSEARCH-d845ce5bb5c7d38ba67c2207,linked_to_compacted_live_target,
19968,EXTTARGET-5a8fac73d836acedadec4304,residual,EXTSEARCH-d845ce5bb5c7d38ba67c2207,linked_to_compacted_live_target,
19969,EXTTARGET-5784fc5209fc89f3c129d1bd,residual,EXTSEARCH-d845ce5bb5c7d38ba67c2207,linked_to_compacted_live_target,
19970,EXTTARGET-492dca37f14f9f1d34dc3885,residual,EXTSEARCH-d845ce5bb5c7d38ba67c2207,linked_to_compacted_live_target,
19971,EXTTARGET-32fe12d8c5581de5c41aaa50,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
19972,EXTTARGET-4c0e4ed85efdc5c26c4e1e9a,residual,EXTSEARCH-d845ce5bb5c7d38ba67c2207,linked_to_compacted_live_target,
19973,EXTTARGET-78a0f8e64219193f907953d3,residual,EXTSEARCH-d845ce5bb5c7d38ba67c2207,linked_to_compacted_live_target,
19974,EXTTARGET-d5774a6fa018286b0739fb4b,residual,EXTSEARCH-d845ce5bb5c7d38ba67c2207,linked_to_compacted_live_target,
19975,EXTTARGET-89fccddeb953cbc3277866e3,residual,EXTSEARCH-d845ce5bb5c7d38ba67c2207,linked_to_compacted_live_target,
19976,EXTTARGET-23900972106a860eace996bd,canonical_primary_representative,EXTSEARCH-d845ce5bb5c7d38ba67c2207,linked_to_compacted_live_target,prior_wave_primary_representative
19977,EXTTARGET-343a3f202e3de27c061d1b61,residual,EXTSEARCH-d845ce5bb5c7d38ba67c2207,linked_to_compacted_live_target,
19978,EXTTARGET-ad967c07a9a5fef4d6e5c911,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
19979,EXTTARGET-618b1ea34bea40ccc1643600,residual,EXTSEARCH-bf175c5dd7dd45bbb3f4f320,linked_to_compacted_live_target,
19980,EXTTARGET-14c724bec008a2c44ccc52d2,canonical_primary_representative,EXTSEARCH-bf175c5dd7dd45bbb3f4f320,linked_to_compacted_live_target,prior_wave_primary_representative
19981,EXTTARGET-405f4e7614975aa94c1ea1d6,residual,EXTSEARCH-bf175c5dd7dd45bbb3f4f320,linked_to_compacted_live_target,
19982,EXTTARGET-c4572056e30839688e98a1f2,residual,EXTSEARCH-bf175c5dd7dd45bbb3f4f320,linked_to_compacted_live_target,
19983,EXTTARGET-f41aebee8273ec847912fd1a,residual,EXTSEARCH-bf175c5dd7dd45bbb3f4f320,linked_to_compacted_live_target,
19984,EXTTARGET-29433ef8f625d907ddfa9da3,residual,EXTSEARCH-bf175c5dd7dd45bbb3f4f320,linked_to_compacted_live_target,
19985,EXTTARGET-080228f90b3f06cab02aebbe,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
19986,EXTTARGET-1b133ec2a7c641c96d6851f8,residual,EXTSEARCH-bf175c5dd7dd45bbb3f4f320,linked_to_compacted_live_target,
19987,EXTTARGET-e29026bee1265a4ea5d1e803,residual,EXTSEARCH-bf175c5dd7dd45bbb3f4f320,linked_to_compacted_live_target,
19988,EXTTARGET-385c19c7a663ff3c7414549a,residual,EXTSEARCH-bf175c5dd7dd45bbb3f4f320,linked_to_compacted_live_target,
19989,EXTTARGET-d22f5639f3959d31c02df975,residual,EXTSEARCH-bf175c5dd7dd45bbb3f4f320,linked_to_compacted_live_target,
19990,EXTTARGET-b9ea292de1565c4443cf2ed1,residual,EXTSEARCH-bf175c5dd7dd45bbb3f4f320,linked_to_compacted_live_target,
19991,EXTTARGET-c1d5522aac6560fe31d1f4e3,residual,EXTSEARCH-bf175c5dd7dd45bbb3f4f320,linked_to_compacted_live_target,
19992,EXTTARGET-fe5d571a47920386a4398417,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
19993,EXTTARGET-1b133ec2a7c641c96d6851f8,residual,EXTSEARCH-bf175c5dd7dd45bbb3f4f320,linked_to_compacted_live_target,
19994,EXTTARGET-e29026bee1265a4ea5d1e803,residual,EXTSEARCH-bf175c5dd7dd45bbb3f4f320,linked_to_compacted_live_target,
19995,EXTTARGET-385c19c7a663ff3c7414549a,residual,EXTSEARCH-bf175c5dd7dd45bbb3f4f320,linked_to_compacted_live_target,
19996,EXTTARGET-d22f5639f3959d31c02df975,residual,EXTSEARCH-bf175c5dd7dd45bbb3f4f320,linked_to_compacted_live_target,
19997,EXTTARGET-b9ea292de1565c4443cf2ed1,residual,EXTSEARCH-bf175c5dd7dd45bbb3f4f320,linked_to_compacted_live_target,
19998,EXTTARGET-c1d5522aac6560fe31d1f4e3,residual,EXTSEARCH-bf175c5dd7dd45bbb3f4f320,linked_to_compacted_live_target,
19999,EXTTARGET-fe5d571a47920386a4398417,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
20000,EXTTARGET-ebc0af8980f000a95e4b1b8e,residual,EXTSEARCH-469b9bb5f7bbe6849420eb22,linked_to_compacted_live_target,
20001,EXTTARGET-631007e4f143ee8ac784fc35,residual,EXTSEARCH-469b9bb5f7bbe6849420eb22,linked_to_compacted_live_target,
20002,EXTTARGET-430cec30d6beae7ed287580c,residual,EXTSEARCH-469b9bb5f7bbe6849420eb22,linked_to_compacted_live_target,
20003,EXTTARGET-eae4c4ab5161465d2dfdabe0,residual,EXTSEARCH-469b9bb5f7bbe6849420eb22,linked_to_compacted_live_target,
20004,EXTTARGET-bb46fe4ab272cbfcdba60f1a,residual,EXTSEARCH-469b9bb5f7bbe6849420eb22,linked_to_compacted_live_target,
20005,EXTTARGET-95790fa08bad2bd089826ab0,residual,EXTSEARCH-469b9bb5f7bbe6849420eb22,linked_to_compacted_live_target,
20006,EXTTARGET-670c03b0e367114557ff20db,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
20007,EXTTARGET-3823a36ba03f3ee76917eb22,residual,EXTSEARCH-469b9bb5f7bbe6849420eb22,linked_to_compacted_live_target,
20008,EXTTARGET-e2cf2d2d90e33a6026369db6,residual,EXTSEARCH-469b9bb5f7bbe6849420eb22,linked_to_compacted_live_target,
20009,EXTTARGET-f71adca50ba6249f8e8c1e51,residual,EXTSEARCH-469b9bb5f7bbe6849420eb22,linked_to_compacted_live_target,
20010,EXTTARGET-34b7eed891582b29c74d4cac,canonical_primary_representative,EXTSEARCH-469b9bb5f7bbe6849420eb22,linked_to_compacted_live_target,prior_wave_primary_representative
20011,EXTTARGET-4cfe23f28f26c94cab437931,residual,EXTSEARCH-469b9bb5f7bbe6849420eb22,linked_to_compacted_live_target,
20012,EXTTARGET-894e2dcbc42fac2bcf876a66,residual,EXTSEARCH-469b9bb5f7bbe6849420eb22,linked_to_compacted_live_target,
20013,EXTTARGET-83b78358c232b0f8ce83cfdf,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
20014,EXTTARGET-4ba42b30e4e8caf513805ae1,residual,EXTSEARCH-8817d680fe1063b0fcfe77b2,linked_to_compacted_live_target,
20015,EXTTARGET-d1064d219821e37e96f441f4,residual,EXTSEARCH-8817d680fe1063b0fcfe77b2,linked_to_compacted_live_target,
20016,EXTTARGET-d7004cc4a75618b2b26efaee,residual,EXTSEARCH-8817d680fe1063b0fcfe77b2,linked_to_compacted_live_target,
20017,EXTTARGET-5849ac2eadef53092d76ae9c,residual,EXTSEARCH-8817d680fe1063b0fcfe77b2,linked_to_compacted_live_target,
20018,EXTTARGET-658b3c5bb1cedab1d00f359b,residual,EXTSEARCH-8817d680fe1063b0fcfe77b2,linked_to_compacted_live_target,
20019,EXTTARGET-27c4e4664d2e9826d442a36a,canonical_primary_representative,EXTSEARCH-8817d680fe1063b0fcfe77b2,linked_to_compacted_live_target,prior_wave_primary_representative
20020,EXTTARGET-47e156445d6432fc0aaaeca8,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
20021,EXTTARGET-ef2dcbb0b2c9333ba60bfcf0,residual,EXTSEARCH-e329b940ffe0fb6dd7b1d773,linked_to_compacted_live_target,
20022,EXTTARGET-b4d9f656d4f622a0ec04ebea,residual,EXTSEARCH-e329b940ffe0fb6dd7b1d773,linked_to_compacted_live_target,
20023,EXTTARGET-8521379589df35e12e2fe090,residual,EXTSEARCH-e329b940ffe0fb6dd7b1d773,linked_to_compacted_live_target,
20024,EXTTARGET-c68fb27761771fe94340a86c,residual,EXTSEARCH-e329b940ffe0fb6dd7b1d773,linked_to_compacted_live_target,
20025,EXTTARGET-7878147f946c22f5d55d5f83,residual,EXTSEARCH-e329b940ffe0fb6dd7b1d773,linked_to_compacted_live_target,
20026,EXTTARGET-0eaf56de8d0fee24f783febb,canonical_primary_representative,EXTSEARCH-e329b940ffe0fb6dd7b1d773,linked_to_compacted_live_target,prior_wave_primary_representative
20027,EXTTARGET-d5c0cda081c118fdc946749d,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
20028,EXTTARGET-e0ad96cbcc53a4c245f90302,residual,EXTSEARCH-f3f7868dbf54dd0a947759a1,linked_to_compacted_live_target,
20029,EXTTARGET-059735b23d834940c6799dd2,residual,EXTSEARCH-f3f7868dbf54dd0a947759a1,linked_to_compacted_live_target,
20030,EXTTARGET-cb312ecb3545d21fa46800e8,residual,EXTSEARCH-f3f7868dbf54dd0a947759a1,linked_to_compacted_live_target,
20031,EXTTARGET-624a3ea19d2b3b145875221a,residual,EXTSEARCH-f3f7868dbf54dd0a947759a1,linked_to_compacted_live_target,
20032,EXTTARGET-927de4344e44afabb03c1004,residual,EXTSEARCH-f3f7868dbf54dd0a947759a1,linked_to_compacted_live_target,
20033,EXTTARGET-0166e606e7804b1bcc2405d1,canonical_primary_representative,EXTSEARCH-f3f7868dbf54dd0a947759a1,linked_to_compacted_live_target,prior_wave_primary_representative
20034,EXTTARGET-99c576b08a2d0809ac5a0e02,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
20035,EXTTARGET-ca214db850c46903a6af083d,residual,EXTSEARCH-98ee8511fec83a7d315957e7,linked_to_compacted_live_target,
20036,EXTTARGET-09bdbfb6e515a4cf887e6641,canonical_primary_representative,EXTSEARCH-98ee8511fec83a7d315957e7,linked_to_compacted_live_target,prior_wave_primary_representative
20037,EXTTARGET-42666901752beeb2d0221b0e,residual,EXTSEARCH-98ee8511fec83a7d315957e7,linked_to_compacted_live_target,
20038,EXTTARGET-92a7f749ae6b6b61c65d1785,residual,EXTSEARCH-98ee8511fec83a7d315957e7,linked_to_compacted_live_target,
20039,EXTTARGET-3210438d44510302f88ad97b,residual,EXTSEARCH-98ee8511fec83a7d315957e7,linked_to_compacted_live_target,
20040,EXTTARGET-8bd9e6220f2e8b2cd5d0ac38,residual,EXTSEARCH-98ee8511fec83a7d315957e7,linked_to_compacted_live_target,
20041,EXTTARGET-653201d31de00dc6e3dc56c2,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
20042,EXTTARGET-8491240b05f15a60c2ac9909,residual,EXTSEARCH-ffd571c9e3fc8c109b4cc675,linked_to_compacted_live_target,
20043,EXTTARGET-436c15678e856db0133397b8,residual,EXTSEARCH-ffd571c9e3fc8c109b4cc675,linked_to_compacted_live_target,
20044,EXTTARGET-e160ae3c4a4b3dc31a4fb9b5,residual,EXTSEARCH-ffd571c9e3fc8c109b4cc675,linked_to_compacted_live_target,
20045,EXTTARGET-eea496ffcfa6d608b7cd64ea,residual,EXTSEARCH-ffd571c9e3fc8c109b4cc675,linked_to_compacted_live_target,
20046,EXTTARGET-32a8b38557cc3afe7b7778ca,canonical_primary_representative,EXTSEARCH-ffd571c9e3fc8c109b4cc675,linked_to_compacted_live_target,prior_wave_primary_representative
20047,EXTTARGET-59627a71ca977da629594998,residual,EXTSEARCH-ffd571c9e3fc8c109b4cc675,linked_to_compacted_live_target,
20048,EXTTARGET-1ac5bb92ac6c58bef4ce359f,residual,,target_resolved_by_authoritative_bulk_join,resolved_by_authoritative_bulk_join
