absolute_difference,aggressive_tier,caveat,claim_links,computed_percentage,corroboration_status,direction,directional_value_retained,duplicate_representations,formula,magnitude,mechanism,municipality,non_safety_value,pay_basis,percentage_difference,period,ratio,raw_values,relaxation_rule,reported_percentage,reproduced,result_id,safety_value,semantic_outcome,side,source_basis,source_coordinates,source_count,source_ids,source_record_id,staffing_review_class,staffing_type,state,stored_percentage,strict_eligibility,unique_mechanism_events,unique_municipalities,unique_root_events,unique_sources,unit_type
,tier_3_directional_or_mechanism_supporting,descriptive channel evidence only; no causal effect and isolated levels are not changes,MECH-06,,not_corroborated,channel_consistent,,,,,,cog_2025_209122,,,,2024,,"[""441""]",STAFF-3,,,AGGRES-afecd6efdbde45aa507cb7d6,,uphold_tier_3_directional,police,"most substantial decline, with a 43% reduction in uniformed officers, while Police saw a 20% reduction. === P 29 === Although Fire saw a slight increase in actual positions filled, they still fell significantly short of their budgeted numbers. Currently, there is a critical shortfall of 2,400 (23%) unfilled uniformed positions across these three public safety departments. This includes 1,084 (18%) vacancies in Police, 875 (45%) in Prisons, and 441 (16%) in Fire. === H2 30 === Footer === H3 31 === Contact Information === H4 32 === Address === P 33 === 1230 Municipal Services Building 1401 John F. Kennedy Boulevard Philadelphia, PA 19102-1679 === LI 34 === (215) 686-6680 === LI 35 === (215) 686-3832 === LI 36 === controller@phila.gov === H3 37 === Quick Links === LI 38 === Issued Reports === LI 39 === Press Releases === LI 40 === Newsletter === LI 41 === Facebook === LI 42 ===","{""character_end"": ""2311"", ""character_start"": ""2308"", ""column"": """", ""page"": """", ""row"": """", ""table_id"": """"}",1,EXTSOURCE-612c2636809545650a352d5d,EXTRECON-eaccc6439ddd40debc4731f2,descriptive_channel_consistent,vacant_positions,OH,,staffing_hypothesis_ready,,,,,staffing
,tier_3_directional_or_mechanism_supporting,descriptive channel evidence only; no causal effect and isolated levels are not changes,MECH-06,,not_corroborated,channel_consistent,,,,,,cog_2025_225354,,,,2022,,"[""23""]",STAFF-3,,,AGGRES-556a3f52b1582c77b268553f,,uphold_tier_3_directional,police,"department, some of which had become vacant because of retirements and resignations. By fiscal year 2022–23, the city had decreased the police department’s personnel costs by 3.4 percent from their fiscal year 2020–21 levels. However, the city reported that the actions it took to reduce the budget and staffing had a detrimental impact on the department, which the city asserts experienced high vacancies in 2022. According to its fiscal year 2022–23 budget, in fiscal year 2021–22 the city employed individuals in 28 of 37 authorized sworn positions. To address the police union’s concerns, the city agreed to adjustments in salary ranges and pay differentials according to educational experience. As a result, although costs declined in fiscal years 2020–21 through 2022–23, the city budgeted to increase the police department’s personnel costs by 18 percent in fiscal year 2023–24. === P 132 ===","{""character_end"": ""25660"", ""character_start"": ""25658"", ""column"": """", ""page"": """", ""row"": """", ""table_id"": """"}",1,EXTSOURCE-9cb65a6bf4b08aef8091b7af,EXTRECON-bbae0eb9f6f715fba003137a,descriptive_channel_consistent,vacant_positions,CA,,staffing_hypothesis_ready,,,,,staffing
,tier_3_directional_or_mechanism_supporting,descriptive channel evidence only; no causal effect and isolated levels are not changes,MECH-06,,not_corroborated,channel_consistent,,,,,,cog_2025_184103,,,,undated-source-B4X2500LIVE-20260729-008912,,"[""812""]",STAFF-3,,,AGGRES-1addbf60e18436f436e0523a,,uphold_tier_3_directional,police,"budgetary projected favorable variance in General Charges largely attributed to a $4.7M favorable variance in health insurance, offset by a $2.1M unfavorable variance in other fringe benefits. • Transfers Out – no projected variance As of September 30, 2022, the vacant positions included: • City employees: 352 vacancies, or 12.8% of the budgeted 2,751 full-time equivalent (“FTE”) employees • Police: 67 vacancies, or 8.3% of the budgeted 812 FTEs • Fire: 60 vacancies, or 8.1% of the budgeted 743 FTEs The City is projecting a year-end surplus of $5.1M. • This projection includes $51.8M in ARPA funds • It is early in the year and subsequent events could have a significant impact on the City’s operations • The City is not projecting any budgetary difficulties for 2022-23 Interim Vice-Chair asked for clarification of the ARPA funds expended to date. Of the $55.4M disburse","{""character_end"": ""111402"", ""character_start"": ""111399"", ""column"": """", ""page"": ""49"", ""row"": """", ""table_id"": """"}",1,EXTSOURCE-8a9753ec6ec4d3325de1cf3a,EXTRECON-15da9ca624eb823138624099,descriptive_channel_consistent,vacant_positions,NY,,staffing_hypothesis_ready,,,,,staffing
,tier_3_directional_or_mechanism_supporting,descriptive channel evidence only; no causal effect and isolated levels are not changes,MECH-06,,not_corroborated,channel_consistent,,,,,,cog_2025_184103,,,,undated-source-B4X2500LIVE-20260729-008912,,"[""70""]",STAFF-3,,,AGGRES-0f3c1b814dea58a1b94e0ae6,,uphold_tier_3_directional,police,"ce costs for the department's sworn personnel, approximately $6.3 million, which is offset by a net decrease of $25,000 in supplies and capital outlay. The increased personal service costs are attributed to the recent arbitration award for the Police Benevolent Association (“PBA”) of approximately $5.2 million and overtime expenses, projected to be over budget by $3.0 million through the first quarter due to department vacancies. There are 70 vacancies in the police department at the end of the second quarter which will most likely be maintained throughout the year. The City assumes attrition will continue to increase the number of vacancies and that even with a new police officer recruit class, they will be unable to change the current trend. A police recruit class of 31 individuals began their academy training on January 13, 2023. Overtime in the police department for the","{""character_end"": ""210830"", ""character_start"": ""210828"", ""column"": """", ""page"": ""85"", ""row"": """", ""table_id"": """"}",1,EXTSOURCE-8a9753ec6ec4d3325de1cf3a,EXTRECON-5e8dc16535f8578858199dad,descriptive_channel_consistent,vacant_positions,NY,,staffing_hypothesis_ready,,,,,staffing
,tier_3_directional_or_mechanism_supporting,descriptive channel evidence only; no causal effect and isolated levels are not changes,MECH-06,,not_corroborated,channel_consistent,,,,,,cog_2025_184103,,,,undated-source-B4X2500LIVE-20260729-008912,,"[""30.3""]",STAFF-3,,,AGGRES-b18cf664c95af14225a7f771,,uphold_tier_3_directional,police,"ndividuals began their academy training in January 2023, and the current staffing numbers do not include those DRAFT === PAGE 90 === 15 individuals. Total non-deployable officers and vacancies total 97 FTEs, or 13.1 percent, as of December 31, 2022. Non-sworn police department personnel are budgeted at 208 FTEs, with 170 filled, creating a vacancy of 38 positions, or 18.3 percent. Approximately 108 out of the 356 current vacancies, or 30.3 percent of vacancies, are in the police department. The fire department has 743 FTE uniformed officers budgeted, and currently, 674 of those positions are filled, representing a vacancy rate of 69 positions, or 9.3 percent. As of December 31, 2022, there were 69 uniformed vacancies in the fire department, as well as approximately 12 employees on long-term injured-on-duty disability, for an effective vacancy of 81 FTEs or 10.9 percent of","{""character_end"": ""225587"", ""character_start"": ""225583"", ""column"": """", ""page"": ""90"", ""row"": """", ""table_id"": """"}",1,EXTSOURCE-8a9753ec6ec4d3325de1cf3a,EXTRECON-e8caa288345441bb1dfd0495,descriptive_channel_consistent,vacant_positions,NY,,staffing_hypothesis_ready,,,,,staffing
,tier_3_directional_or_mechanism_supporting,descriptive channel evidence only; no causal effect and isolated levels are not changes,MECH-06,,not_corroborated,channel_consistent,,,,,,cog_2025_184103,,,,undated-source-B4X2500LIVE-20260729-008912,,"[""77""]",STAFF-3,,,AGGRES-63aea569bccdf28522b472f9,,uphold_tier_3_directional,fire,"med officers budgeted, and currently, 674 of those positions are filled, representing a vacancy rate of 69 positions, or 9.3 percent. As of December 31, 2022, there were 69 uniformed vacancies in the fire department, as well as approximately 12 employees on long-term injured-on-duty disability, for an effective vacancy of 81 FTEs or 10.9 percent of the department’s firefighters. There are 8 non-uniform vacancies in the fire department, for 77 out of 356 city-wide vacancies, or 21.6 percent of total City vacancies. The City increased the number of budgeted firefighter positions in the 2018-19 budget to 742 FTEs to provide the department with additional positions so they could bring on additional fire academy classes. Previously the fire department was budgeted at 717 FTEs, and the increase of 25 positions to 742 FTEs was to provide the City with a cushion for hiring purposes","{""character_end"": ""226135"", ""character_start"": ""226133"", ""column"": """", ""page"": ""90"", ""row"": """", ""table_id"": """"}",1,EXTSOURCE-8a9753ec6ec4d3325de1cf3a,EXTRECON-9aafa7fbb3891e098487a61b,descriptive_channel_consistent,vacant_positions,NY,,staffing_hypothesis_ready,,,,,staffing
,tier_3_directional_or_mechanism_supporting,descriptive channel evidence only; no causal effect and isolated levels are not changes,MECH-06,,not_corroborated,channel_consistent,,,,,,cog_2025_186518,,,,2019,,"[""57""]",STAFF-3,,,AGGRES-c8b987e0e9a377809853184f,,uphold_tier_3_directional,police,"vison of State Fire Marshal to the Department of Business Regulation === PAGE 308 === 354 The Assembly provided $124.5 million from all sources, including $103.3 million from general revenues and authorized staffing of 564.6 full -time equivalent positions. This is $1.4 million more and 35.0 fewer positions than recommended to primarily reflect the elimination of 15.0 current vacancies, and adjusted staffing from delaying the start of the 57th State Police training academy. Target Issues. The Budget Office provided the Department with a general revenue target of $93.6 million. The amount includes current service adjustments of $1.8 million and a 10.0 percent target reduction of $8.5 million. The current service request is $14.8 million more than the Budget Office’s estimate. The constrained request is $2.8 million above the target level. The Department included revenue enha","{""character_end"": ""1182042"", ""character_start"": ""1182040"", ""column"": """", ""page"": ""309"", ""row"": """", ""table_id"": """"}",1,EXTSOURCE-861dc1121e76ed2a1590a2e0,EXTRECON-50414f6826e29493815eaab3,descriptive_channel_consistent,vacant_positions,NH,,staffing_hypothesis_ready,,,,,staffing
,tier_3_directional_or_mechanism_supporting,descriptive channel evidence only; no causal effect and isolated levels are not changes,MECH-06,,not_corroborated,channel_consistent,,,,,,cog_2025_166702,,,,2022,,"[""557.56""]",STAFF-3,,,AGGRES-67784a267c4637043d5b9db1,,uphold_tier_3_directional,safety_combined,"evelopment opportunities and employee training, providing a hybrid or flexible work schedule, striving for work life balance and employee resilience, the organization’s commitment to the workforce is reinforced. This provides employees with a culture to thrive and do their best work for the Palo Alto community. General Fund Vacancy Rates and Savings: The vacancy rate for the General Fund as of May 2023 is 11.6% (64.68 FTE vacancies to 557.56 FTE). Vacancy savings from Public Safety positions are typically exhausted by uses such as backfill, hire ahead programs, and overtime. Adjusting for Public Safety, the General Fund has a vacancy rate of 8.3% and budgeted vacancy savings of approximately 3%. In recent years the General Fund has seen $1-2 million in actual vacancy savings above what is accounted for budgetarily. Throughout the year, vacancy savings are utilized by operating","{""character_end"": ""7219"", ""character_start"": ""7213"", ""column"": """", ""page"": ""3"", ""row"": """", ""table_id"": """"}",1,EXTSOURCE-f5835076bf40723575efb214,EXTRECON-6780589904ea0325e938049c,descriptive_channel_consistent,vacant_positions,MI,,staffing_hypothesis_ready,,,,,staffing
,tier_3_directional_or_mechanism_supporting,descriptive channel evidence only; no causal effect and isolated levels are not changes,MECH-06,,not_corroborated,channel_consistent,,,,,,cog_2025_171041,,,,2025,,"[""15""]",STAFF-3,,,AGGRES-1cc17931a94c2bd966009821,,uphold_tier_3_directional,police,"including a new police recruit class of 11 trainees that began their academy training at the end of July 2025 and began their field training in February 2026. In addition, four recruits began their training in January 2026, and are expected to begin their field training in August/September 2026. The City assumes that attrition will continue to increase the number of vacancies and that even with the current police officer recruit classes of 15 recruits, they will be unable to change the current trend. Overtime in the police department for sworn personnel for the current year is on track to exceed the budget for the year as of the end of the third quarter. As of March 31, 2026, overtime for the sworn personnel in the police department totaled $14.9 million, an increase of $2.1 million compared to $12.8 million reported for the same period in the prior year. BFSA’s current year-","{""character_end"": ""82603"", ""character_start"": ""82601"", ""column"": """", ""page"": ""42"", ""row"": """", ""table_id"": """"}",1,EXTSOURCE-e6c8e6efdec2ff8c653c5aad,EXTRECON-c2946890e5a927dc128587f9,descriptive_channel_consistent,vacant_positions,NY,,staffing_hypothesis_ready,,,,,staffing
,tier_3_directional_or_mechanism_supporting,descriptive channel evidence only; no causal effect and isolated levels are not changes,MECH-06,,not_corroborated,channel_consistent,,,,,,cog_2025_171041,,,,2025,,"[""21.8""]",STAFF-3,,,AGGRES-817c35ec09333a9ebff98743,,uphold_tier_3_directional,fire,"rtment has 743 FTE uniformed officers budgeted, and currently, 665 of those positions are filled. As of March 31, 2026, there were 78 uniformed vacancies in the fire department, as well as approximately 27 employees on long-term injured-on-duty disability, for an effective vacancy of 105 FTEs or 14.1 percent of the department’s firefighters. There are 11 non-uniform vacancies in the fire department for 89 out of 409 city-wide vacancies, or 21.8 percent of total City vacancies. The Administration did not plan on a fire recruit class in 2025-26. Staffing should be monitored closely, as any reductions on the current employees would potentially place additional stress on the workforce and increase the use of overtime to backfill positions. On a year-to-year basis, the number of filled firefighter positions has decreased from 695 FTEs on March 31, 2025, to 665 FTEs on March 31, 202","{""character_end"": ""101808"", ""character_start"": ""101804"", ""column"": """", ""page"": ""48"", ""row"": """", ""table_id"": """"}",1,EXTSOURCE-e6c8e6efdec2ff8c653c5aad,EXTRECON-0675620d390f0a203c157943,descriptive_channel_consistent,vacant_positions,NY,,staffing_hypothesis_ready,,,,,staffing
,tier_3_directional_or_mechanism_supporting,descriptive channel evidence only; no causal effect and isolated levels are not changes,MECH-06,,not_corroborated,channel_consistent,,,,,,cog_2025_170709,,,,2014,,"[""March 31, 2022""]",STAFF-3,,,AGGRES-ba5dd66dd93f08c0fa699f6e,,uphold_tier_3_directional,fire,"approximate year-end total of $13 - $14.0 million. Overtime has historically been under budgeted and has been funded largely through departmental vacancies and fund balance. The fire department’s budgeted personal service costs, including both firefighters and the civilian workforce, is budgeted at $68.3 million, which is increasing by $4.3 million, or 6.8 percent. The fire department currently has twenty-five vacant positions as of March 31, 2022; there are currently fifty-one recruits enrolled at the State fire academy in Montour Falls and they are expected to complete their training and be assigned to their respective fire house in July. The City is currently planning on running at least one and possibly two fire academy classes of 20 recruits in 2022-23, dependent on current employee attrition. Annual salaries are budgeted to increase by $2.0 million to $55.9 million and overt","{""character_end"": ""307039"", ""character_start"": ""307025"", ""column"": """", ""page"": ""119"", ""row"": """", ""table_id"": """"}",1,EXTSOURCE-abbb677f826627c2e43f3746,EXTRECON-846cbc80fb826168b3444271,descriptive_channel_consistent,vacant_positions,NY,,staffing_hypothesis_ready,,,,,staffing
