growth_candidate_id,normalization_id,municipality,state,region,side_label,role_unit,growth_value,growth_value_candidates,growth_value_type,pay_basis,period_label,normalization_status,normalization_confidence,mechanism_class,quant_qual_link_id,growth_continuity_status,caveats,source_locator_lineage,cleaned_analysis_use_primary_category,cross_side_wage_level_comparison_forced
BRMGROWTHNORM-20260803-39317955960121ec583b35e7,BRMQNORM-20260803-cac769498c704b7125898ab2,Hart,MI,Midwest,police_direct,police_role,3.0,[3.0],percentage,annual_salary,2026,normalized_growth_or_percentage_only,moderate,cola_cpi_indexing,BRMQLINK-20260803-39317955960121ec583b35e7,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-08622-01"", ""final"": ""https://cityofhart.org/documents/packet_CC_06_09_26_SUEYV.pdf"", ""original"": ""https://cityofhart.org/documents/packet_CC_06_09_26_SUEYV.pdf"", ""scout_target_id"": ""BRM5-20260731-08622""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-c1f76ca8ae57d2a30ee17636,BRMQNORM-20260803-cad5d3c2e828bacc5232c9e0,Mosinee,WI,Midwest,non_safety_direct,non_safety_role,4.0,[4.0],percentage,budget_amount,2026,normalized_budget_context_only,moderate,non_base_compensation,BRMQLINK-20260803-c1f76ca8ae57d2a30ee17636,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-17739-01"", ""final"": ""https://mosinee.wi.us/_files/ugd/3fe12a_3793d7597f884b7aaedee602c7f89f3e.pdf"", ""original"": ""https://www.mosinee.wi.us/_files/ugd/3fe12a_3793d7597f884b7aaedee602c7f89f3e.pdf"", ""scout_target_id"": ""BRM5-20260731-17739""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-8f47d0522d92f2aa0aa57d59,BRMQNORM-20260803-cae566875360ef9ae342f78a,Granville,OH,Midwest,police_direct,police_role,3.0,[3.0],percentage,percentage_raise,2018–2019,normalized_growth_or_percentage_only,moderate,other_pay_setting_mechanism,BRMQLINK-20260803-8f47d0522d92f2aa0aa57d59,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-13492-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-09-0836.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-09-0836.pdf"", ""scout_target_id"": ""BRM5-20260731-13492""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-8e7dd6bdad9358e839dd3dac,BRMQNORM-20260803-caeb4e5ecf9567f72c97f2cf,Monroe,OH,Midwest,police_direct,police_role,,"[49792.0,54597.0,59883.0,65698.0,72095.0,75700.0,79485.0]",step_schedule_values,step_schedule,2021,normalized_partial,moderate,classification_civil_service,BRMQLINK-20260803-8e7dd6bdad9358e839dd3dac,growth_partial_review,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-09827-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-02-0109.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-02-0109.pdf"", ""scout_target_id"": ""BRM5-20260731-09827""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-95a4836d98091e0c1b041aa2,BRMQNORM-20260803-cb436cd7f2d20e484719ad4e,Harrison,OH,Midwest,police_direct,police_role,15.0,[15.0],percentage,percentage_raise,2021–2023,normalized_growth_or_percentage_only,moderate,other_pay_setting_mechanism,BRMQLINK-20260803-95a4836d98091e0c1b041aa2,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-02278-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Addendums/2021/21-MED-02-0192.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Addendums/2021/21-MED-02-0192.pdf"", ""scout_target_id"": ""BRM5-20260731-02278""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-d44e07161ac0483411abac6d,BRMQNORM-20260803-cbf69eab942b5768341b0bf5,Delaware,OH,Midwest,fire_direct,fire_role,,"[1.0,3.0]",percentage,percentage_raise,2022–2023,normalized_growth_or_percentage_only,moderate,cola_cpi_indexing,BRMQLINK-20260803-d44e07161ac0483411abac6d,growth_partial_review,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-09725-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2020/20-MED-12-1414.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2020/20-MED-12-1414.pdf"", ""scout_target_id"": ""BRM5-20260731-09725""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-a29f0418a44debcd75e98880,BRMQNORM-20260803-cc8d76f67f0a5c1fff4fb597,Warren,OH,Midwest,police_direct,police_role,0.0,[0.0],percentage,percentage_raise,2021,normalized_growth_or_percentage_only,moderate,collective_bargaining,BRMQLINK-20260803-a29f0418a44debcd75e98880,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-02449-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2019/19-MED-10-1099.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2019/19-MED-10-1099.pdf"", ""scout_target_id"": ""BRM5-20260731-02449""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-70af8c3254e080d8878018ca,BRMQNORM-20260803-cef6ce40556adb35899a8e02,Siren,WI,Midwest,non_safety_direct,non_safety_role,3.12,[3.12],percentage,budget_amount,2025–2026,normalized_budget_context_only,moderate,collective_bargaining,BRMQLINK-20260803-70af8c3254e080d8878018ca,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-02839-01"", ""final"": ""https://villageofsirenwi.gov/uploads/2/8/8/0/28802855/board_meeting_minutes_november_2025.pdf"", ""original"": ""https://www.villageofsirenwi.gov/uploads/2/8/8/0/28802855/board_meeting_minutes_november_2025.pdf"", ""scout_target_id"": ""BRM5-20260731-02839""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-53b9a3fc9b095b0f8fd1b6f7,BRMQNORM-20260803-d0bc4c2ef7ef51a274118450,Glendale,WI,Midwest,police_direct,police_role,3.0,[3.0],percentage,percentage_raise,2025–2028,normalized_growth_or_percentage_only,moderate,arbitration_factfinding,BRMQLINK-20260803-53b9a3fc9b095b0f8fd1b6f7,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-17676-01"", ""final"": ""https://glendalewi.gov/AgendaCenter/ViewFile/ArchivedAgenda/_11252024-751"", ""original"": ""https://www.glendalewi.gov/AgendaCenter/ViewFile/ArchivedAgenda/_11252024-751"", ""scout_target_id"": ""BRM5-20260731-17676""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-a433370fc200e4501b2295ee,BRMQNORM-20260803-d0d690c5797d79118e8942b1,Bloomfield,MI,Midwest,fire_direct,fire_role,,"[0.41,157.44]",step_schedule_values,monthly,2025–2028,normalized_partial,moderate,strike_no_strike_dispute_process,BRMQLINK-20260803-a433370fc200e4501b2295ee,growth_partial_review,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-12284-02"", ""final"": ""https://bloomfieldtwp.org/media/s15fxgoa/final-2025-2028-bt-iaff-local-3045-contract-102925-signed.pdf"", ""original"": ""https://www.bloomfieldtwp.org/media/s15fxgoa/final-2025-2028-bt-iaff-local-3045-contract-102925-signed.pdf"", ""scout_target_id"": ""BRM5-20260731-12284""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-2b060538bf6eb3ebb68ed513,BRMQNORM-20260803-d121af76c12505fd9e28cc23,Vermillion,SD,Midwest,police_direct,police_role,3.0,[3.0],percentage,cola_cpi,2025–2027,normalized_growth_or_percentage_only,moderate,collective_bargaining,BRMQLINK-20260803-2b060538bf6eb3ebb68ed513,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-10094-01"", ""final"": ""https://vermillion.us/AgendaCenter/ViewFile/Minutes/_11182024-1031"", ""original"": ""https://www.vermillion.us/AgendaCenter/ViewFile/Minutes/_11182024-1031"", ""scout_target_id"": ""BRM5-20260731-10094""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-50dfabcda1492098c68dca8e,BRMQNORM-20260803-d13a97ce52b04c1035e9cffb,Plymouth,WI,Midwest,fire_direct,fire_role,,"[125528.0,96553.6]",step_schedule_values,step_schedule,2026,normalized_partial,moderate,collective_bargaining,BRMQLINK-20260803-50dfabcda1492098c68dca8e,growth_partial_review,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-17764-03"", ""final"": ""https://plymouthwi.gov/AgendaCenter/ViewFile/Agenda/_03102026-309"", ""original"": ""https://www.plymouthwi.gov/AgendaCenter/ViewFile/Agenda/_03102026-309"", ""scout_target_id"": ""BRM5-20260731-17764""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-f57876b0094d94c58956b084,BRMQNORM-20260803-d174fabc02b434c395d6fbc1,Novi,MI,Midwest,police_direct,police_role,4.0,[4.0],percentage,percentage_raise,2025–2028,normalized_growth_or_percentage_only,moderate,retroactivity_implementation,BRMQLINK-20260803-f57876b0094d94c58956b084,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-12430-01"", ""final"": ""https://cityofnovi.org/media/ictckhng/polc-contract-2025-2028.pdf"", ""original"": ""https://cityofnovi.org/media/ictckhng/polc-contract-2025-2028.pdf"", ""scout_target_id"": ""BRM5-20260731-12430""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-d6d62bf31133615ed49a3de9,BRMQNORM-20260803-d5c28a0dff4ab6e55350ca7d,Chardon,OH,Midwest,police_direct,police_role,,"[32.92,34.57,36.3,38.11,40.02]",step_schedule_values,step_schedule,2024,normalized_partial,moderate,,,growth_partial_review,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-02213-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Addendums/2023/23-MED-04-0377.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Addendums/2023/23-MED-04-0377.pdf"", ""scout_target_id"": ""BRM5-20260731-02213""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-192745c2e708e94ee2bb2026,BRMQNORM-20260803-d5c4a2b9b360eed061f0ae3b,Moorhead,MN,Midwest,non_safety_direct,non_safety_role,6.0,[6.0],percentage,percentage_raise,2025–2027,normalized_growth_or_percentage_only,moderate,collective_bargaining,BRMQLINK-20260803-192745c2e708e94ee2bb2026,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-16504-01"", ""final"": ""https://moorheadmn.gov/media/plfnds1z/afscme-65-2025-2027-agreement.pdf"", ""original"": ""https://www.moorheadmn.gov/media/plfnds1z/afscme-65-2025-2027-agreement.pdf?id=9312"", ""scout_target_id"": ""BRM5-20260731-16504""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-17f2958d9e995dcbeebeb44e,BRMQNORM-20260803-d6025329f5784ccb7e519db1,York,WI,Midwest,police_direct,police_role,6.0,[6.0],percentage,cola_cpi,2024,normalized_growth_or_percentage_only,moderate,,,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-17847-01"", ""final"": ""https://townofyork.org/minutes-of-november-12-2024-board-meeting"", ""original"": ""https://townofyork.org/minutes-of-november-12-2024-board-meeting/"", ""scout_target_id"": ""BRM5-20260731-17847""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-1ebe7c714bc38a3d873f4e99,BRMQNORM-20260803-d628a85c288f168f6d081b21,Morrice,MI,Midwest,police_direct,police_role,10.0,[10.0],percentage,percentage_raise,2021,normalized_growth_or_percentage_only,moderate,other_pay_setting_mechanism,BRMQLINK-20260803-1ebe7c714bc38a3d873f4e99,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-01199-01"", ""final"": ""https://morrice.mi.us/wp-content/uploads/2021/05/March-09-2021-Approved.pdf"", ""original"": ""https://morrice.mi.us/wp-content/uploads/2021/05/March-09-2021-Approved.pdf"", ""scout_target_id"": ""BRM5-20260731-01199""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-b1f73c27dee857fab84ad578,BRMQNORM-20260803-d6dda7d6a21a538f653eb9a1,Whitewater,MI,Midwest,non_safety_direct,non_safety_role,,"[12.36,12.73,13.11,13.5,13.91,19.25]",range,range_min_max,2025–2026,normalized_ready,moderate,,,growth_partial_review,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-08760-01"", ""final"": ""https://whitewatertownshipmi.gov/uploads/2/1/9/6/21966412/special_board_meeting_packet__03.24.2025.pdf"", ""original"": ""https://www.whitewatertownshipmi.gov/uploads/2/1/9/6/21966412/special_board_meeting_packet__03.24.2025.pdf"", ""scout_target_id"": ""BRM5-20260731-08760""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-9cbf0a350bae19938ad10f8d,BRMQNORM-20260803-d79a408c2a2dcb2236b5dd7c,Chatfield,MN,Midwest,police_direct,police_role,4.0,[4.0],percentage,percentage_raise,2025,normalized_growth_or_percentage_only,moderate,ordinance_council_adoption,BRMQLINK-20260803-9cbf0a350bae19938ad10f8d,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-05090-01"", ""final"": ""https://d3n9y02raazwpg.cloudfront.net/chatfield/0fa8240f-fb87-4115-a696-80124d33e37c-a4028e22-799e-483a-97d2-7f4b357b3951-1731083723.pdf"", ""original"": ""https://d3n9y02raazwpg.cloudfront.net/chatfield/0fa8240f-fb87-4115-a696-80124d33e37c-a4028e22-799e-483a-97d2-7f4b357b3951-1731083723.pdf"", ""scout_target_id"": ""BRM5-20260731-05090""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-ee73a7ab0921e9c40c2f4e02,BRMQNORM-20260803-d7be437c66e4597b726fea7f,Belle,SD,Midwest,police_direct,police_role,,"[15.29,15.67]",step_schedule_values,hourly,2021,normalized_partial,moderate,collective_bargaining,BRMQLINK-20260803-ee73a7ab0921e9c40c2f4e02,growth_partial_review,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-13707-01"", ""final"": ""https://bellefourche.org/vertical/sites/%7B161B3B9B-0700-4014-A73C-AD9D1DCB57BA%7D/uploads/Council_Minutes_3-15-21.pdf"", ""original"": ""https://www.bellefourche.org/vertical/sites/%7B161B3B9B-0700-4014-A73C-AD9D1DCB57BA%7D/uploads/Council_Minutes_3-15-21.pdf"", ""scout_target_id"": ""BRM5-20260731-13707""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-95de022a98db4c886a45add2,BRMQNORM-20260803-d7f827ea35517481a4264827,Belle,SD,Midwest,police_direct,police_role,,"[60756.48,62275.4]",step_schedule_values,annual_salary,2022–2023,normalized_partial,moderate,collective_bargaining,BRMQLINK-20260803-95de022a98db4c886a45add2,growth_partial_review,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-13707-03"", ""final"": ""https://bellefourche.org/vertical/sites/%7B161B3B9B-0700-4014-A73C-AD9D1DCB57BA%7D/uploads/Council_Minutes_11-7-22%281%29.pdf"", ""original"": ""https://www.bellefourche.org/vertical/sites/%7B161B3B9B-0700-4014-A73C-AD9D1DCB57BA%7D/uploads/Council_Minutes_11-7-22%281%29.pdf"", ""scout_target_id"": ""BRM5-20260731-13707""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-09f6e93050eee02988a46db8,BRMQNORM-20260803-d86dd28533f895ce3f80ce21,Kewanee,IL,Midwest,fire_direct,fire_role,2.75,[2.75],percentage,annual_salary,2019–2025,normalized_growth_or_percentage_only,moderate,ordinance_council_adoption,BRMQLINK-20260803-09f6e93050eee02988a46db8,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-00295-02"", ""final"": ""https://cms5.revize.com/revize/kewanee/COUNCIL%20PACKET%2003-14-2022.pdf"", ""original"": ""https://cms5.revize.com/revize/kewanee/COUNCIL%20PACKET%2003-14-2022.pdf"", ""scout_target_id"": ""BRM5-20260731-00295""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-8301654bccaf8c540dfd9f94,BRMQNORM-20260803-d875bf0705341d61cd3b32ab,Wrightstown,WI,Midwest,police_direct,police_role,41155.71,[41155.71],currency_amount,budget_amount,2026,normalized_budget_context_only,moderate,cola_cpi_indexing,BRMQLINK-20260803-8301654bccaf8c540dfd9f94,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-02885-01"", ""final"": ""https://core-docs.s3.us-east-1.amazonaws.com/documents/asset/uploaded_file/5174/VOW/6147418/2026_BUDGET_OVERVIEW_Final_Approved.pdf"", ""original"": ""https://core-docs.s3.us-east-1.amazonaws.com/documents/asset/uploaded_file/5174/VOW/6147418/2026_BUDGET_OVERVIEW_Final_Approved.pdf"", ""scout_target_id"": ""BRM5-20260731-02885""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-8db223f6c8f30fd810ea6547,BRMQNORM-20260803-d8edc553b5089bdb3e170955,Shelby,MI,Midwest,non_safety_direct,non_safety_role,18.9,[18.9],step_schedule_values,hourly,2022,normalized_ready,high,market_recruitment_retention,BRMQLINK-20260803-8db223f6c8f30fd810ea6547,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-01243-01"", ""final"": ""https://shelbyvillage.com/wp-content/uploads/2025/04/Combined-Minutes-2022.pdf"", ""original"": ""https://shelbyvillage.com/wp-content/uploads/2025/04/Combined-Minutes-2022.pdf"", ""scout_target_id"": ""BRM5-20260731-01243""}",same_side_growth_evidence,false
BRMGROWTHNORM-20260803-a545aa376c3afb3c19716fed,BRMQNORM-20260803-d971deec67a73d1bded4389f,Wadsworth,OH,Midwest,police_direct,police_role,4.5,[4.5],percentage,percentage_raise,2021,normalized_growth_or_percentage_only,moderate,collective_bargaining,BRMQLINK-20260803-a545aa376c3afb3c19716fed,side_specific_growth_ready,"[""side_specific_documentary_growth_record"",""no_forced_cross_side_wage_level_comparison""]","{""candidate_id"": ""BRM5C-BRM5-20260731-06184-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2021/21-MED-10-1339.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2021/21-MED-10-1339.pdf"", ""scout_target_id"": ""BRM5-20260731-06184""}",same_side_growth_evidence,false
