mechanism_prep_id,span_rating_id,source_rating_id,span_id,side_label,mechanism_class,source_family,municipality,state,source_ids,span_ids,claim_readiness_bucket,downstream_use_bucket,mechanism_strength,clear_side_confidence,attachable_to_quantitative_cluster_flag,attachable_to_growth_cluster_flag,attachable_to_comparison_cluster_flag,recommended_use,reconciliation_reason_codes,source_locator_lineage
BRMMECHPREP-20260803-c689755941d2cb5d5dbca333,BRMGRT-20260802-8e8eb49583d3b229b6cc9e52,BRMGRS-20260802-f437b6422efc52f9f8c885cd,BRMSPAN-20260802-cad8e75d977a38f643970450,police_direct,retroactivity_implementation,cba,Monroe,OH,"[""BRMGRS-20260802-f437b6422efc52f9f8c885cd""]","[""BRMSPAN-20260802-cad8e75d977a38f643970450""]",qualitative_mechanism_claim_ready,mechanism_summary_candidate,moderate,high,true,true,false,mechanism summary,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-02346-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-02-0110.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-02-0110.pdf"", ""scout_target_id"": ""BRM5-20260731-02346""}"
BRMMECHPREP-20260803-0d79e24cf212cd685db80520,BRMGRT-20260802-d1b7975bb32bb42b3eb7a96e,BRMGRS-20260802-f437b6422efc52f9f8c885cd,BRMSPAN-20260802-d6af0a4088f85e104e88f58f,police_direct,other_pay_setting_mechanism,cba,Monroe,OH,"[""BRMGRS-20260802-f437b6422efc52f9f8c885cd""]","[""BRMSPAN-20260802-d6af0a4088f85e104e88f58f""]",qualitative_mechanism_claim_ready,supporting_example_candidate,moderate,high,true,true,false,supporting,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-02346-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-02-0110.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-02-0110.pdf"", ""scout_target_id"": ""BRM5-20260731-02346""}"
BRMMECHPREP-20260803-23bbf3186b1bf597d4d00028,BRMGRT-20260802-7a18ac369233b7b3e3374a76,BRMGRS-20260802-f437b6422efc52f9f8c885cd,BRMSPAN-20260802-f62e4ea2a1313e697f2550fb,police_direct,classification_civil_service,cba,Monroe,OH,"[""BRMGRS-20260802-f437b6422efc52f9f8c885cd""]","[""BRMSPAN-20260802-f62e4ea2a1313e697f2550fb""]",qualitative_mechanism_claim_ready,local_context_candidate,weak,high,true,true,false,local context,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-02346-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-02-0110.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-02-0110.pdf"", ""scout_target_id"": ""BRM5-20260731-02346""}"
BRMMECHPREP-20260803-66581d72c841e7abe9fac5ba,BRMGRT-20260802-5169dd4b03f3ab339436407c,BRMGRS-20260802-c651a4fa17b469ff71375c4a,BRMSPAN-20260802-31fe9fc99cc90507a5a30ca0,police_direct,ordinance_council_adoption,mou_or_memorandum,Milaca,MN,"[""BRMGRS-20260802-c651a4fa17b469ff71375c4a""]","[""BRMSPAN-20260802-31fe9fc99cc90507a5a30ca0""]",qualitative_mechanism_claim_ready,mechanism_summary_candidate,moderate,high,true,true,false,mechanism summary,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-16500-02"", ""final"": ""https://cityofmilaca.org/documents/556/06-24-24_CC_REGULAR_MEETING_AGENDA_PACKET.pdf"", ""original"": ""https://www.cityofmilaca.org/documents/556/06-24-24_CC_REGULAR_MEETING_AGENDA_PACKET.pdf"", ""scout_target_id"": ""BRM5-20260731-16500""}"
BRMMECHPREP-20260803-a7963bf91294c25d0ee8ec20,BRMGRT-20260802-b9eec4c5b662680cc3d136a8,BRMGRS-20260802-c651a4fa17b469ff71375c4a,BRMSPAN-20260802-71f9ac293e30d2a6b2a08add,police_direct,other_pay_setting_mechanism,mou_or_memorandum,Milaca,MN,"[""BRMGRS-20260802-c651a4fa17b469ff71375c4a""]","[""BRMSPAN-20260802-71f9ac293e30d2a6b2a08add""]",source_navigation_or_reference_only,exclude_or_write_off,none,high,true,true,false,write_off,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-16500-02"", ""final"": ""https://cityofmilaca.org/documents/556/06-24-24_CC_REGULAR_MEETING_AGENDA_PACKET.pdf"", ""original"": ""https://www.cityofmilaca.org/documents/556/06-24-24_CC_REGULAR_MEETING_AGENDA_PACKET.pdf"", ""scout_target_id"": ""BRM5-20260731-16500""}"
BRMMECHPREP-20260803-de09fb098f9ebb8d4859c360,BRMGRT-20260802-3a90ecc8b80b0a4caa2cbf07,BRMGRS-20260802-c651a4fa17b469ff71375c4a,BRMSPAN-20260802-8982fba6b80e2ade897bd788,police_direct,collective_bargaining,mou_or_memorandum,Milaca,MN,"[""BRMGRS-20260802-c651a4fa17b469ff71375c4a""]","[""BRMSPAN-20260802-8982fba6b80e2ade897bd788""]",weak_or_not_supported,exclude_or_write_off,weak,high,true,true,false,write_off,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-16500-02"", ""final"": ""https://cityofmilaca.org/documents/556/06-24-24_CC_REGULAR_MEETING_AGENDA_PACKET.pdf"", ""original"": ""https://www.cityofmilaca.org/documents/556/06-24-24_CC_REGULAR_MEETING_AGENDA_PACKET.pdf"", ""scout_target_id"": ""BRM5-20260731-16500""}"
BRMMECHPREP-20260803-aa7d09ec6cd4f04258b8ceb9,BRMGRT-20260802-2dab8585019059fe566b8586,BRMGRS-20260802-c651a4fa17b469ff71375c4a,BRMSPAN-20260802-931564ef59ca5fd3bab44b45,police_direct,collective_bargaining,mou_or_memorandum,Milaca,MN,"[""BRMGRS-20260802-c651a4fa17b469ff71375c4a""]","[""BRMSPAN-20260802-931564ef59ca5fd3bab44b45""]",source_navigation_or_reference_only,exclude_or_write_off,none,high,true,true,false,write_off,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-16500-02"", ""final"": ""https://cityofmilaca.org/documents/556/06-24-24_CC_REGULAR_MEETING_AGENDA_PACKET.pdf"", ""original"": ""https://www.cityofmilaca.org/documents/556/06-24-24_CC_REGULAR_MEETING_AGENDA_PACKET.pdf"", ""scout_target_id"": ""BRM5-20260731-16500""}"
BRMMECHPREP-20260803-20f76f0c9ba6157d19a5efef,BRMGRT-20260802-9e93ff9c8ee332e2189464c4,BRMGRS-20260802-c651a4fa17b469ff71375c4a,BRMSPAN-20260802-987d3b8e6d0d08ad4d4e685e,police_direct,non_base_compensation,mou_or_memorandum,Milaca,MN,"[""BRMGRS-20260802-c651a4fa17b469ff71375c4a""]","[""BRMSPAN-20260802-987d3b8e6d0d08ad4d4e685e""]",weak_or_not_supported,manual_review_candidate,none,high,true,true,false,defer,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-16500-02"", ""final"": ""https://cityofmilaca.org/documents/556/06-24-24_CC_REGULAR_MEETING_AGENDA_PACKET.pdf"", ""original"": ""https://www.cityofmilaca.org/documents/556/06-24-24_CC_REGULAR_MEETING_AGENDA_PACKET.pdf"", ""scout_target_id"": ""BRM5-20260731-16500""}"
BRMMECHPREP-20260803-6a53d478dcba0bbf61bf09b8,BRMGRT-20260802-cbe827f28a305223781f8f7b,BRMGRS-20260802-c651a4fa17b469ff71375c4a,BRMSPAN-20260802-cb9e76cd10f258a8ddd2fd87,police_direct,other_pay_setting_mechanism,mou_or_memorandum,Milaca,MN,"[""BRMGRS-20260802-c651a4fa17b469ff71375c4a""]","[""BRMSPAN-20260802-cb9e76cd10f258a8ddd2fd87""]",qualitative_mechanism_claim_ready,mechanism_summary_candidate,moderate,high,true,true,false,mechanism summary,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-16500-02"", ""final"": ""https://cityofmilaca.org/documents/556/06-24-24_CC_REGULAR_MEETING_AGENDA_PACKET.pdf"", ""original"": ""https://www.cityofmilaca.org/documents/556/06-24-24_CC_REGULAR_MEETING_AGENDA_PACKET.pdf"", ""scout_target_id"": ""BRM5-20260731-16500""}"
BRMMECHPREP-20260803-8e07e9c563d47483300148c8,BRMGRT-20260802-9589cc4c45e6cee0814ae625,BRMGRS-20260802-c651a4fa17b469ff71375c4a,BRMSPAN-20260802-d9e37a921b5f9a18c868e88b,police_direct,cola_cpi_indexing,mou_or_memorandum,Milaca,MN,"[""BRMGRS-20260802-c651a4fa17b469ff71375c4a""]","[""BRMSPAN-20260802-d9e37a921b5f9a18c868e88b""]",quantitative_needs_normalization,quantitative_normalization_candidate,weak,high,true,true,false,defer,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-16500-02"", ""final"": ""https://cityofmilaca.org/documents/556/06-24-24_CC_REGULAR_MEETING_AGENDA_PACKET.pdf"", ""original"": ""https://www.cityofmilaca.org/documents/556/06-24-24_CC_REGULAR_MEETING_AGENDA_PACKET.pdf"", ""scout_target_id"": ""BRM5-20260731-16500""}"
BRMMECHPREP-20260803-a8b63f75f944b4da41cc4ca9,BRMGRT-20260802-3f2ac0888341335858b83604,BRMGRS-20260802-c651a4fa17b469ff71375c4a,BRMSPAN-20260802-e8ca636a9d1ff016c2e5bb34,police_direct,other_pay_setting_mechanism,mou_or_memorandum,Milaca,MN,"[""BRMGRS-20260802-c651a4fa17b469ff71375c4a""]","[""BRMSPAN-20260802-e8ca636a9d1ff016c2e5bb34""]",source_navigation_or_reference_only,exclude_or_write_off,none,high,true,true,false,write_off,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-16500-02"", ""final"": ""https://cityofmilaca.org/documents/556/06-24-24_CC_REGULAR_MEETING_AGENDA_PACKET.pdf"", ""original"": ""https://www.cityofmilaca.org/documents/556/06-24-24_CC_REGULAR_MEETING_AGENDA_PACKET.pdf"", ""scout_target_id"": ""BRM5-20260731-16500""}"
BRMMECHPREP-20260803-c51165eff05f886e3c33edc6,BRMGRT-20260802-965bfc2c3aaa5850201c734e,BRMGRS-20260802-c651a4fa17b469ff71375c4a,BRMSPAN-20260802-f0a12cb66fc29648158e6d8d,police_direct,cola_cpi_indexing,mou_or_memorandum,Milaca,MN,"[""BRMGRS-20260802-c651a4fa17b469ff71375c4a""]","[""BRMSPAN-20260802-f0a12cb66fc29648158e6d8d""]",quantitative_direct_text_claim_ready,core_finding_candidate,weak,high,true,true,false,core,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-16500-02"", ""final"": ""https://cityofmilaca.org/documents/556/06-24-24_CC_REGULAR_MEETING_AGENDA_PACKET.pdf"", ""original"": ""https://www.cityofmilaca.org/documents/556/06-24-24_CC_REGULAR_MEETING_AGENDA_PACKET.pdf"", ""scout_target_id"": ""BRM5-20260731-16500""}"
BRMMECHPREP-20260803-371a1e94f2b558cb67b946ff,BRMGRT-20260802-354abb8917bcffb772f3ffb5,BRMGRS-20260802-c651a4fa17b469ff71375c4a,BRMSPAN-20260802-f16292f28425fdf06881d8a5,police_direct,ordinance_council_adoption,mou_or_memorandum,Milaca,MN,"[""BRMGRS-20260802-c651a4fa17b469ff71375c4a""]","[""BRMSPAN-20260802-f16292f28425fdf06881d8a5""]",qualitative_mechanism_claim_ready,mechanism_summary_candidate,moderate,high,true,true,false,mechanism summary,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-16500-02"", ""final"": ""https://cityofmilaca.org/documents/556/06-24-24_CC_REGULAR_MEETING_AGENDA_PACKET.pdf"", ""original"": ""https://www.cityofmilaca.org/documents/556/06-24-24_CC_REGULAR_MEETING_AGENDA_PACKET.pdf"", ""scout_target_id"": ""BRM5-20260731-16500""}"
BRMMECHPREP-20260803-d54b04db7c759ee61ce051a4,BRMGRT-20260802-402612645520e660bd8c2ac9,BRMGRS-20260802-c651a4fa17b469ff71375c4a,BRMSPAN-20260802-fd40de188e9d153895f795d6,police_direct,ordinance_council_adoption,mou_or_memorandum,Milaca,MN,"[""BRMGRS-20260802-c651a4fa17b469ff71375c4a""]","[""BRMSPAN-20260802-fd40de188e9d153895f795d6""]",weak_or_not_supported,manual_review_candidate,none,high,true,true,false,defer,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-16500-02"", ""final"": ""https://cityofmilaca.org/documents/556/06-24-24_CC_REGULAR_MEETING_AGENDA_PACKET.pdf"", ""original"": ""https://www.cityofmilaca.org/documents/556/06-24-24_CC_REGULAR_MEETING_AGENDA_PACKET.pdf"", ""scout_target_id"": ""BRM5-20260731-16500""}"
BRMMECHPREP-20260803-c84cff9f0b24d6db9b6f8021,BRMGRT-20260802-f467121a6847251b6e614215,BRMGRS-20260802-eef5f2c7b61d272c9752a410,BRMSPAN-20260802-333b46851e2d0a1c085a37cd,non_safety_direct,market_recruitment_retention,agenda_packet_or_minutes,Rye,PA,"[""BRMGRS-20260802-eef5f2c7b61d272c9752a410""]","[""BRMSPAN-20260802-333b46851e2d0a1c085a37cd""]",weak_or_not_supported,manual_review_candidate,weak,high,true,false,false,defer,"[""primary_anchor:non_safety_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-03400-02"", ""final"": ""https://ryetwp.com/wp-content/uploads/2023/01/2022-Minutes.pdf"", ""original"": ""https://ryetwp.com/wp-content/uploads/2023/01/2022-Minutes.pdf"", ""scout_target_id"": ""BRM5-20260731-03400""}"
BRMMECHPREP-20260803-b55a229e53aeb7f99a966a51,BRMGRT-20260802-41b5300f6850bb226a311fff,BRMGRS-20260802-eef5f2c7b61d272c9752a410,BRMSPAN-20260802-8643a25f67022845aa0afb9a,non_safety_direct,market_recruitment_retention,agenda_packet_or_minutes,Rye,PA,"[""BRMGRS-20260802-eef5f2c7b61d272c9752a410""]","[""BRMSPAN-20260802-8643a25f67022845aa0afb9a""]",weak_or_not_supported,manual_review_candidate,weak,high,true,false,false,defer,"[""primary_anchor:non_safety_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-03400-02"", ""final"": ""https://ryetwp.com/wp-content/uploads/2023/01/2022-Minutes.pdf"", ""original"": ""https://ryetwp.com/wp-content/uploads/2023/01/2022-Minutes.pdf"", ""scout_target_id"": ""BRM5-20260731-03400""}"
BRMMECHPREP-20260803-2f4f0d2228c538b32b4390db,BRMGRT-20260802-99bd86613a7e2df0c8e4a7f3,BRMGRS-20260802-396b64fc6168998ec6e02ac7,BRMSPAN-20260802-14d7e12880eb87cfac53ec7f,police_direct,non_base_compensation,cba,Chester,OH,"[""BRMGRS-20260802-396b64fc6168998ec6e02ac7""]","[""BRMSPAN-20260802-14d7e12880eb87cfac53ec7f""]",source_navigation_or_reference_only,exclude_or_write_off,none,high,true,true,false,write_off,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-02218-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2015/15-MED-10-1051.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2015/15-MED-10-1051.pdf"", ""scout_target_id"": ""BRM5-20260731-02218""}"
BRMMECHPREP-20260803-3a2ed91814145523e94b5537,BRMGRT-20260802-944bffde98b4e8177d151890,BRMGRS-20260802-396b64fc6168998ec6e02ac7,BRMSPAN-20260802-4894821cbf76817e988f7d63,police_direct,strike_no_strike_dispute_process,cba,Chester,OH,"[""BRMGRS-20260802-396b64fc6168998ec6e02ac7""]","[""BRMSPAN-20260802-4894821cbf76817e988f7d63""]",source_navigation_or_reference_only,exclude_or_write_off,none,high,true,true,false,write_off,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-02218-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2015/15-MED-10-1051.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2015/15-MED-10-1051.pdf"", ""scout_target_id"": ""BRM5-20260731-02218""}"
BRMMECHPREP-20260803-2bafbbe77fe4c266f2241fbf,BRMGRT-20260802-c397d1d7bc38e32f273f6e7f,BRMGRS-20260802-396b64fc6168998ec6e02ac7,BRMSPAN-20260802-551d28dfcb9dd69ef31ed5d2,police_direct,other_pay_setting_mechanism,cba,Chester,OH,"[""BRMGRS-20260802-396b64fc6168998ec6e02ac7""]","[""BRMSPAN-20260802-551d28dfcb9dd69ef31ed5d2""]",source_navigation_or_reference_only,exclude_or_write_off,none,high,true,true,false,write_off,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-02218-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2015/15-MED-10-1051.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2015/15-MED-10-1051.pdf"", ""scout_target_id"": ""BRM5-20260731-02218""}"
BRMMECHPREP-20260803-85c67ba7f2f4b21eba430b43,BRMGRT-20260802-816c0e83c213ec3119cf01f5,BRMGRS-20260802-396b64fc6168998ec6e02ac7,BRMSPAN-20260802-78ffa433afe74304be03a2ea,police_direct,retroactivity_implementation,cba,Chester,OH,"[""BRMGRS-20260802-396b64fc6168998ec6e02ac7""]","[""BRMSPAN-20260802-78ffa433afe74304be03a2ea""]",local_context_only,local_context_candidate,weak,high,true,true,false,local context,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-02218-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2015/15-MED-10-1051.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2015/15-MED-10-1051.pdf"", ""scout_target_id"": ""BRM5-20260731-02218""}"
BRMMECHPREP-20260803-b8785cb1fe9fdc9fff016194,BRMGRT-20260802-96077a52af9f44f8401788f0,BRMGRS-20260802-396b64fc6168998ec6e02ac7,BRMSPAN-20260802-7db75ae1028008a50ce5d5e8,police_direct,strike_no_strike_dispute_process,cba,Chester,OH,"[""BRMGRS-20260802-396b64fc6168998ec6e02ac7""]","[""BRMSPAN-20260802-7db75ae1028008a50ce5d5e8""]",local_context_only,local_context_candidate,weak,high,true,true,false,local context,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-02218-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2015/15-MED-10-1051.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2015/15-MED-10-1051.pdf"", ""scout_target_id"": ""BRM5-20260731-02218""}"
BRMMECHPREP-20260803-9ab9a156e1176c7ab89e1e0a,BRMGRT-20260802-d4c3fa5831ccc74cf5c8e0a5,BRMGRS-20260802-396b64fc6168998ec6e02ac7,BRMSPAN-20260802-9ee5a5c6ea7f12fd347b892e,police_direct,other_pay_setting_mechanism,cba,Chester,OH,"[""BRMGRS-20260802-396b64fc6168998ec6e02ac7""]","[""BRMSPAN-20260802-9ee5a5c6ea7f12fd347b892e""]",local_context_only,manual_review_candidate,none,high,true,true,false,defer,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-02218-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2015/15-MED-10-1051.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2015/15-MED-10-1051.pdf"", ""scout_target_id"": ""BRM5-20260731-02218""}"
BRMMECHPREP-20260803-ad40fc064bc3782020d7135d,BRMGRT-20260802-fe9142673912d3f5887bb974,BRMGRS-20260802-396b64fc6168998ec6e02ac7,BRMSPAN-20260802-c9ff078d6cc72c55ca9efc9b,police_direct,strike_no_strike_dispute_process,cba,Chester,OH,"[""BRMGRS-20260802-396b64fc6168998ec6e02ac7""]","[""BRMSPAN-20260802-c9ff078d6cc72c55ca9efc9b""]",source_navigation_or_reference_only,exclude_or_write_off,none,high,true,true,false,write_off,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-02218-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2015/15-MED-10-1051.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2015/15-MED-10-1051.pdf"", ""scout_target_id"": ""BRM5-20260731-02218""}"
BRMMECHPREP-20260803-81879f79773a9f1bbe52df65,BRMGRT-20260802-292b3b2126f66e0f8094f1f5,BRMGRS-20260802-396b64fc6168998ec6e02ac7,BRMSPAN-20260802-ffa8e8189c10051ca553eb94,police_direct,non_base_compensation,cba,Chester,OH,"[""BRMGRS-20260802-396b64fc6168998ec6e02ac7""]","[""BRMSPAN-20260802-ffa8e8189c10051ca553eb94""]",source_navigation_or_reference_only,exclude_or_write_off,none,high,true,true,false,write_off,"[""source_title_anchor:police_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-02218-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2015/15-MED-10-1051.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2015/15-MED-10-1051.pdf"", ""scout_target_id"": ""BRM5-20260731-02218""}"
BRMMECHPREP-20260803-38b8c842adee7a2714b5f749,BRMGRT-20260802-e9538b28127271cce9509c39,BRMGRS-20260802-ccda4d1fa4c81c15db09d3f8,BRMSPAN-20260802-8cdeaa7a86a5cfaf6dce5029,non_safety_direct,other_pay_setting_mechanism,cba,Franklin,OH,"[""BRMGRS-20260802-ccda4d1fa4c81c15db09d3f8""]","[""BRMSPAN-20260802-8cdeaa7a86a5cfaf6dce5029""]",source_navigation_or_reference_only,exclude_or_write_off,none,high,true,true,true,write_off,"[""primary_anchor:non_safety_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-13483-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-06-0808.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-06-0808.pdf"", ""scout_target_id"": ""BRM5-20260731-13483""}"
BRMMECHPREP-20260803-392dd8483d2e799990f79cd1,BRMGRT-20260802-14280b46539fbfb26139a84a,BRMGRS-20260802-ccda4d1fa4c81c15db09d3f8,BRMSPAN-20260802-b3b677fbf6a86fa4cb9b8397,fire_direct,other_pay_setting_mechanism,cba,Franklin,OH,"[""BRMGRS-20260802-ccda4d1fa4c81c15db09d3f8""]","[""BRMSPAN-20260802-b3b677fbf6a86fa4cb9b8397""]",qualitative_mechanism_claim_ready,mechanism_summary_candidate,moderate,high,true,true,true,mechanism summary,"[""primary_anchor:fire_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-13483-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-06-0808.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-06-0808.pdf"", ""scout_target_id"": ""BRM5-20260731-13483""}"
BRMMECHPREP-20260803-fe6670546d1303b6b9ef5737,BRMGRT-20260802-d06d899b449ccb67b29ec97c,BRMGRS-20260802-24962db4290fdc4936e6a6cc,BRMSPAN-20260802-277faa134069e2aefad4e204,non_safety_direct,non_base_compensation,civil_service_or_hr_pay_plan,Milroy,MN,"[""BRMGRS-20260802-24962db4290fdc4936e6a6cc""]","[""BRMSPAN-20260802-277faa134069e2aefad4e204""]",quantitative_needs_normalization,supporting_example_candidate,moderate,high,true,false,false,supporting,"[""primary_anchor:non_safety_direct""]","{""candidate_id"": ""BRM5C-BRM5-20260731-12757-01"", ""final"": ""https://milroy.municipalimpact.com/documents/525/2025_Minutes.pdf"", ""original"": ""https://milroy.municipalimpact.com/documents/525/2025_Minutes.pdf"", ""scout_target_id"": ""BRM5-20260731-12757""}"
