non_base_wage_observation_id,extraction_case_id,document_identity_id,text_table_detection_id,source_review_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,contract_period_start,contract_period_end,page_number,non_base_wage_type,value_text,effective_date,eligibility_or_implementation_rule,bounded_evidence_pointer,confidence,reason_code,qa_status,cumulative_cohort,source_seed_observation_id,qa_original_status,qa_resolution_classification,qa_resolution_status,canonical_observation_id,duplicate_of,active_in_provisional_lane,source_quantitative_observation_id,source_mixed_join_key,targeted_qa_resolution_ids,targeted_qa_resolution_classification,targeted_qa_resolution_status,targeted_qa_reason_codes,targeted_qa_source_observation_id,active_in_qa_corrected_lane
nobs_4dc748d112b12b47cb43e9e3,cex1000_be6845130e8a14f0d9dd5558,doc_af2f80e87ff7caf271cdd2d3,ttd_6ee241ab8102153bac221788,sr_31950696ab72d3ed946cf66e,NSCQ-OH-20260720-0008,OH,Youngstown,CITY OF YOUNGSTOWN,police,cba,,,26,overtime,Bomb squad detail: accumulated time equal to 8 hours for each detail (in addition to other compensation),,For police officers who go out on bomb squad detail,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0277_sr_31950696ab72d3ed946cf66e.pdf#page=26,high,ACCUMULATED_TIME_PER_DETAIL_EXPLICIT,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,nobs_4dc748d112b12b47cb43e9e3,,true,,,,not_in_targeted_queue,not_applicable,,nobs_4dc748d112b12b47cb43e9e3,true
nobs_7ccb732f8257cf80207e6a3f,cex1000_8404277815d0766b5a209444,doc_9922dd27fa2b7e293186bee8,ttd_a5507d889364072923995feb,sr_4a3966097a2bd3607d0cce7b,NSCQ-OH-20260720-0200,OH,Zanesville,CITY OF ZANESVILLE,non_safety,cba,,,10,overtime,employee may elect to accrue compensatory time off in lieu of overtime pay on a time and in 1/10,,Election to accrue compensatory time off instead of overtime pay (time and in 1/10).,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0167_sr_4a3966097a2bd3607d0cce7b.pdf#page=10,low,CPI_COLA_OR_COLA_NOT_PRESENT,needs_review,new_500_scale,,needs_review,pending_1000_qa,pending,nobs_7ccb732f8257cf80207e6a3f,,true,,,,not_in_targeted_queue,not_applicable,,nobs_7ccb732f8257cf80207e6a3f,true
nobs_9a8734dd6f2643e0acd48496,cex1000_8404277815d0766b5a209444,doc_9922dd27fa2b7e293186bee8,ttd_a5507d889364072923995feb,sr_4a3966097a2bd3607d0cce7b,NSCQ-OH-20260720-0200,OH,Zanesville,CITY OF ZANESVILLE,non_safety,cba,,,10,overtime,Overtime work shall be distributed equally to qualified employees working within the same job classification within the同,,Distributed equally to qualified employees in the same job classification/work unit; includes eligibility tied to skills/knowledge to safely perform the overtime duty and an overtime list ranked by most overtime hours worked/assessed.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0167_sr_4a3966097a2bd3607d0cce7b.pdf#page=10,medium,OT_DISTRIBUTION_RULES_VISIBLE,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,nobs_9a8734dd6f2643e0acd48496,,true,,,,not_in_targeted_queue,not_applicable,,nobs_9a8734dd6f2643e0acd48496,true
nobs_bbfa74bf981e54f2258cdebe,cex1000_8404277815d0766b5a209444,doc_9922dd27fa2b7e293186bee8,ttd_a5507d889364072923995feb,sr_4a3966097a2bd3607d0cce7b,NSCQ-OH-20260720-0200,OH,Zanesville,CITY OF ZANESVILLE,non_safety,cba,,,10,overtime,Emergency overtime is excluded,,"If an employee is off work on comp time, vacation, or sick leave, they are not eligible for overtime until their next regularly scheduled shift or 24 hours from the start of the shift they were off, whichever is less; emergency overtime is;",tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0167_sr_4a3966097a2bd3607d0cce7b.pdf#page=10,medium,OT_ELIGIBILITY_AND_EXCEPTION_VISIBLE,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,nobs_bbfa74bf981e54f2258cdebe,,true,,,,not_in_targeted_queue,not_applicable,,nobs_bbfa74bf981e54f2258cdebe,true
nobs_e56d04e8addaa026fbe65aea,cex1000_8404277815d0766b5a209444,doc_9922dd27fa2b7e293186bee8,ttd_a5507d889364072923995feb,sr_4a3966097a2bd3607d0cce7b,NSCQ-OH-20260720-0200,OH,Zanesville,CITY OF ZANESVILLE,non_safety,cba,,,11,overtime,mandatory overtime shall be notified no less than 4 hours,,Employees required to work mandatory overtime must be notified no less than 4 hours; refusal may be disciplined per Article 35.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0167_sr_4a3966097a2bd3607d0cce7b.pdf#page=11,medium,MANDATORY_OT_NOTICE_AND_DISCIPLINE_RULES,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,nobs_e56d04e8addaa026fbe65aea,,true,,,,not_in_targeted_queue,not_applicable,,nobs_e56d04e8addaa026fbe65aea,true
nobs_06e44240e75d1be3e13e9dce,cex1000_8404277815d0766b5a209444,doc_9922dd27fa2b7e293186bee8,ttd_a5507d889364072923995feb,sr_4a3966097a2bd3607d0cce7b,NSCQ-OH-20260720-0200,OH,Zanesville,CITY OF ZANESVILLE,non_safety,cba,,,11,overtime,"Upon return from extended leave, employees shall be credited with an average amount of all work unit overtime that has",,"Extended leave defined as approved leave of absence, sick leave, family medical leave, or workers’ compensation for more than ten consecutive workdays; upon return, employees are credited with an average amount of work unit overtime worked.",tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0167_sr_4a3966097a2bd3607d0cce7b.pdf#page=11,medium,EXTENDED_LEAVE_OT_CREDIT_RULE_VISIBLE,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,nobs_06e44240e75d1be3e13e9dce,,true,,,,not_in_targeted_queue,not_applicable,,nobs_06e44240e75d1be3e13e9dce,true
nobs_b56af01c4c366da526fd2942,cex1000_129ef5b4bbd4ffbde7b6f474,doc_fe9e0e363722c500c12f238e,ttd_b93950268c3cf6c0e3f3ba5c,sr_fda0af7c7d4266c2e4e32a39,NSCQ-OH-20260720-0196,OH,Zanesville,CITY OF ZANESVILLE,police,cba,,,6,other,supplement (officer in charge) paid for all such time worked; rate equals the top rate of pay in the sergeant’s pay rage,,Only for a Patrol Officer signed as “officer in charge”; no employee ordered to serve except in an emergency when no other supervisor is available.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0186_sr_fda0af7c7d4266c2e4e32a39.pdf#page=6,medium,SECTION_2_5_WORKING_OUT_OF_RANK_SUPPLEDP,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,nobs_b56af01c4c366da526fd2942,,true,,,,not_in_targeted_queue,not_applicable,,nobs_b56af01c4c366da526fd2942,true
nobs_ebe775e2f90ebaf6b4728bb3,cex1000_129ef5b4bbd4ffbde7b6f474,doc_fe9e0e363722c500c12f238e,ttd_b93950268c3cf6c0e3f3ba5c,sr_fda0af7c7d4266c2e4e32a39,NSCQ-OH-20260720-0196,OH,Zanesville,CITY OF ZANESVILLE,police,cba,,,6,overtime,ordered overtime paid double-time,,If an emergency is declared and a bargaining unit member is ordered to work before or after normal hours of work.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0186_sr_fda0af7c7d4266c2e4e32a39.pdf#page=6,high,SECTION_2_6_ORDERED_OVERTIME_DOUBLE_TIME,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,nobs_ebe775e2f90ebaf6b4728bb3,,true,,,,not_in_targeted_queue,not_applicable,,nobs_ebe775e2f90ebaf6b4728bb3,true
nobs_3004ee8ebf907de1c65fe3e5,cex1000_129ef5b4bbd4ffbde7b6f474,doc_fe9e0e363722c500c12f238e,ttd_b93950268c3cf6c0e3f3ba5c,sr_fda0af7c7d4266c2e4e32a39,NSCQ-OH-20260720-0196,OH,Zanesville,CITY OF ZANESVILLE,police,cba,,,6,other,limit: not required to work more than one and one half (1½) shifts per day (except emergencies),,"Except in emergencies, bargaining unit members shall not be required to work more than 1½ shifts per day.",tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0186_sr_fda0af7c7d4266c2e4e32a39.pdf#page=6,high,SECTION_2_6_SHIFT_LIMIT_EXCEPT_EMERGENCY,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,nobs_3004ee8ebf907de1c65fe3e5,,true,,,,not_in_targeted_queue,not_applicable,,nobs_3004ee8ebf907de1c65fe3e5,true
nobs_be6af74110edd30ebf18fba4,cex1000_129ef5b4bbd4ffbde7b6f474,doc_fe9e0e363722c500c12f238e,ttd_b93950268c3cf6c0e3f3ba5c,sr_fda0af7c7d4266c2e4e32a39,NSCQ-OH-20260720-0196,OH,Zanesville,CITY OF ZANESVILLE,police,cba,,,5,leave,maximum accrual of compensatory time: 200 hours,,Employees may elect to accrue compensatory time (comp time leave referenced).,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0186_sr_fda0af7c7d4266c2e4e32a39.pdf#page=5,medium,COMP_TIME_MAX_ACCRUAL_200_HOURS,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,nobs_be6af74110edd30ebf18fba4,,true,,,,not_in_targeted_queue,not_applicable,,nobs_be6af74110edd30ebf18fba4,true
nobs_af64965c53921a317fb1de87,cex1000_129ef5b4bbd4ffbde7b6f474,doc_fe9e0e363722c500c12f238e,ttd_b93950268c3cf6c0e3f3ba5c,sr_fda0af7c7d4266c2e4e32a39,NSCQ-OH-20260720-0196,OH,Zanesville,CITY OF ZANESVILLE,police,cba,,,5,overtime,"“hours worked” defined as hours actually worked plus injury leave, vacation leave, and compensatory time (counting for/o",,For computing overtime; sick leave does not count toward hours worked except that employees called in outside their overtime pay due to sick leave taken in the same week are treated differently.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0186_sr_fda0af7c7d4266c2e4e32a39.pdf#page=5,low,OVERTIME_HOURS_WORKED_DEFINITION_PARTIAL,needs_review,new_500_scale,,needs_review,pending_1000_qa,pending,nobs_af64965c53921a317fb1de87,,true,,,,not_in_targeted_queue,not_applicable,,nobs_af64965c53921a317fb1de87,true
nobs_762fb3046ea3e92fe3af44e1,cex1000_74a4e076832c73eea8a1ec14,doc_ffb496e929e2a05427e8d3b3,ttd_d7c37f7f1e40ce4659f28cfe,sr_31a872cb1fa683fbcf6b3fcd,NSCQ-OR-20260720-0079,OR,Ashland,CITY OF ASHLAND,police,cba,,,17,leave,receive up to 40 hours of unused annual sick leave accrual (maximum of 144 hours) as cash on their first paycheck in Dec,first paycheck in December,at least 40 hours of accrued sick leave remains after the payout; cash-out occurs on the first paycheck in December,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0008_sr_31a872cb1fa683fbcf6b3fcd.pdf#page=17,medium,S1_8_6_40HOURS_CASHOUT_MAX144_VISIBLE,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,nobs_762fb3046ea3e92fe3af44e1,,true,,,,not_in_targeted_queue,not_applicable,,nobs_762fb3046ea3e92fe3af44e1,true
nobs_78e7cc33d98f0e27dac4cd73,cex1000_74a4e076832c73eea8a1ec14,doc_ffb496e929e2a05427e8d3b3,ttd_d7c37f7f1e40ce4659f28cfe,sr_31a872cb1fa683fbcf6b3fcd,NSCQ-OR-20260720-0079,OR,Ashland,CITY OF ASHLAND,police,cba,,,17,leave,credit will be provided at the employee’s wage rate at retirement (unused accrued sick leave payout upon retirement),,upon retirement for employees covered by the agreement,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0008_sr_31a872cb1fa683fbcf6b3fcd.pdf#page=17,low,S1_8_7_RETIREMENT_WAGE_RATE_TOKEN_PARTI_,needs_review,new_500_scale,,needs_review,pending_1000_qa,pending,nobs_78e7cc33d98f0e27dac4cd73,,true,,,,not_in_targeted_queue,not_applicable,,nobs_78e7cc33d98f0e27dac4cd73,true
nobs_213e3e7fa096bf97c2370b90,cex1000_74a4e076832c73eea8a1ec14,doc_ffb496e929e2a05427e8d3b3,ttd_d7c37f7f1e40ce4659f28cfe,sr_31a872cb1fa683fbcf6b3fcd,NSCQ-OR-20260720-0079,OR,Ashland,CITY OF ASHLAND,police,cba,,,16,leave,sick leave may be accumulated to a total of 1200 hours,,sick leave must be taken for the purposes specified in Section 8.2 as a condition precedent to any sick leave payment,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0008_sr_31a872cb1fa683fbcf6b3fcd.pdf#page=16,medium,S1_8_1_ACCUMULATION_1200HOURS_VISIBLE,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,nobs_213e3e7fa096bf97c2370b90,,true,,,,not_in_targeted_queue,not_applicable,,nobs_213e3e7fa096bf97c2370b90,true
nobs_ca67b9da0eb3bb673faed7c9,cex1000_e4da3fa6e2a27d371e8b295d,doc_eae689581de685a1254de83e,ttd_e0f53f66dce9a7d8f4b1f6c1,sr_9bbadab2e7fa1322dc8fa534,NSCQ-OR-20260720-0027,OR,Beaverton,CITY OF BEAVERTON,police,cba,,,21,leave,"Use of accrued leave to supplement income while on temporary total or temporary partial disability, after one hundred (l",,May continue until the employee’s leave accruals are exhausted or until temporary limited duty assignment (timing referenced in excerpt: one hundred eighty (180) calendar days from date of injury).,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0433_sr_9bbadab2e7fa1322dc8fa534.pdf#page=21,low,SICK_LEAVE_SUPPLEMENT_WORKERS_COMP_EXCER,needs_review,new_500_scale,,needs_review,pending_1000_qa,pending,nobs_ca67b9da0eb3bb673faed7c9,,true,,,,not_in_targeted_queue,not_applicable,,nobs_ca67b9da0eb3bb673faed7c9,true
nobs_6b20d29a2ca93fae014a25ce,cex1000_e4da3fa6e2a27d371e8b295d,doc_eae689581de685a1254de83e,ttd_e0f53f66dce9a7d8f4b1f6c1,sr_9bbadab2e7fa1322dc8fa534,NSCQ-OR-20260720-0027,OR,Beaverton,CITY OF BEAVERTON,police,cba,,,21,leave,Workers’ compensation leave usage by an employee is for appointments with health care providers to treat health care or,,Workers’ compensation claim must be open or in dispute at the time of the health care appointment; leave is allowed for time loss related to accepted workers’ compensation claim.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0433_sr_9bbadab2e7fa1322dc8fa534.pdf#page=21,low,WORKERS_COMP_HEALTH_APPOINTMENT_LEAVE_EX,needs_review,new_500_scale,,needs_review,pending_1000_qa,pending,nobs_6b20d29a2ca93fae014a25ce,,true,,,,not_in_targeted_queue,not_applicable,,nobs_6b20d29a2ca93fae014a25ce,true
nobs_ebf666c8c83f0d75059190cb,cex1000_e4da3fa6e2a27d371e8b295d,doc_eae689581de685a1254de83e,ttd_e0f53f66dce9a7d8f4b1f6c1,sr_9bbadab2e7fa1322dc8fa534,NSCQ-OR-20260720-0027,OR,Beaverton,CITY OF BEAVERTON,police,cba,,,22,leave,Temporary limited duty assignment generally not exceed 180 days; priority given to employees injured on-the-job,,Based on operational needs of the Department; employees on temporary limited duty are not subject to notification of work schedule changes described in Article 9.5(a.).,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0433_sr_9bbadab2e7fa1322dc8fa534.pdf#page=22,medium,TEMPORARY_LIMITED_DUTY_180_DAYS_AND_SCH,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,nobs_ebf666c8c83f0d75059190cb,,true,,,,not_in_targeted_queue,not_applicable,,nobs_ebf666c8c83f0d75059190cb,true
nobs_28be2f36cea04005a8644b51,cex1000_e4da3fa6e2a27d371e8b295d,doc_eae689581de685a1254de83e,ttd_e0f53f66dce9a7d8f4b1f6c1,sr_9bbadab2e7fa1322dc8fa534,NSCQ-OR-20260720-0027,OR,Beaverton,CITY OF BEAVERTON,police,cba,,,22,leave,Use of sick leave charged for actual time used to the nearest quarter (1/4)-hour increment,,Charging increment rule for sick leave use (1/4-hour).,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0433_sr_9bbadab2e7fa1322dc8fa534.pdf#page=22,high,SICK_LEAVE_CHARGED_TO_NEAREST_1_4_HOUR,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,nobs_28be2f36cea04005a8644b51,,true,,,,not_in_targeted_queue,not_applicable,,nobs_28be2f36cea04005a8644b51,true
nobs_525416a0fe326a87f3861ebe,cex1000_e4da3fa6e2a27d371e8b295d,doc_eae689581de685a1254de83e,ttd_e0f53f66dce9a7d8f4b1f6c1,sr_9bbadab2e7fa1322dc8fa534,NSCQ-OR-20260720-0027,OR,Beaverton,CITY OF BEAVERTON,police,cba,,,22,leave,"Leave of absence without pay for up to six (6) months for medical, educational, or compelling personal reasons",,City considers written application; approval criteria include reasons and service record; City may interrupt/terminate if it finds undue hardship/other criterion referenced in excerpt.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0433_sr_9bbadab2e7fa1322dc8fa534.pdf#page=22,medium,LWOP_UP_TO_6_MONTHS_CRITERIA_AND_PROCED,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,nobs_525416a0fe326a87f3861ebe,,true,,,,not_in_targeted_queue,not_applicable,,nobs_525416a0fe326a87f3861ebe,true
nobs_48f3428b7a191e7211bf0604,cex1000_8386f9103455fd43ee5380bb,doc_ba585d08cd94da5ead1dc944,ttd_69120e52969f2e0cd652b497,sr_679cb803d320562a23dfef83,NSCQ-OR-20260720-0180,OR,Brookings,CITY OF BROOKINGS,non_safety,cba,,,11,leave,Full-time employees shall receive eight (8) hours of pay at the employee's regular hourly rate of pay for each of the [e,,Holiday pay at employee's regular hourly rate (8 hours per holiday listed above),tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0064_sr_679cb803d320562a23dfef83.pdf#page=11,low,CBA_11_2_HOLIDAY_PAY,needs_review,new_500_scale,,needs_review,pending_1000_qa,pending,nobs_48f3428b7a191e7211bf0604,,true,,,,not_in_targeted_queue,not_applicable,,nobs_48f3428b7a191e7211bf0604,true
nobs_dae006b9e5722365d95fdaae,cex1000_8386f9103455fd43ee5380bb,doc_ba585d08cd94da5ead1dc944,ttd_69120e52969f2e0cd652b497,sr_679cb803d320562a23dfef83,NSCQ-OR-20260720-0180,OR,Brookings,CITY OF BROOKINGS,non_safety,cba,,,11,overtime,holiday pay at their current pay rate (8 hours) in addition to either current rate for hours worked or compensatory time,,Employees required to work listed holidays: 8 hours holiday pay at current pay rate + (current rate for hours worked OR compensatory time off at straight time rate),tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0064_sr_679cb803d320562a23dfef83.pdf#page=11,medium,CBA_11_3_HOLIDAY_WORK,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,nobs_dae006b9e5722365d95fdaae,,true,,,,not_in_targeted_queue,not_applicable,,nobs_dae006b9e5722365d95fdaae,true
nobs_ddd0c0535d619b18dc9c38e3,cex1000_8386f9103455fd43ee5380bb,doc_ba585d08cd94da5ead1dc944,ttd_69120e52969f2e0cd652b497,sr_679cb803d320562a23dfef83,NSCQ-OR-20260720-0180,OR,Brookings,CITY OF BROOKINGS,non_safety,cba,,,11,leave,"Employees will accrue vacation at rates by years of service (e.g., 1-4: 112 hours; 20+: 216 hours); earned vacation paid",,Accrual bracket advances at completion of specified years of service; earned vacation paid at current salary rate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0064_sr_679cb803d320562a23dfef83.pdf#page=11,medium,CBA_12_1_VACATION_ACCRUAL_AND_12_2_PAY,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,nobs_ddd0c0535d619b18dc9c38e3,,true,,,,not_in_targeted_queue,not_applicable,,nobs_ddd0c0535d619b18dc9c38e3,true
nobs_9fca35e3441621de28c6d8ac,cex1000_8386f9103455fd43ee5380bb,doc_ba585d08cd94da5ead1dc944,ttd_69120e52969f2e0cd652b497,sr_679cb803d320562a23dfef83,NSCQ-OR-20260720-0180,OR,Brookings,CITY OF BROOKINGS,non_safety,cba,,,10,overtime,callback pay at overtime rate; minimum of two (2) hours pay at overtime rate,,Beginning or one hour after scheduled shift completion: compensated at overtime rate for callback hours with 2-hour minimum at overtime rate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0064_sr_679cb803d320562a23dfef83.pdf#page=10,low,CBA_OVERTIME_CALLBACK_MINIMUM_2HOURS,needs_review,new_500_scale,,needs_review,pending_1000_qa,pending,nobs_9fca35e3441621de28c6d8ac,,true,,,,not_in_targeted_queue,not_applicable,,nobs_9fca35e3441621de28c6d8ac,true
nobs_0eb7cf8694a38850629b7bcf,cex1000_5517869de5fac655e76656ec,doc_f2f61333caf9035a5b3f6b75,ttd_3f554da40360dfd5d6c3ed36,sr_451f98b5ce6b773e662e6ba9,NSCQ-OR-20260720-0179,OR,Brookings,CITY OF BROOKINGS,police,cba,,,15,overtime,1.5 times the employee's current wage rate; overtime for each hour worked in excess of 8 per day (if employee is on a 5–,,"Overtime under Article 9; also paid leave hours (sick leave, compensatory time off, holiday leave, vacation leave) are considered hours worked for computing overtime.",tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0072_sr_451f98b5ce6b773e662e6ba9.pdf#page=15,low,ARTICLE_9_1_5_TIMES_AND_8_HOUR_THRESHOLD,needs_review,new_500_scale,,needs_review,pending_1000_qa,pending,nobs_0eb7cf8694a38850629b7bcf,,true,,,,not_in_targeted_queue,not_applicable,,nobs_0eb7cf8694a38850629b7bcf,true
nobs_3ee6ce317b5fce43aa00632a,cex1000_5517869de5fac655e76656ec,doc_f2f61333caf9035a5b3f6b75,ttd_3f554da40360dfd5d6c3ed36,sr_451f98b5ce6b773e662e6ba9,NSCQ-OR-20260720-0179,OR,Brookings,CITY OF BROOKINGS,police,cba,,,15,overtime,150 hours; compensatory time for overtime; payment after budgeted overtime funds are available.,,Compensatory time conversion: overtime compensated as compensatory time; budget timing affects payment.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0072_sr_451f98b5ce6b773e662e6ba9.pdf#page=15,medium,ARTICLE_9_COMP_TIME_150_HOURS_AND_BUDGET,provisional_unverified,new_500_scale,,provisional_unverified,pending_1000_qa,pending,nobs_3ee6ce317b5fce43aa00632a,,true,,,,not_in_targeted_queue,not_applicable,,nobs_3ee6ce317b5fce43aa00632a,true
