implementation_status,join_status,municipality,root_compensation_event_id,side,state,urbanicity
implemented,matched,Cranberry,ROOTCOMP-c0084452a0cc2918a0f74490,remains_unclear,PA,unknown
implemented,matched,Cussewago,ROOTCOMP-1b767cd37c2d3b672527fceb,non_safety,PA,rural
implemented,matched,Donegal,ROOTCOMP-f8aeb327f590b32497bff482,side_independent,PA,rural
implemented,matched,East Berlin,ROOTCOMP-851f22bc82f4d14c21b83597,remains_unclear,PA,rural
implemented,matched,East Fallowfield,ROOTCOMP-31dccad14608ffb82a3d7a75,side_independent,PA,rural
implemented,matched,East Fallowfield,ROOTCOMP-af1fab863583cda0a84fd90b,non_safety,PA,rural
implemented,matched,East Fallowfield,ROOTCOMP-2ffea283d9d79a81aebd66aa,side_independent,PA,rural
implemented,matched,Ebensburg,ROOTCOMP-54d9bca977aa8b2ffcd246b0,police,PA,urban
implemented,matched,Ebensburg,ROOTCOMP-b98957c0ba6502b44f54f784,police,PA,urban
implemented,matched,Eldred,ROOTCOMP-850868757ff0d2c850127541,remains_unclear,PA,rural
implemented,matched,Eldred,ROOTCOMP-1e15e645ac6c40af9c031bf7,remains_unclear,PA,rural
implemented,matched,Elizabeth,ROOTCOMP-b8f588a160b21f2fbb78db95,remains_unclear,PA,unknown
implemented,matched,Elizabeth,ROOTCOMP-0233239ecd8b0c0829717881,side_independent,PA,unknown
implemented,matched,Elkland,ROOTCOMP-3b39a7ff01237212664d2de0,side_independent,PA,rural
implemented,matched,Exeter,ROOTCOMP-16f979ab80438711bed71751,side_independent,PA,unknown
implemented,matched,Exeter,ROOTCOMP-2fe7ce399615dd65ba69867c,non_safety,PA,unknown
implemented,matched,Fairfield,ROOTCOMP-30949091113760ac8fa04152,side_independent,PA,rural
implemented,matched,Ferguson,ROOTCOMP-fdb01352b86da8671c012fdc,remains_unclear,PA,rural
implemented,matched,Ferguson,ROOTCOMP-10f219d4d12bd7be51221a23,remains_unclear,PA,rural
implemented,matched,Ferguson,ROOTCOMP-b1ddcc8b4f062754957284f2,remains_unclear,PA,rural
implemented,matched,Findlay,ROOTCOMP-57bfe204b3a325327dad5806,non_safety,PA,unknown
implemented,matched,Forks,ROOTCOMP-050555669bcb3435b2590621,police,PA,rural
implemented,matched,Forks,ROOTCOMP-d12f53c279cb24a0e414a9e2,remains_unclear,PA,rural
implemented,matched,Forks,ROOTCOMP-2f80fb88759650868a9aeba5,non_safety,PA,rural
implemented,matched,Forks,ROOTCOMP-f554501560b6d81ab18aa6af,side_independent,PA,rural
implemented,matched,Forks,ROOTCOMP-7bf6bebde06693ef7fe439b3,remains_unclear,PA,rural
implemented,matched,Franklin,ROOTCOMP-744198c2bda638dc72e24723,non_safety,PA,unknown
implemented,matched,Franklin,ROOTCOMP-a571c34935af0851bdeaa2d0,side_independent,PA,unknown
implemented,matched,Green Tree,ROOTCOMP-48c7539f71d7bff9a6e10a48,remains_unclear,PA,urban
implemented,matched,Green Tree,ROOTCOMP-5997800e794bb674d6fba92a,remains_unclear,PA,urban
implemented,matched,Greenwood,ROOTCOMP-8a7ee9c00d6f6a7607185a06,side_independent,PA,rural
implemented,matched,Harrisville,ROOTCOMP-2ab52ef19b7028738520203c,side_independent,PA,rural
implemented,matched,Hatfield,ROOTCOMP-0afcd12700313d378a6743f2,police,PA,urban
implemented,matched,Hemlock,ROOTCOMP-f49029841225e2d2822288b2,police,PA,unknown
implemented,matched,Hempfield,ROOTCOMP-958722cc299cbe15ac2009ad,police,PA,unknown
implemented,matched,Hempfield,ROOTCOMP-85f4b816690b0eb1817f5d96,remains_unclear,PA,unknown
implemented,matched,Hempfield,ROOTCOMP-bf9fafe50372477d9df57379,remains_unclear,PA,unknown
implemented,matched,Highspire,ROOTCOMP-57cbfeb99753c04dd8c4ef20,remains_unclear,PA,urban
implemented,matched,Highspire,ROOTCOMP-d8f79bd2f7f331870a843403,remains_unclear,PA,urban
implemented,matched,Jim Thorpe,ROOTCOMP-78644d19fded402fcfed2261,police,PA,unknown
implemented,matched,Kittanning,ROOTCOMP-e408975b07a6c26e4cc2bc89,non_safety,PA,rural
implemented,matched,Kittanning,ROOTCOMP-aa17a92d1ccd8f1489f514e6,police,PA,rural
implemented,matched,Kittanning,ROOTCOMP-c47e79f2c256a449226d24d2,side_independent,PA,rural
implemented,matched,Laceyville,ROOTCOMP-c56572384bda0c333725fa7b,side_independent,PA,rural
implemented,matched,Lawrence Park,ROOTCOMP-d9e6656cc32c245e429bc71a,police,PA,urban
implemented,matched,Lawrence Park,ROOTCOMP-7820ed0ad925660dd05ca3af,police,PA,urban
implemented,matched,Lehigh,ROOTCOMP-5fe2f20dfbbb08aaac4cbc79,police,PA,unknown
implemented,matched,Lykens,ROOTCOMP-35081066f97e4d9e8cb986db,side_independent,PA,rural
implemented,matched,Manor,ROOTCOMP-a3e5ee5c5ec6cc3443022082,police,PA,unknown
implemented,matched,Marysville,ROOTCOMP-31fc331bea1bc88fb4bdf576,police,PA,urban
implemented,matched,McKees Rocks,ROOTCOMP-e65a808a159cdf2158e4b3da,remains_unclear,PA,urban
implemented,matched,Middlesex,ROOTCOMP-2afc64bbe34ce822e4f83ae3,police,PA,unknown
implemented,matched,Middlesex,ROOTCOMP-ad33206b0375b5486761cded,side_independent,PA,unknown
implemented,matched,Middlesex,ROOTCOMP-efc0ac54da17be32e995df0c,police,PA,unknown
implemented,matched,Millcreek,ROOTCOMP-910960a45cfc9a2352bb374a,side_independent,PA,unknown
formally_adopted,matched,Millersburg,ROOTCOMP-4c7c8c564b7be66e0be03197,remains_unclear,PA,urban
implemented,matched,Millersburg,ROOTCOMP-218ec91d00b3d9525ec03aa0,remains_unclear,PA,urban
implemented,matched,Monongahela,ROOTCOMP-e713776327833cd1b0d68233,police,PA,rural
implemented,matched,Monongahela,ROOTCOMP-cf069b85648bdab76dd155f1,police,PA,rural
implemented,matched,Montoursville,ROOTCOMP-4ee13e9a997f039c51efbe84,police,PA,urban
implemented,matched,Morton,ROOTCOMP-67ec010ac281ef55eeacc915,remains_unclear,PA,urban
implemented,matched,Muhlenberg,ROOTCOMP-84b2e6ec7b79b9c13d86a762,police,PA,urban
implemented,matched,Muncy,ROOTCOMP-cd54caed1a1670fed32a780a,remains_unclear,PA,unknown
implemented,matched,Nanty-Glo,ROOTCOMP-2b5e09fc1c0f6d664178bbf9,remains_unclear,PA,rural
implemented,matched,Nether Providence,ROOTCOMP-1738dc4ad5e4bf45f6cb999c,remains_unclear,PA,urban
implemented,matched,New Britain,ROOTCOMP-40f73fbe3da2c6bb5354beb9,police,PA,unknown
implemented,matched,New Britain,ROOTCOMP-1d0f219280adf3fbf353f1c1,police,PA,unknown
implemented,matched,New Britain,ROOTCOMP-48b9d28db6f29b44e2284219,police,PA,unknown
implemented,matched,Newville,ROOTCOMP-8c00adc5d9d7a2e32d5706e8,remains_unclear,PA,rural
implemented,matched,North Sewickley,ROOTCOMP-01f7edd8a3539c41f23103f7,police,PA,unknown
implemented,matched,North Sewickley,ROOTCOMP-7a67745cf1bb049c45dc8922,police,PA,unknown
implemented,matched,North Sewickley,ROOTCOMP-29ebae00d0c1e4a12f828665,police,PA,unknown
implemented,matched,Oakland,ROOTCOMP-b41e813345c9a27e0be7f01c,police,PA,rural
implemented,matched,Oakland,ROOTCOMP-73e7e0b55b4edb52d83bc957,remains_unclear,PA,rural
implemented,matched,Oakland,ROOTCOMP-a959f0c857f62621e8e32ec3,remains_unclear,PA,rural
implemented,matched,Old Lycoming,ROOTCOMP-b248e48ca4ef221ae9d4d712,remains_unclear,PA,unknown
implemented,matched,Patterson,ROOTCOMP-cf31a58ca72e7077940a0ac3,non_safety,PA,urban
implemented,matched,Pitcairn,ROOTCOMP-ac7f028551df90e4ec829f32,remains_unclear,PA,urban
implemented,matched,Plymouth,ROOTCOMP-2af8ab8b35cd07e41de1e0a5,side_independent,PA,urban
implemented,matched,Pocono,ROOTCOMP-9e6b6e783cb398f5489d23ab,police,PA,unknown
implemented,matched,Pulaski,ROOTCOMP-00a489f8441a0924faa47d05,police,PA,rural
implemented,matched,Ralpho,ROOTCOMP-c9622cafff01d65c34777735,police,PA,unknown
implemented,matched,Ralpho,ROOTCOMP-4f88fb0ac5b97b232297d7d4,police,PA,unknown
implemented,matched,Ralpho,ROOTCOMP-a2f7ab236a246e5bf38fefc2,side_independent,PA,unknown
implemented,matched,Redstone,ROOTCOMP-3d4c1b3deb5334214330540b,police,PA,unknown
implemented,matched,Richland,ROOTCOMP-458a4f0261bc4a21490ac2f6,side_independent,PA,rural
implemented,matched,Richland,ROOTCOMP-ea080ad840c41a013fbbd69e,side_independent,PA,rural
formally_adopted,matched,Rimersburg,ROOTCOMP-41ab93be9ed5f27729422dcd,side_independent,PA,rural
implemented,matched,Rockefeller,ROOTCOMP-4078a44ea4a3df80eb6d7a1b,side_independent,PA,rural
implemented,matched,Ruscombmanor,ROOTCOMP-5afabb27f03193f94f928114,police,PA,unknown
implemented,matched,Rye,ROOTCOMP-85aefeff49495292b5d1f8cc,side_independent,PA,rural
implemented,matched,Rye,ROOTCOMP-1acde8f636c01b718686307f,side_independent,PA,rural
implemented,matched,Saxonburg,ROOTCOMP-d1900f5ba143cd85a1966bd1,police,PA,rural
implemented,matched,Saxonburg,ROOTCOMP-1d8295072ee0b07b80026f44,police,PA,rural
implemented,matched,Schuylkill,ROOTCOMP-aeb32e9af2543c6b7514060e,police,PA,rural
implemented,matched,Schuylkill Haven,ROOTCOMP-0db16982ced0cbb314e9dd8b,police,PA,urban
implemented,matched,Sheshequin,ROOTCOMP-76e688d4bcad977eb8209f0a,side_independent,PA,rural
formally_adopted,matched,Shippingport,ROOTCOMP-4465bb0fb9d649ff9719d8cd,remains_unclear,PA,rural
implemented,matched,South Newton,ROOTCOMP-5277f723bc066222af6921e7,non_safety,PA,unknown
implemented,matched,Stewartstown,ROOTCOMP-fab9601789b6c12eee26dc9d,remains_unclear,PA,rural
formally_adopted,matched,Stewartstown,ROOTCOMP-56a5e14c67e469f87425a555,remains_unclear,PA,rural
implemented,matched,Sugarcreek,ROOTCOMP-6d6530a270d2bdf5af949393,police,PA,unknown
implemented,matched,Summit,ROOTCOMP-50a947624ae5d5afcadecce6,remains_unclear,PA,rural
implemented,matched,Tarentum,ROOTCOMP-1699230021359482102f2584,police,PA,urban
implemented,matched,Tarentum,ROOTCOMP-5d0f0a7625f8859a9a0118e9,police,PA,urban
implemented,matched,Tarentum,ROOTCOMP-92034658b6ec49a0728becd6,police,PA,urban
formally_adopted,matched,Tunkhannock,ROOTCOMP-3113710d5271e1ac944e5b72,police,PA,unknown
implemented,matched,Upper Gwynedd,ROOTCOMP-a7176464043afb92e366c8ee,non_safety,PA,urban
implemented,matched,Upper Gwynedd,ROOTCOMP-0f118f23a290fd4993be01c7,remains_unclear,PA,urban
implemented,matched,Upper Mount Bethel,ROOTCOMP-4f858045d7f0c28dad0372e8,police,PA,unknown
implemented,matched,Upper Uwchlan,ROOTCOMP-ebf808d31de24b9ab43c5400,police,PA,urban
implemented,matched,Warwick,ROOTCOMP-7bc9f9858f56d666794bf80b,police,PA,urban
implemented,matched,Warwick,ROOTCOMP-ed325c55bbe0d365f9dca26d,police,PA,urban
formally_adopted,matched,Washington,ROOTCOMP-c68ef057a544de1bfb99a273,non_safety,PA,unknown
formally_adopted,matched,Washington,ROOTCOMP-a9a4fc74cfc780417f44a18a,fire,PA,unknown
implemented,matched,Washington,ROOTCOMP-4b1cb51c5a375a8d88eed87b,side_independent,PA,unknown
formally_adopted,matched,Washington,ROOTCOMP-68d46a1db38fdb2f13bcd7a5,fire,PA,unknown
formally_adopted,matched,Washington,ROOTCOMP-13b1a2e22af1bb1435d148e9,police,PA,unknown
formally_adopted,matched,Washington,ROOTCOMP-9c931b2a7165dadadf47b846,police,PA,unknown
implemented,matched,Washington,ROOTCOMP-df54cf68bd17bf616393fe56,police,PA,unknown
implemented,matched,Washington,ROOTCOMP-b892ec7ced6d20d6e40a62e7,side_independent,PA,unknown
implemented,matched,Washington,ROOTCOMP-119d7a4ef4799242d6e0732d,non_safety,PA,unknown
implemented,matched,Washington,ROOTCOMP-a34de75597f58711e726b256,fire,PA,unknown
implemented,matched,Washington,ROOTCOMP-718e34386595e3da778343b5,side_independent,PA,unknown
formally_adopted,matched,Washington,ROOTCOMP-f5a28c90d8fadacc576d1b52,side_independent,PA,unknown
implemented,matched,Washington,ROOTCOMP-a9a9667173d28f9063310c7d,fire,PA,unknown
implemented,matched,Washington,ROOTCOMP-e520b429a49a74f95071702b,fire,PA,unknown
formally_adopted,matched,Washington,ROOTCOMP-3a7101cbf0ebfe143758b4b5,police,PA,unknown
formally_adopted,matched,Washington,ROOTCOMP-67e337110e80a6ae267ff723,fire,PA,unknown
formally_adopted,matched,Washington,ROOTCOMP-bd5670588d2f02794577a0a1,police,PA,unknown
formally_adopted,matched,Washington,ROOTCOMP-9b623059cd0570b11719b28b,non_safety,PA,unknown
formally_adopted,matched,Washington,ROOTCOMP-4423e9a17a882fa8eb109f05,police,PA,unknown
formally_adopted,matched,Wayne,ROOTCOMP-87168affb4bcfac7e3ee55f2,remains_unclear,PA,rural
implemented,matched,Weisenberg,ROOTCOMP-220144632db5bf93bb5c4dbc,side_independent,PA,unknown
implemented,matched,West Conshohocken,ROOTCOMP-934877095f5f028cbaf225da,police,PA,urban
implemented,matched,West Deer,ROOTCOMP-b533dc4f26434cddea9af0b6,remains_unclear,PA,unknown
implemented,matched,West Newton,ROOTCOMP-49047fce18d9121db21df1bb,police,PA,urban
implemented,matched,West Nottingham,ROOTCOMP-7cfd3f25ab32606bb774bbb3,remains_unclear,PA,unknown
implemented,matched,Whitpain,ROOTCOMP-0f30a022e47011a057902335,remains_unclear,PA,urban
implemented,matched,Wilkins,ROOTCOMP-09212dc81726e39a8d417625,mixed,PA,urban
implemented,matched,Windber,ROOTCOMP-64ca2ac0227ab4611fdaed5f,police,PA,urban
implemented,matched,Wyalusing,ROOTCOMP-62ab66f7f2940ff6b7b1e9e6,side_independent,PA,rural
implemented,matched,Wyoming,ROOTCOMP-6ba794f0ec32bb439e4bc7ea,police,PA,urban
implemented,matched,Cowpens,ROOTCOMP-ec8c5c58eeb73d59740c55cd,remains_unclear,SC,rural
implemented,matched,Edisto Beach,ROOTCOMP-d29d5d00eefb81d42d2b7146,remains_unclear,SC,rural
implemented,matched,Lake View,ROOTCOMP-c3fcf0f0fcee8018d1103e03,police,SC,rural
implemented,matched,Ridgeway,ROOTCOMP-56d5da7270ab5a63f6206c96,police,SC,rural
implemented,matched,Belle,ROOTCOMP-40b77ecd930658466476ef8e,side_independent,SD,rural
implemented,matched,Belle,ROOTCOMP-93bb9303eb8c74b24bf2f4ab,police,SD,rural
implemented,matched,Centerville,ROOTCOMP-39a0cd1c58eba94878efe9a5,non_safety,SD,rural
implemented,matched,Centerville,ROOTCOMP-5285ae188a11bc41421bd62b,side_independent,SD,rural
implemented,matched,Centerville,ROOTCOMP-785bbf155cb52bae461fd593,police,SD,rural
implemented,matched,Centerville,ROOTCOMP-66aa53176a326a1ce236f416,police,SD,rural
implemented,matched,Clear Lake,ROOTCOMP-c01a7570d8772e465b35087f,side_independent,SD,rural
implemented,matched,Clear Lake,ROOTCOMP-d400ac3c3c0f7ae49823903a,side_independent,SD,rural
implemented,matched,Day,ROOTCOMP-5f1807abf93ef6fb461559b0,remains_unclear,SD,rural
implemented,matched,Farmer,ROOTCOMP-63d12d22d3200ef8dff507c3,remains_unclear,SD,rural
implemented,matched,Flandreau,ROOTCOMP-8fff65666779ee91445530cf,remains_unclear,SD,rural
implemented,matched,Herreid,ROOTCOMP-4e0ec407e3068a2ca6eadbc2,remains_unclear,SD,rural
implemented,matched,Herreid,ROOTCOMP-d30ea8894fec6da29fafdbc9,remains_unclear,SD,rural
formally_adopted,matched,Kennebec,ROOTCOMP-1d7365e83c5209dc7cb5da78,remains_unclear,SD,rural
implemented,matched,Kennebec,ROOTCOMP-6c1f2552485635ad2b63eefa,remains_unclear,SD,rural
implemented,matched,Kennebec,ROOTCOMP-e38a9cc40ef16a26b5d5d35d,remains_unclear,SD,rural
implemented,matched,Keystone,ROOTCOMP-d63361d9de2505f53e4ebb6f,remains_unclear,SD,rural
implemented,matched,Kimball,ROOTCOMP-6576f14d96d5dcd50deee252,remains_unclear,SD,rural
implemented,matched,Langford,ROOTCOMP-99afe92b1af6f2f648b171fd,remains_unclear,SD,rural
implemented,matched,Sisseton,ROOTCOMP-736600197db265015f0dd357,police,SD,rural
implemented,matched,Wentworth,ROOTCOMP-a3ace7471bc294f83d844f15,remains_unclear,SD,rural
implemented,matched,Wentworth,ROOTCOMP-ea38f0b619a145f5cd5a413a,remains_unclear,SD,rural
implemented,matched,Wessington,ROOTCOMP-4ecf6f43a2a557770c46f67d,remains_unclear,SD,rural
implemented,matched,White Lake,ROOTCOMP-72c5da726e0c781f5c48050a,remains_unclear,SD,rural
implemented,matched,Atwood,ROOTCOMP-69679022a459172915c4b46a,remains_unclear,TN,rural
formally_adopted,matched,Bluff City,ROOTCOMP-4a1b9e613bcdb8427bab3233,remains_unclear,TN,urban
formally_adopted,matched,Bruceton,ROOTCOMP-a4ac54d78711ececb43c03ab,side_independent,TN,rural
implemented,matched,Bruceton,ROOTCOMP-62b96ad7c5052c0bb85fead8,remains_unclear,TN,rural
formally_adopted,matched,Carthage,ROOTCOMP-5ccadd0d9a8bcf79a5db962d,remains_unclear,TN,rural
implemented,matched,Charleston,ROOTCOMP-bd5b0cf780367b7a71c15e42,remains_unclear,TN,rural
implemented,matched,Crab Orchard,ROOTCOMP-2807832b52c99fcafcc4a511,remains_unclear,TN,rural
implemented,matched,Cumberland City,ROOTCOMP-90c5be5b84a41e7f052a41bf,fire,TN,rural
implemented,matched,Cumberland Gap,ROOTCOMP-1c6e3efbc06ebd0f19e01969,safety_combined,TN,urban
implemented,matched,Dandridge,ROOTCOMP-c0a6ae7b1f249c64086bd27d,remains_unclear,TN,rural
implemented,matched,Hollow Rock,ROOTCOMP-51c212923d3fbf7c7bb75214,remains_unclear,TN,rural
implemented,matched,Lakesite,ROOTCOMP-8f74deb613a98b6cf27b4ddb,remains_unclear,TN,urban
implemented,matched,Maury City,ROOTCOMP-7a9fe0de1346da8d4b3d9d69,police,TN,rural
implemented,matched,McEwen,ROOTCOMP-0ad4acc7c578cfdd1ffddf12,remains_unclear,TN,rural
implemented,matched,Morrison,ROOTCOMP-88a6d0ddb7713ae58ab38cdf,remains_unclear,TN,rural
implemented,matched,Mountain City,ROOTCOMP-d2c98b36839ee0f51506f3ea,mixed,TN,rural
implemented,matched,New Tazewell,ROOTCOMP-56b568e6050a765e07db4176,remains_unclear,TN,urban
implemented,matched,Red Boiling Springs,ROOTCOMP-100f52a6bb50ea7dfb859991,police,TN,rural
implemented,matched,Red Boiling Springs,ROOTCOMP-7d247817730e571850566b6b,police,TN,rural
implemented,matched,South Carthage,ROOTCOMP-a4ca158d1cf332dcba383748,remains_unclear,TN,rural
implemented,matched,Spencer,ROOTCOMP-478cf450a5dc010257954c20,remains_unclear,TN,rural
implemented,matched,Tellico Plains,ROOTCOMP-65a1f4ec86aa9b2442e67879,remains_unclear,TN,rural
implemented,matched,Tennessee Ridge,ROOTCOMP-c06ca1a370529de8072885ea,remains_unclear,TN,rural
formally_adopted,matched,Watertown,ROOTCOMP-a40990b502aa70b8b7b2fe9f,side_independent,TN,rural
implemented,matched,Watertown,ROOTCOMP-7ae4a2e2bafb1d217a3428ad,remains_unclear,TN,rural
implemented,matched,Whitwell,ROOTCOMP-393494229b4bb91a73839119,remains_unclear,TN,rural
formally_adopted,matched,Abernathy,ROOTCOMP-c789f6897998d9512609bfa1,remains_unclear,TX,rural
implemented,matched,Avery,ROOTCOMP-a1aa229a5c12f85884e631fd,side_independent,TX,rural
formally_adopted,matched,Avery,ROOTCOMP-cb596b07b63ca45314acb50a,side_independent,TX,rural
formally_adopted,matched,Balcones Heights,ROOTCOMP-89422670b68c61033ed50880,mixed,TX,urban
implemented,matched,Balcones Heights,ROOTCOMP-9ab6bc79d3d664742172b29b,police,TX,urban
implemented,matched,Bayou Vista,ROOTCOMP-e0ede85e61bd4f0324d458a2,side_independent,TX,urban
formally_adopted,matched,Beeville,ROOTCOMP-27a248dba1f3973b7297671e,non_safety,TX,urban
formally_adopted,matched,Bellmead,ROOTCOMP-0ebfa6a88ca8b19b0175ab6e,remains_unclear,TX,urban
implemented,matched,Bellmead,ROOTCOMP-6442cfb1fa2faae863d4b38c,remains_unclear,TX,urban
formally_adopted,matched,Blue Mound,ROOTCOMP-10ec1cc2e4a57ec0c4b49dbb,side_independent,TX,urban
implemented,matched,Borger,ROOTCOMP-171bfdc4d96d427ee5c6d267,police,TX,urban
formally_adopted,matched,Borger,ROOTCOMP-9218c8a3869cef5f2bb8056a,police,TX,urban
implemented,matched,Buda,ROOTCOMP-fe09082cef3d8d925d81ce0b,remains_unclear,TX,urban
implemented,matched,Clarendon,ROOTCOMP-585fea36772ccf82ec5dc096,remains_unclear,TX,rural
formally_adopted,matched,Clarendon,ROOTCOMP-d36019a4d161efd9bdbbdf49,side_independent,TX,rural
implemented,matched,Crockett,ROOTCOMP-200e12cbbc76f6456042ef9a,police,TX,urban
implemented,matched,Dripping Springs,ROOTCOMP-176a486df8067d441a02f7be,remains_unclear,TX,unknown
implemented,matched,El Lago,ROOTCOMP-9e08ad55ce21c4964127e5a2,remains_unclear,TX,urban
implemented,matched,Fulton,ROOTCOMP-5c237c7f164b351ae35ade26,side_independent,TX,urban
implemented,matched,Fulton,ROOTCOMP-8d3d6728e5a86f8455f455c7,remains_unclear,TX,urban
formally_adopted,matched,Giddings,ROOTCOMP-0b2d342934cb36bc71c66938,remains_unclear,TX,rural
formally_adopted,matched,Glen Rose,ROOTCOMP-230b5a18506c287d7b0f99b1,side_independent,TX,rural
implemented,matched,Haslet,ROOTCOMP-95743555d70d11639a9acb99,remains_unclear,TX,urban
implemented,matched,Haslet,ROOTCOMP-9eb3e092e7d4a904429dbe43,remains_unclear,TX,urban
formally_adopted,matched,Hitchcock,ROOTCOMP-1b60a9a3701ebea77c816c02,police,TX,unknown
formally_adopted,matched,Hitchcock,ROOTCOMP-1e52669ea5aac256021483d2,police,TX,unknown
formally_adopted,matched,Holland,ROOTCOMP-b2f3bc02937d5306c403ce73,remains_unclear,TX,rural
implemented,matched,Holland,ROOTCOMP-0b1199dda520570d8b70fcae,remains_unclear,TX,rural
implemented,matched,Jonestown,ROOTCOMP-20fa5ff3172a7ed2e4a63866,side_independent,TX,unknown
formally_adopted,matched,Joshua,ROOTCOMP-6488bf462ca5974d815bb62a,remains_unclear,TX,urban
implemented,matched,Joshua,ROOTCOMP-beeef1f4931bda854a47c61c,remains_unclear,TX,urban
implemented,matched,Kingsville,ROOTCOMP-12aab96f86ee0c0d85e1ad31,fire,TX,urban
implemented,matched,Kingsville,ROOTCOMP-f03803f541875ec1470b0120,fire,TX,urban
implemented,matched,Kingsville,ROOTCOMP-85de123e2ec0586919d6ba9d,remains_unclear,TX,urban
implemented,matched,Lake Worth,ROOTCOMP-025f0129a192e915d7e53e17,fire,TX,urban
implemented,matched,Lake Worth,ROOTCOMP-46cf1ab7cd2ca9455247b18f,police,TX,urban
formally_adopted,matched,Meadowlakes,ROOTCOMP-3d874ed250a803d4f58e332c,side_independent,TX,urban
implemented,matched,Meadowlakes,ROOTCOMP-13eda5921c3e87c042e7ad76,side_independent,TX,urban
implemented,matched,Montgomery,ROOTCOMP-4dbcd3911a05eb969dfeb01d,police,TX,unknown
formally_adopted,matched,Mount Vernon,ROOTCOMP-60472362cae4e9666234adc9,side_independent,TX,rural
formally_adopted,matched,Mount Vernon,ROOTCOMP-b2590728ce598db10007a53c,remains_unclear,TX,rural
formally_adopted,matched,Natalia,ROOTCOMP-11c3935874be3b5fd5e10f7a,side_independent,TX,rural
implemented,matched,Navasota,ROOTCOMP-6fa24b3ecb66a8d98087591b,police,TX,urban
paid_or_observed,matched,Navasota,ROOTCOMP-10a7c78217dc7ab41635ed0e,police,TX,urban
formally_adopted,matched,New Fairview,ROOTCOMP-aa47c2231849326c498c9477,side_independent,TX,rural
implemented,matched,New Fairview,ROOTCOMP-8e871a9fa7c82dde07f2800b,side_independent,TX,rural
