selection_rank,extraction_case_id,document_identity_id,text_table_detection_id,pdf_readiness_id,source_review_id,candidate_queue_row_id,triage_id,verification_id,state,municipality,government_name,unit_type,candidate_source_type,contract_period_start,contract_period_end,content_artifact_path,content_hash,pdf_page_count,text_layer_status,wage_table_signal,extraction_pilot_priority,candidate_wage_pages,selection_score,selection_reason_codes,matched_group_id,matched_non_safety_selected,matched_non_safety_case_id,planned_lane,gate3_category,gate3_confidence,existing_rendered_page_count,selection_status,cumulative_cohort,requires_gabriel,seed_selection_rank
938,cex1000_5e4b4eb449f4a2179ecfeb96,doc_60adeb8ad263287e69b16804,ttd_75470e6ce09dc109149b0110,pr_ba2ae80ffc62ddbebdaf1ba5,sr_abfb5ff1b3a42a60b7f91048,NSCQ-OH-20260720-0119,TRI-4e8d31227257d6e75063,VER-4eb190b80258b6e7b363,OH,Westlake,CITY OF WESTLAKE,non_safety,cba,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0307_sr_abfb5ff1b3a42a60b7f91048.pdf,165693fbdb40c632a7b5e6e972c4b1d5b532b93e624c80c56657d201975e5f6e,46,present,possible,p2,46,12.000,LOCAL_RETAINED_VERIFIED|TEXT_LAYER_READABLE|CUMULATIVE_MATCHED_MUNICIPALITY|TARGETED_QA_ROUTING_V1|ADDITIVE_500_NEW,match_078456c98b9c4332b8e6fd25,yes,cex1000_5e4b4eb449f4a2179ecfeb96,quantitative,,,0,frozen_new_requires_api,new_500_scale,yes,
939,cex1000_35e70fefac7e060f4c16c33e,doc_ee277c979f37501e223abe43,ttd_afa4b9d61e1ebb26672b3af8,pr_934b696fad33283b723f5fa7,sr_aa4abe81625af86e7aeb96ac,NSCQ-OH-20260720-0562,TRI-ee1071158cffb41aa321,VER-b39d0fc7789279da1ab1,OH,Willoughby Hills,CITY OF WILLOUGHBY HILLS,fire,cba,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0199_sr_aa4abe81625af86e7aeb96ac.pdf,f10be76f51b3e4ea31517cd8551f2294ef91d71465a423ee1caae40f72800806,43,present,possible,p2,"2,6,10",12.000,LOCAL_RETAINED_VERIFIED|TEXT_LAYER_READABLE|CUMULATIVE_MATCHED_MUNICIPALITY|TARGETED_QA_ROUTING_V1|ADDITIVE_500_NEW,match_da67dbefcac17fb86cbdd48d,yes,cex1000_ae1e41dc15bb051668157150,mixed,,,0,frozen_new_requires_api,new_500_scale,yes,
940,cex1000_ae1e41dc15bb051668157150,doc_48dd8fb3d8d8130fd0b70c7a,ttd_29f58afefcde39df4e715eb3,pr_9347fafbe214716e294e87a1,sr_a1aeda0348210602eda0a1a2,NSCQ-OH-20260720-0563,TRI-1b79a8e854451a6504c2,VER-f98e71c6fb8a77cea80d,OH,Willoughby Hills,CITY OF WILLOUGHBY HILLS,non_safety,cba,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0252_sr_a1aeda0348210602eda0a1a2.pdf,54bb9c6114aae0554dfcc2abf899a5201fbf4eb1fe74e8ddbf6eff9daf142a8f,26,present,likely,p1,"7,12,26",30.000,LOCAL_RETAINED_VERIFIED|TEXT_LAYER_READABLE|CUMULATIVE_MATCHED_MUNICIPALITY|TARGETED_QA_ROUTING_V1|ADDITIVE_500_NEW|LIKELY_P1_PRIORITY,match_da67dbefcac17fb86cbdd48d,yes,cex1000_ae1e41dc15bb051668157150,mixed,,,0,frozen_new_requires_api,new_500_scale,yes,
941,cex1000_7d3e39571d0213659625b4e9,doc_78fd50adca6e3844b498486a,ttd_2877c8ebf02347946dcad750,pr_cc68c1d70c1b39c4a62d8a54,sr_a5445bcb6ca2f919c900ca12,NSCQ-OH-20260720-0165,TRI-9a720f820b18f6bd21c9,VER-af5e59e59365ddbdfd3e,OH,Wooster,CITY OF WOOSTER,non_safety,cba,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0324_sr_a5445bcb6ca2f919c900ca12.pdf,c1165f7f4e953abd428c18cffdc0365392b9488c8fdcb897afd4c80a8b44854f,29,partial,likely,p1,"2,4,15,17",30.000,LOCAL_RETAINED_VERIFIED|TEXT_LAYER_READABLE|CUMULATIVE_MATCHED_MUNICIPALITY|TARGETED_QA_ROUTING_V1|ADDITIVE_500_NEW|LIKELY_P1_PRIORITY,match_55c93361d7d85b71ba518b22,yes,cex1000_7d3e39571d0213659625b4e9,mixed,,,0,frozen_new_requires_api,new_500_scale,yes,
942,cex1000_4019d74b1e7061e0bc26c4ee,doc_973ccd3f8489fd8374445821,ttd_5c9cd7e7da0c3c8944a4f842,pr_7e4ae6990147495149868cf4,sr_87db3f4eca2aed4de884bc44,NSCQ-OH-20260720-0223,TRI-56b1f50ddd6690596398,VER-ccec3c605b1b070f9365,OH,Xenia,CITY OF XENIA,fire,cba,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0273_sr_87db3f4eca2aed4de884bc44.pdf,b1c15c05f78136488f6e832348ceb8aaf56266c2b78900b5be7c1e8ed2ccd61e,58,present,possible,p2,"2,14,20,26,30,33",12.000,LOCAL_RETAINED_VERIFIED|TEXT_LAYER_READABLE|CUMULATIVE_MATCHED_MUNICIPALITY|TARGETED_QA_ROUTING_V1|ADDITIVE_500_NEW,match_c82414be7f2271e702fd28f4,yes,cex1000_044bbcfcde2929f61b3e7392,mixed,,,0,frozen_new_requires_api,new_500_scale,yes,
943,cex1000_044bbcfcde2929f61b3e7392,doc_f8f7655059d3d55ea3ea2c2b,ttd_305054b1a8ae3d94088e14da,pr_1eadf38a6f6437a671017941,sr_450cb778d4477fc907970b39,NSCQ-OH-20260720-0224,TRI-16fd4051332a3a204a5e,VER-e059fc6e580757ea3fed,OH,Xenia,CITY OF XENIA,non_safety,cba,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0297_sr_450cb778d4477fc907970b39.pdf,2eb95760d56c40f2bebca0b7cf9dcfb4916ec2f04f4a806b8d691ba0f90751a2,46,present,possible,p2,16,12.000,LOCAL_RETAINED_VERIFIED|TEXT_LAYER_READABLE|CUMULATIVE_MATCHED_MUNICIPALITY|TARGETED_QA_ROUTING_V1|ADDITIVE_500_NEW,match_c82414be7f2271e702fd28f4,yes,cex1000_044bbcfcde2929f61b3e7392,mixed,,,0,frozen_new_requires_api,new_500_scale,yes,
944,cex1000_4a108721b2a1050c9a51cfaf,doc_5d140e40b6118fbabb4a4aef,ttd_622f963692fbc88f0cfc059f,pr_11a0c997e4d406605891a435,sr_9faa521ccbf3454cc4c076f5,NSCQ-OH-20260720-0221,TRI-a96133405f98d7d61ca3,VER-2dc0f0d2a5059b06ac7d,OH,Xenia,CITY OF XENIA,police,cba,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0319_sr_9faa521ccbf3454cc4c076f5.pdf,2d8828ed8eaa332eb4f26381515ac2b9fe562bf933b56600b6f68248fec68422,72,present,possible,p2,"17,25,37,40",12.000,LOCAL_RETAINED_VERIFIED|TEXT_LAYER_READABLE|CUMULATIVE_MATCHED_MUNICIPALITY|TARGETED_QA_ROUTING_V1|ADDITIVE_500_NEW,match_c82414be7f2271e702fd28f4,yes,cex1000_044bbcfcde2929f61b3e7392,mixed,,,0,frozen_new_requires_api,new_500_scale,yes,
945,cex1000_286299dfaa6d5eab97d1a980,doc_8d3ba3903499ec6289c67da7,ttd_8eb1447801802c455904ccf8,pr_e0418b2c9705b615b6c91ec6,sr_57371df0612e08495a22bd94,NSCQ-OH-20260720-0010,TRI-d4ac97638a38976da2b1,VER-c39660a2b0f958e5d75c,OH,Youngstown,CITY OF YOUNGSTOWN,fire,cba,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0208_sr_57371df0612e08495a22bd94.pdf,5b8e232486e6aec8ef79d2d149e7eff66b7644d961b62c627ce0b3ca8aa58cfe,70,present,possible,p2,"9,32,36,69",12.000,LOCAL_RETAINED_VERIFIED|TEXT_LAYER_READABLE|CUMULATIVE_MATCHED_MUNICIPALITY|TARGETED_QA_ROUTING_V1|ADDITIVE_500_NEW,match_6b71e51be021b8ae8f07624b,yes,cex1000_f44b8d5189845ec18dc3efb0,mixed,,,0,frozen_new_requires_api,new_500_scale,yes,
946,cex1000_f44b8d5189845ec18dc3efb0,doc_de597a8695165e96c8f6ffd9,ttd_3d685dd0265fd24c91c9e27a,pr_463c2642a10231dd37781a5a,sr_d07a1e74a325eaee809050a1,NSCQ-OH-20260720-0009,TRI-a2192becc590b33e12fb,VER-dfd946327d06c5cbde23,OH,Youngstown,CITY OF YOUNGSTOWN,non_safety,cba,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0258_sr_d07a1e74a325eaee809050a1.pdf,12312f7e9f650fab5f6fc151c3868ec6e55b4fcce8ff43bb126821a6eb402492,97,present,possible,p2,"33,54,97",12.000,LOCAL_RETAINED_VERIFIED|TEXT_LAYER_READABLE|CUMULATIVE_MATCHED_MUNICIPALITY|TARGETED_QA_ROUTING_V1|ADDITIVE_500_NEW,match_6b71e51be021b8ae8f07624b,yes,cex1000_f44b8d5189845ec18dc3efb0,quantitative,,,0,frozen_new_requires_api,new_500_scale,yes,
947,cex1000_be6845130e8a14f0d9dd5558,doc_af2f80e87ff7caf271cdd2d3,ttd_6ee241ab8102153bac221788,pr_be0271d63ba79d9265d9309b,sr_31950696ab72d3ed946cf66e,NSCQ-OH-20260720-0008,TRI-bb60356b94144dbf7c60,VER-76848635d2f82ba32994,OH,Youngstown,CITY OF YOUNGSTOWN,police,cba,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0277_sr_31950696ab72d3ed946cf66e.pdf,0252e4c996f96842347e611a6a2975fd8adc8179aea30217289aca11d651a751,80,present,likely,p1,"27,79,80",30.000,LOCAL_RETAINED_VERIFIED|TEXT_LAYER_READABLE|CUMULATIVE_MATCHED_MUNICIPALITY|TARGETED_QA_ROUTING_V1|ADDITIVE_500_NEW|LIKELY_P1_PRIORITY,match_6b71e51be021b8ae8f07624b,yes,cex1000_f44b8d5189845ec18dc3efb0,mixed,,,0,frozen_new_requires_api,new_500_scale,yes,
948,cex1000_8404277815d0766b5a209444,doc_9922dd27fa2b7e293186bee8,ttd_a5507d889364072923995feb,pr_bcb0866a1ac39b5d781bba25,sr_4a3966097a2bd3607d0cce7b,NSCQ-OH-20260720-0200,TRI-195cdb15b91c5c8612a9,VER-c990b019829663bcc326,OH,Zanesville,CITY OF ZANESVILLE,non_safety,cba,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0167_sr_4a3966097a2bd3607d0cce7b.pdf,3ed6daad330ae6a2585feaa4e46418e2e38d05a3b41908e97ce9cf75feccfd8c,88,present,possible,p2,"2,11,20,30,40",12.000,LOCAL_RETAINED_VERIFIED|TEXT_LAYER_READABLE|CUMULATIVE_MATCHED_MUNICIPALITY|TARGETED_QA_ROUTING_V1|ADDITIVE_500_NEW,match_9a00300d996c68c4e855a018,yes,cex1000_8404277815d0766b5a209444,mixed,,,0,frozen_new_requires_api,new_500_scale,yes,
949,cex1000_129ef5b4bbd4ffbde7b6f474,doc_fe9e0e363722c500c12f238e,ttd_b93950268c3cf6c0e3f3ba5c,pr_78272a52a5284358817ddd02,sr_fda0af7c7d4266c2e4e32a39,NSCQ-OH-20260720-0196,TRI-d470bf550134ae91dbf8,VER-c598660720a2b33cabdb,OH,Zanesville,CITY OF ZANESVILLE,police,cba,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0186_sr_fda0af7c7d4266c2e4e32a39.pdf,ee39448a00ed8859b5094a4ee8897150c211cd947ec1c41d30ec578bacd312a9,47,present,likely,p1,"2,6,11,24,27,47",30.000,LOCAL_RETAINED_VERIFIED|TEXT_LAYER_READABLE|CUMULATIVE_MATCHED_MUNICIPALITY|TARGETED_QA_ROUTING_V1|ADDITIVE_500_NEW|LIKELY_P1_PRIORITY,match_9a00300d996c68c4e855a018,yes,cex1000_8404277815d0766b5a209444,mixed,,,0,frozen_new_requires_api,new_500_scale,yes,
950,cex1000_5d0ae756b44256541cd907b4,doc_eb50c311e664a520ddf3b07b,ttd_6cf5dd6d570ddfe252bcddeb,pr_933e7a88ee81e3ac02b9b542,sr_d20e642c2885b6afc16fb1b3,NSCQ-OR-20260720-0081,TRI-24eaf3d101ef7a47fefa,VER-e18c345d49b72dfd6045,OR,Ashland,CITY OF ASHLAND,non_safety,cba,,,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0014_sr_d20e642c2885b6afc16fb1b3.pdf,a83739892e13255deed6196447bcfecaca6b459e1842c6bd5cf78a8e9a79044a,34,present,likely,p1,"2,5,12,18,19,33",30.000,LOCAL_RETAINED_VERIFIED|TEXT_LAYER_READABLE|CUMULATIVE_MATCHED_MUNICIPALITY|TARGETED_QA_ROUTING_V1|ADDITIVE_500_NEW|LIKELY_P1_PRIORITY,match_b5b8b8105c7a6370a2fa9535,yes,cex1000_5d0ae756b44256541cd907b4,mixed,,,0,frozen_new_requires_api,new_500_scale,yes,
951,cex1000_74a4e076832c73eea8a1ec14,doc_ffb496e929e2a05427e8d3b3,ttd_d7c37f7f1e40ce4659f28cfe,pr_44f96af0f95703fcee63abc1,sr_31a872cb1fa683fbcf6b3fcd,NSCQ-OR-20260720-0079,TRI-73ddbb2b54abb2611dc2,VER-15958f8169a5876beee9,OR,Ashland,CITY OF ASHLAND,police,cba,,,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0008_sr_31a872cb1fa683fbcf6b3fcd.pdf,804a14c57ef9f42f2ef4b4292884a34b01db12e87620135a69f5f185e41fbf03,38,present,likely,p1,"5,17,20,22,37",30.000,LOCAL_RETAINED_VERIFIED|TEXT_LAYER_READABLE|CUMULATIVE_MATCHED_MUNICIPALITY|TARGETED_QA_ROUTING_V1|ADDITIVE_500_NEW|LIKELY_P1_PRIORITY,match_b5b8b8105c7a6370a2fa9535,yes,cex1000_5d0ae756b44256541cd907b4,mixed,,,0,frozen_new_requires_api,new_500_scale,yes,
952,cex1000_3347aee05177993f9beec20c,doc_2b726ff85f49e357fe4cda0f,ttd_84bd53e97e854b759406e9d9,pr_3f7f446949fd3f4291fde6c7,sr_2912f23fa19ecf3229f9202a,NSCQ-OR-20260720-0028,TRI-baeabe1ded289ca20d05,VER-016708545cca70e1504c,OR,Beaverton,CITY OF BEAVERTON,non_safety,cba,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0027_sr_2912f23fa19ecf3229f9202a.pdf,2ec4ba03a5d4c8fda54f3263be28636b9319df26dd3cf36cd4865668a6ea667d,74,present,likely,p1,"2,9,25,33,42,73",30.000,LOCAL_RETAINED_VERIFIED|TEXT_LAYER_READABLE|CUMULATIVE_MATCHED_MUNICIPALITY|TARGETED_QA_ROUTING_V1|ADDITIVE_500_NEW|LIKELY_P1_PRIORITY,match_88c22e022a44e1c78b522d84,yes,cex1000_3347aee05177993f9beec20c,mixed,,,0,frozen_new_requires_api,new_500_scale,yes,
953,cex1000_e4da3fa6e2a27d371e8b295d,doc_eae689581de685a1254de83e,ttd_e0f53f66dce9a7d8f4b1f6c1,pr_695671111be85b4bde13109d,sr_9bbadab2e7fa1322dc8fa534,NSCQ-OR-20260720-0027,TRI-fbedc7a202777bf5916c,VER-029e0b04ec67bc528886,OR,Beaverton,CITY OF BEAVERTON,police,cba,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0433_sr_9bbadab2e7fa1322dc8fa534.pdf,9db0088d874510187fa9a62442299cf1d4aacc03041b1866f8568869092227b1,96,partial,likely,p1,"2,22,33,54",30.000,LOCAL_RETAINED_VERIFIED|TEXT_LAYER_READABLE|CUMULATIVE_MATCHED_MUNICIPALITY|TARGETED_QA_ROUTING_V1|ADDITIVE_500_NEW|LIKELY_P1_PRIORITY,match_88c22e022a44e1c78b522d84,yes,cex1000_3347aee05177993f9beec20c,mixed,,,0,frozen_new_requires_api,new_500_scale,yes,
954,cex1000_8386f9103455fd43ee5380bb,doc_ba585d08cd94da5ead1dc944,ttd_69120e52969f2e0cd652b497,pr_3141cd3fcd015d69d9aa2ad1,sr_679cb803d320562a23dfef83,NSCQ-OR-20260720-0180,TRI-28a8e709e55b9287baa1,VER-c2be3d6bcaf4af376f90,OR,Brookings,CITY OF BROOKINGS,non_safety,cba,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0064_sr_679cb803d320562a23dfef83.pdf,2787df7eb4ae90c80bc35083f492fbfb79810a27b0b4578e4ab56f4d33a07df4,24,present,likely,p1,"6,11,14,23",30.000,LOCAL_RETAINED_VERIFIED|TEXT_LAYER_READABLE|CUMULATIVE_MATCHED_MUNICIPALITY|TARGETED_QA_ROUTING_V1|ADDITIVE_500_NEW|LIKELY_P1_PRIORITY,match_acd5df7acbf7430e68a09da6,yes,cex1000_8386f9103455fd43ee5380bb,mixed,,,0,frozen_new_requires_api,new_500_scale,yes,
955,cex1000_5517869de5fac655e76656ec,doc_f2f61333caf9035a5b3f6b75,ttd_3f554da40360dfd5d6c3ed36,pr_4301f70c68ff48204749ddb5,sr_451f98b5ce6b773e662e6ba9,NSCQ-OR-20260720-0179,TRI-50878f30143774fd259a,VER-aabc4c1163a99c3423a2,OR,Brookings,CITY OF BROOKINGS,police,cba,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0072_sr_451f98b5ce6b773e662e6ba9.pdf,f61e0cc13a4879509e20c520930f74d85c4ed3fbc213c6f8a2275c62142004c4,29,present,possible,p2,"15,17,29",12.000,LOCAL_RETAINED_VERIFIED|TEXT_LAYER_READABLE|CUMULATIVE_MATCHED_MUNICIPALITY|TARGETED_QA_ROUTING_V1|ADDITIVE_500_NEW,match_acd5df7acbf7430e68a09da6,yes,cex1000_8386f9103455fd43ee5380bb,mixed,,,0,frozen_new_requires_api,new_500_scale,yes,
956,cex1000_eb7dc44c20c18a89fcdb452e,doc_639bc0f67a48192904333263,ttd_efec7c9566a49586e3c6c7a0,pr_36e918e368e940fc495a4557,sr_9be2714c35f982a0b98e158e,NSCQ-OR-20260720-0083,TRI-67fb5dfc320acc5e6f75,VER-406b541b0682f3acfbed,OR,Lebanon,CITY OF LEBANON,non_safety,cba,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0231_sr_9be2714c35f982a0b98e158e.pdf,3c8ae79cab8c802be0ee3a9fba14a7255d5ad538ef7cafa770aa525a22b013e6,42,present,likely,p1,"22,24,41,42",30.000,LOCAL_RETAINED_VERIFIED|TEXT_LAYER_READABLE|CUMULATIVE_MATCHED_MUNICIPALITY|TARGETED_QA_ROUTING_V1|ADDITIVE_500_NEW|LIKELY_P1_PRIORITY,match_9f6f253b99cfdc71c693b210,yes,cex1000_eb7dc44c20c18a89fcdb452e,mixed,,,0,frozen_new_requires_api,new_500_scale,yes,
957,cex1000_dadef9a5f1c43b0348b3b29a,doc_dd5c50f3ebe56c0fc5c84e09,ttd_b78c200cb126540be34e4127,pr_d4adb4f84e9d410901e4d030,sr_b50e73ddd48833545b8d0b43,NSCQ-OR-20260720-0082,TRI-8d3c0f7a9fa571d64e54,VER-558048650b5b67110ec0,OR,Lebanon,CITY OF LEBANON,police,cba,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0014_sr_b50e73ddd48833545b8d0b43.pdf,a26d638665b11ff3efe34db7d104f4758e0f34c0caccf03aea6e8c96ceae19e3,30,present,likely,p1,"2,11,14,16,17",30.000,LOCAL_RETAINED_VERIFIED|TEXT_LAYER_READABLE|CUMULATIVE_MATCHED_MUNICIPALITY|TARGETED_QA_ROUTING_V1|ADDITIVE_500_NEW|LIKELY_P1_PRIORITY,match_9f6f253b99cfdc71c693b210,yes,cex1000_eb7dc44c20c18a89fcdb452e,mixed,,,0,frozen_new_requires_api,new_500_scale,yes,
958,cex1000_b8f505f4e76589b880d8bf7f,doc_7a242b05e78491abc90e50b3,ttd_649205195cb182619053ed5f,pr_533453bea1cd3a838743744c,sr_f7fb668cb864fd6e07bdeed6,NSCQ-OR-20260720-0125,TRI-a275da832540bd18062d,VER-06f6de99bcd3566b0e2a,OR,Newport,CITY OF NEWPORT,fire,cba,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0007_sr_f7fb668cb864fd6e07bdeed6.pdf,7b4f1c32f6c25df4d83b9f922f292abcbbd69f63980b35751358c248b18cc1ef,31,present,likely,p1,"4,8,11,14,18,30,31",30.000,LOCAL_RETAINED_VERIFIED|TEXT_LAYER_READABLE|CUMULATIVE_MATCHED_MUNICIPALITY|TARGETED_QA_ROUTING_V1|ADDITIVE_500_NEW|LIKELY_P1_PRIORITY,match_b99bf05996870eebe81e3cf7,yes,cex1000_a44b3c575baa6a255ff1f2e9,mixed,,,0,frozen_new_requires_api,new_500_scale,yes,
959,cex1000_a44b3c575baa6a255ff1f2e9,doc_bfa0cc2b950d1c528754ec42,ttd_defe1dc5b88d6b04a6320228,pr_f16b8ddb251215c36f57f388,sr_0e50aba627f675d9cd60553e,NSCQ-OR-20260720-0124,TRI-8b89fcb0860bcdc2724e,VER-2db8dde8851743516906,OR,Newport,CITY OF NEWPORT,non_safety,cba,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0058_sr_0e50aba627f675d9cd60553e.pdf,043322fec55ad03397db9a8ed56bbbfcec40833746bc9cdc761cd1ac464d3d5e,33,present,likely,p1,"8,12,15,17,33",30.000,LOCAL_RETAINED_VERIFIED|TEXT_LAYER_READABLE|CUMULATIVE_MATCHED_MUNICIPALITY|TARGETED_QA_ROUTING_V1|ADDITIVE_500_NEW|LIKELY_P1_PRIORITY,match_b99bf05996870eebe81e3cf7,yes,cex1000_a44b3c575baa6a255ff1f2e9,mixed,,,0,frozen_new_requires_api,new_500_scale,yes,
960,cex1000_74e34aac9e5a8a94f1ba2aca,doc_8994856472b31bdee666a544,ttd_78985f80cfa457ca9f995038,pr_59bbbcf174e59bd5704bbb0e,sr_a534a3cb2b986ce4a0662818,NSCQ-OR-20260720-0110,TRI-d143334e3cdbcfb3ea58,VER-3adcb5032c1f15bed0fc,OR,Ontario,CITY OF ONTARIO,fire,cba,,,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0051_sr_a534a3cb2b986ce4a0662818.pdf,dbb44fbab7bdb3f6d1be2a8585697d7655030e8f186418f7a012e77c6facfd06,34,present,possible,p2,"5,12",12.000,LOCAL_RETAINED_VERIFIED|TEXT_LAYER_READABLE|CUMULATIVE_MATCHED_MUNICIPALITY|TARGETED_QA_ROUTING_V1|ADDITIVE_500_NEW,match_cac637b3b6d4a30e6287586e,yes,cex_39c647f48c9ce29b5fba4239,mixed,,,0,frozen_new_requires_api,new_500_scale,yes,
961,cex1000_179508e5981d054054110870,doc_a0e469c8b1c2cf2138d89364,ttd_af21270ba846ddf29219aa76,pr_55e48d7e3beec2822781f3c2,sr_0ecb7c3c06e7ccddaf63beb5,NSCQ-OR-20260720-0177,TRI-f8159908bd4c37937bd0,VER-4d661c64cefbc3090c89,OR,Seaside,CITY OF SEASIDE,non_safety,cba,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0052_sr_0ecb7c3c06e7ccddaf63beb5.pdf,089cc257b42339f91f936bf2c03a6d54b958b135f5736f5b38e4bcacf2487fde,33,present,likely,p1,"2,15,19,32,33",30.000,LOCAL_RETAINED_VERIFIED|TEXT_LAYER_READABLE|CUMULATIVE_MATCHED_MUNICIPALITY|TARGETED_QA_ROUTING_V1|ADDITIVE_500_NEW|LIKELY_P1_PRIORITY,match_51cd3b6fbb2efc1cf49c83bc,yes,cex1000_179508e5981d054054110870,mixed,,,0,frozen_new_requires_api,new_500_scale,yes,
962,cex1000_523bc924b1c8c1d61e42379c,doc_92fb2b81c72ffbb808dee2c0,ttd_481705a03731bc5e5445def6,pr_53ed5b6fddbf57b0898a38ee,sr_174d7e2a54d5e0d8e2a56a48,NSCQ-OR-20260720-0176,TRI-68abd656f66d56f1a0d7,VER-712609201d497908012c,OR,Seaside,CITY OF SEASIDE,police,cba,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0031_sr_174d7e2a54d5e0d8e2a56a48.pdf,61d368123242969f8161e03b43e7a4e8e96559f467c1871d584a8afaf5dbe3df,60,present,possible,p2,"8,21,27,31,34",12.000,LOCAL_RETAINED_VERIFIED|TEXT_LAYER_READABLE|CUMULATIVE_MATCHED_MUNICIPALITY|TARGETED_QA_ROUTING_V1|ADDITIVE_500_NEW,match_51cd3b6fbb2efc1cf49c83bc,yes,cex1000_179508e5981d054054110870,mixed,,,0,frozen_new_requires_api,new_500_scale,yes,
963,cex1000_1356d278b92b2782479be704,doc_5d57323c36208bfc1d97083b,ttd_67e867045008e268df692707,pr_c00a99fa7476a0d2d13d9f44,sr_6e9733f9de1040c75b0ddb33,NSCQ-OR-20260720-0093,TRI-bfa1d8f23dcbe58e741d,VER-b066b1aed7fa9ef1594c,OR,The Dalles,CITY OF THE DALLES,non_safety,cba,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0021_sr_6e9733f9de1040c75b0ddb33.pdf,2e216168e7e9874d0d1c614a385f425c1067bfcf771937c2891239e92e042e96,28,present,possible,p2,"10,15,16",12.000,LOCAL_RETAINED_VERIFIED|TEXT_LAYER_READABLE|CUMULATIVE_MATCHED_MUNICIPALITY|TARGETED_QA_ROUTING_V1|ADDITIVE_500_NEW,match_c015b2f05e156beb741c7907,yes,cex1000_1356d278b92b2782479be704,quantitative,,,0,frozen_new_requires_api,new_500_scale,yes,
