non_base_wage_observation_id,extraction_case_id,document_identity_id,text_table_detection_id,source_review_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,contract_period_start,contract_period_end,page_number,non_base_wage_type,value_text,effective_date,eligibility_or_implementation_rule,bounded_evidence_pointer,confidence,reason_code,qa_status
nobs_e8e4bd62163c78e8b1b9d8bb,cexrem_1be33ab4b1e606d81a875f63,doc_31f5d1ee2fed022451ab7a74,ttd_ec683f1d74c1b568637d0d37,sr_d842c8e586cc852c6851a14b,NSCQ-WI-20260720-0070,WI,Fitchburg,CITY OF FITCHBURG,police,cba,,,12,other,Military service leave: up to 2 weeks per year with full pay,,"Officer participates up to two (2) weeks per year; assigns to Employer all salary or cash allowances; if military pay exceeds Employer salary, excess paid to employee",tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0438_sr_d842c8e586cc852c6851a14b.pdf#page=12,high,MILITARY_SERVICE_FULL_PAY_NETTING_RULE,provisional_unverified
nobs_c5e3c97767e9b148c539514a,cexrem_1be33ab4b1e606d81a875f63,doc_31f5d1ee2fed022451ab7a74,ttd_ec683f1d74c1b568637d0d37,sr_d842c8e586cc852c6851a14b,NSCQ-WI-20260720-0070,WI,Fitchburg,CITY OF FITCHBURG,police,cba,,,11,leave,PTO accrual limits and seniority scheduling; no PTO earned during leaves of absence,,Computing continuous service for PTO purposes counts only continuous permanent service including sick leave and PTO; no PTO earned during leaves of absence; PTO schedule approved by Chief with staffing/overtime discretion; PTO selected by “,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0438_sr_d842c8e586cc852c6851a14b.pdf#page=11,low,PTO_EARNING_AND_SCHEDULING_RULES_PRESENT,needs_review
nobs_814431852e612faa67596d76,cexrem_cbc0e41f00e239065afd8a3f,doc_032ab3eb92cd7ac1814f13a9,ttd_4952ef58bd79c81e7c31dc1e,sr_e411ecfbef2a2c5990fad942,NSCQ-WI-20260720-0041,WI,Fond du Lac,CITY OF FOND DU LAC,fire,cba,,,6,leave,Sick leave deduction for substitute filling shift: at 1.5 times the hours incurred unless a valid medical excuse is not/,,"If a valid medical excuse is provided, sick leave deducted at straight time.",tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0114_sr_e411ecfbef2a2c5990fad942.pdf#page=6,medium,SICK_LEAVE_DEDUCTION_1_5X_AND_STRAIGHT_,provisional_unverified
nobs_b6f25b5906073b093617e880,cexrem_cbc0e41f00e239065afd8a3f,doc_032ab3eb92cd7ac1814f13a9,ttd_4952ef58bd79c81e7c31dc1e,sr_e411ecfbef2a2c5990fad942,NSCQ-WI-20260720-0041,WI,Fond du Lac,CITY OF FOND DU LAC,fire,cba,,,6,leave,Trade/coverage provisions tied to workers compensation timing (trade period limits; requests not more than three months;,,Extraordinary/unexpected occurrence may necessitate additional leave time (context around trades/training/certification).,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0114_sr_e411ecfbef2a2c5990fad942.pdf#page=6,low,WORKERS_COMP_TIED_TRADE_LEAVE_TEXT_INCOE,needs_review
nobs_d2c37821b87f11d313724a7d,cexrem_cbc0e41f00e239065afd8a3f,doc_032ab3eb92cd7ac1814f13a9,ttd_4952ef58bd79c81e7c31dc1e,sr_e411ecfbef2a2c5990fad942,NSCQ-WI-20260720-0041,WI,Fond du Lac,CITY OF FOND DU LAC,fire,cba,,,7,leave,"If employee originally scheduled for day goes on workers compensation 5 days or less before trade date, employee must be",,"If goes on workers compensation 6 days or more prior to trade date, trade canceled; alternative: employee agreeing to work day will be on authorized leave under workers compensation.",tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0114_sr_e411ecfbef2a2c5990fad942.pdf#page=7,medium,WORKERS_COMP_TIMING_AUTHORIZED_LEAVE_ORC,provisional_unverified
nobs_b63a6ff6e0e3ce41048fe2f7,cexrem_cbc0e41f00e239065afd8a3f,doc_032ab3eb92cd7ac1814f13a9,ttd_4952ef58bd79c81e7c31dc1e,sr_e411ecfbef2a2c5990fad942,NSCQ-WI-20260720-0041,WI,Fond du Lac,CITY OF FOND DU LAC,fire,cba,,,8,overtime,Article 6 Overtime: compensation.,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0114_sr_e411ecfbef2a2c5990fad942.pdf#page=8,low,OVERTIME_ARTICLE_HEADING_ONLY_NO_RATE,needs_review
nobs_fad142bbc1558ab62aa9c397,cexrem_1287386a1abaed4b287b4eee,doc_accc6cc7079e4c5e5b3adc4b,ttd_146eaa6c72e5c48826ee015d,sr_b665da111432951bfd16a98f,NSCQ-WI-20260720-0040,WI,Fond du Lac,CITY OF FOND DU LAC,police,cba,,,5,stipend,$3000 annual payment,,For K-9 Officers; paid on the biweekly paycheck.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0079_sr_b665da111432951bfd16a98f.pdf#page=5,medium,K9GROOMING_PAYMENT_NON_BASE,provisional_unverified
nobs_21ff87a395ab907dafc25910,cexrem_068a858f024fe200e93c887e,doc_d201518369b7467b407c6134,ttd_be02da7aff9aafd0005df3dd,sr_fed808b4c1b263c0d9da46c9,NSCQ-WI-20260720-0145,WI,Grafton,VILLAGE OF GRAFTON,police,cba,,,4,overtime,Overtime pay at 1.5 times regular hourly rate; compensatory time off also at 1.5 times for each overtime hour worked.,,Applies to each full-time member for work performed in overtime.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0368_sr_fed808b4c1b263c0d9da46c9.pdf#page=4,high,ARTICLE_V_2_OVERTIME_RATE,provisional_unverified
nobs_4405b57c99a37d685093dd62,cexrem_068a858f024fe200e93c887e,doc_d201518369b7467b407c6134,ttd_be02da7aff9aafd0005df3dd,sr_fed808b4c1b263c0d9da46c9,NSCQ-WI-20260720-0145,WI,Grafton,VILLAGE OF GRAFTON,police,cba,,,5,overtime,Overtime increments: calculated based upon an increment of no less than 15 minutes; eligibility requires minimum 11 min.,,Minimum 11 minutes worked for first increment segment; minimum 8 minutes worked for each subsequent increment segment.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0368_sr_fed808b4c1b263c0d9da46c9.pdf#page=5,medium,ARTICLE_V_2_OVERTIME_INCREMENT_ELIGIBIL,provisional_unverified
nobs_2231649d79480fd2b4350ab3,cexrem_068a858f024fe200e93c887e,doc_d201518369b7467b407c6134,ttd_be02da7aff9aafd0005df3dd,sr_fed808b4c1b263c0d9da46c9,NSCQ-WI-20260720-0145,WI,Grafton,VILLAGE OF GRAFTON,police,cba,,,5,overtime,Juvenile Officer overtime compensated in time off only on a 1.5 basis for hours over 80 in a two-week pay period.,,Overtime for Juvenile Officer consists of hours worked over 80 in a two-week pay period; compensated for in time off only.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0368_sr_fed808b4c1b263c0d9da46c9.pdf#page=5,high,JUVENILE_OFFICER_OVERTIME_TIME_OFF_ONLY,provisional_unverified
nobs_247953de69d8b142a4d5ee9f,cexrem_068a858f024fe200e93c887e,doc_d201518369b7467b407c6134,ttd_be02da7aff9aafd0005df3dd,sr_fed808b4c1b263c0d9da46c9,NSCQ-WI-20260720-0145,WI,Grafton,VILLAGE OF GRAFTON,police,cba,,,5,overtime,Overtime in excess of 8 hours and 20 minutes per half on a 1.5 basis.,,Defines overtime threshold for certain work increments (as stated).,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0368_sr_fed808b4c1b263c0d9da46c9.pdf#page=5,medium,OVERTIME_THRESHOLD_8H20M_PER_HALF,provisional_unverified
nobs_2f82e433d7ef0b66a1d41ae5,cexrem_068a858f024fe200e93c887e,doc_d201518369b7467b407c6134,ttd_be02da7aff9aafd0005df3dd,sr_fed808b4c1b263c0d9da46c9,NSCQ-WI-20260720-0145,WI,Grafton,VILLAGE OF GRAFTON,police,cba,,,5,overtime,Call-out overtime: minimum 2 hours paid at 1.5.,,Overtime for call-out shall be a minimum of two (2) hours paid at time and one-half.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0368_sr_fed808b4c1b263c0d9da46c9.pdf#page=5,high,CALL_OUT_MINIMUM_2H_AT_1_5_PERIOD_FACTOR,provisional_unverified
nobs_5d89fd2aa8b43e1aaed966c8,cexrem_c9e868428353bebd7daaf16c,doc_8669a0a996f3c379222ff625,ttd_c4797f0b239ff2b07f00c68e,sr_4dcba46d6bf5dc0b0de407c0,NSCQ-WI-20260720-0012,WI,Green Bay,CITY OF GREEN BAY,police,cba,,,9,overtime,30-minute overlap shall remain on duty an additional 15-minutes at the end of shift without any additional compensation,,Applies at end of shift for the specified overlap; no additional compensation.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0009_sr_4dcba46d6bf5dc0b0de407c0.pdf#page=9,medium,CBA18_9_30MIN_OVERLAP_NO_ADDITIONAL_COMP,provisional_unverified
nobs_564febbf7887af007d5d0c81,cexrem_c9e868428353bebd7daaf16c,doc_8669a0a996f3c379222ff625,ttd_c4797f0b239ff2b07f00c68e,sr_4dcba46d6bf5dc0b0de407c0,NSCQ-WI-20260720-0012,WI,Green Bay,CITY OF GREEN BAY,police,cba,,,9,overtime,"pay provisions, including overtime (except such officers may not bid, or be inversed, for normal overtime) shall apply",,During training; overtime provisions apply but training officers may not bid/inverse for normal overtime.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0009_sr_4dcba46d6bf5dc0b0de407c0.pdf#page=9,medium,CBA18_9_TRAINING_OVERTIME_APPLIES_EXCEPT,provisional_unverified
nobs_ea3e87b5b42f7663f438f51f,cexrem_c9e868428353bebd7daaf16c,doc_8669a0a996f3c379222ff625,ttd_c4797f0b239ff2b07f00c68e,sr_4dcba46d6bf5dc0b0de407c0,NSCQ-WI-20260720-0012,WI,Green Bay,CITY OF GREEN BAY,police,cba,,,9,overtime,"while in training, ... pay ... including overtime ... shall apply; department right to assign shifts, groups, jobs, and ",,Training context; overtime/pay provisions apply per agreement.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0009_sr_4dcba46d6bf5dc0b0de407c0.pdf#page=9,low,CBA18_9_TRAINING_CONTEXT_OVERTIME_PROVIS,needs_review
nobs_82eaf1d6c4baabdb0a3d9332,cexrem_c9e868428353bebd7daaf16c,doc_8669a0a996f3c379222ff625,ttd_c4797f0b239ff2b07f00c68e,sr_4dcba46d6bf5dc0b0de407c0,NSCQ-WI-20260720-0012,WI,Green Bay,CITY OF GREEN BAY,police,cba,,,9,overtime,Any member so assigned shall not be allowed to work overtime outside of his/her ...; shall be compensated according to  ,,For temporary assignments; restricts overtime outside of member's scope and provides a compensation approach tied to 'clock rather than actual hours worked' (token visibility).,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0009_sr_4dcba46d6bf5dc0b0de407c0.pdf#page=9,low,CBA18_9_TEMP_ASSIGNMENT_OVERTIME_RESTRI,needs_review
nobs_fd69b0358e997bc23312e8c1,cexrem_c9e868428353bebd7daaf16c,doc_8669a0a996f3c379222ff625,ttd_c4797f0b239ff2b07f00c68e,sr_4dcba46d6bf5dc0b0de407c0,NSCQ-WI-20260720-0012,WI,Green Bay,CITY OF GREEN BAY,police,cba,,,9,other,"If the assignment is voluntary, no premium pay shall impact on promotion",,Applies to voluntary temporary assignments; premium pay does not affect promotion.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0009_sr_4dcba46d6bf5dc0b0de407c0.pdf#page=9,low,CBA18_9_VOLUNTARY_ASSIGNMENT_NO_PREMIUM_,needs_review
nobs_7314b6242a76cc8aa00c354f,cexrem_4a267735daf6729f5c4e4835,doc_dc6cbd0a45c474d81948c55e,ttd_539d4913967fae2729c554c2,sr_644c95449dcc515eb9b79120,NSCQ-WI-20260720-0198,WI,Hartland,VILLAGE OF HARTLAND,police,cba,,,45,education_or_certification,one dollar and fifty month,unknown,Employees who have education from an accredited college or university; payment made biweekly; text also indicates an effective provision about who does not qualify (incomplete in packet).,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0142_sr_644c95449dcc515eb9b79120.pdf#page=45,medium,ARTICLE_IX_EDUCATIONAL_INCENTIVE_PAY,provisional_unverified
nobs_1678e29402f321019e80f857,cexrem_d19657fb6dc1c79eb9a21b97,doc_51ae49081ad94e8de9001dda,ttd_ed690ebfc5468e311ddc2430,sr_88cf2b1397d994808cb6d9f8,NSCQ-WI-20260720-0080,WI,Kaukauna,CITY OF KAUKAUNA,fire,arbitration_award,,,6,overtime,"lost overtime due to Assistant Chiefs being called in, rather than bargaining unit members",,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0477_sr_88cf2b1397d994808cb6d9f8.pdf#page=6,medium,UNION_REQUEST_PAY_ANY_LOST_OVERTIME_ASSI,provisional_unverified
nobs_a8bac322ee72239842bead5f,cexrem_b69769c81ab263924ff32cfa,doc_fafb702ccb37a3f27afc5ef8,ttd_57b2c014f5a6ba1a159d52cb,sr_5331cd4dbb476c4dbb231714,NSCQ-WI-20260720-0017,WI,Kenosha,CITY OF KENOSHA,fire,cba,,,26,other,"additional monthly payment equal to six percent (6%) of the current rate for the top step of the Firefighter class, and ",,"Upon successful completion of paramedic training, paramedic certification, and participation in the department’s Paramedic Program; includes EMT pay.",tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0173_sr_5331cd4dbb476c4dbb231714.pdf#page=26,medium,PARAMEDIC_PROGRAM_6_PERCENT_MONTHLY_ADJ,provisional_unverified
nobs_acef12979886c4ed750fb87b,cexrem_b69769c81ab263924ff32cfa,doc_fafb702ccb37a3f27afc5ef8,ttd_57b2c014f5a6ba1a159d52cb,sr_5331cd4dbb476c4dbb231714,NSCQ-WI-20260720-0017,WI,Kenosha,CITY OF KENOSHA,fire,cba,,,26,other,additional one percent (1%) of the current rate for the top step Firefighter classification (for 10 years participation),,"Beginning on December 31, 2010 upon completion of 10 years of participation in the Paramedic Program (as defined in article 15).",tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0173_sr_5331cd4dbb476c4dbb231714.pdf#page=26,medium,PARAMEDIC_10_YEARS_PLUS_1_PERCENT,provisional_unverified
nobs_c2a2a1f2e55b98e263082b87,cexrem_b69769c81ab263924ff32cfa,doc_fafb702ccb37a3f27afc5ef8,ttd_57b2c014f5a6ba1a159d52cb,sr_5331cd4dbb476c4dbb231714,NSCQ-WI-20260720-0017,WI,Kenosha,CITY OF KENOSHA,fire,cba,,,26,other,additional one percent (1%) of the current rate for the top step Firefighter classification (for 20 years participation),,Upon completion of 20 years of participation in the Paramedic Program.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0173_sr_5331cd4dbb476c4dbb231714.pdf#page=26,medium,PARAMEDIC_20_YEARS_PLUS_1_PERCENT,provisional_unverified
nobs_f3ed4995a6b02d8e88eb5371,cexrem_b69769c81ab263924ff32cfa,doc_fafb702ccb37a3f27afc5ef8,ttd_57b2c014f5a6ba1a159d52cb,sr_5331cd4dbb476c4dbb231714,NSCQ-WI-20260720-0017,WI,Kenosha,CITY OF KENOSHA,fire,cba,,,26,overtime,additional $1.00/hr.,,Paramedics acting as preceptors shall receive an additional $1.00/hr. when training.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0173_sr_5331cd4dbb476c4dbb231714.pdf#page=26,low,PRECEPTOR_ADDITIONAL_1_DOLLAR_PER_HOUR,needs_review
nobs_e6a821f0d3d015f0703b9d23,cexrem_b69769c81ab263924ff32cfa,doc_fafb702ccb37a3f27afc5ef8,ttd_57b2c014f5a6ba1a159d52cb,sr_5331cd4dbb476c4dbb231714,NSCQ-WI-20260720-0017,WI,Kenosha,CITY OF KENOSHA,fire,cba,,,27,other,additional monthly payment equal to three percent (3%) of the current rate for the top step Firefighter classification,,When the HIRT Coordinator Special Assignment is assigned to a bargaining unit employee; in addition to the HIRT regular premium for team members.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0173_sr_5331cd4dbb476c4dbb231714.pdf#page=27,medium,HIRT_COORDINATOR_3_PERCENT_MONTHLY_ADJ_Z,provisional_unverified
nobs_04af2e69e65f168d8a41a8b4,cexrem_81afb545a05c05b9fb14f318,doc_5db1d4cd7bdbd299c8efbe2b,ttd_6c245da26cf15a7f410708e8,sr_4cefab41817eefff2ee66db0,NSCQ-WI-20260720-0015,WI,Kenosha,CITY OF KENOSHA,police,cba,,,3,overtime,minimum of one hour of paid overtime in order to complete Daily Observation Reports,,"Field Training Officer overtime provision (Article IX, Section 5) modified for Daily Observation Reports.",tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0145_sr_4cefab41817eefff2ee66db0.pdf#page=3,medium,FTO_DAILY_OBSERVATION_REPORTS_MIN_ONE_HR,provisional_unverified
nobs_07f2894fe8db00f0c0eb0ee1,cexrem_81afb545a05c05b9fb14f318,doc_5db1d4cd7bdbd299c8efbe2b,ttd_6c245da26cf15a7f410708e8,sr_4cefab41817eefff2ee66db0,NSCQ-WI-20260720-0015,WI,Kenosha,CITY OF KENOSHA,police,cba,,,3,longevity,"Effective January 1, 2020, any member ... classified as police officer or court officer shall receive a 1% increase in ""","January 1, 2020",1% increase upon reaching 10 year anniversary date (police officer/court officer).,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0145_sr_4cefab41817eefff2ee66db0.pdf#page=3,high,POLICE_OFFICER_COURT_OFFICER_LONGLIVITY_,provisional_unverified
nobs_69e31467f02089172b3015d2,cexrem_81afb545a05c05b9fb14f318,doc_5db1d4cd7bdbd299c8efbe2b,ttd_6c245da26cf15a7f410708e8,sr_4cefab41817eefff2ee66db0,NSCQ-WI-20260720-0015,WI,Kenosha,CITY OF KENOSHA,police,cba,,,3,longevity,detective police officer who reach their 20 year anniversary date shall receive an additional 1% increase in pay,,Additional 1% upon reaching 20 year anniversary date for detective police officer classification.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0145_sr_4cefab41817eefff2ee66db0.pdf#page=3,medium,DETECTIVE_LONGLIVITY_ADDITIONAL_ONE_PCT_,provisional_unverified
nobs_d447ab58046f68e134ceac22,cexrem_81afb545a05c05b9fb14f318,doc_5db1d4cd7bdbd299c8efbe2b,ttd_6c245da26cf15a7f410708e8,sr_4cefab41817eefff2ee66db0,NSCQ-WI-20260720-0015,WI,Kenosha,CITY OF KENOSHA,police,cba,,,4,longevity,"Effective January 1, 2013, ... classified as detective, court officer or forensic examiner shall receive a 1% increase ""","January 1, 2013",1% increase upon reaching their 10 year anniversary date; additional 1% upon reaching 20 year anniversary date; pay duration within the detective bureau of appointment.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0145_sr_4cefab41817eefff2ee66db0.pdf#page=4,medium,DETECTIVE_COURT_EXAMINER_LONGLIVITY_,provisional_unverified
nobs_06fbc68ad980f3f61d97ef20,cexrem_5154a813d1e83080ac47e332,doc_9620ef175054fc2d17da17a0,ttd_e3e2478f7b62f6e7977230a3,sr_a1da7ad57892c5496e983118,NSCQ-WI-20260720-0035,WI,La Crosse,CITY OF LA CROSSE,fire,cba,,,17,other,Short Notice Paramedic “Transport” acting pay rate: $60.00,,"Eligible from 0800–0800 one time per shift, or in a 24-hour period; when the 3-hour short notice rate is billed to Tri State Ambulance and the La Crosse Fire Department paramedic provides care",tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0127_sr_a1da7ad57892c5496e983118.pdf#page=17,high,P17_1_TRANSPORT_ACTING_PAY_RATE_60,provisional_unverified
nobs_42e6ea57ed17f757e5a1d445,cexrem_5154a813d1e83080ac47e332,doc_9620ef175054fc2d17da17a0,ttd_e3e2478f7b62f6e7977230a3,sr_a1da7ad57892c5496e983118,NSCQ-WI-20260720-0035,WI,La Crosse,CITY OF LA CROSSE,fire,cba,,,17,longevity,"Longevity steps rule reference: Step E through I hourly rate increases vs Step D (Step E 3%, Step F 6%, Step G 9%, Step ",Step E effective on anniversary date after 5 years in department; Step F/G/H/I: ,Longevity steps are computed as percentage increases over Step D (Step E effective on anniversary after 5 years; subsequent steps described with effective timing tied to service anniversaries),tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0127_sr_a1da7ad57892c5496e983118.pdf#page=17,medium,P17_LONGEVITY_STEP_ADVANCEMENT_PCT_VS_D,provisional_unverified
