scout_target_id,state,region,municipality,municipality_id,census_gov_id,population,government_name,expected_units_to_search,scout_purpose,anchor_cycle,selection_reason,broad_geographic_target_reason,source_family_diversification_reason,matched_non_safety_opportunity_flag,search_query_family,search_hint_1,search_hint_2,search_hint_3,search_hint_4,search_hint_5,verification_status,download_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness
BSSS-20260727-0404,TN,South,Dickson,cog_2025_175733,175733,16744,Dickson municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Dickson"" TN municipal labor agreements police fire general employees","""Dickson"" TN human resources pay plan wage salary schedule civil service","""Dickson"" TN labor arbitration award factfinding report","""Dickson"" TN salary ordinance compensation classification study budget pay plan","""Dickson"" TN memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0405,TN,South,East Ridge,cog_2025_175760,175760,21961,East Ridge municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""East Ridge"" TN municipal labor agreements police fire general employees","""East Ridge"" TN human resources pay plan wage salary schedule civil service","""East Ridge"" TN labor arbitration award factfinding report","""East Ridge"" TN salary ordinance compensation classification study budget pay plan","""East Ridge"" TN memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0406,TN,South,Goodlettsville,cog_2025_113324,113324,17429,Goodlettsville municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Goodlettsville"" TN municipal labor agreements police fire general employees","""Goodlettsville"" TN human resources pay plan wage salary schedule civil service","""Goodlettsville"" TN labor arbitration award factfinding report","""Goodlettsville"" TN salary ordinance compensation classification study budget pay plan","""Goodlettsville"" TN memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0407,TN,South,La Vergne,cog_2025_134916,134916,39597,La Vergne municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""La Vergne"" TN municipal labor agreements police fire general employees","""La Vergne"" TN human resources pay plan wage salary schedule civil service","""La Vergne"" TN labor arbitration award factfinding report","""La Vergne"" TN salary ordinance compensation classification study budget pay plan","""La Vergne"" TN memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0408,TN,South,Sevierville,cog_2025_175824,175824,18102,Sevierville municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Sevierville"" TN municipal labor agreements police fire general employees","""Sevierville"" TN human resources pay plan wage salary schedule civil service","""Sevierville"" TN labor arbitration award factfinding report","""Sevierville"" TN salary ordinance compensation classification study budget pay plan","""Sevierville"" TN memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0409,TN,South,Shelbyville,cog_2025_184267,184267,25132,Shelbyville municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Shelbyville"" TN municipal labor agreements police fire general employees","""Shelbyville"" TN human resources pay plan wage salary schedule civil service","""Shelbyville"" TN labor arbitration award factfinding report","""Shelbyville"" TN salary ordinance compensation classification study budget pay plan","""Shelbyville"" TN memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0410,TN,South,Springfield,cog_2025_175820,175820,19494,Springfield municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Springfield"" TN municipal labor agreements police fire general employees","""Springfield"" TN human resources pay plan wage salary schedule civil service","""Springfield"" TN labor arbitration award factfinding report","""Springfield"" TN salary ordinance compensation classification study budget pay plan","""Springfield"" TN memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0411,TX,South,Converse,cog_2025_175994,175994,30321,Converse municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Converse"" TX municipal labor agreements police fire general employees","""Converse"" TX human resources pay plan wage salary schedule civil service","""Converse"" TX labor arbitration award factfinding report","""Converse"" TX salary ordinance compensation classification study budget pay plan","""Converse"" TX memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0412,TX,South,Deer Park,cog_2025_176168,176168,33176,Deer Park municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Deer Park"" TX municipal labor agreements police fire general employees","""Deer Park"" TX human resources pay plan wage salary schedule civil service","""Deer Park"" TX labor arbitration award factfinding report","""Deer Park"" TX salary ordinance compensation classification study budget pay plan","""Deer Park"" TX memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
BSSS-20260727-0413,TX,South,Del Rio,cog_2025_194817,194817,34574,Del Rio municipal government,police; fire; non_safety/general municipal; CBAs/MOUs/settlements; arbitration/factfinding; salary/wage/pay plans; ordinances/personnel policy; compensation/classification studies,broad_geographic_source_family_diverse_discovery,,new_municipality_coverage; geographic_gap_fill; source_family_diversification,new_municipality_coverage; geographic_gap_fill,rotate_public_local_government_pay_document_families,false,broad_multi_source_family,"""Del Rio"" TX municipal labor agreements police fire general employees","""Del Rio"" TX human resources pay plan wage salary schedule civil service","""Del Rio"" TX labor arbitration award factfinding report","""Del Rio"" TX salary ordinance compensation classification study budget pay plan","""Del Rio"" TX memorandum MOU settlement agreement collective bargaining",not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
