rescue_id,normalized_record_id,municipality,state,reason
B4X2500RESCUE-4ca93068f84bf2fc0c7a127d,B4X2500NORM-c0a7c7c7ef30d8b3ae495848,Jamestown,NC,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-d17997772d17f2a00e8b6bc8,B4X2500NORM-c0c4f562b123af6c4485807e,Greenville,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-4ee09acfc5ff259f71366118,B4X2500NORM-c0cc3397f3c084cfbdad38ab,Dale,IN,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-2287692d7a04b92d5a32cd54,B4X2500NORM-c0d6b9396e936930f8b043c8,Perkins,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-f64c560148ca78f528fea3d0,B4X2500NORM-c0eb66ac4c0958378c2cd80e,Tonka Bay,MN,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-8787e73a51c5833458b67235,B4X2500NORM-c0fc9a609d94b1ba09f8859d,Rutherfordton,NC,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-84d2776da7664298e6638d03,B4X2500NORM-c10f5d37d7cd24fafa63ae08,Eufaula,OK,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-17f72ce87bdce58c352d66f5,B4X2500NORM-c1167b8746b42db780bdc57b,Shawnee,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-eb829404a0cea68d2058f3ed,B4X2500NORM-c126fe71a714c37c4f6b1d60,Harrisburg,IL,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-51400ca9f69e227a9e02d45e,B4X2500NORM-c12ea9c810886c60bb374d0e,South Glens Falls,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-c9eaa1540473a5e94ac60cb0,B4X2500NORM-c1383740344cee619751d4ed,Manzanita,OR,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-c703d5d88f7b768c1c8815f1,B4X2500NORM-c1431d15bfe4e2f02ecb1d40,Union,CT,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-b76472a77cc62dc91dbc6f6d,B4X2500NORM-c1450c01abb5717ec2146746,Green Tree,PA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-970e97f6ec725981f3981831,B4X2500NORM-c148fe4922dd8a0de3aa2fba,Elburn,IL,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-e6d22b1b3b7be6bcfa8260ff,B4X2500NORM-c15c6b87fd7479dd8d70d792,Eufaula,OK,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-f1e6b47ca48a411d924eb87e,B4X2500NORM-c15ef0abe21ec63c52f85d0a,Canterbury,NH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-291d63f0219b2890a507550f,B4X2500NORM-c1733cfbe16f7e80698a41dd,Hawley,MN,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-2fb0f15352cc7e5901e1d615,B4X2500NORM-c17787321aee1e800a86b56a,Algonac,MI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-73a77c0ebb64b4ebb4c897ca,B4X2500NORM-c177ad362676eb7452870f90,Groton,MA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-a652226a6ab1e7efd4c33a01,B4X2500NORM-c177c5c12329275e942a3b08,Rutherfordton,NC,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-a6999d0991673f19cd069bf4,B4X2500NORM-c1895ebd2c8f5304c9a4fca9,South Glens Falls,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-aa7dea6c1c2d0f8f04a9c900,B4X2500NORM-c199585ccf01b9f12d6bfbd0,Harbor Beach,MI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-7f2d5ea6d03359bde658b87a,B4X2500NORM-c1c82ad57810e73954ddae1a,Big Bear Lake,CA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-a381d430667b180da1dbc471,B4X2500NORM-c1ccb4eb382652659ab77a17,Port Huron charter,MI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-b9fb6ea592b8ee67397d8c86,B4X2500NORM-c20887d7149e7f2934fa22f5,Farmington,IL,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-dd0d393bc45a6977e289664f,B4X2500NORM-c2113f6bc207ad150ce419ff,Belvidere,IL,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-93df6ed62f3613764e744c8b,B4X2500NORM-c215a1f6e4b176bb873bd84f,Hamburg,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-054a048034658bb97fd5a7d9,B4X2500NORM-c21f9e25c9d0f512bd3d34d3,Antlers,OK,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-f6c3715357ce8fa6d4aed40a,B4X2500NORM-c22d50b1a8817bd0d7589412,Boiling Springs,NC,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-f13b4c2f99592505e9d01697,B4X2500NORM-c2349808dadac0454d13484c,Dunnellon,FL,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-f8d7b4ff3aed2d9b397b227a,B4X2500NORM-c23acfa6819c345d9c060ad3,Clarkstown,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-7a6971be93626dd667597a56,B4X2500NORM-c248ce39cf60e3fbd4d17f46,Bloomington,WI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-94387d34e497a4c292283fde,B4X2500NORM-c252c1576b4da7eab13ad9d2,Manzanita,OR,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-4092ca437bc78aea3030e1b3,B4X2500NORM-c257d161448bf4aef26f249b,Rye,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-9c55679c42555a900470b381,B4X2500NORM-c28841b377fb1f902f40e575,Berry,KY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-947415af93ea7a1097569f13,B4X2500NORM-c28d5e07286c3fb845a05020,Foley,MN,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-63e58890618c3a791ffe70a8,B4X2500NORM-c29a066630937d6e19e76b1f,Grand Haven charter,MI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-2a5dee8f981d5545999a7139,B4X2500NORM-c2a58b5c2d57c757e486fef3,Boiling Springs,NC,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-37b72a4a2eedca7bebf9118f,B4X2500NORM-c2b680e0792e5076c941c819,Warner,NH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-48385319cf3ab8d658d4f0f5,B4X2500NORM-c2c51935ed33025907689899,Colona,IL,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-7d15ff4515d85b23d300ea23,B4X2500NORM-c2c7d380603d2b1f87876638,Tremont,IL,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-4b44256a45d06b7bab937513,B4X2500NORM-c2dbc6a76ae7e058b984789d,Siler City,NC,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-8b3d5a7e52fdccff66f089ef,B4X2500NORM-c2e3803f42651c6c4cf058f0,Wheatland,CA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-9ed36ce3a92e5e8811ad9be7,B4X2500NORM-c30452852513a8f7b870402d,Muncy,PA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-9cc5cd48f51556581d07974d,B4X2500NORM-c30a6a13244bea15fb29bd02,Woodway,TX,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-4c2a5d6f3841d657b767bb1f,B4X2500NORM-c313a32e1ebe1b344a38f237,Flemington,NJ,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-516e352a1612e00607ff3bd5,B4X2500NORM-c330982599773bf06a12fc6d,Putnam Valley,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-5793166b3d3dd14afbab3a81,B4X2500NORM-c330a43daea43a75aaf5e01a,Glen Rose,TX,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-58159ae7a47e96f43ae083b7,B4X2500NORM-c33a61e20592bf0295585008,Blowing Rock,NC,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-40e9ce4a17583243f8d2d95e,B4X2500NORM-c33b9516e2d2b172eecfd3ed,Fairmount,ND,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-9b2d6937dd104cb2cff066a6,B4X2500NORM-c35a1ad430813b12f826f3e8,Green,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-6dac08461e913ae49460b1ad,B4X2500NORM-c362839fdd1fb55a45583d25,Bonifay,FL,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-4346273478d04f177522bb5a,B4X2500NORM-c369a33671cc3e72e8591545,Red Boiling Springs,TN,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-2ee3100543cd4ff302d10dfb,B4X2500NORM-c3743daa7a4f399e596ac0cc,Kingsville,TX,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-79cd0c05a0e86c5ced624aa0,B4X2500NORM-c3760f39780f179730e80b15,Green Tree,PA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-45d71c97df228258eb0ca3b2,B4X2500NORM-c37910df1e34ede2cf60090d,Bath,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-c82046236774806fb29fb1b0,B4X2500NORM-c381e5e46dc99f08aa09c238,East Jordan,MI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-7487966b007fef00bbfa7d46,B4X2500NORM-c38c40b972f8f868426a2c3c,Yorkville,WI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-cfc67e6899b71623dd24d3a3,B4X2500NORM-c38cf881b9c4461663443da4,Haworth,NJ,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-975f67d4bd02dc57aff4190d,B4X2500NORM-c3ab8a3213dfc2dc267982e0,Belvidere,IL,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-06cf289e2e9eeb50361fcd66,B4X2500NORM-c3b3cf48dc087de01ed3368b,Haven,KS,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-467d733ecd077bb885f752fe,B4X2500NORM-c3b8ccec4e266c05f2911551,LaGrange,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-6578803fbb0ed500741a68c6,B4X2500NORM-c3bd2cf74243daf8a279497d,Belvedere,CA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-58fd12026af131f1743eab6a,B4X2500NORM-c3c229a0ca61f04af7e71f4f,Navasota,TX,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-c96d1bf9b77431ee93e42414,B4X2500NORM-c3fec509b21456f695660621,Audubon Park,NJ,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-dbc6a2b421a3f2702fd17402,B4X2500NORM-c40d510d26ea80989815e5cc,Fontana-on-Geneva Lake,WI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-65c4f660d04a006fa0193968,B4X2500NORM-c41e3c631a2c27d8c1ef3f5c,Mason,WV,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-375e6562559a9b5f9789a756,B4X2500NORM-c41ec9e9f4c7380d558eb512,Marion,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-8c05e27dfe76ed4e737ff973,B4X2500NORM-c42275536f5ff2c09dca9858,Benkelman,NE,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-243ce45c9cfb165f87f4aca9,B4X2500NORM-c425cef4e5f9d22248b54b94,North Topsail Beach,NC,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-d40443e87d6ff6e681fd3ae0,B4X2500NORM-c43bf4a5c8af6df565766383,Swansboro,NC,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-145492a044dc9fbac79d6394,B4X2500NORM-c43f9d2432b459e4cf71a6b2,Marathon City,WI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-5979fd63b1feeb1880a6c612,B4X2500NORM-c46c38c718c42fe86b7d840f,Bloom,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-6445fde0ba40c77161f1948c,B4X2500NORM-c4782ecead07ea4b9173fe33,Blair,MI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-52851fe7ffc69341afa3e571,B4X2500NORM-c4830ed1b6274b656348a8e1,Hempfield,PA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-f0bb471f7a879f9670ce1a52,B4X2500NORM-c4840ff8a74115c1eede9de6,Washington,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-649f10fad18c25f91094e079,B4X2500NORM-c49b42187bb0889c5bf2e368,Bellmead,TX,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-7127d652ba9336085e597078,B4X2500NORM-c49e7842501509617f143103,Gilmore City,IA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-b1d1ea6c37b54ff7cde1e644,B4X2500NORM-c4b3de244aad961b47cb7ce6,Wilkeson,WA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-f004ea3570dd092f083eaf3c,B4X2500NORM-c4b6ef21d69ce1326958c40c,Yardley,PA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-a5341bb5af45dc3d01e35f43,B4X2500NORM-c4ce0bd5ddd21dd046ade0c1,Faison,NC,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-4d2451fa7d66a18204095075,B4X2500NORM-c4d7867def5b955a2ff38c0d,Trenton,IL,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-6dd7f2a93561983ac98ff486,B4X2500NORM-c4dec8ee6bd79c8c02858e5d,Queensbury,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-aa8a05724a7388d16046d54d,B4X2500NORM-c4f7bf506678e5f6e7149e67,Mullen,NE,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-5dd2de8bc69faa16abaef983,B4X2500NORM-c4fb49bffb3749681cbad675,Greenville,FL,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-607d9b0d23936970ce083fb4,B4X2500NORM-c503a60e1d9e6e139582dc40,Bainbridge,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-a8092e8d1e2cbc112d414d67,B4X2500NORM-c5084fd6417ed39113ed94af,Grand Marais,MN,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-ffee38ed39280b32977bfb1e,B4X2500NORM-c511543a6057a96cd118e50b,Ocilla,GA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-54f0f99fb1c2eb0e6b9aafb4,B4X2500NORM-c51901319c22de63c678a486,Fort Jones,CA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-d86b53b5433cd3d80aea6dc5,B4X2500NORM-c53060b1bcbacfe63008836e,Yorkville,WI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-b40f1fc8abd57049259f6f03,B4X2500NORM-c53a38ace7ce7f22370223ed,Oglesby,IL,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-9c152e267e89b326602de538,B4X2500NORM-c54a04c8d426534fbc2755b6,Lambertville,NJ,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-eaa43f466116caa2702ef53c,B4X2500NORM-c5518703de9d0b79eb65df22,Chester,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-99b380b17c6bdc67300e0466,B4X2500NORM-c556d51655911bcd338fd75e,Russell,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-24852959153fcbe6d3360944,B4X2500NORM-c55d211bae8eee88f629afb1,River Hills,WI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-e812f2fa63ec9eb7471342ba,B4X2500NORM-c56313b24f181b0a8aa36bb1,West Seneca,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-5b2e1b337e7b4fb161ba0f65,B4X2500NORM-c57ad116aeb4dd1937915110,Palos Heights,IL,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-01bef994f9e51dda640324f7,B4X2500NORM-c5843e7d531e67e22b97361a,Madison,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-d414cae94c68d0ff554c029f,B4X2500NORM-c58def8986a216d8eb33098a,Brooklawn,NJ,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-b415c52c4fda2344a8e9c8cf,B4X2500NORM-c59371ed283e8d8ddf964337,Mountain Village,CO,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-109f8a7ba4f02831b7f1d752,B4X2500NORM-c5a8f455439caf972aeb49a8,Flossmoor,IL,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-de93685678ede2cb2afa7669,B4X2500NORM-c5b61ce7840444932f8ef8cf,Sewall's Point,FL,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-49b91954569b350d7bf2401a,B4X2500NORM-c5bce24f82815e47c182a427,Redgranite,WI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-ab493ce16a88bb6b1e59dfd5,B4X2500NORM-c5d33f6b761bef5418541f23,Boiling Springs,NC,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-042871ca3c4fcf76786ab72d,B4X2500NORM-c5d60e9a724505f1acf0cc75,Elizabethtown,NC,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-2fbb6b229b06266a3b19909e,B4X2500NORM-c5f379276fe10e7318480404,Springfield,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-16149a19115a31b06dc197a7,B4X2500NORM-c5fc58fd2f8e754e484095e6,Bangor,MI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-90cb8ae4ef1ed185a4f69e7c,B4X2500NORM-c60f220d3e4868616c733120,Jamesville,NC,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-de6d4c835a804266681d2a87,B4X2500NORM-c62948689e3af3bdef2f6ff7,Springfield,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-dfbb24d9db54c7b1f849ba7c,B4X2500NORM-c629a365bffd3b03847a5465,Kingwood,NJ,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-bfde617d46a9a7552815ad41,B4X2500NORM-c63279548d067b388041cd72,Niagara,WI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-63c3bc302f44099f92d2a73b,B4X2500NORM-c661c9d714c7fb3b86d9db2a,Grand View,ID,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-1923980cae15f089e6d603a9,B4X2500NORM-c66b36f3e2b12624945bff1d,Nanty-Glo,PA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-f05fe176fdc83f3420487dc5,B4X2500NORM-c688c20c2b1f72120dcfce90,Grand Haven charter,MI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-ee3a37a3f2cddab121d068f4,B4X2500NORM-c693caf02bcd79e6cd6502dd,Dinosaur,CO,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-ffba4546f0096f0d00c18bef,B4X2500NORM-c6a4ff4e641f05e9265d0f43,Gustine,CA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-024d95d0121be8eb5a58e911,B4X2500NORM-c6b1709d6bd73c709a8073e6,Buda,TX,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-295217da244302badd87de80,B4X2500NORM-c6b34e4c3d1db92c7937757d,Melbourne,KY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-9f3f8b8e1a99bec0d6108371,B4X2500NORM-c6b5fbe833e5731f3ee81b6e,Ramseur,NC,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-5f7f1354458ec8ff84e40a47,B4X2500NORM-c6b7b1b23639589c540fe4d4,Fulton,IL,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-d43c85324315e266bbc16b8f,B4X2500NORM-c6cb8ae45d21152da14dd558,Newburgh,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-38593d3a4377efed6e5ff1c1,B4X2500NORM-c6cd91a881645320ed817c27,Nimishillen,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-fbd210428505d9522ed17af1,B4X2500NORM-c6d3fb8f4c089fa8c2e5df8c,Mount Gilead,NC,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-be1f7fee0b3cf386de31627c,B4X2500NORM-c6d8bb539be191998f5f4093,Osakis,MN,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-31fa80a18f438a5d77e28998,B4X2500NORM-c6dd4c4deff866b2627cc616,New Holland,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-bdbeb918718d11bf30803f62,B4X2500NORM-c6e4ac6de17a32f2b35ec159,Egg Harbor,NJ,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-22a2850ca50b64510eeb2fee,B4X2500NORM-c6eddf4efdaddbf6c946d5cd,Rich Hill,MO,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-e0f25557f437583dba120291,B4X2500NORM-c6fea4d18fb09f363fc3d6e0,Cedarburg,WI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-1545a605953316f72bfdf610,B4X2500NORM-c71bf2aae035b33fbfb27d4d,Robbins,NC,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-d44a71f31b0b31e344b972e2,B4X2500NORM-c72eec4f6e10836d70e990bb,Port Huron charter,MI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-cab15bbe991005d215cf872e,B4X2500NORM-c7436a0b6e48e8675368cf52,Kildeer,IL,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-6653d90ad644821e2436e571,B4X2500NORM-c7628aeadd4b53d0e61938da,Maggie Valley,NC,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-7e669503ad782ec275a8dc6d,B4X2500NORM-c766cce935bf275670dc696c,Wellsville,NY,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-2ba3d18c33af3ec1a1ae7353,B4X2500NORM-c77afcbf82488c953ddc6693,Blacksburg,SC,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-bb39239656488f90408907c8,B4X2500NORM-c77e57b617f24db1e6fe950f,Lambertville,NJ,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-6cd1ce3fc6ed382e3c3ee0d6,B4X2500NORM-c780f3c75fc77050fffcfec5,Millstone,NJ,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-ad957fbff7effb0f06503ea7,B4X2500NORM-c78d54c48676d5a1d455ec03,Frankford,NJ,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-801631e20f37a7ff784694fa,B4X2500NORM-c79c05491f54efc0ecddea45,Shutesbury,MA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-bfb35680fd3b4fd221f17e5e,B4X2500NORM-c79d2567430b9ea3b02c5775,Benton charter,MI,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-05b0278222815afda4454dfe,B4X2500NORM-c79e114b238e25fa0d6c83eb,Chester,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-b0aae517ac40b80645c4a061,B4X2500NORM-c79fcfbc22624749343a68c4,Champion,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-69bbdb2b5e70a64a3d299bab,B4X2500NORM-c7a3049cda667241b799f79b,Union,CT,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-366e3f4beb41790352d72a4c,B4X2500NORM-c7b4642ba73455796facf840,Roxbury,NJ,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-084905398b85e974ca9c5ec9,B4X2500NORM-c7b6c84434fa3838cbce417f,Fairfield,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-09ab02c6e6bc24c1f393c40b,B4X2500NORM-c7bb36cdf9019acb416ee2dc,Alexandria,NJ,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-30e57b080449525b9d62d048,B4X2500NORM-c7e4d782c45463af4aa2d8bf,Fairfax,IA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-59743099a5a5ca245642e4c1,B4X2500NORM-c7faf80f4a9dca1a548436b5,Perkins,OH,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-308981962c374939bcbd3046,B4X2500NORM-c8007f29602db8516201e4b0,Norfolk,MA,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-3fd2de8d7353b9567d3449d7,B4X2500NORM-c801bec856f045817192e449,Meriden,KS,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-a6523afdbb7cc9e850295157,B4X2500NORM-c8046f6349e9854c714c1c42,Mocksville,NC,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-86570bd752a8b17c88e60250,B4X2500NORM-c80ab47c09e1b1324c1e1273,Millstone,NJ,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
B4X2500RESCUE-ffd6750dd34d419d99d280f1,B4X2500NORM-c83f9ad4bd437fcca53f6f8d,Sunrise Beach,MO,"not used in Tier 1, Tier 2, or Tier 3 current evidence"
