candidate_id,lane_id,priority_tier,quality_label,source_url_or_locator,source_title,municipality,state,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,same_city_match_status,overlapping_cycle_status,verification_status,verification_reason,verification_timestamp,candidate_only_lineage_status
TS4L-7d827c13226bac534364,lane_4,tier_b,verification_ready_medium,https://mccmeetingspublic.blob.core.usgovcloudapi.net/fruitaco-meet-c7c927a59da84e86bd03205aa25efb9e/ITEM-Attachment-001-8d5c8e58543f439083f1ee03d9571b7f.pdf,"Fruita City Council Minutes — November 1, 2022 (Personnel and Employee Retention Budget presentation; includes Market-Based Pay Plan discussion and new positions including a Police Officer)",Fruita,CO,safety_and_non_safety_compensation_units,Public safety (Police Officer referenced) + general city positions (budgeted personnel/retention context),,"2023 Budget context (meeting dated Nov 1, 2022)",2023-01-01,2023-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,same_city_match,overlaps_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:31:57Z,verified_source_lead_not_downloaded
TS4L-7dafb4077c191db93062,lane_4,tier_b,verification_ready_medium,https://cms3.revize.com/revize/pampatx/Documents/Departments/Finance/Financial%20Services/Budgets/budget_2017-18.pdf,"City of Pampa, TX — Budget 2017-18 (includes “Copy of Compensation Plan for 2017-18 Budget” and pay plan effective Oct. 3, 2015; includes FIRE SERVICES schedule)",Pampa,TX,safety_and_non_safety_compensation_units,Fire services (safety) and general government pay plan classifications (non-safety),,"2017-18 budget document; includes “GENERAL GOVERNMENT PAY PLAN” effective October 3, 2015 and referenced compensation plan tables for the budget",2015-10-03,2018-01-01,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"same city (Pampa, TX) inferred from document title/headers",overlaps 2014-2024 target window (budget period 2017-18 and contains schedules effective 2015 with revisions for the budget cycle),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:33:01Z,verified_source_lead_not_downloaded
TS4L-7eb633323653f32722e4,lane_4,tier_b,verification_ready_medium,https://www.townofholliston.us/Archive/ViewFile/Item/199,Town of Holliston (Archive): Compensation-related document (Item 199) (PDF/posted file; 'Revised: 2/2/2016'),Holliston,MA,safety_and_non_safety_compensation_units,Town job classifications (snippet references Police and Fire sections),,Revised 2/2/2016 (period not fully specified in snippet),2016-02-02,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,same_city,likely_overlaps_target_window_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:33:28Z,verified_source_lead_not_downloaded
TS4L-7f01edd583693798db4b,lane_4,tier_b,verification_ready_medium,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-MED-12-1484.pdf,Perrysburg - IAFF Local 3331 - FINAL (8/31/2018) (SERB Contract PDF),Perrysburg,OH,safety_and_non_safety_compensation_units,Firefighters (IAFF Local 3331),International Association of Firefighters Local 3331,2018 - 2021,2018-01-01,2021-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"Perrysburg, OH match (City of Perrysburg).",Overlaps expected 2014-2024 window (2018-2021).,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:31:22Z,verified_source_lead_not_downloaded
TS4L-7f5f3f9f47060378c295,lane_4,tier_b,verification_ready_medium,https://www.lels.org/s/ActiveContract-Robbinsdale-PD-12-31-2028-4w7k.pdf,LELS Active Contract - Robbinsdale Police Department – Patrol (PDF locator),Robbinsdale,MN,safety_and_non_safety_compensation_units,Police (Patrol),Robbinsdale Police Department – Patrol (LELS-listed unit),Active contract ending 12-31-2028 (per locator filename),,2028-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,same_city_match,overlaps_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:33:01Z,verified_source_lead_not_downloaded
TS4L-830e8abfd404470862af,lane_4,tier_b,verification_ready_medium,https://www.cityofsycamore.com/Archive/ViewFile/Item/111,"AFSCME Local 3957, 2015-2019 (PDF)",Sycamore,IL,safety_and_non_safety_compensation_units,Municipal employees (AFSCME Local 3957 unit),AFSCME Local 3957,2015-2019,2015,2019,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"Sycamore, IL match indicated by city host/label (lead only).",Overlaps target window (2014-2024) via 2015-2019 label (lead only).,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:32:11Z,verified_source_lead_not_downloaded
TS4L-832d5707eb3340204703,lane_4,tier_b,verification_ready_medium,https://www.calntownship.org/minutes-boc/archives/05-2018,Caln Township board minutes (archive May 2018) — notes acceptance of Police Bargaining Agreement incl. 2018–2022,Caln,PA,safety_and_non_safety_compensation_units,Police (public safety),Caln Township Police Officers Association (referenced as Police Bargaining Agreement),2018-2022 (as referenced in minutes),2018-01-01,2022-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,same_municipality_expected,overlaps_target_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:32:11Z,verified_source_lead_not_downloaded
TS4L-84112c8ca04322cbd869,lane_4,tier_b,verification_ready_medium,https://www.sterling-il.gov/Archive/ViewFile/Item/77,"Illinois FOP Labor Council and City of Sterling — Patrol Officers Collective Bargaining Agreement (May 1, 2016 – April 30, 2020)",Sterling,IL,safety_and_non_safety_compensation_units,Safety (Police),Illinois FOP Labor Council / Patrol Officers,"May 1, 2016 – April 30, 2020",2016-05-01,2020-04-30,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,same_city,overlaps_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:31:25Z,verified_source_lead_not_downloaded
TS4L-8932588240626b451acf,lane_4,tier_b,verification_ready_medium,https://www.town.raynham.ma.us/sites/g/files/vyhlif1111/f/pages/highway_dept_cba.pdf,Town of Raynham — Highway Department Collective Bargaining Agreement (PDF),Raynham,MA,safety_and_non_safety_compensation_units,Public Works / Highway Department employees (non-safety labor unit),Raynham Employees Union (Highway Department bargaining unit),2015-2017 (continued to 2017-2019 as described),2015-07-01,2019-06-30,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,matched,overlaps_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:32:40Z,verified_source_lead_not_downloaded
TS4L-894315785f344603405c,lane_4,tier_b,verification_ready_medium,https://www.upperuwchlan-pa.gov/Archive/ViewFile/Item/2102,UPPER UWCHLAN TOWNSHIP (Archive/ViewFile Item 2102) — Memo of Understanding (MOU) with the Upper Uwchlan Township Police Association,Upper Uwchlan,PA,safety_and_non_safety_compensation_units,Public Safety - Police,Upper Uwchlan Township Police Association,MOU period (not specified in the search snippet; likely within 2014-2024),,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,same_city_match_candidate,possible_overlap_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:32:11Z,verified_source_lead_not_downloaded
TS4L-8aacdf5bf5638cdda3e4,lane_4,tier_b,verification_ready_medium,https://www.beaufortcountysc.gov/council/committees/finance/agendas/2014/032414-compensation.pdf,"Beaufort County Council Finance Committee Agenda (Mar 24, 2014) - Compensation / FY 2014 Wage and Salary Report (SCAC)",Beaufort,SC,safety_and_non_safety_compensation_units,Mixed job classes (countywide wage/salary report; safety and non-safety may be included),,FY 2014 (wage and salary report referenced in 2014 agenda packet),2014,2014,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"Same county (Beaufort County, SC); not a City of Beaufort municipal CBA",Overlaps 2014-2024 target window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:33:01Z,verified_source_lead_not_downloaded
TS4L-8bafee7dbff694ee0d22,lane_4,tier_b,verification_ready_medium,https://www.gatesvilletx.com/sites/default/files/fileattachments/finance_amp_human_resources/page/5944/2025-hr_rfp_vt6.12.25.pdf,City of Gatesville — HR RFP (Classification Study; references most recent study completed in 2020; includes compensation salary survey / market alignment),Gatesville,TX,safety_and_non_safety_compensation_units,civilian and non-civilian employees (includes Police/Fire in compensation context),,Most recent study completed in 2020; HR RFP dated 2025-06-12 (target discovery within 2014-2024 window),2019,2020,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"Exact municipality match (Gatesville, TX).",Overlaps target window via referenced study completion in 2020.,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:31:23Z,verified_source_lead_not_downloaded
TS4L-9044d38e76cc0298a95e,lane_4,tier_b,verification_ready_medium,https://twp.patton.pa.us/AgendaCenter/ViewFile/Minutes/_08172022-68,"Patton Township Board of Supervisors Meeting Minutes (Aug 17, 2022) – includes “2023 – 2026 Collective Bargaining Agreement (CBA)” summary for POA",Patton,PA,safety_and_non_safety_compensation_units,Police officers / POA,Patton Township Police Officers Association (POA),2023 – 2026 (CBA term stated in meeting minutes),2023,2026,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,same_city,overlaps_target_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:33:02Z,verified_source_lead_not_downloaded
TS4L-90546cb749da56340e73,lane_4,tier_b,verification_ready_medium,https://monckscornersc.gov/download/fy2022?refresh=6a185809dcf001779980297&wpdmdl=7326,TOWN OF MONCKS CORNER — FY22 REQUESTED BUDGET (includes FOIA Salary Disclosure),Moncks Corner,SC,safety_and_non_safety_compensation_units,"Public safety (Police, Fire) + non-safety (e.g., Public Service/Facilities/Recreation)",,FY2022 (Requested Budget; includes FOIA Salary Disclosure),2021-07-01,2022-06-30,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,Moncks Corner (Town of) salary disclosure; high local match,Overlaps target window (2014-2024); within 2014-2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:31:36Z,verified_source_lead_not_downloaded
TS4L-93f03192ffbe9e3571cb,lane_4,tier_b,verification_ready_medium,https://files-backend.assets.thrillshare.com/documents/asset/uploaded_file/4410/Cw/e949bcc7-407b-46a7-a7d4-7470c9ef8124/Financial_Statement_2021.pdf,"City of Washington, Missouri — Financial Statement 2021 (mentions pay plan update and wage/salary increases)",Washington,MO,safety_and_non_safety_compensation_units,Citywide workforce compensation (context: pay plan update; salaries and wages increased),,Financial Statement 2021,2021-01-01,2021-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"Exact city match (City of Washington, Missouri)",Overlaps target window (2014-2024),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:33:02Z,verified_source_lead_not_downloaded
TS4L-999b6ec529f410912b4e,lane_4,tier_b,verification_ready_medium,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-09-1172.pdf,"Collective Bargaining Agreement (Township of Lawrence, Stark County, OH) — 21-MED-09-1172 (sets wages/terms for police unit)",Lawrence,OH,safety_and_non_safety_compensation_units,Police (Patrol Officers and Sergeants),Fraternal Order of Police (FOP) — exclusive bargaining agent for specified classifications,Referenced as (1/1/2019 - 12/31/21) within the SERB package,2019-01-01,2021-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,assumed_match_on_Lawrence_Township_Stark_County_OH,overlaps_2014_2024(referenced_CBA_period_2019_2021),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:31:57Z,verified_source_lead_not_downloaded
TS4L-9b29d7d1654aba545d88,lane_4,tier_b,verification_ready_medium,https://cmsarchive.civicplus.com/Swampscott%20MA/SwampscottMA_ClerkMin/May%205%2C%202014%20ATM%20minutes%20FINAL.pdf,"May 5, 2014 Annual Town Meeting Minutes (includes “SALARY CLASSIFICATION PLAN FOR EMPLOYEESAs of July 1, 2014”)",Swampscott,MA,safety_and_non_safety_compensation_units,Non-safety (town employees; salary classification plan),,"As of July 1, 2014 (plan appears embedded in 2014 ATM minutes)",2014-07-01,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,same_city,overlaps_expected_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,2026-07-27T01:33:02Z,verified_source_lead_not_downloaded
