retained_source_id,candidate_id,lane_id,source_title,municipality,state,source_family,target_mechanism_family,content_type_hint,file_extension,file_size_bytes,file_sha256,local_retained_path,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness
RS429-cf1b652ae02b74d3a73d,TS4L-7eb633323653f32722e4,lane_4,Town of Holliston (Archive): Compensation-related document (Item 199) (PDF/posted file; 'Revised: 2/2/2016'),Holliston,MA,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,application/pdf,.pdf,1070554,52783668b2c9d5cc0ed23ef545f470ff910fb6b3f75f24283025c22afffeb165,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-cf1b652ae02b74d3a73d.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-427373d4bcd6846cde04,TS4L-7f01edd583693798db4b,lane_4,Perrysburg - IAFF Local 3331 - FINAL (8/31/2018) (SERB Contract PDF),Perrysburg,OH,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,application/pdf,.pdf,11777216,0f828cf56fa1ef0d994bd4448b085fef16777d2342bb0aa142ee09f6f8a9e878,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-427373d4bcd6846cde04.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-244a754857727a0ad4d1,TS4L-7f5f3f9f47060378c295,lane_4,LELS Active Contract - Robbinsdale Police Department – Patrol (PDF locator),Robbinsdale,MN,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,application/pdf,.pdf,615333,bae96d9ebe1cdbb9005155e9ac41d4c170e82de1dd87db3a3de8c5b9262b03f4,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-244a754857727a0ad4d1.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-5473584062dc2d356752,TS4L-830e8abfd404470862af,lane_4,"AFSCME Local 3957, 2015-2019 (PDF)",Sycamore,IL,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,application/pdf,.pdf,3135090,45f3895e0ee461cd10d884c659497d697c2a5ac8a1aef251938c95b4fee4e135,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-5473584062dc2d356752.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-928e32a2e2fe4b365d93,TS4L-832d5707eb3340204703,lane_4,Caln Township board minutes (archive May 2018) — notes acceptance of Police Bargaining Agreement incl. 2018–2022,Caln,PA,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,text/html,.html,88621,19c67411f8461c41b4a65519cea5eaf0bdc3f0960108a7ca5f38d8fdad7b0fcb,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-928e32a2e2fe4b365d93.html,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-5f129b1882a0fa0fac12,TS4L-84112c8ca04322cbd869,lane_4,"Illinois FOP Labor Council and City of Sterling — Patrol Officers Collective Bargaining Agreement (May 1, 2016 – April 30, 2020)",Sterling,IL,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,application/pdf,.pdf,749386,4bf876e3627aa9c59bb1d4e2af34ef10e7134de614b39194200caaa2408aa361,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-5f129b1882a0fa0fac12.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-5e49eb51a12f152941ea,TS4L-8932588240626b451acf,lane_4,Town of Raynham — Highway Department Collective Bargaining Agreement (PDF),Raynham,MA,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,application/pdf,.pdf,12490939,2feccc12d68a4ff71c1057ab4851fabbad1cf8812257781531a63f52ed4701b6,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-5e49eb51a12f152941ea.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-1f5fae068ee6f1f5fab7,TS4L-894315785f344603405c,lane_4,UPPER UWCHLAN TOWNSHIP (Archive/ViewFile Item 2102) — Memo of Understanding (MOU) with the Upper Uwchlan Township Police Association,Upper Uwchlan,PA,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,application/pdf,.pdf,17159059,95705bc76e4b399d3aadeedc504389a8fbb43374c4573f8727b8a7e5a85ee6fb,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-1f5fae068ee6f1f5fab7.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-bd15c76f562844aee33a,TS4L-8aacdf5bf5638cdda3e4,lane_4,"Beaufort County Council Finance Committee Agenda (Mar 24, 2014) - Compensation / FY 2014 Wage and Salary Report (SCAC)",Beaufort,SC,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,application/pdf,.pdf,2909090,5c89bab94263a04a17bab84241cfd9602d2ab0df467090ded83cd5fe2811e41a,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-bd15c76f562844aee33a.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-f9bbf3746b1ac096a15a,TS4L-8bafee7dbff694ee0d22,lane_4,City of Gatesville — HR RFP (Classification Study; references most recent study completed in 2020; includes compensation salary survey / market alignment),Gatesville,TX,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,text/html,.html,4,5744d937b622e575a6d3306de8bf148d7ec2d9241195263e2ee3ad6b8b15aad3,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-f9bbf3746b1ac096a15a.html,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-b47a4bb42b28b1138a42,TS4L-9044d38e76cc0298a95e,lane_4,"Patton Township Board of Supervisors Meeting Minutes (Aug 17, 2022) – includes “2023 – 2026 Collective Bargaining Agreement (CBA)” summary for POA",Patton,PA,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,application/pdf,.pdf,229485,76a546028fc5e26fa2313b4c74b7dba6f031bdfd89eadb598a12145e3a72a129,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-b47a4bb42b28b1138a42.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-17fea37f5017dbd4d12e,TS4L-90546cb749da56340e73,lane_4,TOWN OF MONCKS CORNER — FY22 REQUESTED BUDGET (includes FOIA Salary Disclosure),Moncks Corner,SC,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,application/pdf,.pdf,4796159,b475c3e7a2e602c504b12aed02e17be87b0947307061ce7a61f4e0994b309edc,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-17fea37f5017dbd4d12e.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-7949ea12250b21e8a4c8,TS4L-93f03192ffbe9e3571cb,lane_4,"City of Washington, Missouri — Financial Statement 2021 (mentions pay plan update and wage/salary increases)",Washington,MO,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,application/pdf,.pdf,9878704,8fe666e03d7ec086dbe1c643d8a1c4d3cbfc03e364dcc0fd6cf4f71dab26a0aa,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-7949ea12250b21e8a4c8.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-c9386cade5ab03d7dc9d,TS4L-999b6ec529f410912b4e,lane_4,"Collective Bargaining Agreement (Township of Lawrence, Stark County, OH) — 21-MED-09-1172 (sets wages/terms for police unit)",Lawrence,OH,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,application/pdf,.pdf,896692,f1644b4bc849ce77ad1d57b5c6935ea34f011212638cc9613346b53280eab79b,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-c9386cade5ab03d7dc9d.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-afb7d0aaba4195253722,TS4L-9b29d7d1654aba545d88,lane_4,"May 5, 2014 Annual Town Meeting Minutes (includes “SALARY CLASSIFICATION PLAN FOR EMPLOYEESAs of July 1, 2014”)",Swampscott,MA,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,application/pdf,.pdf,841007,251624101cc194d501c28674e2eb7c76f4c5e59614006b96989a7bb5fb2ecf35,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-afb7d0aaba4195253722.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-8f130e4405892ddb9d0d,TS4L-9f7d576db2622c359b5f,lane_4,"Festus, MO — Bid Postings (Pay plan consulting services; includes compensation benchmark/market analysis language; mentions union represented police)",Festus,MO,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,text/html,.html,119943,4fb93131936bdcb1599afb6d72018344a632130ce598a7664860ba6bb3fe54a0,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-8f130e4405892ddb9d0d.html,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-643962193338c835c1a1,TS4L-a216969fee9d50b1517e,lane_4,Uvalde CISD (BoardBook) — Compensation-related document download (PDF),Uvalde,TX,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,application/pdf,.pdf,931923,62848c866d3d2357a2d2cd94f94dea0629e4031463344941b4cef1705d3f3dc1,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-643962193338c835c1a1.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-475eb4b8e35aca950148,TS4L-a240a735b7f309b2fea8,lane_4,"Memorandum of Understanding (MOU) between the El Segundo Police Officers' Association and the City of El Segundo, California (agreement covering Oct 1, 2014–Sep 30, 2018)",El Segundo,CA,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,text/html,.html,3261,c729e055a9df9a24b6ccd2d6b46e555b45b160e0bbdbd4a2e6b9503190dcb442,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-475eb4b8e35aca950148.html,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-898b0e60492f0a83c194,TS4L-a26149a904891173d38b,lane_4,2024 Budget Order — County: Boone; Unit: 0001 Center Township (incl. 1111 Township Fire and E.M.S.),Centre,IN,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,application/pdf,.pdf,1216557,88cd48b7ba6537e21f73d7f6cad56e5a67aa971bf99f28f329b045a34080f5f3,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-898b0e60492f0a83c194.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-946820b01b77171ecf27,TS4L-a5941203722ff3deb913,lane_4,"Township of Little Falls, NJ — “2024 LITTLE FALLS SALARY ORDINANCE SCHEDULE “A”” (Ordinance No. 1494) (embedded in April 29, 2024 workshop minutes PDF)",Little Falls,NJ,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,application/pdf,.pdf,582300,0e21f15c1ea08a6605aa7f12ed5007e1c837722a621ef7941c142e197099f435,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-946820b01b77171ecf27.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-75877f6f2bb83306c3e3,TS4L-a5ce737e9deaa462634d,lane_4,"2020 Municipal Government Wage and Salary Survey: Public Safety (final) (includes Monroe, GA)",Monroe,GA,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,application/pdf,.pdf,461402,def37cf4a039813700317ac070d6bc8fc653bb1fe0e74aab8c911cbdb1697444,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-75877f6f2bb83306c3e3.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-07b30c02d9ad39dbf093,TS4L-a6a7307908e1e9ae836e,lane_4,ILRB FY 20 Annual Report (Interest Arbitration Awards table includes “Village of Shiloh and Illinois FOP Labor Council”),Shiloh,IL,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,application/pdf,.pdf,811194,7e1f8d7f9a8d25a0c5435e41954a047727dc42f51f713f681c80767fbe0d9fbc,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-07b30c02d9ad39dbf093.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-37d509202897eb8b798c,TS4L-a886e0c411c01094fbb0,lane_4,Fact-Finding Report (SERB) — 24-MED-09-1111 (includes Lawrence Township; wage/market-comparability narrative and figures),Lawrence,OH,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,application/pdf,.pdf,1948935,c6f7fad117ff0182eeb1039c8790eb185ec565ff2233056c3227349aec881742,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-37d509202897eb8b798c.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-d717bcc3e7fe96bdfbeb,TS4L-a941e4912e55e0f8a56e,lane_4,City of Castle Pines — 2024 Annual Budget (PDF),Castle Pines,CO,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,application/pdf,.pdf,16569517,b07ec56573303da12b22e025cd2f6d19c690894bddbd66ca8fea0835013e0d33,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-d717bcc3e7fe96bdfbeb.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-7ea247bc875c92560df3,TS4L-ab7d18a7679223c797aa,lane_4,Portsmouth Fire Contract 2022–2027 (Restated/Amended as of 7/1/2024; Local 1949 IAFF),Portsmouth,RI,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,application/pdf,.pdf,424053,c10918ea4e2be4d8bfe3ff6dfe003ccac8d8d50eeac05e121f541fcc3c85e47a,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-7ea247bc875c92560df3.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-52e5624f80d37e737bee,TS4L-ab9979af8f357920b379,lane_4,City of Laguna Woods — Adopted Fiscal Years 2017-19 Budget & Work Plan (discussion of multi-year MOU with Association of Orange County Deputy Sheriffs approved 09/06/2016),Laguna Woods,CA,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,application/pdf,.pdf,9917017,b1f31b51335aea34eb9994cbcb27617b5bbe051201c9dafc1f5ae1089cd1e4e2,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-52e5624f80d37e737bee.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-6ea8fd132f54f2e360a0,TS4L-ac9b90b8cf0807ce53fc,lane_4,"Town of Lewisville, NC RFP: Classification and Compensation Study (Lewisville RFP Pay Study) — dated August 30, 2024",Lewisville,NC,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,application/pdf,.pdf,588138,d81c1013174096dd4d3c18d101d680ae54bf91c3dc3372d958631382be824d2e,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-6ea8fd132f54f2e360a0.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-5998bb3ae58799ca0e43,TS4L-acef7d54e627e0659860,lane_4,"City of Andrews, TX Operating Budget 2021-22 (budget line items include FIRE salaries & wages and other personnel accounts)",Andrews,TX,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,application/pdf,.pdf,23180776,0ef33e810e7fc08a63961480d3b41037ee902262ac7ab47e6c5264dc47827815,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-5998bb3ae58799ca0e43.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-86f87715a10325d9bd3d,TS4L-ad2632a3fb7f276b91ed,lane_4,"Ordinance #1401 (Adopted 10/16/2019) - Amend Salary Ordinance - Township of Haddon, NJ",Haddon,NJ,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,application/pdf,.pdf,213673,f568d38a248e2e872d084251d7544ca110039f59fd71b09e3aeb9e9447a01390,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-86f87715a10325d9bd3d.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-ec917adbad420d19f437,TS4L-b1d93d26ac63136a6fa5,lane_4,"Human Resources — City of Moberly, MO (HR page listing “Police Officer Agreement (PDF)”)",Moberly,MO,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,text/html,.html,99846,1878313d6b3903dc93448b5e8aea57c45f4bcd120aae433450248811c56df4d9,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-ec917adbad420d19f437.html,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-9d047f6e2ef7e6bff8a7,TS4L-b6d1261bdd6af5162541,lane_4,2025-2026 MASTER CONTRACT (Silver Creek School Corporation & Silver Creek Teachers' Association),Silver Creek,IN,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,application/pdf,.pdf,1109363,39d1f6f9a57a14238e3cec9cfd22858aae540c3c8b783bd8ccecf823f9eca026,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-9d047f6e2ef7e6bff8a7.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-d7a698303e3cf35aa34d,TS4L-b71fab3406c29d2be18e,lane_4,2024-2025 Salary Positions and Ranges — July 2024 (Position Classification Plan),Stallings,NC,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,application/pdf,.pdf,212742,84677dd7db2df36b62150214ec550a4a38e45abdc66f226480be71982ea5ba61,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-d7a698303e3cf35aa34d.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
