municipality_cycle_id,municipality,state,region,cycle_start,cycle_end,contract_year,fiscal_year,cycle_label,source_count,span_count,normalized_record_count,safety_record_count,non_safety_record_count,unclear_record_count,base_record_count,non_base_record_count,mechanism_clusters_present,comparison_readiness_status,cycle_confidence,blockers
B4X2500MC-c61083e87c1f40d5782e7747,Dos Palos,CA,West,2023,2023,2023,,2023,1,9,9,1,0,8,9,0,"[""quantitative_base_wage_needs_normalization"",""rank_step_specialization_classification"",""weak_context_exclusion""]",missing_non_safety_evidence,moderate,"[""annual_equivalent_uses_standard_2080_assumption"",""missing_non_safety_unit_in_cycle"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""rank_step_grade_unresolved"",""safety_category_unresolved""]"
B4X2500MC-c615e0695c517b9db11f3f51,Madison,OH,Midwest,,,,,undated-source-B4X2500LIVE-20260729-008296,1,9,9,9,0,0,6,3,"[""non_base_compensation"",""rank_step_specialization_classification"",""weak_context_exclusion""]",missing_non_safety_evidence,low,"[""effective_period_or_cycle_unresolved"",""missing_non_safety_unit_in_cycle"",""non_compensation_numeric_context"",""pay_basis_unresolved""]"
B4X2500MC-c617b8cd80124f425c02d7d4,Bloom,OH,Midwest,2020,2020,2020,,2020,1,1,1,1,0,0,0,0,"[""timing_implementation""]",missing_non_safety_evidence,moderate,"[""base_nonbase_unresolved"",""missing_non_safety_unit_in_cycle"",""pay_basis_unresolved""]"
B4X2500MC-c617bfa010e57b0865e49f1e,Olney,IL,Midwest,2020,2020,2020,,2020,1,11,11,0,0,11,3,8,"[""automatic_wage_growth"",""non_base_compensation"",""quantitative_base_wage_needs_normalization"",""weak_context_exclusion""]",unit_classification_incomplete,moderate,"[""annual_equivalent_uses_standard_2080_assumption"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-c63b2cd7bdd58ec91b4ec24f,Faison,NC,South,2025,2026,2025,,2025-2026,1,1,1,0,0,1,1,0,"[""weak_context_exclusion""]",unit_classification_incomplete,high,"[""cycle_outside_2014_2024_observation_window"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-c648dfe7c0006dbe750df32a,Balsam Lake,WI,Midwest,2013,2013,2013,,2013,1,2,2,0,2,0,0,0,"[""automatic_wage_growth""]",missing_safety_evidence,moderate,"[""base_nonbase_unresolved"",""cycle_outside_2014_2024_observation_window"",""missing_safety_unit_in_cycle""]"
B4X2500MC-c64a1e8e91a6075d6944843e,Greentown,IN,Midwest,2025,2025,2025,,2025,1,4,4,0,0,4,0,4,"[""non_base_compensation"",""weak_context_exclusion""]",unit_classification_incomplete,moderate,"[""cycle_outside_2014_2024_observation_window"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-c65d76af1ab7fd82e1d0c9b0,Allendale charter,MI,Midwest,2025,2025,2025,,2025,1,3,3,0,0,3,1,0,"[""automatic_wage_growth"",""quantitative_base_wage_needs_normalization""]",unit_classification_incomplete,moderate,"[""annual_equivalent_uses_standard_2080_assumption"",""base_nonbase_unresolved"",""cycle_outside_2014_2024_observation_window"",""occupation_or_unit_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-c66aabb1a9c726d7cdbcae87,Ravenna,OH,Midwest,2017,2017,2017,,2017,1,1,1,1,0,0,0,0,"[""timing_implementation""]",missing_non_safety_evidence,moderate,"[""base_nonbase_unresolved"",""missing_non_safety_unit_in_cycle"",""pay_basis_unresolved""]"
B4X2500MC-c6ab1f2978a4d1dfb5054e7a,Roosevelt,NJ,Northeast,2025,2025,2025,,2025,1,2,2,0,0,2,2,0,"[""quantitative_base_wage_needs_normalization""]",unit_classification_incomplete,moderate,"[""annual_equivalent_uses_standard_2080_assumption"",""cycle_outside_2014_2024_observation_window"",""occupation_or_unit_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-c6b45bdb164a7abed1819343,Lanesboro,MN,Midwest,,,,,undated-source-B4X2500LIVE-20260729-005529,1,2,2,0,0,2,2,0,"[""quantitative_base_wage_needs_normalization""]",unit_classification_incomplete,low,"[""annual_equivalent_uses_standard_2080_assumption"",""effective_period_or_cycle_unresolved"",""occupation_or_unit_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-c6fc781cb91708e3620e30eb,Marion,OH,Midwest,2020,2020,2020,,2020,1,1,1,1,0,0,1,0,"[""rank_step_specialization_classification""]",missing_non_safety_evidence,moderate,"[""missing_non_safety_unit_in_cycle"",""pay_basis_unresolved""]"
B4X2500MC-c7040a7849831f39474c3170,Hoopeston,IL,Midwest,2027,2027,2027,,2027,1,1,1,1,0,0,0,0,"[""timing_implementation""]",missing_non_safety_evidence,moderate,"[""base_nonbase_unresolved"",""cycle_outside_2014_2024_observation_window"",""missing_non_safety_unit_in_cycle""]"
B4X2500MC-c7053603d762347fec24e43d,Robbins,NC,South,,,,,undated-source-B4X2500LIVE-20260729-007033,1,12,12,1,0,11,5,3,"[""automatic_wage_growth"",""non_base_compensation"",""quantitative_base_wage_needs_normalization"",""rank_step_specialization_classification"",""weak_context_exclusion""]",missing_non_safety_evidence,low,"[""base_nonbase_unresolved"",""effective_period_or_cycle_unresolved"",""missing_non_safety_unit_in_cycle"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""rank_step_grade_unresolved"",""safety_category_unresolved""]"
B4X2500MC-c721dbef7f60ccbf7dfd9ab4,Plain,OH,Midwest,2020,2020,2020,,2020,1,1,1,1,0,0,0,0,"[""timing_implementation""]",missing_non_safety_evidence,moderate,"[""base_nonbase_unresolved"",""missing_non_safety_unit_in_cycle"",""pay_basis_unresolved""]"
B4X2500MC-c72f273e82abc672c4ebd9fb,North Brunswick,NJ,Northeast,,,,,undated-source-B4X2500LIVE-20260729-006303,1,7,7,0,0,7,0,7,"[""non_base_compensation""]",unit_classification_incomplete,low,"[""effective_period_or_cycle_unresolved"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-c7b6f6a903d94c926102258e,De Witt,NY,Northeast,1995,1995,1995,,1995,1,1,1,1,0,0,0,0,"[""automatic_wage_growth""]",missing_non_safety_evidence,moderate,"[""base_nonbase_unresolved"",""cycle_outside_2014_2024_observation_window"",""missing_non_safety_unit_in_cycle""]"
B4X2500MC-c7b74f3f7d15308b949fe735,River Forest,IL,Midwest,2023,2023,2023,2024,2023,1,2,2,2,0,0,0,0,"[""timing_implementation"",""weak_context_exclusion""]",missing_non_safety_evidence,moderate,"[""base_nonbase_unresolved"",""missing_non_safety_unit_in_cycle"",""pay_basis_unresolved""]"
B4X2500MC-c7c97eee071c60fe4a9bf1a3,Carrington,ND,Midwest,2024,2024,2024,,2024,1,1,1,1,0,0,0,0,"[""timing_implementation""]",missing_non_safety_evidence,moderate,"[""base_nonbase_unresolved"",""missing_non_safety_unit_in_cycle""]"
B4X2500MC-c7fd1668740faebac8c1468b,Krum,TX,South,2025,2026,2025,2025,2025-2026,1,1,1,0,0,1,0,0,"[""automatic_wage_growth""]",unit_classification_incomplete,high,"[""base_nonbase_unresolved"",""cycle_outside_2014_2024_observation_window"",""occupation_or_unit_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-c80ba0447b8f62d94370271f,Lincoln,MA,Northeast,,,,,undated-source-B4X2500LIVE-20260729-006051,1,1,1,1,0,0,0,0,"[""automatic_wage_growth""]",missing_non_safety_evidence,low,"[""base_nonbase_unresolved"",""effective_period_or_cycle_unresolved"",""missing_non_safety_unit_in_cycle""]"
B4X2500MC-c80ee32cb20b3ccf4fb7b468,Shelburne,MA,Northeast,2024,2024,2024,2024,2024,1,1,1,0,0,1,0,0,"[""quantitative_base_wage_needs_normalization""]",unit_classification_incomplete,moderate,"[""base_nonbase_unresolved"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-c812052471d89ecbcd56032e,Holcomb,KS,Midwest,2023,2023,2023,,2023,1,3,3,0,0,3,3,0,"[""quantitative_base_wage_needs_normalization"",""rank_step_specialization_classification""]",unit_classification_incomplete,moderate,"[""annual_equivalent_uses_standard_2080_assumption"",""occupation_or_unit_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-c8422e711dca54fcd4a6c02f,Hiram,ME,Northeast,2026,2026,2026,,2026,1,2,2,0,0,2,1,0,"[""automatic_wage_growth"",""quantitative_base_wage_needs_normalization""]",unit_classification_incomplete,moderate,"[""base_nonbase_unresolved"",""cycle_outside_2014_2024_observation_window"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-c8b57dd1364f70721a24f212,Magnolia,NC,South,2025,2026,2025,2025,2025-2026,1,1,1,0,0,1,0,0,"[""quantitative_base_wage_needs_normalization""]",unit_classification_incomplete,high,"[""base_nonbase_unresolved"",""cycle_outside_2014_2024_observation_window"",""occupation_or_unit_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-c8e750d61a9e18d234558e0c,Orland,IL,Midwest,2011,2015,2011,,2011-2015,1,11,11,11,0,0,7,1,"[""quantitative_base_wage_needs_normalization"",""rank_step_specialization_classification"",""timing_implementation"",""weak_context_exclusion""]",missing_non_safety_evidence,high,"[""base_nonbase_unresolved"",""cycle_partially_outside_2014_2024_observation_window"",""missing_non_safety_unit_in_cycle"",""pay_basis_unresolved"",""rank_step_grade_unresolved""]"
B4X2500MC-c8f4e860913e0152e349a779,Sunset Beach,NC,South,,,,,undated-source-B4X2500LIVE-20260729-009545,1,2,2,0,0,2,2,0,"[""rank_step_specialization_classification""]",unit_classification_incomplete,low,"[""effective_period_or_cycle_unresolved"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-c9477666ea59702922708b5b,Killington,VT,Northeast,2025,2025,2025,,2025,1,6,6,0,0,6,2,4,"[""non_base_compensation"",""quantitative_base_wage_needs_normalization"",""weak_context_exclusion""]",unit_classification_incomplete,moderate,"[""cycle_outside_2014_2024_observation_window"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-c97e6968bb03d6921624a9ca,Broadview,IL,Midwest,2020,2020,2020,,2020,1,10,10,10,0,0,1,8,"[""non_base_compensation"",""quantitative_base_wage_needs_normalization"",""timing_implementation"",""weak_context_exclusion""]",missing_non_safety_evidence,moderate,"[""base_nonbase_unresolved"",""missing_non_safety_unit_in_cycle"",""pay_basis_unresolved"",""rank_step_grade_unresolved""]"
B4X2500MC-c9aaa19552e36b64c7dc5836,Carthage,TN,South,,,,,undated-source-B4X2500LIVE-20260729-007130,1,4,4,0,4,0,0,3,"[""non_base_compensation"",""timing_implementation"",""weak_context_exclusion""]",missing_safety_evidence,low,"[""base_nonbase_unresolved"",""effective_period_or_cycle_unresolved"",""missing_safety_unit_in_cycle"",""pay_basis_unresolved""]"
B4X2500MC-c9b0b5a7faafff29ce38e510,Augusta charter,MI,Midwest,2022,2022,2022,,2022,1,1,1,0,0,1,0,0,"[""timing_implementation""]",unit_classification_incomplete,moderate,"[""base_nonbase_unresolved"",""occupation_or_unit_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-c9b2168bb5d75a59ec5c2ea8,Ardsley,NY,Northeast,2018,2018,2018,,2018,1,1,1,0,0,1,0,0,"[""timing_implementation""]",unit_classification_incomplete,moderate,"[""base_nonbase_unresolved"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-c9bf75ac026d49fe2fd4b554,Loachapoka,AL,South,2022,2023,2022,2022,2022-2023,1,1,1,0,0,1,0,0,"[""quantitative_base_wage_needs_normalization""]",unit_classification_incomplete,high,"[""base_nonbase_unresolved"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-c9bfdbb9ded39a112c7dd515,Orwell,OH,Midwest,,,,,undated-source-B4X2500LIVE-20260729-000843,1,3,3,0,0,3,1,2,"[""non_base_compensation"",""quantitative_base_wage_needs_normalization""]",unit_classification_incomplete,low,"[""annual_equivalent_uses_standard_2080_assumption"",""effective_period_or_cycle_unresolved"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-c9f0531e83d4a74602129a0b,Madison,OH,Midwest,2016,2016,2016,,2016,1,1,1,1,0,0,0,0,"[""timing_implementation""]",missing_non_safety_evidence,moderate,"[""base_nonbase_unresolved"",""missing_non_safety_unit_in_cycle"",""pay_basis_unresolved""]"
B4X2500MC-ca4c81460aa8ce4ef92d466f,Upper Deerfield,NJ,Northeast,2022,2022,2022,,2022,1,2,2,0,0,2,2,0,"[""quantitative_base_wage_needs_normalization""]",unit_classification_incomplete,moderate,"[""annual_equivalent_uses_standard_2080_assumption"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-ca6ab9a6e2a53f4a397e2021,Pond Creek,OK,South,,,,,undated-source-B4X2500LIVE-20260729-009607,1,3,3,0,0,3,3,0,"[""quantitative_base_wage_needs_normalization""]",unit_classification_incomplete,low,"[""annual_equivalent_uses_standard_2080_assumption"",""effective_period_or_cycle_unresolved"",""occupation_or_unit_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-ca74e88858cfd1d0c71956c3,Weathersfield,OH,Midwest,2021,2021,2021,,2021,1,2,2,2,0,0,0,0,"[""timing_implementation""]",missing_non_safety_evidence,moderate,"[""base_nonbase_unresolved"",""missing_non_safety_unit_in_cycle"",""pay_basis_unresolved""]"
B4X2500MC-ca8c00c2eb4cf813a4bb6c7c,Franklin,NC,South,2025,2025,2025,,2025,1,10,10,1,0,9,6,0,"[""automatic_wage_growth"",""quantitative_base_wage_needs_normalization"",""rank_step_specialization_classification"",""timing_implementation""]",missing_non_safety_evidence,moderate,"[""base_nonbase_unresolved"",""cycle_outside_2014_2024_observation_window"",""missing_non_safety_unit_in_cycle"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""rank_step_grade_unresolved"",""safety_category_unresolved""]"
B4X2500MC-ca9a2ead348d6fbe5a0f7c30,Waitsfield,VT,Northeast,,,,,undated-source-B4X2500LIVE-20260729-009181,1,2,2,0,0,2,0,2,"[""non_base_compensation""]",unit_classification_incomplete,low,"[""effective_period_or_cycle_unresolved"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-ca9dba7d46de42dd8c423517,Springfield,OH,Midwest,2020,2020,2020,,2020,2,6,6,6,0,0,0,0,"[""timing_implementation""]",missing_non_safety_evidence,moderate,"[""base_nonbase_unresolved"",""missing_non_safety_unit_in_cycle"",""pay_basis_unresolved""]"
B4X2500MC-cabb11bf8d89f7a7a5398faf,Grand Blanc charter,MI,Midwest,2026,2026,2026,,2026,1,1,1,0,0,1,0,0,"[""timing_implementation""]",unit_classification_incomplete,moderate,"[""base_nonbase_unresolved"",""cycle_outside_2014_2024_observation_window"",""occupation_or_unit_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-cac070efc1648682d36e2b0e,Livingston,NJ,Northeast,2019,2019,2019,,2019,1,1,1,0,0,1,0,1,"[""non_base_compensation""]",unit_classification_incomplete,moderate,"[""occupation_or_unit_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-cae3ca69eb5a54d157ee8dc1,Greenville,OH,Midwest,,,,,undated-source-B4X2500LIVE-20260729-003271,1,7,7,0,0,7,0,7,"[""non_base_compensation"",""weak_context_exclusion""]",unit_classification_incomplete,low,"[""effective_period_or_cycle_unresolved"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-cb274281886699e90f7987b3,Greece,NY,Northeast,1996,1996,1996,,1996,1,2,2,2,0,0,0,0,"[""automatic_wage_growth""]",missing_non_safety_evidence,moderate,"[""base_nonbase_unresolved"",""cycle_outside_2014_2024_observation_window"",""missing_non_safety_unit_in_cycle""]"
B4X2500MC-cb722e1a6e224100dace5e2a,Charleston,VT,Northeast,2022,2022,2022,,2022,1,2,2,0,0,2,1,0,"[""automatic_wage_growth"",""quantitative_base_wage_needs_normalization""]",unit_classification_incomplete,moderate,"[""annual_equivalent_uses_standard_2080_assumption"",""base_nonbase_unresolved"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-cb8c2965c78bf05d9966a06f,Rutland,ND,Midwest,,,,,undated-source-B4X2500LIVE-20260729-003193,1,1,1,0,0,1,0,1,"[""non_base_compensation""]",unit_classification_incomplete,low,"[""effective_period_or_cycle_unresolved"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-cb8d4c81198b7156c47bd35a,Osakis,MN,Midwest,2025,2025,2025,,2025,1,1,1,1,0,0,0,0,"[""timing_implementation""]",missing_non_safety_evidence,moderate,"[""base_nonbase_unresolved"",""cycle_outside_2014_2024_observation_window"",""missing_non_safety_unit_in_cycle"",""pay_basis_unresolved""]"
B4X2500MC-cba8e3f54197368fdcbae1a9,Palouse,WA,West,2024,2024,2024,,2024,1,2,2,0,0,2,2,0,"[""quantitative_base_wage_needs_normalization""]",unit_classification_incomplete,moderate,"[""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""rank_step_grade_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-cbaeec4d10442588aad6648f,Bass Lake,WI,Midwest,2024,2024,2024,,2024,1,3,3,0,2,1,0,0,"[""automatic_wage_growth"",""timing_implementation""]",missing_safety_evidence,moderate,"[""base_nonbase_unresolved"",""missing_safety_unit_in_cycle"",""pay_basis_unresolved""]"
B4X2500MC-cbb413dda00adac57d186fc8,Ridgeway,SC,South,2005,2005,2005,,2005,1,1,1,1,0,0,0,0,"[""timing_implementation""]",missing_non_safety_evidence,moderate,"[""base_nonbase_unresolved"",""cycle_outside_2014_2024_observation_window"",""missing_non_safety_unit_in_cycle"",""pay_basis_unresolved""]"
B4X2500MC-cbb4d533bb3e49ae2198ec1a,Northvale,NJ,Northeast,2012,2012,2012,,2012,1,1,1,1,0,0,0,1,"[""non_base_compensation""]",missing_non_safety_evidence,moderate,"[""cycle_outside_2014_2024_observation_window"",""missing_non_safety_unit_in_cycle"",""pay_basis_unresolved""]"
B4X2500MC-cbb90a3304fa4e8850a0799e,Osakis,MN,Midwest,2021,2021,2021,,2021,1,1,1,1,0,0,0,0,"[""timing_implementation""]",missing_non_safety_evidence,moderate,"[""base_nonbase_unresolved"",""missing_non_safety_unit_in_cycle"",""pay_basis_unresolved""]"
